"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_16",91.5,14.7,29.9,6310.5,1.5,327.1,157,6.1,510.6,1129.5,61172.1,3961.1,51.2,1083.9,33.7,992.2,3691,464.1,787.1,4867.7,765.6,1474,4992.7,933.5,164,293.6,33269.5,10.9,360.1,62709.6,128.5,136.5,23.9,0.9,12.7,124.3,113.2,12.5,0.5,0.4,31.5,175.5,75.3,25,46.9,0.7,3.2,166.5,118.4,0,2997.1,0,0,0.1,54,0,83.3,11974.2,0,206961.2
"DOM_17T18",115.1,29.1,46.8,128,31.1,313.8,119.2,11.6,13135.1,4047.3,1151.1,97311,68.1,4528.9,2831.8,2121.3,10885.4,246.9,446.7,2070.8,7001.8,7201.5,4935.2,1264.2,36.4,250.9,7294.2,654.9,495.3,2114.9,25645.8,845.9,30.8,96.2,261,1582.1,826.1,7747.3,1143.3,15102.1,21613.5,3236.4,44418.9,10052.5,9387.6,4493.3,707.2,259.6,1436.4,0,5256.4,0,0.1,481.1,126.7,0,244.1,14860.6,0,340743.6
"DOM_19",9982,1040.3,3296.5,1227.4,5286.3,5519.6,3865.4,750.3,1119.4,761,517.8,532.6,18272.6,98728,320.6,2042,19031.5,39083.3,8100,2478.7,1501.8,1662.3,3687.1,1656.6,304.2,337.2,849.5,24998.2,1324.9,21456.7,4905.4,67503.9,26109.3,19788.5,15140.1,1046.7,684.7,195.2,366.1,132.9,2954.7,972,18671.4,13288,6129.1,1473.8,439.6,429.5,928.4,0,14680.7,2.3,0.6,0.1,64.5,0,409.3,21067.6,0,497118.1
"DOM_20",90111.1,5885.5,638.2,4920.2,3018.7,7022.8,5845.5,1399.9,6846.6,54470.9,10600.9,28502.5,5947.9,397699.8,11488.6,125655.7,48486.7,4952.9,15183.2,21905,28730.3,36729.1,15988.2,9353.7,1040.4,1621.1,13162.7,749.6,6165,71583.4,508,884.2,133.9,212.6,3005.6,145.7,1865.9,2084.8,19.1,2861.3,688.6,670.1,29602.3,3998.8,3809.3,5643.6,12044.4,1971.8,11840.5,0,20427.3,9.4,1.4,0.2,205,0,323.6,87648.3,0,1226311.8
"DOM_21",9966,199.1,786.5,66.6,6.8,56.4,2.1,11.3,832.4,149.1,0.3,272.8,4.8,2859.5,76606.9,179.1,442.5,138,42.4,171.6,446.7,37,349.9,8.6,0.1,9.1,94.9,31.6,134.1,1742.4,60,155.1,12.4,24,36.4,48.7,17.5,10.2,258.9,27.2,118.9,35.1,2200.3,198.4,88.7,80.3,133030.5,17,376.8,0,60200.5,22,1.6,0.1,118.8,0,277.2,9859.7,0,302924.6
"DOM_22",8161.5,315.4,145.9,1198,92.2,1828.5,848.9,712.6,14133.1,12733.1,1741.9,8805.8,404.9,30140.4,1275.6,80859.2,11784.2,1111.6,942.4,7686.8,32083.3,34465.3,26499.6,30568,512.3,5044.2,10924.6,208.7,4922,32651.5,4178.6,8913.2,40.6,49,675.6,302.5,964.4,54.9,336.5,94.7,91.8,454,2511.9,1144.2,259.6,12.2,805.2,597.4,1865.1,0,5522.2,0,0,0.3,167.6,0,0,60254.6,0,452097.7
"DOM_23",243.1,67.8,132.9,1243.4,104.6,914.4,2053.2,938.8,5612.2,628.5,375.7,397.7,1641.6,5728.8,2746.9,2329.1,158468,16687.9,8681,6261.3,15395.9,22739,6935.7,12774,221.6,667.4,2397.9,487.3,1124.1,482829,155.9,497.1,20.1,123.7,479.2,575.5,139.6,507.4,117.4,126.9,103.7,100.6,1612,278.3,1820.1,761.9,296.1,594.9,30.8,0,7393.2,0,0,0.1,76.9,0,0,39189.2,0,815829.6
"DOM_24A",13.3,6.9,5.8,9683.7,3941.7,1763.1,689,1056.8,119.2,170.8,97.8,400.6,31.1,1189.6,39.7,1660.2,10569.4,216604.1,4741.6,115008.3,5538.5,26907,115766.1,44739,6085.3,6415.2,4616.3,270,1110.9,284362.3,60.6,1725.9,225.8,13,580.5,63.9,0.6,14.2,0.1,0.1,0,2.4,720.8,34.9,0,13.7,0,27,23.6,0,0,0,0,0.2,-10.7,0,0,46545.4,0,913645.5
"DOM_24B",0.6,0.5,0,69.8,1.2,493.1,15.5,121.1,51.5,133.6,112.1,3045,4.3,6210.5,40.7,620.6,4720.3,15966.2,191372,39582.5,24516.9,138514,48724.3,32433.8,474.1,5032.7,16256,62,2816.9,23664.2,62.8,25.4,0.1,36.5,1.7,23.7,1,3,0,0,0,0.3,51,0.3,0,23,0,8.5,301.8,0,0,0,0.1,0.1,-11.8,0,0,19772.3,0,575355.8
"DOM_25",437.3,144.6,49.1,5905.6,657.5,4127.7,2788.6,661.2,3278.1,1036.5,3707.1,1386,140.4,4333.3,656.8,5504.6,21048.9,7073.3,1442.8,72930.5,17469.4,30692.1,48253.1,16513.5,2280.2,3638.3,7675.7,236.2,1526.6,104086.9,529.3,374.1,299.6,38.7,3112.8,119.5,239.6,44,37,40.5,128.4,1345.9,29462.5,5237.6,1035.8,618.2,84.6,129.3,1445.3,0,6065.2,0,0.1,46107.4,5865.8,0,0,71346.2,0,543389.3
"DOM_26",83.9,26.2,18.4,760.8,1032.5,236.4,156.1,182.1,155.8,137.9,90.2,267.1,511,1089.4,112.6,336.8,631.1,583.2,104.3,954.8,356547,28766.2,32296.7,11257.1,3223.6,2820.7,1767.1,9282,700.5,5187.8,7476.1,491.6,39.6,37.9,369.7,136.7,93.6,105.3,7793.4,22056.8,1233.3,574.6,38126.8,5264.9,1594.3,2097.3,331.5,200,5619.3,0,46314.4,11.4,0,83266.7,10935.6,0,349.1,453962.4,0,1147801.8
"DOM_27",104.2,77,25.8,1482.8,423.5,1147.6,1108.5,120.6,477.7,477.7,153.5,303.5,339.2,1841.7,74,659.7,1709,1140.2,480.9,2289.6,48873.6,121598.6,56921,14714.6,4917.9,11240.6,2957.1,26489.9,5431.1,86152.5,22672.1,707.7,334.9,106.9,235.1,70.1,105.1,401.8,16637.4,3699.1,160.9,898.1,32531.9,7169.1,1316,11.6,796.6,619.5,2075.1,0,49735,0,0,123409.8,15671.4,0,189,143486.8,0,816774.6
"DOM_28",5091.7,744,1384,9248.6,4241.5,7739.1,5751.4,1534.2,2486.9,4277.5,1658.4,2628.8,1760.4,8705.6,1225.2,2199.3,18054.1,21582.5,2492.7,18173.4,11326.5,26612.6,198720.1,35724.8,5932.4,6759.7,2974.5,2099.2,1248.7,18659.4,461.3,1053.8,2705.8,3211.5,4946.6,267.6,113.9,24,52.4,5.8,1320.7,344.8,732.1,201.5,148.9,254.4,8702.5,28.6,110.6,0,2099.4,4.3,0.1,447422.9,56120.8,0,0,133786.8,0,1095158.1
"DOM_29",485.8,173.8,117.5,162.2,83.1,564.1,815.7,88.1,98.4,47.1,9.4,45.5,55.5,150,11.2,43.3,3010.2,282,62.6,580.8,488.3,129.6,15368.9,266117.2,39.8,471.5,302.5,39.4,896.9,1126.3,4509.3,49730.4,17.2,35.1,392.1,920.6,302.4,60.6,303.1,1891.4,697.2,92.4,16866.7,8387.6,5733,2.2,271.8,705.3,3618,0,81709,0,0,315031.4,39620,0,229.2,48330,0,871322.8
"DOM_301",1.2,0,148.3,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,14.4,0,2906.5,13.1,155.5,0,34.2,140.6,0.4,9.7,1711.7,15.3,0.1,0,0,0,0,0,0,0,1.3,19.1,45.9,0,0,0.9,11.7,0,12.2,0,0,21204.5,2643.4,0,0,25289.3,0,54380
"DOM_302T309",94.1,11,5.4,21.5,6.2,28.4,10.1,1.1,2.3,2.2,0.8,1.4,14,13.2,1.1,6.3,7.9,23.7,1.2,27.1,18.1,50.8,1258.4,509.4,132,25775.1,1180.3,0.5,2.8,312.8,78.9,5042.9,3.3,4155,382.4,2631,3,112.2,29.7,125.6,159.5,4.4,156.5,1047.1,227.5,0.2,32.5,27.3,789.2,0,11760.6,0,0,40009.1,5036.1,0,0,20427.8,0,121761
"DOM_31T33",494.4,58.1,57.7,588.3,324.5,550.2,379,136.8,847,1505.4,365.5,634.1,261.8,1533.6,406.8,492.4,2575.4,1519.6,647.8,1348.6,1639,1429.9,2625.1,2739.7,244.9,274.4,5992.4,2988.9,426.9,5179.3,1247.6,2172.2,38.6,307.5,912.4,193,241,342.9,454.2,423,5711.1,1271.4,5093,1465.6,1959,1073.2,284.5,430.8,1155.1,0,27906.8,2.3,3710.5,37294,5101,0,1184,131071.6,0,269313.8
"DOM_35",12367.9,371.9,921.8,12343,7532.7,17261.2,7213.8,767.5,9160.5,12099.7,3405.8,7231.8,5887.9,62829.6,5070.2,11347,44471.2,43084.3,38336.2,28045.1,10195.3,10076.4,21172.2,8567.8,766.1,1143.6,4094.7,264575.8,7558,34463.5,16256.6,22357.7,556,452.6,1374.9,289.9,3559.3,468.7,3752,760.4,5231.2,5534.8,3715.2,948.9,4110,2071.2,2451.7,1644,3849.7,0,49261.4,6.7,0.3,0.1,7.7,0,0,1341.2,0,822364.6
"DOM_36T39",1408.4,65.9,153.9,211.3,92.6,363.9,331.9,28.9,960.7,637.7,102.4,5023.6,91.2,2768.5,169.1,689.2,2256.6,15238.4,11621.3,3036.7,481.4,392.6,1248.5,404,32.9,89,214.6,2520.2,7028,1760.5,560.4,287.5,37,38,77,20.9,496.2,21.9,70.9,15.4,492.7,419.7,528.6,464.6,306.6,317.3,307.1,142.2,446.3,0,14834.8,22.8,57537.1,224.4,0,0,0,0.1,0,137093.7
"DOM_41T43",168.1,12.4,5.8,1183.7,326.8,572.5,585.9,68,1831.3,1269.9,322.7,826.8,566.5,2177.8,298.7,571.7,2401.3,1388.6,908.4,1908.3,3091.5,1514.1,2781.2,1500.7,346.6,294.5,779.9,4126.9,1983.2,106933.6,5420.7,8928.4,12.1,372.6,1576.8,948.8,1690.6,963,2239.7,146.2,10750.7,27681.1,4231.8,992.6,8030.2,2172.9,1592.5,1296,1591.1,0,0.2,0,0.1,2340750.7,0,0,0,0.1,0,2562136.4
"DOM_45T47",40627.3,1737.1,4677.9,4796.7,1970.1,3241.7,2340.5,759.6,82051.6,68629.7,8031.5,13175.9,3954.5,51235.7,18469.5,20568.8,28911.1,21205,8578.8,18209.6,56129.3,29858,43245.4,49440.8,2236,4773.4,11746.9,8383.7,3088.1,88845.8,13231.7,15554.8,2440,2500.3,4742.6,1095.6,18730.6,2012.5,3104.3,5182.4,5639.9,2146.1,24957.2,7057.8,8196.2,2966.5,24732.6,1893.1,4725.8,0,207312.9,26,1053.5,105223.1,0,0,1008.6,131097.9,0,1297552.2
"DOM_49",11765.9,1302.3,1514.8,6244.8,1117,4547.1,3118.8,316.4,29694.6,14628.7,5598.9,8117.7,5534.9,25734.6,5012.8,8384.8,29043.6,23428,9432,14000,17141.9,16815.6,26433.6,14141.6,787,2098.6,5606,8946.5,4118.1,84342.6,19840.3,29876.1,618,769.1,9821.2,1469.1,5597.3,1743.2,1227.4,1890.7,6648,2239.5,12023.2,11657.3,9994,2953.2,4119.2,1162.8,2309.1,0,51209.4,13.7,56526.6,13498,0,0,3408,20142.1,0,659725.3
"DOM_50",2573.9,168.7,348.9,1430.8,205.6,1419.4,584.6,29.1,4044.6,2541.2,826.5,1260.7,1711.5,5111.1,618.6,1598.1,5436.1,5367.1,1565.3,2635.7,3916.3,2992.1,4912.5,2349.4,223.2,320.1,1017,5152.1,793.9,10505.8,5316.3,2353.5,18253.2,195.6,10660.4,99.1,724.9,140.6,147.9,241.3,269.9,460.3,2635.7,1090.8,428.5,218.5,457.3,232.9,448.7,0,4220.7,0.8,994.1,3789.2,0,0,694.6,17703.4,0,143438.1
"DOM_51",1002.2,83.2,102.7,192,84.5,344.2,91.1,22.2,1700.6,1185.8,365.9,491.8,2532.3,2145.3,605.2,748.2,1140.6,1796.9,1089,713.8,3937,1424.8,2100.7,1319.2,70.9,209,438.8,937.3,236.3,3645.2,1614.3,563.6,65.7,5149.9,1314.9,889.7,330.2,479,223.2,685.8,1850.6,489.7,3073.7,1075.9,4018,1473.4,429.5,143.8,325.9,0,4012.7,0.5,1029.5,4402.8,0,0,2554.8,17331.5,0,84284.9
"DOM_52",2985.7,111.6,283.5,1082.6,141.5,879.5,535.5,34.3,5954.9,3708.6,1120.5,1711.5,849.5,5445.8,865.4,2276.1,5573.3,4325,2101.2,3111.5,3752.1,3848.5,5145.1,5336.5,175.7,408.4,1399,1728.3,943.9,10834.4,9143.8,35252.5,11776,1231,4924.9,1173.3,803.5,476.9,353.2,450.3,560.3,639.6,4062.1,1832.5,530.9,190.3,530.6,208.1,765.8,0,4953.4,20.4,871.2,2217.3,0,0,19,6740.7,0,166397
"DOM_53",727,140.3,121.5,402.1,36.4,126.7,67.6,5.6,852.2,304.9,109.4,276.7,72.1,827.7,424.4,245.8,686.2,297.6,461.7,530.3,633.1,880.6,1212.9,598.8,12.9,39,242.2,59,239.8,1557.3,4618.8,473.6,22.9,55.1,254.8,3667.9,420.2,225.2,541.2,621.1,9879.7,494.4,1790.5,488.1,7177.2,1009.6,235.1,111,551.2,0,4750.7,0,12.9,236.2,0,0,58.5,5.8,0,49893.4
"DOM_55T56",827.7,190.9,74.1,1042.2,174.4,1098.1,521.3,74.8,3578.1,1736.3,480,1233.1,223.6,3574.4,2537.3,1257.8,4020.7,1392.6,953.5,2858.6,3625.2,3613.5,7018.5,2073.5,133.5,367.1,900,1248.1,1464.9,11321.7,6636.2,9054.5,175,1154,1169.4,588.7,459.5,2288.6,1042.3,1463.8,29995,3169,19838.1,9833.5,15202.5,4706.6,1505.3,543,1983.7,0,199038.8,655.8,0.4,0.2,0,0,8907.9,0.1,0,379027.6
"DOM_58T60",9.1,1.6,0.3,155,32.4,204,49.3,6.8,336.2,336.2,74.8,162.8,31.2,350.7,240.4,254.9,572.8,274.4,182.7,335.8,460.3,455.7,861.2,167.1,6.7,30.6,117.1,630.4,207.9,1305.6,407.2,629,32.7,130,111.3,118.6,239,1069,722.3,60.5,1438.1,605.1,918.5,112.2,3051.5,929.8,359.9,158.1,271.1,0,12121.8,83.6,24173.6,2946.9,0,0,221.7,4646.8,0,63412.4
"DOM_61",992.3,79.4,110.4,180.9,104.5,421.6,120.9,15.4,774,674.9,165,372,48.1,909.9,424,312.9,1105.9,320.8,293.5,865.1,1530.7,954,2074.8,492.7,20.3,74.5,285.5,1306.2,608.3,26323,2863.3,2628.6,2830.6,399.9,782,1100.6,1080.4,669.8,22652,17288,16391.5,2605,2931.8,641.4,10879.2,3578.6,3724,237.7,601.3,0,70832.3,5.3,0.1,0.2,76.4,0,988,13393.2,0,221143.2
"DOM_62T63",175.2,42.2,0.3,341.6,34,408.1,333.7,84.7,583.4,1238.5,209.3,391.9,102.4,632.2,134.5,440.2,1490.4,879.8,220.3,990.7,9253.8,813.3,2408.7,302.2,24.7,55.8,413.2,2009.3,600.3,6623.8,2973.3,896.2,525.4,970.9,576,701.7,257.6,719,3878.6,26013.5,15817.2,1061.3,2148.4,824.2,2575.5,795.6,688.9,496.7,385.1,0,3862.8,13.5,0.2,125687.2,0,0,12.5,8610.2,0,231730.5
"DOM_64T66",10700.9,1528.9,2233.2,12502.4,1893.9,5093.1,3122,392.8,10704.5,7908.9,2413.7,6584.4,4143.6,20025,4090.4,5351.6,17151.4,25482,16997.4,10435,25047.8,12604.7,20920.9,8863.9,1916.1,1217.6,3140,30233.7,5804.7,63654.6,47671.9,54844.8,7712.2,3361,7746.7,438.3,3471.4,898.4,5945,9254.3,60325.5,68875.5,37249,12905.6,10440.4,8630.6,3817.9,2475.4,2342,0,139907.6,191.2,64655.5,1124.8,61.5,0,889.4,11614.5,0,909009.4
"DOM_68",12.9,0.1,0,63.4,18.9,12.8,27.3,8.3,197.2,308.2,56.3,171.7,34.1,156.5,30.5,281.9,392.2,97.9,140.8,341.9,693.2,390.3,660.6,152.7,8.8,45.9,277.3,123.4,328.7,151.4,56542,673.8,18.8,306.6,1012.3,444.1,2152.1,331.8,2327.7,4498.3,39177,17757.2,4530.7,1639.3,3279.4,1878.8,1415.1,444.4,8737.5,0,472284.8,501.3,9499.1,59475.3,0,0,3087,2273.1,0,699472.5
"DOM_69T75",7724.4,1138.3,390.4,5519.4,1441.1,4711.5,2953.9,511.5,13076.8,5214.7,1416,3881.2,1122.2,17803.6,9518.6,5203.8,9204.6,7621,3582.4,7140.3,19793.2,12405.6,23499.7,18642.9,530.6,1867.6,3582.5,4445.3,1251.2,112345.8,77380.3,2546.6,1314.9,495.4,1651.6,964.6,1573.9,855.6,5435.7,6799.1,47434,17846.2,77527.2,3363.4,1238,1589.4,347.1,529.1,1602.8,0,9965.4,310.1,50951.8,90912,57.3,0,437.6,46994.7,0,757663.9
"DOM_77T82",165.4,26.6,25,3063.4,422.2,1496.5,1070.6,93.1,4474.8,2490.7,549.2,1563.4,662.2,4029.7,3503.4,1793.8,4320.7,2311.6,1202.3,3198.4,6053.7,5082.6,7797.3,4685.7,170.2,464.3,1925.2,1444.7,1097.4,11413.9,52312.5,3788.1,1310.3,1136.1,2204.1,655.9,1749,841.4,3678.4,6765.6,33897.3,13034.9,9587.3,13999,8855.2,1429.6,252.1,816.8,1593.5,0,33402.8,61.6,13580.8,2193.7,0,0,738.7,26615,0,311097.1
"DOM_84",106.5,9.4,9.3,21.6,14.5,33.3,11.4,1.7,80.3,44.9,17.2,28.5,6.4,76.7,39.8,42.1,85.7,97.6,42.1,69.8,252.3,100.2,157.5,374.5,18.1,19.1,39.8,39,29.2,232.2,151.6,58.2,24.7,9.4,24.6,12.2,15.6,16.3,99.2,100.8,224.2,265,900.8,346.6,602.2,92,46.2,14,65.2,0,931.8,49.7,503302.1,0.2,0,0,0,0.1,0,509453.4
"DOM_85",49.4,2.9,3.7,78.4,6.1,31,10.8,1.1,62.7,40.7,8.8,28.2,8.6,63.3,30.9,23,81.6,25,20.2,68.8,70.4,52.4,136.5,72.1,3.6,12.1,28.8,29.8,72,407.5,281.2,157.2,6.3,15.2,15.6,9.8,31.3,37.3,68.9,31.7,1389.8,88.4,293.4,37.9,1132.6,1285.6,243.6,28.7,37.1,0,30212.1,2086.2,318127,0.2,0,0,692.6,0.1,0,357840.1
"DOM_86T88",58.2,1.4,0.6,71.4,5.3,36,32.5,0,31.2,51.7,17.2,40,131.8,53.5,23.5,7.3,138.8,130.6,48.8,146.9,80,136.2,329.2,103.1,1.1,29.9,11.6,125.7,19,348.6,203.5,142.9,12.4,2.2,20,0.5,9.7,11.1,0.7,0.4,158.7,1.1,17.1,3.2,773.7,60.3,964.8,9.4,26.4,0,61756,3774.3,334248.3,0.2,0,0,726,0.1,0,405133.9
"DOM_90T93",13.5,1.3,1.2,37.8,10.6,32.8,16,0.7,96.8,54.4,13.8,44.2,7.2,77.7,32.4,40.2,106,39.8,22.7,82.7,77.8,67.7,169.4,48.8,2.8,8,29.8,145,36.8,316.7,260.1,60.8,16.2,5.7,47.8,20.7,75.7,68.4,79.5,28.4,1664.9,187.7,550.2,197.5,714.7,28,32.3,486.5,85.6,0,4318.2,2671.4,45372,0.2,2.6,0,1757.4,929.5,0,61296.5
"DOM_94T96",580,67.4,83.6,1228,241.7,135.1,303,29,1015,449.4,124.2,613.7,270.9,1185.8,248.7,447.6,1223.9,1181.2,324.2,1192.9,1511.2,1544.9,2140.4,2884,80.6,141.8,242,795.1,1086.7,6558.4,6714.2,4191.8,205.9,70.2,2492.7,710.1,565.1,682.8,193.2,97.5,737.8,644.4,3209.1,937.9,3800.8,2214.6,2255.1,900.5,2358.1,0,60404.9,23197.1,12171,1234,0,0,933.4,0.3,0,158852.8
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_01",7264.7,213.9,276.8,2.5,0.6,1.6,2.5,1.4,18437.7,4666.4,349.1,757.2,3.2,652.6,2009.4,63.6,17.8,9,3.6,9.1,5.3,3.6,11.8,5.6,0.3,0.6,212.2,5.2,13.6,823.2,30.4,39.3,2.9,10.5,508.1,1.7,988.6,2.1,37.3,1.2,5,10.9,275.1,71.2,2.8,74.1,55.3,156.8,42.2,0,9756.2,1,6.5,1900.5,25.8,691.7,0,0,50521.4,0
"IMP_02",80.6,617.4,16,23.6,0.5,6.5,1.1,0.1,147.6,17.8,2013,154.7,1.5,350.4,12.5,993,5.4,2.4,4,17.9,1.4,3.6,10.5,0.9,0.4,0.4,245.4,0.5,2.2,423.7,1.6,19.1,1,13.9,2.2,0.1,16.4,0.1,2.4,0.2,0.3,0.6,26.6,3.9,0.3,14.1,1.6,14.5,2.7,0,83.7,1.2,0.3,7.3,0.2,7.6,0,0,5376.8,0
"IMP_03",32.2,0.1,150.2,0.1,0.1,0.1,0.1,0,367.8,10.3,2.1,2.3,0.7,16.2,1.7,0.7,0.6,0.8,0.3,0.2,0.7,0.3,0.6,0.3,0,0.1,1.4,0.5,1.8,1.1,1.2,0.3,4.9,0.2,0.9,0.5,163.3,0.1,0.8,0.1,0.2,0.4,12.9,2.1,0.3,3.6,0.9,1.1,1.3,0,378,0.1,1.8,3.3,0.1,39.5,0,0,1211.6,0
"IMP_05",4,0.4,0.2,2629.2,22,130.1,46.6,16.2,121.7,97,28.8,209.5,742.8,1570.3,27.3,96.7,1992.8,2413.7,527,130.5,2.5,21.5,120.2,18.8,1,8.9,53.8,6282.7,43.8,61.4,1,52,2.1,3.4,1.2,3.7,2.6,2.8,0,0.1,0.1,3.5,14.6,1.5,25.5,23.4,28.9,2.8,16.2,0,146.8,0,0.1,1.1,0.3,0.9,0,0,17756.1,0
"IMP_06",45.1,4.5,12.8,97.6,1413.3,166.5,145.6,69.4,8.5,8.3,3.6,603.4,154910.4,21764,15.5,218.3,1404.2,413.4,494,428.6,12.8,14.2,655.3,242.7,16.8,75.8,5.2,33241.3,6,103.5,23.6,256.6,74.6,53.7,60.3,4.2,3.2,1.1,2.1,1.3,14.4,4.8,75.1,51.6,24.1,6.2,4.1,1.9,4.7,0,218.2,0,3.7,74.7,9.1,24.7,0,0,217598.8,0
