"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_16",34.4,4.5,14,8763.2,6.4,595.7,148.7,10.2,973.4,1180.5,74372.7,6907.6,145.5,2204.9,155.6,1396.6,3204.7,96.8,316.4,7971.3,1815.1,1683.2,2478.8,1344.6,98.7,197.5,56980.8,256.7,590.9,89802.3,555,237.5,7.4,10.6,143.7,14.5,59.7,5,0,0.6,11.1,0.3,21,0.7,52.8,197.8,49.9,513.6,23.3,0,4791.4,0,0,0.1,17.2,0,25.5,17498.5,0,287989.4
"DOM_17T18",359.3,71.9,144.3,64.9,43.3,107.7,584.8,41.5,19876.4,5454.5,1929.3,172713.6,235.9,7911.3,7106.7,3796.7,16764.4,185,638.5,3449,10608.9,10582.5,5838.9,2184.3,113.2,424.8,16740.5,231.7,678.4,5030.1,34714,593.5,13.2,173.6,411,5485.4,3096.9,12305.6,1635.8,29459.3,29683,6117,87926.9,14152.7,20399.4,17194.7,106.2,1114.3,742.3,0,39045.5,0,0,7769.5,845.9,0,75.1,23381.9,0,630355
"DOM_19",7669.5,669.8,3379,1615.5,1988.6,10684.4,10885.5,1563.4,1374,1492.4,940.8,1085.9,44721,156404.8,641.6,4059.9,31354.1,81477.3,11615.6,5494.5,2142.3,1837.5,5299.2,2046.1,450.5,519.8,1743.5,31680.9,3254.2,60097.1,11766.3,81883.8,54760.1,24896.2,37609.6,2979.5,1965.3,410,920.2,528.9,7717.1,1834.8,25050.3,8714.3,5820.7,4575.6,280.7,396,837,0,24685.6,3.2,0.4,0.1,23.5,0,119.8,31633.1,0,817600.4
"DOM_20",142948.7,8023.7,1453.5,5681.1,17920.6,10112.4,14096.4,2204.6,6085.4,68580.8,16371,37961.4,17857,469695.8,14599,184791.4,44365.3,6574.8,13586,16661.9,25257.4,39223,10824.8,11650.2,1583.7,2471.8,23460.8,406.9,16358.1,110045.3,10143.8,960,83.7,442.4,109.1,154.2,4653.7,2063,27.7,1082,597.4,359.7,37649.8,2561.5,2784.9,11162.2,525.4,306,7151.1,0,33929.9,13.4,0.9,0.2,-10.1,0,97.3,176686.2,0,1634388.1
"DOM_21",15136.6,277.8,2123.7,125.3,122.5,22.4,0.7,1.7,1417,162.5,0.6,1532.1,26.1,2603.7,114328,195.2,1157.6,262.6,29.4,370,1457.3,264,775.8,24.5,0.3,25.6,235.9,39.1,522.6,4697.6,86.9,48,60.6,48.4,61.4,103.3,2.4,42.7,310.9,197.2,193.6,23.6,5956.9,125,298,1512.4,212063.3,29,157.3,0,102890.6,28.7,0.9,0.1,163.1,0,80.1,39586.4,0,512009.3
"DOM_22",19933.3,646.2,477,1411.2,379.5,2183.5,926.9,1605.8,17926.8,17038.1,1774.8,11686.8,2123.6,32350.4,2451.2,140529.1,11343.3,434.7,1188.3,10454.8,42702.5,47550.3,34621.6,48159.5,722.1,10242.4,20628.4,163.1,6575.9,61952.7,14760.5,14190.3,58,111.2,4072.6,2142.6,2211.5,233.2,897.1,1057.3,205.5,491.1,5908.5,1642.7,326.4,102.2,597.3,260.5,2025,0,11050.5,0,0,0.3,31.2,0,0,113420.8,0,725980
"DOM_23",671.3,159.6,514.8,1548,230.7,998,3637.7,1253.4,7249.2,816.3,803.9,875.9,3779.8,7244,3772.1,3075.1,231810.2,18796.5,9803.2,12795.2,35810.4,32470.3,10816.8,18958.5,367.2,1025.3,3246.4,3666.3,1079.2,758377.8,1003.4,420.6,55.1,82.7,218.1,12.5,642.2,2.9,160.4,1,54,38.9,2408.1,320.8,17.1,1913.2,336.2,4.6,67.4,0,9138.8,0,0,0.1,2.1,0,0,58276.4,0,1250829.9
"DOM_24A",323.8,139.7,185.5,15220.1,6191.1,1595.6,659.1,2418.7,403.8,595.3,208.9,1196.2,294.2,1328.8,66.6,2993.4,24094.9,275780.9,4895.9,213795.2,12198.6,32674.1,131520.4,49583.4,8267.1,10187.4,7997,729.2,790.1,497422,29.3,974.1,232.4,36.5,116.5,5.4,4.3,0.7,11.1,0,0,2.4,637.1,43.5,0.3,48.7,0.4,1.6,5.7,0,0.1,0,0,0.2,-110.3,0,0,72981.1,0,1378777.5
"DOM_24B",12.4,9.1,0.1,32.2,1,1134.6,39.4,294.7,142.8,283.9,221.4,14036.6,18.5,13117.3,147.1,3699.4,10285.4,14859.6,287692,84471.9,53381.4,190660,74061.8,58005.4,1160.8,11821.8,18422.5,134.2,1447.6,15724.4,351.7,27.4,0.3,114.3,0.4,0.7,7.5,0,0,0,0,0,240.3,0.4,0,67.6,1,0.6,99.1,0,0.1,0,0,0.1,-72.3,0,0,39127.3,0,895285.8
"DOM_25",1398.4,394.3,220.2,14502.3,284.5,6006.1,4934,1085.2,4596.5,3055.3,2814.5,1858.6,579.5,5270,1501.2,8626.7,24489.2,3717.5,1731.1,152923,32927.1,43138.9,96973.2,35701,8259.7,9970.3,12973.7,3825,3561,196777.7,6577.7,745.6,516,67.2,2338,151.9,693.7,37.7,353.4,336.6,176.5,1286.3,37180.4,5366.7,1188.4,1647.9,69,173.5,2322.8,0,7871.2,0,0.1,173854.7,17242.2,0,0,129251.4,0,1073544.5
"DOM_26",318.6,85.1,99.4,517.4,2713.8,189.3,68,456.7,622.6,328.9,47.6,557.7,936.9,1120.8,404.7,1385.2,1178.4,1121,158,5886,732772.6,54838.2,49699.1,19301.3,4560.8,6555.1,4698.9,19432,2803.6,13473.2,29248.7,2604.8,474,1109.2,2294.2,174.9,1327.3,1205,12427.5,27490.1,1488.8,332.1,56181.1,3348.2,3605.4,6003.9,11068,865.8,7309.5,0,93344,17.7,0,231219.4,22995.9,0,107.4,675107.1,0,2117680.8
"DOM_27",230.6,147.4,83.6,1799.6,458.3,1021.9,1369.6,184.6,764.4,598.1,140.9,341.9,215.4,1220.9,150.2,1884.6,2009.6,968,383.6,9037.9,93100.5,175044.9,71667.5,27762.3,7915,21264.3,4879,67077,1034.9,133813.4,46882.3,2874.1,89.4,2064.6,2096,362.5,859.6,543.8,7728.2,4613.4,201.4,60.6,25375.2,2931.9,2067,136.8,427.9,117.2,2286.4,0,63472,0,0,133090.1,13222.5,0,57.8,252351.9,0,1190482.7
"DOM_28",14416.9,1830.1,5812.4,15135.5,16325,10685.1,9392.7,3411.6,2313.4,3578.6,1573.9,3553.5,3911.5,11673.5,965.3,3830.2,20561,21387.2,6350.7,38767.4,51995.6,37685.9,268487.3,40279.1,5599.7,10508.5,5236,1720.9,1785.6,56253.8,1209.3,2763.7,4420,2466.3,6612.7,405.5,735.2,26.5,607.5,106.4,3103.2,344,1201.1,364.2,178.5,620.3,142.8,71.7,189.8,0,4015.7,6.9,0.1,597309.4,59346.8,0,0,205666,0,1566941.3
"DOM_29",1471.3,468.2,568.1,329.2,64.3,1003,1033,211.9,168.7,232.8,27.6,185.7,10.8,441.7,34.3,215.2,2670.3,259.9,70.1,2651.2,884,1581.6,21214.6,324879.8,8.5,1292.1,418.3,88.9,2027.7,1292.2,13817.4,86245.3,161.3,98.5,7140.3,2583.6,549.6,54.7,138.2,100.1,425.7,24.1,20421.5,7045.5,2146.6,135.7,32.9,71.5,3949.1,0,216930.2,0,0,340227.5,34109.2,0,71.3,103198.7,0,1205483.8
"DOM_301",14,0.3,2049.8,0,3.8,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,3231.9,0,13282.4,17.3,1085.1,0,259.1,699.3,0,199,17325.9,259.2,7.6,0,0,0,0,0,0,0,56.2,0,424.7,10.6,0,0,23.3,0,273.3,0,0,24374,2411,0,0,22292.1,0,88302.7
"DOM_302T309",1132.9,55.9,134.3,204,8.4,33.8,83.3,6,55.9,60.2,59.9,11.2,37.1,165,36.5,29,63.3,46.9,1.8,72.2,334.7,437.8,2706.8,674.6,173.1,27084.8,2112.7,5.8,9.6,983.8,6450.2,9648,17.5,2694.8,658,2622.9,7.9,1.3,0,5.7,31.5,1.7,174,15.5,402,12.9,136.1,15.2,2189.4,0,18123.9,0,0,84247.9,8384.9,0,0,36107.1,0,208769.9
"DOM_31T33",947.9,309.8,279.7,562.5,849.9,459.3,88.9,157.6,970.8,1055,438.3,771,623.3,1225.1,522.2,400,2427.9,1060.2,440.9,1529.3,2687.1,1230.6,2774.1,5860,188.4,915,8266,6046.3,743.4,10336.7,2460.7,1327.9,208.7,908.4,266.1,393.5,557.7,364.9,648.2,1701.8,7989.1,1653,10571.4,1946,6089.8,3348.7,246.6,818.5,1110.8,0,62521.8,3.1,3929.5,86909,8529.7,0,363.2,209071.9,0,468107.1
"DOM_35",20307.9,384.9,1995.8,18458.5,18655.4,22354.6,16108.7,1017,11279,12214,5253.1,11380.9,12517.1,68898.9,5740.2,11215.7,54309.1,64164.5,44277.6,40179.9,21460.9,13367.4,24199.9,10319,1410.8,2122.3,5932.5,391707.8,15898.3,64150.7,25199,53977.1,82.7,217.9,1432.6,966,11779.1,1343,8998.5,3482.2,7849.9,6852.9,8216,1750.6,7834.5,5655.3,3345.1,1362.1,2756.9,0,185882,9.1,0.2,0.2,3.9,0,0,2016.1,0,1332295.4
"DOM_36T39",3176.6,126.6,485.6,213.8,512.2,264.4,491.9,27.7,1774.5,803.4,142.1,12117.4,375.2,2063.5,344.9,2559.1,2311.4,47326.1,10329.8,6325.5,1176.6,776.4,1134.1,483.2,95.5,221.1,312.5,5139.2,42119,4633.9,1748.7,779.5,208,110.1,73.7,46.4,2107.5,99.1,305.7,172.2,757.6,672.9,735.4,379.2,694.5,772.5,486.8,350.8,315,0,51596.6,42.4,84091.8,706.2,0,0,0,0.1,0,295116
"DOM_41T43",1843,116.2,90.2,372,173.5,69.6,60.4,13.8,342.2,365.4,77.1,175.5,81,675.4,99.9,205.2,302,220.1,152.3,303.5,1460.5,353.7,905.6,307.6,59.1,65.3,264.8,5731.9,1978,200748.1,3707.8,2628.8,7.3,133.3,278.8,337.4,2055.1,889.9,1314.6,287.6,5823.1,17677.1,1423.2,462.4,13005.1,5930.1,1383.6,993.7,447.6,0,0.2,0,0.1,4365974.7,0,0,0,0.2,0,4642374.7
"DOM_45T47",96602.2,4216.3,10874.9,12331.7,5787,5814.7,5923.1,1677.2,138724.9,132477.5,14467,30257.1,12260.2,81446.2,36642.6,38425.9,55160.9,42468.7,18919.3,46662.6,136277.4,58967.3,79086.3,83309.2,4997.7,11418.3,25553.6,23869.9,10215.7,219658.5,28378.2,37896,5636.1,3854.7,9368.5,2135.3,45621.6,3648,4946.4,7313.5,11934.4,3801.3,44890.9,10205.2,23539.4,10498.6,48484.1,4153.4,5552.9,0,424150,46.5,1269.8,195051.7,0,0,381.5,247906,0,2625157.6
"DOM_49",35577.2,4024.5,5654.1,10226.6,2321.6,4036.4,3641.6,690.8,40284.5,23468.5,6775.4,10818.7,13034.8,32680,9474,11700,35162.8,33426.9,14524.8,20915.2,30476.2,22901.4,33343.7,20330.2,1379.1,4196.7,8812.6,21914.6,5050.6,109006.4,69594.3,60762.1,1128.9,1194.1,28838.7,7326.8,20158.9,2451.8,1760.2,4828,10913.3,2895.3,30867.3,20694.9,15205.1,9222.6,10405.6,2098.8,3233.9,0,106029,21.1,62767,22448.1,0,0,1062.2,32026.3,0,1103783.8
"DOM_50",7437.3,506,1829.7,2354.1,585.3,972.3,925.9,117.8,6769,4462.1,1330.6,2564.3,3066.9,8342.9,1630.9,3295,7947.3,7889,2703.1,4717.5,7738.2,5071.2,9166.1,4663.4,444.8,755.6,1801.3,4215.2,980.3,16304.6,32520.3,1447.9,19872.6,124.7,16410.3,66.3,1847.8,166.8,149.5,433.8,438,131.1,4244,544.6,627.2,858.4,717.2,160.6,390.4,0,7809,1.3,889.6,6777.1,0,0,216.7,30903.1,0,248336.3
"DOM_51",2297.6,254.3,246.9,223.3,183,308,162.7,44.8,2012.9,1728.1,417.8,663.1,2099.9,1892.1,880.7,865.1,1299.6,1959,1309.1,1116.5,4538.2,1787.6,2376.4,1764.5,92.6,291,604.5,1322.4,281.5,5013.6,6496.8,420.3,73.6,8710.2,785.6,2163.5,684.9,378.8,376.2,1331.8,1523.4,541.8,8175.4,2991.3,6276.1,4140.3,542.9,299.8,326.7,0,8538.9,0.6,1066.5,5254.8,0,0,795.1,21234.9,0,121167.4
"DOM_52",6222.8,230.3,696.3,2160.2,620,1163.1,808.7,183.5,8176.3,13457.4,1932.7,3269.8,3009.8,12870,2071.9,8838.4,7581.9,9486.8,5140.7,7627.2,10971,8417.1,10492.3,13482.1,701.1,1951.2,3808.9,4179.8,1643.9,27342.6,14892.6,14097.1,12023.8,827.1,5171.2,2418.4,3591.7,422.5,392.9,801.3,1248,376.7,5454.1,1266.3,1655.9,912.6,2534.2,502.8,952.6,0,23950.1,30.1,2493.2,3870.5,0,0,6.3,9655.4,0,288085.4
"DOM_53",3267.4,550.9,824.4,677.6,134,110.1,117.7,26.3,3604,1236.9,506.8,549.1,342,1625.9,1683.9,755.9,1716.5,749.8,1636.7,1580.5,1901,3101.1,2139.2,2632.6,109.8,270.1,709.9,1564,262.7,5386.9,27215.2,626.7,15.2,59.4,147.6,3673.3,899.3,101.1,605.1,2098.2,5926.6,240.8,1746.1,277.6,1121,859.2,1365.6,227.8,181.4,0,12243,0,181.5,3389,0,0,18.2,7.1,0,102999.8
"DOM_55T56",4064.6,783.4,580.5,1571.5,1212.8,1318.6,890.4,246.4,6528.2,3170.5,704.1,2462.9,1288.9,5600.5,4778,2400.1,5739.4,5580.2,1613.8,5481.9,8440.6,5658,9070.6,5017.7,350.2,1336.8,1841,4177.2,2691.4,21454.2,16223.5,16612.9,294.4,2566,4200.1,1340.1,1459.8,5069.9,1421.7,5043.6,52694,4489.9,51891.3,18615.4,47207.1,18566.8,1922.2,2891.8,2289,0,403618.7,978.7,0.4,0.3,0,0,3719,0.1,0,779170.9
"DOM_58T60",61.5,8.6,2.8,227.8,218.1,117,71.9,7.3,467,657.3,137.5,219.2,188.4,547.7,465.1,637.1,832.4,692,361.3,659.6,1335.4,813.8,1327.7,437.2,16.2,106.2,235.1,903.7,514.9,1238.2,1200,485.4,66.2,321.2,81.7,88.2,820.7,3613.9,1402.4,801.3,1834.8,599.9,3239.5,218.7,6790.9,3785.4,237.8,680.8,207.3,0,26176.8,178.6,25619.4,7569.8,0,0,60.1,11848.6,0,111437.5
"DOM_61",2375.9,161.2,364.3,213.4,227.6,343,130.5,24.2,843.8,704.3,181.6,479.1,108,988.6,567,453.1,1167.4,298.8,282.5,1144.5,3200.8,1291.9,1835.3,773.2,32.8,140.3,343.6,3217.3,1083.8,27321.8,5302.8,4034.4,4042.4,455,791.3,2279.4,2474.8,1253.9,39041.6,50852.2,21923.8,3596.1,6694.9,854.1,32559.8,9320,6339.2,1239.7,470.8,0,118543.6,8,0.1,0.3,28.5,0,304.6,16304.8,0,379015.5
"DOM_62T63",496.2,123.6,2.8,108.2,93.3,164.3,116.6,15.6,654.6,605.7,71.7,221.9,60.9,789,379.9,309.8,384,235.9,193.7,492.6,9008,1035.5,1379.6,702.9,55.1,200.5,426.7,1246.7,310.6,8054.5,3429.5,2360.1,786.2,662.1,1837.5,729.8,831,484.9,5976.1,22223.6,11078.4,1306,4184.3,662.1,5562.7,1671.8,1015.4,212.5,175.3,0,32263.7,9.6,0.1,304852.4,0,0,3.6,59850.6,0,490109.8
"DOM_64T66",17664.8,2348.2,5768.6,19638.7,13429.6,5848.8,4740,536.1,6503.7,6322,1729.3,6943.3,6192.2,16618.2,6572.2,5816.4,16520.3,30710.4,15794.7,13723.6,27614.9,12154,18477.3,7385.2,2215.8,1250.6,3424.1,44526.1,9253.4,125408,90817,115304.8,11299,4022.3,4769.8,974.5,5572.1,1487,6181.6,10116.9,96398.7,94081.8,51729.6,10761.7,15275.5,16016.2,2863.2,2625.5,1767.8,0,427805.6,243.1,140016.4,736.9,28.8,0,290,15647.3,0,1581963.6
"DOM_68",15.1,0.1,0,145.4,56.7,0.8,18.1,18.8,183,137.6,35.8,64.8,5.8,95.5,39.8,243.2,166.5,11,17.7,190,466.3,274.4,328.6,163.7,4.1,108.3,341.1,127.4,609.8,296.7,78950.1,1389.5,34.3,383.1,1403.6,1895.3,12488.7,629.5,4383.3,18897,48521.1,16899.1,23354.5,4267.5,6477.6,12168.8,2652.1,2513.1,7707,0,842456.2,608.7,9027.9,118108.2,0,0,958.7,5739.6,0,1226080.4
"DOM_69T75",13589.5,1655.8,1299.4,9788.1,3972.1,4763.2,3744.2,612,22512.4,8447.9,1632.4,5347.2,3077.7,18423,14172.9,8077.2,10672.1,6917.7,3134.9,10549.1,29252.5,13191.6,21976.7,23840.5,800,3667.2,4978.4,8499.2,2108,282716.8,134137.9,4499.6,1170.7,3012.9,4121.2,2482.5,6044.4,2252.4,12063.2,20368.2,63498,31619.9,109920.1,5631.3,4810.5,3747.5,1111.1,1779.1,1945.2,0,23281.9,406.6,68444.4,200807.1,31,0,136.2,80649.2,0,1331391.6
"DOM_77T82",1767.8,325.4,512.9,7085.6,3302.3,2091.7,1945.7,280.1,10466.5,5640.9,893.4,2952,2583.4,5858.2,6541.6,4231.4,6721.1,3096.9,1448,6222.5,13724.2,7636.5,11987,11070.2,353.5,1335.1,3667.4,4115.4,2112.1,32608.8,115656.8,6560.7,1442.7,3435.5,3998.1,2029,8221,2376.9,8036.9,34154.1,56903,28009.8,29188.2,39945.9,28871.8,6012.3,1099.3,1790.2,2074.2,0,83150.5,93.2,15985.6,5213.1,0,0,246.8,41382.1,0,688455.1
"DOM_84",333.3,26,45.4,64.6,49.1,35.6,33.8,4.8,150.4,163.1,25,69,36.6,174.7,98.7,141,284.2,86.9,73.5,204.7,237.4,107.2,280.3,146.1,14.4,19.5,105.6,189.5,239,299.3,243,124.4,178.7,18.1,46.1,25,94.1,59.8,133.9,148.8,557.2,627,743.6,145.8,10012,587.5,66.4,73,52,0,4585,138,1107983.2,0.2,0,0,0,0.1,0,1130381.4
"DOM_85",206.9,10.6,23.1,123.3,33.5,22.7,21.2,3.4,122.5,91,21.6,31.8,33.6,108.6,92.3,62.8,126.7,41.7,29.3,146.1,179,96.6,268.6,123.3,6.4,29.7,79.4,48.1,127.6,895.3,1894.5,1267.1,22,62.3,24.3,31,318,129.8,421.3,115.3,3877.5,194.3,715.3,107.3,5332.1,7391,508.4,123.6,88.1,0,253759.7,6171.5,591619.8,0.3,0,0,77,0.1,0,877458.1
"DOM_86T88",111.1,1.1,0.4,161.6,32.7,70,60.4,0,48.1,85,27.5,69.2,552.9,78,40.7,10.4,181.8,277.9,77,427.5,217.7,246.7,332.9,211.7,2.8,96.2,20.6,337.3,35,956.7,387.5,194.8,14.5,1.9,108.5,0.1,11.4,13.7,5.8,7.9,265.5,1.4,35.5,4.3,1474.8,170.5,1864.4,24,46.2,0,153818.8,7555.3,571597.7,0.3,0,0,226,0.1,0,742601.4
"DOM_90T93",140.7,12.1,19,212.7,279.1,108,44.7,5.8,384.9,210.1,45.6,74.9,101.2,187.5,134.4,94.1,231.2,155.7,48.7,213.2,330.1,162.2,402.7,996,12.7,24.6,99.1,526.6,172.8,1557.5,1538.4,377,146.5,52.3,364.2,30.9,246.3,444.1,83.1,705.9,8845.2,484.7,1350.4,366.9,1516.8,334,46.1,9591.8,287.6,0,19219.9,7287.1,86411,0.2,11.3,0,537.3,9991.9,0,157258.9
"DOM_94T96",1214.6,135.9,249,2099.5,494.6,160.8,345.6,37.6,1474.9,1084.8,310.6,1138.3,588.2,1997.3,1215.2,1323.3,2031.1,1286.2,333.5,2426.8,4198.5,2897.2,3574.9,4264.3,188.9,388.8,771.5,3459.6,4973.7,19029.8,19765.5,11111.1,382.4,239.2,2436.8,110.1,3142.1,1312,1298.6,702.4,4736.3,1320.9,9509.2,1973.5,12918.6,8409,3788.6,1231.6,3262.3,0,136416.6,42942.4,16650.8,3135.2,0,0,290.4,0.3,0,350781.2
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_01",16654.9,426.5,815.6,4.2,1.6,1.8,2.3,0.2,26539.6,5441.6,508.8,1519.5,5.2,669,2823.4,79.9,18.1,8,5.1,7.1,9.2,6.5,10.5,8.1,0.6,1.4,296.3,12.1,65.8,1138.1,13.2,6.3,0.6,1.3,4.5,0.5,2304.5,2.7,38.1,1.8,8.8,18.2,420.2,260.5,2,43.4,38.2,30.2,63.5,0,16911.8,1.3,5.2,1447.2,17.6,967.7,0,0,79690.6,0
"IMP_02",218.4,1205,60.3,36.8,0.9,3.6,0.8,0,281.2,33.4,2434.3,316.1,2.3,392.4,24.6,1042.2,5.4,1.9,2.2,10.7,2.2,8.1,7.2,1.3,0.8,0.2,348.5,1.3,14.2,577.1,0.8,3.1,0.2,2.6,0.1,0,40,0.1,2.1,0.1,0.5,1,34.1,14,0.2,7.1,0.9,1.6,3.4,0,299.7,1.4,0.2,10.4,0.3,12.5,0,0,7469.7,0
"IMP_03",50,0.4,191,0.2,0.1,0.1,0.1,0,813.8,8.1,4.6,5.6,1.3,19.8,2,1,0.7,0.9,0.4,0.4,0.9,0.4,0.8,0.3,0.2,0.1,0.8,0.7,0.9,1.8,1.7,0.2,1,0.2,0.6,0,476.8,0,1.2,0.1,0.2,0.4,19.4,6.9,0.1,4.5,1.2,0.5,1.9,0,1056.6,0.1,0.3,1.7,0.2,53.3,0,0,2736.9,0
"IMP_05",63.5,4.8,4.4,4398.3,18.9,91.3,163,6.6,157.6,133.6,20.8,326,1565,1934.8,32.1,56,2897.6,2202,298.5,58.6,12.3,27.1,53.2,9.6,0.2,5.1,14.2,9011.7,14.9,260.8,20.6,9.6,0.1,1.7,0.2,2.2,5.8,0.6,0.1,0.1,2.2,4,23.6,1.7,35.5,53.2,19.6,2.9,11.3,0,121.4,0,0.2,1.8,0.3,2.3,0,0,24163.5,0
"IMP_06",16.9,1.4,4.5,88.1,2165.6,64.6,33.8,26.7,4.7,6.4,2.5,89.7,200400.4,22600.4,30.4,1223,1737,663.3,981.8,1005.4,41.9,102.1,1244.5,635.8,66.3,169.9,4.6,57229,4.4,87.9,15.4,77.6,37.7,17,36.7,3.1,3.1,0.7,1.3,1.3,8.5,2,28.2,8.7,55.5,5.2,28.2,2.3,1.3,0,174,0,1.4,121.8,12,26.5,0,0,291402.3,0
