"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_16",59.3,6.8,8,8792.7,0.4,512.9,227.1,8.1,517.7,1182.8,76001.6,5688.9,93.7,1548,46.8,982.7,5037.4,452.3,1080,5773,786.8,1456.9,4969.3,286.2,23,23.6,40040.7,26.5,244.4,71156.6,422.4,110.8,9.2,3.6,28.1,28.9,54.1,3.2,0.2,0.3,25.4,709.9,237,73.1,23,0.4,3.1,43.7,278.5,0,3344.6,0,0,0.1,55.7,0,91.6,12975.3,0,245556.4
"DOM_17T18",109.5,19.3,15.4,159,19.3,353.7,278.6,19.1,15458.3,5246.7,1384.1,109105.2,151.1,6790.5,2539,2767.7,13874.7,251.2,619.9,2773.8,8509.8,8573.2,6086.2,1070.4,58,114.3,6939.1,1198.9,615.4,3494.7,30953.3,1113.5,36.1,177,449,2484.9,1056.5,6639.3,1345.1,19374.4,28162.4,6002.8,55518.9,10928.7,10355.2,5943,391.7,309.5,3557.8,0,11883.5,0,0.1,1490.1,220.9,0,269.6,17533.7,0,414793.2
"DOM_19",12350.6,938.9,1797.4,1419,11108.7,6022.4,4541,1123.2,833.5,590.8,479.6,559,44560.7,130569.4,222.3,2660.2,20624.4,47828.6,9404,2379.3,1217,1255.7,3293.4,1342.2,319.6,201.4,629.6,32997.7,1516,25237.4,4923.3,65406,26814.1,17242.7,15201.7,1323.6,630.3,196.6,355.6,163.4,2606.1,1018.3,19415.4,13387.2,5507.2,1433.4,386.7,303,637.4,0,17942.6,2.3,0.6,0.1,46.7,0,488.3,16720,0,580175.9
"DOM_20",130666.6,6384.4,438.9,6823.9,2357.5,10466.7,8499.2,1954,10459.3,62438.7,12582.4,34854.8,13739.4,457758.8,7374.9,134219.7,64190.1,6276.3,16710.3,25103.3,31034,39952.1,16979.4,6872.9,896.1,714.2,12700.4,1115,6781,85948.2,1319.9,2222.7,211.3,865.1,1918.5,396.1,1883.2,2032.9,31.7,1854.2,652.6,945.7,23630.4,2697.3,4332.3,6290.6,46445.6,1809.8,9148.9,0,22019.9,9,1.2,0.1,227.1,0,369.5,93593,0,1441200.9
"DOM_21",22924.8,366.3,1062.5,45.4,6.6,24.4,0.8,7.1,337.7,49.8,0.3,246.6,5.8,6155.3,114648.1,364.5,381.2,122.2,24.7,128.7,322.2,45.9,292,2.5,0,1.6,40.1,68.4,76.6,1162.9,127,209.4,44.2,54.7,66.9,127.9,67.8,9.8,448.8,114.2,117.3,94.4,1961.4,538.2,87.9,168.6,126110.1,4.4,892.4,0,66643.6,20,1.3,0.1,96.5,0,301.2,10680,0,357903.1
"DOM_22",9051.5,255.4,71.5,1507.5,79.4,2377.9,1000.4,1006.1,13757.2,13029.8,2322.5,11055.3,1101.5,41200.2,1131.4,111708.7,15895.6,948.1,1408.5,10834.8,38221.1,40559.7,33342.1,25791.3,352.3,2845.6,12994.7,391.5,6550.7,40229.5,4191.7,8520.8,31.8,47.3,965.7,743.1,1332.3,223.5,1256.3,493.9,143.5,325.9,4485.4,1710.8,363,34.4,2172.5,570.2,2440.2,0,5503.6,0,0,0.3,165.5,0,0,61057.4,0,537800.9
"DOM_23",329.7,68.3,83.6,1546.9,86.7,1307.4,3215.7,981.7,6817,729.4,556.8,720.4,2956.2,8546.5,2251.2,3047.7,194984.4,19959.1,11480.8,8000.6,18734.8,28500.4,8858.2,17641.9,290.6,461.6,2547.4,679.1,1301.9,560320.2,173.8,870.9,83,273.4,410.2,234,157.2,497.2,224.6,71.1,116.9,124.4,1854.9,234.2,1829.9,891.4,257.5,504,13.1,0,8705.8,0,0,0.1,93.3,0,0,45857.7,0,970484.6
"DOM_24A",15.6,5.9,3,11682.8,2740.6,2133.6,1546.1,1688.9,123.2,247.7,90.8,1365,67.5,1868.6,39,2787.6,14031.6,252693.5,5536,131732.1,5936.9,30438.1,117404.7,27731.3,3741.3,2816.6,5580.8,378,1526.5,320207.4,55.1,1332.9,270.8,64,238,19.3,0.9,7.6,0.1,0,0,1.4,489,82.3,0,18.4,0,23.6,100.4,0,0,0,0,0.2,-21.2,0,0,54069,0,1002912.7
"DOM_24B",0.4,0.2,0,53.2,0.6,949.4,61.9,181.9,62.6,95.5,181.6,9331.1,6.6,7501.6,31.9,1014.1,6605.7,15132.8,232955.3,50299.1,30944.5,170959,60040,27802,488.2,2874.2,13731.2,139.3,3757.9,18887.7,82.1,75.5,0.4,174.3,7.1,52.9,0.9,3.9,0,0,0,1,106.4,0.1,0,29.6,0,5.9,147,0,0.1,0,0.1,0.1,-6.6,0,0,20977.1,0,675747.3
"DOM_25",603.3,148.1,31.4,8454.3,585,6430,4772.9,844.2,3719,1249.3,4190.2,1747.1,334.2,6365.5,617.3,7487.6,29085.8,7656.4,2697.4,87338.9,20989.8,36158.8,57309,23268.8,4435.6,3120.7,9508.5,392.8,1999.8,135441.6,639.6,599.8,381,76.5,2828.3,146.2,264.9,48.4,50.5,43.4,115.3,1644.6,34925,5004.9,1108.8,719.8,90.4,120.1,1517.6,0,4782.1,0,0.1,40971.3,3816.6,0,0,79520.2,0,646398.4
"DOM_26",126.9,29.5,13.1,1242.4,1024.4,422.2,424.4,279.8,199.6,182,118.1,423,1461.7,1547.5,160.4,749.3,982.1,812.3,140.8,1421.4,474985.3,37605.6,46698.1,20052.4,4878.3,3774.5,2344.1,13786.6,688.1,6781.3,10351.1,637.9,67.9,146.4,467.4,86,104.6,263.5,11917.4,33065,1014.2,659.1,53664.2,5290,1954.5,2727.4,386,155,5805.2,0,72425.7,12.7,0,71897.8,7022.9,0,393.8,461516.7,0,1365388
"DOM_27",171,95.1,20.5,2184.5,386.1,1925.4,1877.6,150.6,617,614.8,195,339.5,903.7,2323.8,86.3,1392.9,2532.5,1456.6,645.9,3176.5,63327,147771.6,71861.3,28090,7192.2,12080.4,3746.9,37404.3,6914.7,109597.5,32148.6,772.1,203.1,287.6,323.8,84.9,131.4,528.3,18335.3,7052.1,190.2,1121.6,37528,6844.1,1610.5,14.4,903.4,593.1,1928.8,0,68782.2,0,0,108625.3,10061.8,0,211.7,164245,0,971608.7
"DOM_28",9718.5,1073.9,1294.3,15651.7,4594.6,14367.8,11952.4,2298.7,3618.1,6273,2494.5,4006.5,4781.9,15124.2,878,3616,28629.8,28505.9,5622.3,28246.8,15667,36563.7,270521.7,61217,7837.2,8543.1,4395.3,3922.1,1853.7,28685.6,684.5,2003.8,3607.1,3160.5,6229.2,422.2,175.9,38.4,98.5,11.8,2212.9,700.8,1091.1,284.8,231.1,357.5,11378.4,34.7,224.6,0,4290.8,4.9,0.1,453846.9,41198.7,0,0,138520.3,0,1302764.8
"DOM_29",1049.8,290.8,133.9,273.6,87.7,1076.9,1492.6,144.1,131.7,64,9.9,93.9,134.1,240.6,10.7,82.6,5204.2,392.2,103.5,878.6,666.6,236.9,20902.1,349890.9,8,704.7,910.3,73.2,953.9,2444.5,6683.3,76360,60.2,77.4,1450.5,1443.3,368.3,202.3,1113.1,2036.5,919.7,130.3,20548.5,10129.8,6956.3,3.1,322.5,769.5,4570.3,0,108396.3,0,0,312438,28452.2,0,257.2,50981.2,0,1023356.4
"DOM_301",0.4,0,18,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,76.9,0.1,15006.1,11.1,113.1,0.1,12.4,27.8,3.2,10.5,1754.5,138.8,0.5,0,0,0,0,0,0,0.2,11.1,19.8,135.7,0,0,0,7.9,0,73.6,0,0,30772,2762.1,0,0,25566.9,0,76523.1
"DOM_302T309",161.8,7,6.3,23.2,1.6,4.6,16.5,3,5.6,2.1,1.6,2.6,59.1,16.9,2,2.3,21.9,6.2,0.3,3.1,28.6,7.1,311.2,1633.2,448.4,40438.2,1369.2,1,6.4,256.9,286.1,4453.7,7.2,1889.5,240.9,1103.4,6,0.8,0,18.2,42.8,1.7,243.5,85.1,154.7,0,28.4,4.9,95.5,0,13790.5,0,0,38967,3547.2,0,0,25008.3,0,134823
"DOM_31T33",622,75.5,42.7,865.3,260.2,838.6,573.7,135.6,914.8,1675.6,664.2,1002.3,608.1,2037.7,315,536.2,2855.1,1565.2,818.3,1766.9,1947.7,1521.1,3106.2,3308.3,68.9,204.6,8582.5,3875.7,528.1,9017.8,1708.1,1939.9,98.1,663.7,623.3,457.1,290.8,858.5,541,1030.3,7603.1,930.8,5247.9,1293.6,2661.4,1303.3,461.9,577.1,812.6,0,37840.5,2.4,4124,42002.2,4245.6,0,1346,124085.2,0,293082.4
"DOM_35",12879.8,553.6,505.4,14166,7454.8,18737.1,7646.4,850.5,7708.8,11149,2872.6,6593,14511.8,64459.6,6216.2,20226.5,41897.5,57111.8,41468,29187.3,9652.9,9248.4,19759.1,9008.8,546.3,787.8,4235.9,367158.1,7071.5,34666.7,17413.1,28504,2053.9,1041.1,1845,288.3,3689.5,559.6,1566.4,2975.1,4980.5,6583.8,3201.7,811.1,3905.9,2232.5,2036.2,1950.4,2770.7,0,60048.4,6.1,0.2,0.1,13.5,0,0,1450.2,0,978258.4
"DOM_36T39",2358.8,81.8,119,396.3,104.8,762.2,692.4,33.7,1409.2,1053.3,160.7,6626.7,279.7,4138.5,384.3,1210.8,3535.4,22697.3,10112.1,3881.2,793.5,639.7,1832.5,487.4,66.8,86.2,277.6,3984,10935.6,3050.4,1395.1,510.7,100.2,84.1,81.9,32.9,771.1,43.2,105,38.1,1124.8,737.1,1347,1290.2,470,552,439.3,190.3,553.3,0,23232.7,24.5,45460.5,238.8,0,0,0,0.1,0,161014.6
"DOM_41T43",250.5,13.8,4,1759.1,302.1,959.1,1011.3,51.9,2508.2,1577.7,383.3,1217.6,1473.1,3296.3,243.7,773.9,3596.9,1750.6,1260.3,2582.3,4137.2,1919.5,3547,2410.2,499.7,285.3,936.2,6500.5,2282.2,145172.7,7697.3,12615.3,22.4,752.5,1619.1,1475.6,2024.2,1286.4,2647.7,300.1,11278.5,37578.2,5069.9,1200,9798.5,2842.5,1592.6,1224.6,1022.7,0,0.2,0,0.1,2753080.2,0,0,0,0.1,0,3047834.9
"DOM_45T47",56889.6,2334.2,6693,7000.5,2897,5057.8,4015.6,1375.6,105562.3,85431.5,10742.8,18125.5,7635.1,69926,25085,26184.6,39944.7,26046.6,11532.2,23999.4,65253.1,37482.1,55524.4,66225.2,3519,5916,13888.9,11450.9,3808.1,114268.4,20437,20413.1,2854.7,3090.9,4312.2,1318.3,23907.1,2930.2,3991.9,6681.9,7506.3,2920.5,29514.4,7535.2,10061.2,3811.1,29042.5,1836.2,4909.5,0,246194.2,26.2,1158.9,100831.4,0,0,1173.4,138211.2,0,1588484.6
"DOM_49",16368.1,1564.6,1996.8,7810.6,1578.8,5763.3,4440.5,334.4,34667,16499,6766.2,9879.6,8097.8,32153.4,4842.3,9651.2,36416.7,23524.9,10413.6,16532.4,20553.1,19191.8,30561.2,12551.3,860.5,1830.2,6322.7,9396.2,4263.4,104137.9,29123.5,35643.4,740.3,904.9,10219,2589.8,7255,2438.7,1546.7,2989.4,10772.1,3949.1,14695.8,16625.8,15271.8,5190,4964.8,1183.2,3054,0,66248.2,13,52858.8,12636.8,0,0,3746.7,21157.6,0,784788
"DOM_50",3366.7,214.6,483.9,1559,297.2,1505.4,741.4,35.5,4640.5,2852.2,1012.1,1514.3,1971,5838.6,694.6,1852.9,6148.4,4915.8,1722.9,2865.4,4560.4,3402.8,5255,2490,263.2,374.5,1092.7,6265,567.4,11964.5,6351.2,2860.1,26188.7,243.8,12814.6,140.8,881.4,171.5,177.2,335.5,372.2,590.8,2836.1,959.8,524.7,302.6,588.1,201.3,465.1,0,5337.1,0.8,781.2,3798,0,0,763.2,20312.2,0,168466
"DOM_51",1474.8,125,157.5,221.3,84.2,405.3,154.3,27.6,2158,1429.1,468.2,638.7,2586.4,2406,659,909,1414.4,1663.6,1558.4,897.1,4695.3,1919.7,2508.6,1531,99,288.8,518.5,944.7,241.3,4334.8,2088.5,778.6,77.2,8484.1,1542.1,1928.9,418.2,605,283,866.8,2960.7,280.6,3032,740.8,5490.7,1866.4,562.7,139.5,292.2,0,5764.1,0.6,1021.1,4923.7,0,0,2803.5,16792.4,0,100262.6
"DOM_52",2866.6,109.2,285.9,1180.3,206.3,982.7,682.2,34.7,5463.4,3874.5,1181.8,1800.8,1009.9,6314.5,691.7,2894.2,5736,3877.9,2153.3,3172.4,4170.8,3806.4,5214.2,3735.7,208,401.5,1403.1,2208.9,772.7,12210.2,7867.3,34634,15913.5,1126.7,5655.7,2601.2,850.1,425.4,338.7,541.3,910.6,952.4,3924.4,1822.2,745.1,250.3,540.3,184.8,739.9,0,6131.4,19.1,888,1800.6,0,0,19.5,6404.5,0,173936.9
"DOM_53",930.2,136.5,77.5,519,32.5,174.5,121.7,13.5,1447.4,460.5,233.2,442.6,172,1619.3,627.3,503,1399.1,575,994.7,919.5,1101.8,1635.9,1649.6,898.1,33.5,47.8,371.9,85.3,247.1,3292,11314.6,979.9,38.7,101.4,366.6,6825.5,507.9,236.7,631.5,1123.8,8294.1,446.5,1828.2,634,4986.7,943.7,359.5,96,340.6,0,8295.1,0,35.3,654.4,0,0,64.2,5.6,0,69872.8
"DOM_55T56",1173.7,198.5,54.6,1463.4,157.2,1677.8,854.2,110,4461.1,2096.4,611.4,1598.2,527.5,5535.5,2303.3,1819.9,5836.5,1859.2,1129,3714.7,4723.7,4356.6,8446.4,1783.1,121.8,249.1,1073.9,1979,1643.2,14612.4,9328.4,12078.7,204.2,1822.8,1549,1075.6,536.4,2842.4,1015.8,2149,38572.7,4180.4,21380.4,12300.3,18282,6052.8,1575.9,487.9,2366.5,0,226536.9,610.6,0.4,0.2,0,0,9757.9,0.1,0,450879
"DOM_58T60",7.6,1.1,0.2,209,24.4,268,87.8,5.2,368,421.3,107,218.1,74.2,545.3,231.8,405.4,887.7,350.6,231.9,497.3,635.5,583.5,1133.9,127.1,5.4,16.6,156.8,764.6,264.1,1558.1,762.9,573.2,65.6,323.4,88.6,126.3,412.6,1696.5,671,173.1,3107.2,907.2,1119.9,127.6,4212.8,1167.4,311.3,146.4,204.8,0,15330.5,88.8,25335.5,3297.1,0,0,233.9,5638.9,0,76310
"DOM_61",1299.1,76.7,65.8,279.1,80.1,622.6,219,17.4,832.7,766.2,225.8,486.4,126,1149.3,298.5,368.7,1782.3,401.4,402.4,1146.4,1554.2,960.1,2391.7,324.3,14.8,33.3,308.5,2707.1,1031,33584.9,2681.2,3235.8,2857.2,478.5,739.8,1413.2,1174.7,905.4,26165.1,26456.4,19120,2749.4,3500,841.2,13945.8,4596.9,3891.8,235,577.2,0,73386.3,5.2,0.1,0.2,97.9,0,1090.8,13415.1,0,257115.9
"DOM_62T63",485.9,105.4,0.9,446.3,59.6,683.1,544.3,56.5,949.3,1568.4,271.9,521.5,223.4,1274.7,237.2,705.8,1953,883.5,418.7,1331.5,10350.3,1304.2,3296,421.4,36.7,68.9,539.8,2399.3,637.9,14410.6,5788.9,2199.5,1168.6,1972.5,1359.1,1447.6,619.3,936.1,5677.9,36777.5,22249.4,2607.6,2357.8,845.4,5668.5,1809.3,1482.7,385.3,404.6,0,10842.8,13.5,0.1,162911.9,0,0,13.6,16754.2,0,332479.9
"DOM_64T66",13171.4,1492.2,1394.5,16221.4,1544.1,7207.2,4688.6,396,11612.2,8543.5,2997.2,8078.5,6920.9,25983.2,3236.4,6529.3,21265.1,29484.8,18773.4,12358.6,27574.1,13915.3,23057.5,6864.4,1948.5,633.5,3155.9,42307.5,6706.6,77160.2,60051.8,73354.2,6952.2,3475.6,5770.7,560.2,3686.5,1269.7,6443.7,10797.8,78970.5,80918,38449.2,12080.5,11639.8,9948.9,3619.8,2087.2,2067.7,0,188486.3,183.6,55046.5,559.9,60.3,0,1015.4,10452,0,1073170
"DOM_68",17.6,0.1,0,92.1,17.8,19.4,48,11.9,260.5,383.9,69.5,222.7,83.2,224.6,36.3,393.1,573.3,121.6,195.5,448.4,913.4,484.1,822.6,127.1,3.5,50.3,333.2,256.3,353.9,197.2,77103.3,962,21.9,309.7,1083.3,891.5,2645,512.1,2379.3,6585.6,47018.3,24062.2,5440.2,1274.2,4023.3,2508.6,1555.1,372.2,9467.1,0,560774,479.2,9431.6,59844.4,0,0,3380.7,2860.6,0,831746.5
"DOM_69T75",8858.9,1095.5,233,7303.9,1114,7079.5,4721.9,531.5,15098.6,5880,1652.7,5261.4,2573.1,23492.4,7953.9,7304.4,12128,8360.3,4073.6,8519.3,22711.4,13677.4,25540.4,12523.4,409.3,938.3,3600,6390.8,1319.2,133216.9,105981,3077.7,1169.9,1218.4,1781.1,1328.2,1861.8,1204.4,6157.6,9979.6,55077.8,22488.4,92747.2,3712.9,1623.3,1829,353.7,446.9,1757.9,0,11814.9,314.6,57307.9,100976.3,74.1,0,488.1,46637.3,0,884972.9
"DOM_77T82",194.2,27.5,16.5,4113.6,365.6,2178,1704.9,131.1,5350.5,2815.1,687.3,2206.7,1498.8,5970.8,3177.2,2767.3,5934.6,2799.4,1555.3,4099.7,7746.2,6257.8,9306.4,3996.7,145.2,246.4,1987.4,2381.4,1294.5,13902.7,74211.9,6307.3,1774.9,1851.3,2263.2,1116.6,2119.9,1032.8,5119.8,8191.2,34954.6,18526.5,10602.7,17208.9,12491.3,1770.9,196.5,683.6,1555.2,0,49347.7,65.7,13296.7,2190.7,0,0,831.8,25503.2,0,388073.6
"DOM_84",286.1,19.4,12.9,58.3,26.7,101.5,38,2.6,221.6,111.9,44.2,68.9,28.5,237.6,70.4,126.9,248.6,212.1,132,184.8,689.1,257.1,399.4,1021.8,107.8,77.5,105.8,117.9,68,612.8,434.7,145.9,115.6,26.6,56,31.9,38.1,44.6,273.8,267,583.7,747.1,2283.7,834.3,1579.6,259.7,107.1,25.9,157.3,0,1388.3,62,629817.1,0.2,0,0,0,0.1,0,644970.7
"DOM_85",94.6,4.2,3.5,155.2,7.9,66.2,25,1.4,118.2,69.8,15.1,49.6,28.3,129.4,44,47.2,165.2,44.4,36.1,126.4,130.4,90.9,235.8,141,7.9,19.2,50.7,68.5,112.6,748.2,564,313.2,9.5,27.9,17.9,13.8,52.7,67.5,129.7,45.1,2115.8,167.6,453.5,46.1,1943.4,2384.4,372.9,34.7,83.7,0,50028.9,2433.9,389631.9,0.2,0,0,271.4,0.1,0,454046.7
"DOM_86T88",91,2.1,1.1,143.4,6.7,78.7,74.7,0,55.2,96.4,34.3,78.9,427.9,115.4,32,14.4,289,237.7,85.6,285.8,152.8,257.3,610.1,147.8,2.2,37.4,17.9,286.5,30.7,634,436.4,234.2,25.9,4.2,57.8,1.2,16,25,1,0.7,319.5,2.2,25.2,3.3,1485.5,127.1,1687.8,13.2,45.3,0,71704.1,4320,415090.9,0.2,0,0,796.1,0.1,0,500750.1
"DOM_90T93",30.4,2.1,1.4,69.5,15.6,72.2,31.4,1,171.9,66.6,18.5,76.4,20.8,188.2,41.2,85.8,138.9,78.9,40,99.9,99.6,95.5,201.8,55.4,2.9,3.3,40.7,601.1,50.6,545.5,377.5,128.9,32.8,9.9,86.6,10.4,51.3,163.3,119.5,91.5,1564.5,310.7,494.3,175.3,1117.2,55.3,55.7,513.4,129.2,0,6160,2561.7,56650,0.2,3.7,0,1928.7,1621.8,0,77360.6
"DOM_94T96",890.2,69.9,67.6,2099.5,252.8,227.9,534,30,1451,594.2,168.8,805.3,683.1,1650.8,292.7,634.9,1894.9,1478.6,531.1,1702.3,2027,2029.3,2764.1,3123.4,138.5,164.5,356.9,1166.9,941.3,9767,9110.6,4660.3,443.5,221.9,1950.8,2760.4,726.1,783.8,250.9,126.3,788.5,1096.2,4276.8,883,4909.6,2888.3,1987.2,1025.9,1880.1,0,76741.1,29991.2,15709.5,1138.7,0,0,1028.5,0.2,0,203918
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_01",5928.2,148.5,143.6,2.3,0.6,1.7,3.2,0.7,17733.7,4359.7,284.7,776.4,2.2,823.1,1647.6,42.9,18.3,7.4,3.8,8.9,5.6,3.8,12,6.4,0.3,0.5,121.7,5.2,10.1,742,30.7,94.7,6.2,28.9,182.9,5.9,941.6,3.8,35.7,1.8,4.9,11.2,190.3,66.3,2.9,74.2,48.7,106.7,11.3,0,7720.2,0.7,7.6,1055.1,10.8,1492.7,0,0,44981.2,0
"IMP_02",106.6,750.9,13.5,18.6,0.3,5.1,0.8,0,103.2,17.6,1534.2,55.4,1.6,254.7,8.2,666.7,3.8,1.1,2.7,11.2,1.3,2.4,6.5,0.3,0.2,0.1,173.6,0.3,1,229.4,1.1,42.5,2.5,36,1.4,0.2,12.3,0.1,2.1,0.2,0.3,0.5,7.4,2.3,0.3,8,0.8,7.2,0.4,0,74.5,0.7,0.2,4.5,0.1,15.7,0,0,4192.7,0
"IMP_03",47.1,0.2,284.1,0.1,0.1,0.1,0.1,0,198.6,6,1.7,5.1,0.6,21.4,1.1,0.8,0.7,0.6,0.3,0.2,0.8,0.4,0.6,0.2,0.1,0.1,2.1,0.7,3.3,1.2,1.4,0.3,13.2,0.4,0.8,1.5,159.8,0.2,0.5,0.2,0.1,0.7,9,2,0.4,4,1.2,1.8,0.9,0,328.3,0,1.2,2.3,0.1,84.7,0,0,1193.3,0
"IMP_05",1.7,0.1,0.1,1259.7,20.6,23.5,20.2,5.5,35.1,22.6,8.3,70.1,493.6,728.4,6.6,28.7,687,802.7,125,37.3,3.6,9.7,32.5,7.4,0.2,2.6,7.2,2623.7,15.6,112.1,0.5,14.1,0.8,2.5,1.8,3,0.9,0.9,0.1,0.1,0.1,1.4,5.2,0.5,8.5,8.2,8.9,0.8,3.7,0,75.3,0,0.1,1,0.2,3.1,0,0,7333.1,0
"IMP_06",19.9,1.5,2.4,32.8,405.8,69.1,56.6,35.1,4,4.1,1.8,423.1,111450.6,7149.4,4.9,221.2,360.4,152,178.7,136.1,6.2,9.2,179.2,79.1,9.3,12,2.2,21487.6,2.5,46.6,9.3,79.1,26,15.3,20.1,1.8,1.1,0.4,0.7,0.7,4.3,2.2,25.3,16.6,7,2,3.5,0.5,1.2,0,121.2,0,2.2,68.6,6.1,37.8,0,0,142996.4,0
