"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_49",29998.6,3254.6,4759,8183.3,2200.7,3707.8,3518,651.9,34998,21062.1,6310,9063.7,11358.5,29712.8,8298.7,9809.5,32213.2,23951.4,10916.2,18380.7,25834.4,19796.4,28341.3,20924.8,1288.9,3465.8,8939,14924.5,3660.8,94195.4,56548.9,47715.7,1662.6,1734.9,20947.3,5205.9,15975,1753.3,1463.7,4091.9,6853,2260.3,23955.5,13344.5,11297.9,7741.4,7383.6,1553.1,2600.7,0,95490.2,19.2,43275.2,19903.5,0,0,2868.7,24970.4,0,914335.8
"DOM_50",6416,412.4,1595.2,2068.8,493.8,816.1,773.7,100.8,5337.3,3619.4,1108.6,1987.9,2483.6,7132.1,1191.7,2780.2,6838,5903.4,2086.8,3795,5973.3,3894.1,6565.5,4033.5,393.9,587.3,1689.1,3316.6,675.6,13877.9,21632.9,1188.8,14118.7,150.9,10225.2,58.5,1604.6,136.7,126.7,302.5,363.7,124.6,3040.4,413.3,557.4,563.4,590.2,123.4,299.6,0,6930.6,1.2,664.3,5933.3,0,0,583.8,23525.9,0,191208.1
"DOM_51",2638.7,272.9,270.7,309.6,279.4,429.4,213.9,55.1,2217.7,2223.2,542.3,820.1,4107.9,2914.9,968.7,1154.9,1702,2197.3,1933.5,1380.6,6038.5,2253.3,2851.9,2538.9,124,397.8,850.6,1731.7,275.9,5543.8,5662.9,605,102.4,6048.4,589.7,1469.9,816.2,401.8,413.4,1345.6,1638.6,558.4,7982.5,2945.9,6335.6,3241.8,698.9,302.1,364,0,10327.5,0.9,1130.3,8175.8,0,0,2141.5,13682.5,0,126220.8
"DOM_52",5007.7,162,555.5,1779,497.3,955.8,709.7,139.2,6256.5,10021.3,1505.8,2371.1,1371.1,10101.5,1527.2,6943.1,6332.1,6567.8,3957.7,5465.7,8040.8,6128.4,7435.4,12188.5,496.3,1318.7,3113.1,2624.3,1114.6,19688.1,14759.1,12701.3,11921.3,691.1,4815.6,1957.9,2771.4,334.2,294.7,578.7,901.1,270.1,4050.9,957.7,1266.4,572.8,1690.9,358.3,776.5,0,14453.5,26.5,1560.7,3134.7,0,0,17.7,6574.8,0,221813.2
"DOM_53",2314.5,372.6,566,541.5,109.4,93.8,96.8,19.1,2493.4,955,373.5,389.2,203,1241.7,1220.5,578.9,1350.7,585.9,1352.1,1193,1463.8,2381,1573.5,2254.5,82.1,186.9,599.4,1051.5,189.9,3594.1,23834.1,441.3,11.6,49.5,102.3,3092,753,86.8,555.8,1825.7,5292.4,219.2,1359.1,222.4,1117.9,653.3,924.2,188.6,150.2,0,6850.1,0,67,2028.2,0,0,49,4.3,0,79305.3
"DOM_55T56",3397.8,624.2,471.7,1197,888.8,1174.1,805.3,176.2,5663.2,2440.5,572.2,1718.6,506.1,4090.8,3526.3,1629.4,4661,4130.6,1230,3944.5,6068.2,3840.6,6057.5,3499.8,260.5,823.4,1638.3,2408.2,1814.2,17196.8,12119,12602.9,217.5,2892.1,2474.9,990.5,1241.1,3983,1064.7,3551.9,38851.7,3372.3,37970.4,14357.7,35842.5,11274.2,1398.1,2096.2,1670.7,0,350625.3,800.7,0.4,0.3,0,0,9989.7,0.1,0,635843.5
"DOM_58T60",38.1,5.3,1.9,128.2,112.5,78.7,48.5,4.8,310.2,349.2,82.8,111.2,47.7,279.4,266.9,312.1,479.2,346,186.1,337.4,692.2,384.8,605.7,211.3,8.7,44.5,146.7,370.6,287.1,603.8,709.3,186.8,40.4,220.7,45.3,52.5,507.3,2040.5,921.1,435.8,1166.5,345,1982.5,113.8,5096.4,2156.1,148.3,381.2,138.3,0,23875.3,115.1,24720.6,5389,0,0,168.7,7964.1,0,85802
"DOM_61",1990.7,128.9,295.8,168.3,175.2,311.7,122.5,18.1,752.7,552,152.7,345.6,42.6,731.4,425.1,317.2,945.6,231.5,223.8,854.4,2241.1,876.8,1263.7,560,25.5,91.6,298.2,2088.6,738.4,21399.1,4160.9,3126.7,3117.8,619.1,926.2,1739.8,2068,1038.9,29531.8,39237.9,16364.4,2699.1,4756.6,603,25685.9,5614.8,4071.3,832.1,355.6,0,92624.7,7.1,0.1,0.3,91.4,0,815.7,13367.7,0,291825.4
"DOM_62T63",653.2,155.3,3.6,133,112.1,232.3,170.3,18.2,935.8,735.2,94.2,250.3,39.5,933,443.3,338.1,487.9,282.6,238.8,575,11153.4,1104.9,1510.7,791.1,66.5,200.7,387.2,1219,336.9,9790.6,4191.4,3127.5,1081.9,1268.7,2577.5,961.1,1056.9,668.7,7269.7,26540.4,13369.5,1626.5,4831.4,755.8,7026.1,1591,1170.5,252.4,209.3,0,31354.7,12.7,0.1,202316,0,0,9.8,30700.8,0,377363.1
"DOM_64T66",15540.5,2034.4,5044.3,15664.8,10446.8,4477.1,3575.2,395.3,5986.5,5463.6,1478.4,5137.8,3493.2,13057.2,4958.5,4265.1,13509.7,24348.6,12785.1,10471.8,22779.2,9205.5,14228.8,6372.8,1732.7,877.8,2811,29966.5,6241.8,88381.3,70755.8,93330.5,8313.1,4115.1,4205.4,779.4,4605.4,1242.2,4880.1,8002.1,79231.8,79574,39376.4,8457.8,12864.5,10320.8,2049.2,2152.3,1323,0,286093.3,222,139354.5,1097.6,53.8,0,775.5,10135.9,0,1218042.9
"DOM_68",11.7,0.1,0,110.5,42.1,0.7,16.4,13.6,168,98.2,29,47,2.2,67.3,28.7,163,132.7,8.2,13.5,135.9,321.1,173,221.8,114.4,3.1,70.3,242.9,66,376.4,184.3,59176.9,1151.9,25.3,330.8,1436.1,1459.8,9996,526.2,3298.3,12795.2,39605.7,12727.5,17475.5,3264.3,5610.1,7542.2,1834.1,1962.2,5759.1,0,649870.4,570.1,8938.2,89862.1,0,0,2582.7,3365.7,0,944028.4
"DOM_69T75",13181.8,1492.2,1164.1,8152.1,3203.3,3848.3,2886.6,520.4,19510.2,6785.2,1430.8,3904,1235.6,14023.8,10726.7,5761.1,8627.7,5655.5,2604.1,8269.7,24258.1,10275.4,17562.6,23423.4,674.9,2772.6,3736.8,6044.9,1598.5,201986,105831.2,3402.2,981.8,3215.6,3026.2,1992.7,5121.7,1855.7,9003.4,15282.2,52248,24435.4,90849.2,4622.9,4450.5,2618.3,827.2,1432.5,1483.3,0,17951.8,391.1,56246.8,149209.5,80.2,0,370.5,49524.2,0,1021770.6
"DOM_77T82",1479.3,258.9,414.3,5357.7,2474.7,1542.6,1371.6,224,8822.5,4329.3,724.2,2024.6,1003.9,4188.6,4705.4,2821.9,5224.4,2312.3,1101,4562.2,10934.9,5632.7,9007.8,9922.4,263.5,963,2625.3,2468.3,1489.3,23817.1,86021.6,5316.4,1156.5,3647,2964.8,1572.1,6504.9,1900.1,5897.4,23920.9,44920.1,20687.8,22273.3,29343.3,23893.1,3679.9,773.6,1376.1,1521,0,68760,89.1,15665.7,4010.6,0,0,637.6,25445.4,0,524046
"DOM_84",236.9,17.6,31.2,39.5,29.3,25.6,24.6,2.8,102.3,104,16.3,38.9,11.6,102.5,57.5,76.5,187.5,52.3,45.3,119,173.7,55.7,149.6,82.1,8.7,9.9,71.4,86.8,129.7,150.8,147.4,51,105.1,16.7,29.1,16.1,63.7,33.1,81.3,76.4,357.9,380.6,413,80.4,6049.9,306.8,39.9,41.1,30.6,0,2918.4,98.7,908630.4,0.2,0,0,0,0.1,0,922207.6
"DOM_85",151.2,7.4,16.4,81.3,21.5,17.3,16.6,2.2,90.6,60.4,15.2,19.5,11.2,68.1,57.8,36.7,86.7,27.1,19.4,90.7,102.5,55.4,156.1,74.7,4.2,16.2,53.2,20.1,73.4,486.1,1243,524,14.1,60.5,17.9,21.5,232.7,84.3,275.1,60.9,2700.3,127.8,425.4,61.9,3553.2,4092.1,342.8,71.8,56.4,0,145192.2,4579.3,456718.3,0.2,0,0,207.2,0.1,0,622601.8
"DOM_86T88",109.7,1,0.4,124.6,24.6,61.8,55.4,0,48.6,64.2,22.6,47.4,203.6,53.5,29.9,7.2,148.3,209,59.6,299.7,167.5,160.1,224.7,149.2,2.2,62.1,18.1,194.1,26.4,606.9,297.5,111,10.8,1.8,81.2,0.1,9.1,10.5,4.4,4.7,213.4,1,24.8,2.2,1232.3,108.8,1247.6,18.3,29.9,0,109558,5477,447924.5,0.2,0,0,607.7,0.1,0,570159.4
"DOM_90T93",97,7.7,12.7,109.2,156.4,62.6,29.1,2.3,213.1,109.2,24.6,37.3,26.3,88.1,59.1,43.6,122.2,89.2,28.5,102.2,148.6,73.3,184,421.8,7.2,11.4,57.9,204.7,71.5,624.8,737.3,169.8,67.7,38.1,180.1,15.2,131,301.7,42.4,321.6,4226.7,231.1,559.5,150.7,1018,157.1,22.6,5528.9,127.4,0,13326,4278,74461.3,0.2,14.2,0,1453.6,4111.3,0,114897.3
"DOM_94T96",1075.2,114.9,213.6,1716.2,394.8,152.3,335.9,29.2,1377.2,832.7,264.9,830.3,292.3,1445,930.6,944,1674,1043.6,273.1,1840.3,2955.1,1925.8,2531.9,3730.7,152.2,256.1,712.1,2273.3,3319.1,11649.6,14844.4,8375.6,297.4,351.3,1839.2,94.7,2704.2,1057.8,1002.1,584.1,4052.3,1065.1,7087.7,1611.8,10958.7,5398.6,2661.2,928.1,2394.9,0,103566.4,35883.7,14903.4,2340.2,0,0,781.4,0.2,0,270070.6
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_01",10409.5,258.3,506.1,3.3,1.3,1.3,1.9,0.2,17404,3630.4,354.3,937.7,4.2,400.3,1607.7,51,13.6,4.2,3.8,5.5,6.8,5.1,8,7.1,0.5,1,192.2,6.7,34.6,755.5,11.2,4.8,0.5,1.6,3.7,0.5,1624,1.9,24.4,1.6,7.5,12.1,261.7,165.5,2.3,25.1,22.1,17.4,38.9,0,10755,1,6.5,1051.3,9,1562.8,0,0,52228.6,0
"IMP_02",195.4,1043.4,53,36.9,0.9,4.2,0.9,0,248.2,31.1,2184.3,249.3,1.7,297.8,19.1,892.4,5.1,1.4,2.2,9.7,2.1,6.8,6.1,1.1,0.8,0.2,345.6,1,9.5,485.7,0.7,2.6,0.1,5.3,0.1,0,36.8,0,1.7,0.1,0.4,0.8,26.2,11.4,0.2,5.2,0.7,1.3,2.6,0,245.1,1.5,0.2,10.3,0.2,15.2,0,0,6504.7,0
"IMP_03",34.1,0.4,196.1,0.2,0.2,0.1,0.1,0,728.2,6.5,4.5,4.7,1.5,16.1,1.5,1.3,0.7,0.7,0.4,0.3,0.9,0.5,0.7,0.4,0.1,0.1,0.7,0.6,0.5,1.9,1.5,0.2,0.8,0.3,0.5,0,457.6,0,1,0.1,0.2,0.4,16,6,0.1,2.9,0.7,0.3,1.5,0,923.3,0.1,0.4,1.9,0.1,87.9,0,0,2508.1,0
"IMP_05",66,4.8,4.4,3870.1,18.2,89.6,130.6,5.8,171.7,133.9,21.2,278.3,1228.8,1657.4,28.6,49.1,2512.1,2044.3,276.1,50.3,4.9,17.4,43.4,5.4,0.2,3.8,12,6831.9,14.4,95.3,19.2,5.7,0.1,2.4,0.1,2.2,5.5,0.6,0,0.1,2.2,3.8,20.6,1,39.4,45.1,18.8,2.4,10.4,0,118.1,0,0.2,1.5,0.2,4.7,0,0,19974.4,0
"IMP_06",15.2,1.1,2.4,115.2,2878.7,88.6,40.4,32.9,3.8,7.1,2.5,107.8,177692.5,23998.1,39,1482,1936.7,809.4,1325.8,1286.4,31.4,123.2,1445.8,788.7,87.9,187.2,3.8,41725.2,2.3,42.1,9.3,32.3,18.9,9.3,15.8,1.3,1.9,0.5,0.6,0.8,3,1,14.6,3.9,80.8,2.2,38.7,2.5,1,0,159.7,0,2.2,62.5,4.3,49.5,0,0,256819.9,0
