"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_27",186.9,118.8,67.1,1633.9,433.9,914,1222.5,161.4,665.5,578.2,121.8,306.8,219.2,1074.8,124.9,1639.6,1742.7,866,350,7782.8,81538.3,151629.9,61461.3,23361,6870.7,17934,4258.1,56435.8,930.9,112069.6,42440.6,2508.7,79.8,1792.9,1845.8,319.4,661.6,499.9,6868.4,4128.5,187.9,56.1,22317.4,2302.4,2076.2,115.7,331.1,91,1807.2,0,51559.4,0,0,105928.3,7182.1,0,38.4,190195.2,0,982034.6
"DOM_28",11520.9,1454.5,4600.5,13549.3,15240.9,9422.9,8266.8,2940.9,1985.8,3370.7,1341.8,3147.3,3924,10132.4,791.8,3285.7,17580.2,18864.6,5713.5,32915.9,44900,32178.4,227054.7,33418.4,4792.7,8738.5,4512.9,1427.6,1579.4,46452.6,1071.6,2378.5,3890.7,2111.7,5741.7,352.3,559.8,23.9,532.3,93.9,2855.5,313.6,1034.7,398.2,176.7,517.5,111.5,55,167.7,0,3409,6.7,0.1,496817.3,33701.8,0,0,159018.2,0,1290445.6
"DOM_29",1224.1,387.4,468.1,306.8,62.5,920.9,946.5,190.2,150.5,234.7,24.5,172.2,11.3,399.1,29.3,192.2,2377,238.7,65.7,2343.5,794.8,1406,18675.3,280607.9,7.5,1118.6,372.2,76.8,1875.7,1110.9,12295.2,77273.6,147.9,87.8,6454.5,2336.6,465,51.5,126.1,92,407.2,22.9,18572.7,6010.2,2213.3,117.9,26.3,57.5,3093.4,0,185164.6,0,0,284542.7,19483.8,0,47.9,58527.7,0,994409
"DOM_301",10.3,0.2,1492.8,0,3.2,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2514.5,0,10463.9,13.3,846.3,0,208.8,531.3,0,156.5,14032.7,203.3,6,0,0,0,0,0,0,0,44.9,0,387,8.1,0,0,15.9,0,230.4,0,0,20132.4,1354.6,0,0,20062.4,0,72721.2
"DOM_302T309",966.6,47.4,113.5,195,8.4,31.8,78.2,5.5,51.1,61.8,54.5,10.6,39.8,152.9,31.9,26.6,57.8,44.2,1.7,65.5,308.5,399.2,2443.7,597.6,158.1,24063.8,1912.7,5.1,9.1,867.4,5882.7,8865.3,16.5,2463.5,610,2432.8,6.1,1.2,0,5.4,30.6,1.6,159.9,12.8,425,11.5,110.5,12.3,1749.5,0,15265.7,0,0,69528.8,4722.8,0,0,27089.9,0,172215.2
"DOM_31T33",832.7,272.2,244.4,549,866.5,440.5,85.2,147.9,914.2,1120.1,413,750.3,681.4,1151.4,470.6,373.4,2233.3,1016.4,427.3,1421.5,2538.5,1149.2,2547.1,5353.4,178.3,839.5,7945.5,5399,715.1,9344.6,2375.1,1234.4,197.9,834.6,253.3,377.1,450.3,359.2,621.7,1659.2,8107.6,1664.7,10146.2,1793.9,6655.8,3089,218.1,686.9,1365.8,0,55799.9,3.1,4368,75706.4,5120.9,0,249.9,152324.5,0,386085.1
"DOM_35",15725.9,296.5,1530.7,16012.1,16877.1,19103.3,13738.7,849.6,9370.8,11305.1,4339.9,9721.1,12168.1,57950.4,4562.6,9323.1,44997.1,54843.3,38601,33058.4,17958.1,11060.3,19828.8,8296.2,1170.1,1710.1,4993,314961.5,13535.3,51332.6,21855.5,45014.9,70.6,180.8,1205.3,813.2,8628.8,1170.7,7640.9,2977.3,6997.9,6051.3,6905.1,1379.2,7518.8,4572,2498.5,998.8,3189.4,0,148560.1,8.3,0.2,0.2,2.7,0,0,1555.2,0,1099016.5
"DOM_36T39",2387.4,94.7,361.7,175.6,449.2,213.9,403.6,22.5,1424.2,689.6,111.1,9465.9,342.8,1615.9,263.7,1945.6,1779.6,36803.8,8191.9,4746,942.9,615.8,885.3,367.4,75.8,169.9,252,4004.2,33370.3,3586.6,1440.9,616.9,169.8,86.5,59.4,37,1480.3,83.1,248,139.3,646.5,572,590.7,275.6,642.4,598.1,344.9,245.4,330.9,0,39430.7,36.5,79090.1,519,0,0,0,0.1,0,243442.5
"DOM_41T43",1511.8,94.8,73.3,341.8,166.2,63,54.6,12.2,301.9,356.1,67.4,159.5,83.4,601.8,84.2,180.7,265.1,199.3,140.7,264.5,1294.6,310,786,262,51.9,55.7,236.2,4880.8,1792.9,170181.9,3404.2,2322.3,6.6,117.2,248.5,300.9,1565.7,824.4,1182.4,260.5,5502.5,16650.2,1264.3,372.8,13220.7,5078.2,1119.8,781.9,512.7,0,0.2,0,0.1,3583590.6,0,0,0,0.1,0,3823201.3
"DOM_45T47",74648.2,2879.6,8617,10789.5,5051.7,4816.2,5050.2,1371.6,114523.5,94158.3,11802,23618.3,10509.3,66724.2,32584.3,30689.9,48565.9,35335.6,16244.2,40450.8,112376.6,51068.9,65571.3,70262.1,4166.4,9678.3,21004.4,19670.5,8583.1,191004.1,24587,32482.4,4556,3253.1,7866.2,1782.3,38564.2,2895.5,4259.4,6319.5,10495.5,3428.7,38151.5,7764.8,21555.1,8776.9,42758.9,3071.7,5349.4,0,353611.2,44.7,1574.6,156775.1,0,0,261.4,190365.1,0,2162366
"DOM_49",27041.8,2960.1,4282.2,8788.6,2041,3068.1,3067.8,572.1,32799.5,19490.4,5559.1,8833,10926,26674.6,7517.9,9447.4,29500.4,25515.6,11149.7,17334.9,25200.9,19274.8,27228.7,16514.5,1162,3458.4,7502.6,17142.5,4270.4,90034.6,59414,49818.5,934.2,986.2,23828.4,6062.5,15975.5,2084.7,1489.6,4072.2,9588.2,2526.7,25632.9,15962.5,14325.3,7365.3,7839.9,1528.6,3141.7,0,84635.6,19.1,60257.8,18555,0,0,714.4,25398,0,910516.3
"DOM_50",5662.4,365.7,1392.2,2022,514.2,744.8,782.8,97.8,5494.8,3668.1,1091.8,2097.7,2307.1,6799.4,1302.1,2670.3,6664.8,6044.9,1956.9,3894.5,6330.6,4232.7,7480.5,3788,370.6,625.7,1531.5,3215.6,833.8,13737.2,28003,1203.6,16796.8,103.3,13685.2,56.3,1505.5,141.1,128,366.8,395.6,117.7,3549.1,433.5,590.6,693.3,581.2,120.1,345.9,0,6615.1,1.3,893.2,5299.8,0,0,145.7,25023.8,0,204516
"DOM_51",1780.8,194.9,191.9,183.3,162.4,248.8,141.1,38.1,1606.1,1462.8,341.3,531.5,1510.1,1495.3,730.4,701.9,1118.4,1536,979.9,930.2,3772.2,1478.5,1994.4,1482.2,77.7,243.2,514.1,938,249.7,4307.4,5984.2,356.7,56,7694.3,694.6,1939.1,559.9,349.9,335.7,1202.6,1438.3,508.1,7304.8,2441,6402.5,3558.8,431.2,235.1,317.4,0,7035.8,0.6,1102.2,4121.3,0,0,533.6,14240.3,0,99786.7
"DOM_52",4760.3,159.8,531.7,1866.6,551.6,931.4,686,152.6,6702.4,11979.7,1588.3,2724.8,2661.9,10668.5,1651.3,7260.2,6369.5,7603.2,4229.2,6289.7,9103.3,7013.6,8580.7,10823.1,582.7,1580.6,3219.3,3302.4,1403.6,22412.6,12820.9,11669,10168.5,682.3,4315.5,2020,2865.3,364,334,681.6,1110.7,332.6,4583.9,1051.6,1573.8,738.2,1903.5,372.1,913.4,0,18656,26,2356.5,3194.3,0,0,4.5,7122.5,0,237251.1
"DOM_53",2480.9,416,620,576.3,118.8,92.2,98.4,21.5,2933.9,1107.7,410.6,461.8,326,1340.8,1312.4,616.1,1394.4,628.4,1399,1275,1559.7,2515.8,1718.6,2075.3,89.3,213.4,588.3,1232.8,221.4,4226.5,23239.1,512.5,12.7,48.4,121.8,3032.1,678.5,86,503.8,1759,5172.4,208.3,1438.6,219.1,1054.9,681,987.4,165.8,182.3,0,9795.4,0,180.9,2656.8,0,0,12.2,4.7,0,84824.9
"DOM_55T56",2791.5,546.1,381.2,1271.2,846.5,1019.3,685.1,162.3,4866.2,2544.5,544.8,1885.3,1013.5,4210.4,3564.2,1812.6,4424,3666.3,1253.8,4202.1,6593.7,4366.4,6698.4,3648.4,242.3,927.7,1437.1,2848.1,2134.2,16154.9,12359.7,13444.3,244.8,2051.1,3408,919.4,1037,3907.6,1027.2,3660.4,40261,3528.5,38858.8,12646.8,35637.5,13241.7,1313.1,1757.3,2013.1,0,326612,904.8,0.4,0.3,0,0,2491.8,0.1,0,608068.6
"DOM_58T60",45.3,6.3,2.1,187.3,186.4,95,58.2,5.9,367.4,574.4,107.7,178.5,172.6,435.4,352.2,501.9,652.3,557.5,296.9,513.5,1054.6,635.8,1026.6,331.9,12.7,80.8,187.9,687.9,420.3,943.7,986.9,383.2,53.2,254.5,65.1,70.4,570.7,2990.4,1142.8,654.5,1552.9,502.6,2612.7,155.8,6255.5,2937.8,170.3,482.7,213.4,0,20239.2,155.9,24353.5,5677.4,0,0,39.9,8573.1,0,91773.7
"DOM_61",1817.5,122.6,276,182.9,203.4,289.5,109.9,19.9,693.4,642.9,148.2,406.4,103.7,821.4,445.2,372,955.5,252.3,243.3,930.2,2645.9,1056,1485.5,614.1,26.9,111.7,285,2554.9,912,21597.3,4551.3,3323.8,3406.2,373,657.7,1895.5,1739.8,1083.3,32770.9,42951.8,19149.8,3133,5552.9,655.3,30868.3,7443.2,4623.3,916.9,521.5,0,95563,7.3,0.1,0.3,25.2,0,203.9,10393,0,312136
"DOM_62T63",406.5,100.7,2.3,99.3,89.3,148.6,105.2,13.8,575.6,588.1,62.7,201.9,62.6,702.1,319.4,272.4,336.6,213.3,178.7,428.8,7974.5,906.5,1195.9,597.9,48.3,170.9,381.5,1060.3,280.6,6818.6,3152.6,2082.3,709.5,581.1,1635.6,650,618.4,445.7,5368.6,20101.3,10382.8,1219.3,3718,546.9,5647.8,1429.9,793.5,168.1,195.8,0,27340.4,9.3,0.1,253107.5,0,0,2.4,39377.3,0,403627.1
"DOM_64T66",13277.7,1749.1,4282.4,16409.2,11719,4814.4,3897.3,432.3,5226.5,5627.8,1383.7,5726.7,5631.3,13463.6,5052.5,4667.6,13201.2,25258.9,13224.4,10880.9,22287.8,9689.5,14610.9,5728.8,1775.2,974.1,2794,34455.9,7640.5,96883.7,76282.8,92813.6,9297.7,3243.7,3906.2,794.9,3943.6,1255.4,5061.6,8353.9,82046.6,80784.2,42291.1,8803.7,14156.2,12489.6,2071.7,1873.6,1742.3,0,340819.6,220.1,136624.4,575.6,25.7,0,194.1,10378.3,0,1302817.1
"DOM_68",11.4,0.1,0,122.7,49.9,0.7,15,15.2,147.9,124.3,28.8,54.3,5.5,78.2,30.8,196.6,134.2,9.1,15,152.1,379.6,220.9,262,128,3.3,84.9,276.6,99.6,510.8,231,66604,1127.4,28.5,309.2,1148.9,1552.1,8810.6,534.8,3621,15718.7,42032.8,14502.4,19237.2,3280.3,6047.8,9570.6,1916.4,1799.2,8407.4,0,692087,564.2,9123.8,93900.4,0,0,643.2,3775.2,0,1009731.6
"DOM_69T75",10813.8,1304.8,1009.5,8476.5,3600,4090.2,3221.4,513,18373.2,7768.9,1349.5,4571.8,2953.4,15570.5,11099.3,6669.7,8820.8,5936.6,2738.5,8679.6,24630.4,10896.3,17998.5,19196.9,670.8,2983.7,4146.8,6898.5,1802.5,232111.3,115106.8,3739.8,1004.3,2508.5,3434.8,2060.8,4405.1,1936.6,10048.3,17190.3,55451.4,27360.2,93187.3,4309.8,4525.5,3039,816.9,1292.4,1947.9,0,18704.3,368.3,66652.2,155294.9,22.5,0,91.1,53064,0,1096460
"DOM_77T82",1140.9,207.4,325.9,5119.8,2560.6,1489,1399.9,199.6,7266.3,4394.4,619.5,2130.5,2098.4,4113.6,4304.9,2939.4,4695,2220.2,1054.2,4286.6,9614.1,5323.3,8275.1,7416,244.6,906.1,2590.8,2838.1,1612.9,25253.1,83643.9,4912.5,1167.5,2530.1,2861.5,1435.3,4847.3,1777.3,5725.9,24064.6,41818.4,20330.7,20459.5,25519,22658.7,4009.8,690.9,1144.9,1849.2,0,63221.1,82.5,15365.9,3924.3,0,0,165.5,27228.4,0,498075.2
"DOM_84",231.2,17.9,31.2,50.2,39.8,27.3,25.8,3.6,112,134.4,18.5,53,31.9,131.6,70.3,105,210.9,66.6,57.4,150.8,178,79.4,205.7,105.2,10.7,14.1,79.7,136.4,184,214.6,188.2,92.9,136.5,13.5,34.7,18.9,64.5,46.7,101.8,114,443.1,495.2,560.9,104.5,8605.6,425.4,45.4,48.7,51.5,0,3308.2,113.7,995868.5,0.2,0,0,0,0.1,0,1013659.9
"DOM_85",136.2,6.9,15,90.9,25.7,16.5,15.4,2.4,86.6,71.5,15.1,23.2,27.8,77.7,62.3,44.4,89.2,30.3,21.7,102.2,127.3,67.9,187.1,84.3,4.5,20.3,56.6,32.9,92.8,609,1398.7,898.3,16,43.9,17.4,22.2,208.9,95.8,304.1,83.8,2932.5,145.8,510.5,70.6,4350.1,5079.4,319.8,78.2,78.5,0,178931,4970.7,519575,0.3,0,0,51.7,0.1,0,722427.2
"DOM_86T88",72.9,0.7,0.2,118.8,25.1,50.7,43.6,0,33.9,64.2,19.2,50,455.5,55.6,27.4,7.3,127.7,201.3,56.9,298,154.3,172.9,231.1,144.2,2,65.7,14.7,229.8,25.4,648.7,285.5,137.7,10.5,1.3,77.4,0.1,6.9,10.2,4.2,5.8,199.5,1,25.1,2.7,1200.9,117.6,1187.7,15.1,39.1,0,106410.4,5915.1,492361.7,0.3,0,0,151.6,0.1,0,611565.1
"DOM_90T93",70.9,6.1,9.5,119.1,163.7,59.3,24.7,3,207.2,124.9,24.3,41.6,63.5,101.3,68.4,50.3,123.7,86,27.4,113.3,178,86.3,213.1,513.7,6.8,12.7,54.1,273.3,94.4,799.3,856.7,203.3,80.7,28,196.6,16.7,122.4,253,45.6,385.6,5039.7,274.8,732.6,191.9,944,174.3,22.6,4659.7,207.5,0,11819.2,5074.3,66000.2,0.2,7.7,0,359.4,6609.7,0,108026.2
"DOM_94T96",783.9,87.3,159.1,1520.4,373.5,116.2,246.5,26.3,1027.2,836.9,216,821.8,482.4,1406,807.3,919.7,1409,918.2,244.1,1670.5,2941.7,2004,2454.8,2861.1,130.9,262.3,547.3,2339.6,3567.1,12921.9,15716.8,7725.7,272.5,165.7,1711.7,77.2,2046.5,1010.9,928.2,500.5,3546,985.7,7022.7,1380.6,10511.3,6283.2,2724.8,825.8,3312.9,0,108656.2,36637.2,15655.7,2390.8,0,0,194.6,0.2,0,274386.1
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_01",10690.5,267.5,522.2,3.3,1.4,1.8,1.8,0.2,18267.6,4152.1,338.7,1074,4.3,466.8,1859.6,50.8,12.9,8.9,4.9,5.6,8.7,5.2,8.7,7.4,0.5,1.3,207.1,8.7,47.3,767.5,13.3,4.9,0.5,1.2,3.4,0.5,1574.2,2,27.1,1.9,7.4,13.8,304.1,160.5,2,30.2,26,18.7,69.4,0,12003.5,1,7.1,1004.8,8.4,815.5,0,0,54898.6,0
"IMP_02",143.4,817.6,40.6,28.3,0.7,2.7,0.6,0,195.8,24.7,1773.5,237.2,1.9,290.9,16.1,763.4,4,1.4,1.7,7.9,1.8,6,5.4,1,0.6,0.2,261.3,0.9,10.8,408.4,0.7,2.3,0.1,1.9,0.1,0,28.5,0,1.5,0.1,0.4,0.8,25.2,9,0.2,5.1,0.6,1.1,4,0,215.9,1.1,0.2,7.2,0.1,11.1,0,0,5365.9,0
"IMP_03",37.1,0.4,142,0.2,0.1,0.1,0.1,0,654.1,7,3.7,4.7,1.1,16.2,1.5,1,0.5,0.8,0.4,0.3,0.8,0.4,0.7,0.3,0,0.1,0.6,0.5,0.8,1.6,1.6,0.2,0.7,0.2,0.6,0,377.4,0,1,0.1,0.2,0.4,15.9,4.9,0.1,3.5,0.9,0.4,2.3,0,860,0.1,0.4,1.3,0.1,44,0,0,2193.4,0
"IMP_05",28.6,2.2,2,2212.1,10.7,45.7,80.7,3.2,76,71.2,10.2,161.1,883,943.5,14.9,27.1,1393.7,1095.1,152.5,28.4,6.9,13.6,25.6,4.9,0.1,2.4,7.1,4199.9,7.5,135.1,10.2,4.9,0.1,0.9,0.2,1.1,2.5,0.3,0.1,0.1,1.1,2,11.6,0.8,19.8,25,8.5,1.3,7.5,0,58.5,0,0.1,1,0.1,3.2,0,0,11805.9,0
"IMP_06",9.2,0.7,2,53.7,1383.1,37.2,18.8,15.5,2.9,4.6,1.5,53.8,136819.5,13336.2,17,714.4,1006.7,384.9,597.9,580.3,24.9,59.2,717.8,359,38.6,96.1,2.6,32307.5,2.2,41.7,7.1,32.6,16.7,7,15.9,1.4,1.5,0.3,0.6,0.6,4,0.9,13,3.7,36.3,2.3,14.6,1.1,0.9,0,128.4,0,1.1,75,5.1,17.5,0,0,189077,0
