"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_53",1762.8,303.8,430.1,448.5,106.8,78.5,83,15.8,2357.1,823.8,312.9,344.1,216.4,1163,1017.4,543.3,1156.5,539.7,1309.5,1028.2,1151.3,2100.9,1372.3,1841.8,77.1,142.5,528.3,917.9,141.1,2893.1,16743.5,339.5,9.8,40.7,73.1,2479.2,557.8,72.8,439.9,1219.5,4347.5,173.1,1068.2,170.7,962,379.1,702.7,145.6,141.1,0,14252,0,62.3,1505.3,0,0,50.9,4.6,0,71148.3
"DOM_55T56",2821.6,554.5,391.2,1200.8,1160.1,1075.5,794.2,163.3,6392.5,2438.2,569.1,1648.9,629.1,3949.4,3315.6,1567.8,4589.7,4200.6,1254.1,3770.2,4894.2,3702.6,6720.8,3258.2,269.4,692.5,1638.2,2347.6,1667.1,17772.2,9878.8,11310.7,198.1,2604.8,2029.9,881.3,1062,3378.5,937.5,2907.5,35073.4,2993.8,34740.4,12391.8,30332.8,6393.6,1364.8,1847.9,1693.5,0,280801.7,791.7,0.4,0.3,0,0,7542,0.1,0,536606.3
"DOM_58T60",29.4,4.3,1.4,124.9,150.8,67.6,46.5,4,348.2,348.8,79.8,105.7,61.8,292.9,254.2,287.5,482.2,365.2,194.8,321.8,617.8,371.7,523.2,200.2,9,37.8,142.5,359.6,224.8,496.6,535.2,140.6,37.6,189.7,35.2,45.8,416.1,1827.6,731.1,243.5,1006.5,293.7,1579.6,88.2,5836.6,1643,134.3,308.2,134.6,0,20264.8,112.4,25126.7,4509.5,0,0,177.8,5798.3,0,77771.7
"DOM_61",1721.1,119.3,255.2,175.6,243.2,290.8,126.2,17.8,889.1,577.8,157.9,347,56,799.1,449.7,316.7,969,249.2,238.7,846.2,2007.8,872.1,1600.7,543,27.8,81.1,309.4,2130.8,769.8,27140.8,3739.8,2593.8,2938,599.4,762.1,1634.4,1887.1,948.1,29033.4,33175,14875.4,2504.9,4122.9,527.6,21075.8,3833.5,3942.2,665.9,428.6,0,77560.2,6.8,0.1,0.3,70.6,0,849.7,9704.8,0,261809.2
"DOM_62T63",451.9,115.1,2.5,136.5,148.5,210.6,181.9,18.1,1147.2,793.9,92.4,243.7,51.4,1052.5,429.7,343.4,458.5,307.3,258.7,549.3,12402.5,1138.5,1506,793.6,77.5,188.5,421.3,1153.6,310.5,7795,3665.7,2376.5,841,1249.4,2233.3,771.6,691.3,589.2,5838,27721.3,11434.1,1357.5,3829.8,634.5,5295.4,894.6,877.6,196.3,223,0,15766.9,12.8,0.1,198870.4,0,0,10.4,20388,0,338548.8
"DOM_64T66",15143.2,1952.1,4557.1,15690.8,10613.1,4651.1,3925.7,417.2,7528.9,6091.2,1632.4,5529.6,4019.4,14785.7,3954.3,4580.2,15254,28158.3,14455.4,11069.5,22753.9,9811.6,15660.5,6449,2032.1,826.4,3048.2,33764.8,6111.6,97831.2,60797.6,95492.9,8406.9,4100,3689.7,790.5,4490.1,1316.7,4844,7653.4,72437,77820.1,38701,8612.3,13082.7,7577.5,2223.5,2062.8,1574.5,0,242203.1,233.1,50413.2,785.5,64.4,0,805.4,10282.5,0,1092759
"DOM_68",11.1,0.1,0,123.8,62,0.8,17.9,14.3,217,108.7,31.7,49.4,3,75.9,32.2,170.9,141.8,9.6,15.4,142.8,308.1,183.3,211.4,116.5,3.6,67,267.4,73.1,376.4,190.8,53170.7,987.1,25.2,303.6,1257.8,1452.1,8624.4,546.7,3228.9,13268.9,38576.3,12891.6,16906.9,3030.9,4845.4,4373.9,1788.1,1757,6861.6,0,580441.1,547.5,8938.5,73978.7,0,0,2679,3420.8,0,846928.8
"DOM_69T75",10632.5,1313.1,973.4,8272,4277.4,3624.8,2849.1,490.1,21946.4,6946.1,1417.9,3809.2,1616.5,13341.7,10377.2,5680.4,8632.4,5802.4,2635,7464.1,20753,9712.8,17116.5,21769.3,689.9,2305.1,3807.1,5858.5,1441.2,173470.6,84640.6,2773.1,877.4,2865.1,2298.3,1840.7,4514.8,1701.8,7709,13812.5,47119.9,21951,78091.8,3902.8,3872.2,1659.8,784,1186,1613.3,0,15066.4,375.8,53285.5,125368.4,80.2,0,384.4,48301.2,0,905102.1
"DOM_77T82",1169.9,218.8,326.5,4928.9,3054.2,1304.9,1254,197.1,8955.6,4015.7,661.9,1810.2,1170.2,3779.4,4235.5,2502.8,4749.6,2206.2,1038.4,3682.1,8652.9,4887.2,7211.5,8497.9,254,758.8,2411.8,2292.8,1189.6,19506,63251,3817.4,1001.6,3093.9,2049.3,1307.3,5264.5,1600,4548.1,19494.6,36607.8,16713,17902.5,23619.6,18818.2,2224,667.5,1039.4,1544.9,0,55330.5,79.8,14728.4,3121.1,0,0,656.5,25752,0,431157.1
"DOM_84",209.6,16.7,27.6,41,40.4,24.5,25.2,2.8,120.3,108.7,16.8,38.8,15,111.4,60.5,75.7,195,56.1,48,117.2,159.1,55.2,161.7,79.4,9.4,8.7,71.6,88.4,115.7,147.3,120.8,42.4,98.4,15,24.1,15.1,56.9,32.4,74.9,56.3,342.3,351,379,71.1,5763.8,208.3,39.3,38.2,36.3,0,2625.1,91.2,788863.2,0.2,0,0,0,0.1,0,801593.2
"DOM_85",111.8,5.8,12.1,71.3,25.1,13.7,14.4,1.8,89.9,53.3,13.2,16.4,12.3,62.3,51.4,30.8,75.5,24.6,17.4,75.8,73.3,46.6,104.7,60.8,3.8,12,46.5,18.1,57.2,305.7,883.7,356.1,11.2,45.9,12.4,17,175.3,69.4,214.2,47.8,2184.7,99.5,330.5,46,3034.9,1964.8,300.6,54.9,53.9,0,94683.5,3767.8,398145.2,0.2,0,0,214.9,0.1,0,508222.3
"DOM_86T88",64,0.6,0.2,83.2,21.9,36.6,36.5,0,37.3,43.4,15,30.9,173.4,36.8,20.2,4.7,99,144.3,40.7,196.7,86.3,102.6,148.1,94.6,1.5,35.2,12,127.4,15.6,383,168.4,53.4,6.5,1.1,43.5,0,5.3,6.6,2.6,2.9,131.3,0.6,14.6,1.4,800.8,49.1,713.8,11.6,21.7,0,69936.9,4307.9,429261.8,0.2,0,0,630.5,0.1,0,508264.4
"DOM_90T93",65.7,5.6,8.6,87.2,167.5,46,23.4,1.6,196.6,88.6,19.9,29.1,26.6,71.9,47.5,33.3,99.2,72.6,23.1,79.6,96.6,55.8,141,313.8,6,7.6,46.7,162.8,50.6,385,472.4,112.6,50.1,26.9,113.9,11,92.3,232.5,30.5,156.5,3142.7,168.9,399.7,105.5,728.9,82.5,16.3,3910.6,117,0,8213.8,3165,66288.4,0.2,6.7,0,1511,2729.2,0,94344.4
"DOM_94T96",808.3,92.5,160.2,1554.2,475.5,127.5,300.8,25,1425.6,756.5,238.4,723.2,331.6,1349.7,715.9,825,1474.7,978.5,254,1584,2285.8,1657.1,2090.9,3108.1,143.9,196.6,648.5,2042.1,2681.9,9891.7,12098.7,6534,242.3,287,1337.2,75.7,2227.4,966.8,801.3,345.8,3361.9,866.9,5990.8,1426.4,8859.9,3549.1,2552.4,853.3,2707.8,0,90514,33086.9,14435,1839.5,0,0,812.4,0.2,0,234720.8
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_01",8666.7,217.1,400,2.8,1,1,1.6,0.1,17920.4,3413.3,277,781.5,1.9,323.1,1397.7,38.5,11.9,3.8,3.2,4.6,6.2,4.3,6.4,6.3,0.5,0.8,162.3,5.6,27.5,767.3,9.7,3.3,0.5,1.3,2.7,0.5,1025.4,1.7,20,1.5,7.2,10.3,213.3,137.8,1.9,14.7,14.8,14.5,46.3,0,9198.6,0.9,4.5,1029,11.1,1423.6,0,0,47649.2,0
"IMP_02",109.8,798.4,36.5,33.3,1.1,3.5,0.8,0,179,13.5,1876,213.2,1.1,255.6,10.4,828.3,4.7,1,1.8,8.6,1.9,5.8,4.2,1,0.8,0.1,320.8,0.7,7.9,516.7,0.7,1.7,0.1,3.9,0.1,0,20.3,0,1.4,0.1,0.4,0.7,21.9,9.3,0.2,3.2,0.5,1.1,3.1,0,127.7,1.3,0.2,5.1,0.1,16.6,0,0,5456.3,0
"IMP_03",24.1,0.3,110.7,0.2,0.1,0.1,0.1,0,580,5.1,2.9,3.2,0.5,11,1,0.9,0.6,0.7,0.4,0.3,1.1,0.4,0.5,0.3,0.1,0.1,0.6,0.4,0.4,1.7,1.1,0.2,0.7,0.2,0.4,0,229.9,0,0.7,0.1,0.2,0.2,10.4,3.8,0.1,1.5,0.5,0.2,1.4,0,587.1,0.1,0.4,1.7,0.2,84,0,0,1672.7,0
"IMP_05",45.1,3.5,3,3052.5,19.8,65,102.3,4.4,154.9,105.8,16.7,214,1168.1,1335.8,23.1,38.5,2092.9,1691.3,228.4,38,3.9,14.4,33.3,4.5,0.2,2.6,9.1,5669.8,9,101.1,12.5,3.2,0.1,1.6,0.1,1.6,3.8,0.5,0,0.1,1.6,2.7,14.4,0.8,30.4,23.2,14.7,1.7,9.5,0,100.9,0,0.2,1.1,0.2,4.5,0,0,16480.3,0
"IMP_06",13.7,1.2,3.4,65.1,2015.7,52.7,31.7,17,4.9,6,2.5,58.9,124718,13263,22.3,779.6,1078.7,506.5,751.1,677.2,9.1,67.3,725.6,399.5,50.9,87.7,4.1,26488.5,2.8,56.2,12.4,61,33.3,17.7,25.9,2.3,1.9,0.6,0.9,0.8,4.3,1.7,19,6.8,39.3,1.9,23.1,1.3,1.3,0,145.1,0,2.1,52.2,4.7,45.3,0,0,172465.5,0
