"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_20",131897.2,7729.8,1331.4,5571.3,18365.6,10317.7,14149.8,2220.6,5695.7,66534.4,16127.2,37179.8,12751.1,452844.8,13361.9,184289.8,43452.7,6750.9,13800.1,16810.7,25696.6,39478.7,10997.3,11804.9,1611.2,2491,23268.5,354.7,16042.2,110777.9,10104.3,940.5,82.3,427,106.8,150.2,4437.8,2013.5,27,1053.1,581,351.9,37013.3,2435.3,2768.7,9980,475.9,287.7,7539,0,32530.1,12.7,0.8,0.2,221.1,0,80.2,231757.6,0,1649083.5
"DOM_21",16419.9,314.7,2287.1,144.5,147.5,26.8,0.9,2,1527.1,190.5,0.7,1758.8,21.9,2951.1,122752.9,228.8,1333,317,35.1,438.9,1743.1,312.4,926.7,29.1,0.4,30.3,275.1,40.1,603.4,5559.6,100.8,55.3,70,54.9,70.7,118.3,2.7,49,356.1,225.6,221,27.1,6882,139.3,348.4,1589.7,223453.5,32.1,196.2,0,102367.8,28.2,0.9,0.1,180.2,0,67.2,19556.5,0,516613
"DOM_22",18553,628,440.7,1396.1,392.3,2247.3,938.6,1631.6,16702.5,17044.2,1763.7,11610.7,1529.6,31460.4,2263,141305.8,11207.1,450.3,1217.5,10640.4,43824.8,48278.6,35481,49225.2,741.1,10412.3,20643.5,143.4,6507.5,62910.2,14631.5,14024.3,57.6,108.2,4023.2,2105,2097.2,229.3,881.8,1038.1,201.6,484.6,5850,1597.6,327.3,92.2,540.1,247.7,2052.2,0,10673,0,0,0.3,159.3,0,0,119495.5,0,732507.6
"DOM_23",621.8,154.4,473.4,1524,237.4,1022.2,3665.7,1267.4,6786.4,796.1,795,864.9,2709.6,7010.8,3465.9,3078.7,227782.2,19375.3,9996.5,12959.7,36575,32809.3,11032.1,19285,375.1,1037.3,3235.1,3209,1061.8,766401.2,987.4,413.7,54.4,80.1,214.4,12.2,602.9,2.9,156.9,1,52.6,38.2,2372.6,306.3,17,1717.2,302.6,4.4,66.8,0,8802.8,0,0,0.1,63.8,0,0,66197.7,0,1262076.6
"DOM_24A",294.6,132.7,167.5,14717.1,6256.1,1605.2,652.3,2402.2,364.8,574.3,202.9,1161.7,207.1,1263.1,60.1,2943.5,23269.2,279187.8,4903.5,212687.1,12237.1,32427.1,131747.9,49538.7,8292.7,10123,7844.3,626.9,764.2,493729.1,28.2,941,225.4,34.7,112.5,5.2,4.1,0.7,10.6,0,0,2.3,617.8,40.8,0.3,42.9,0.3,1.5,6.1,0,0.1,0,0,0.2,-75.3,0,0,88791.4,0,1391174.7
"DOM_24B",11.4,8.8,0,31.5,1.1,1152.6,39.4,295.6,132.4,274.9,217.2,13793.1,13.1,12590.6,134,3673.2,10029.8,15191,290949.5,84853.9,54072.4,191064.6,74913.7,58518.6,1175.8,11861.7,18229.1,116.5,1418.2,15759.9,347.5,26.8,0.3,109.8,0.4,0.7,7.1,0,0,0,0,0,235.1,0.4,0,60.2,0.9,0.6,96.2,0,0.1,0,0,0.1,-60.7,0,0,41986.6,0,903335.7
"DOM_25",1269.7,373.8,198.5,13995.1,286.9,6030.2,4873.6,1075.7,4191.4,2944.6,2728.4,1797.2,407.2,4999.5,1352.1,8466,23602.8,3756.1,1730.3,151782.8,32965.2,42727.4,96947.2,35597.7,8268.8,9887.5,12708,3281.7,3426.5,194927.3,6432.6,718.9,499.4,63.8,2253,145.5,647,36.2,338.8,322.4,169,1237.9,35920.6,5127,1162.7,1449.8,61.9,160.6,2244.6,0,7527.5,0,0.1,175881,19534.6,0,0,144663.1,0,1083197.2
"DOM_26",298.3,83.2,92.4,515,2822.8,196,69.3,466.9,580.7,325.9,47.6,554.7,679,1096.7,375.9,1402.1,1171.4,1168.2,162.9,6027.4,753568.1,56021.3,51246.6,19850,4709.2,6704.9,4751.5,17195.6,2796.6,13765.7,29274.1,2590.2,473.1,1086.5,2280.3,172.9,1266.5,1192.3,12289.7,27156.8,1468.1,329.4,56076.9,3255.4,3638.1,5448.2,10067.7,828.7,7233.7,0,92849.7,17.4,0,243297.5,27318,0,92.3,658272.2,0,2136721.7
"DOM_27",212.1,141.5,76.3,1758.6,468,1039,1369.9,185.3,701.7,578.8,138.3,334.1,153.3,1172.9,137,1872.9,1961.4,990.4,388.3,9086.5,94386.4,175482.9,72554,28031.9,8023.9,21354.4,4861.8,58276.7,1012.2,134230.7,45737.3,2805.9,87.6,1985.5,2045.4,351.8,807.6,528.2,7503.4,4474.5,195.2,59,24830.7,2788.9,2047.8,121.8,382.6,109.9,2227.5,0,61183.2,0,0,135710.9,15168.4,0,48.2,269003.9,0,1201186.8
"DOM_28",12937,1714.6,5178,14435.3,16270.8,10602.6,9169.3,3342,2075.6,3392.7,1507.8,3391.7,2716.4,10944.9,859.2,3714.9,19585,21357,6273.6,38039.2,51446.8,36889.7,265180.3,39692.7,5540.3,10299.4,5087.7,1459.2,1702,55072.9,1154.6,2633.3,4227.5,2314.8,6298,384.1,673.7,25.1,575.6,100.7,2935.9,327,1150,362.8,172.5,539.4,125.6,65.7,183.5,0,3828.2,6.5,0.1,602360.5,66707.1,0,0,223999.6,0,1581030.3
"DOM_29",1333.8,443.2,511.3,317.2,64.7,1005.5,1018.8,209.7,152.1,222.9,26.7,179.9,7.6,418.4,30.8,210.9,2569.6,262.2,70,2628.1,883.7,1564.1,21175.8,323283.2,8.5,1279.4,412.5,76.2,1957.2,1278.1,13523.9,83019.9,155.9,93.4,6870.2,2472.2,500.3,52.4,132.3,95.8,406.4,23.2,19650.9,6642.9,2096.8,119.2,29,66.3,3776.6,0,207299.1,0,0,343926.8,38415,0,58.9,123293,0,1216322.8
"DOM_301",12.5,0.3,1825.8,0,3.7,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,3192.8,0,13135.7,17,1063.6,0,245.7,684.5,0,189.2,16568.7,243,7.2,0,0,0,0,0,0,0,53.7,0,410.6,9.2,0,0,22,0,258.3,0,0,24372.1,2686.3,0,0,24092,0,89096.7
"DOM_302T309",1032.2,53.2,121.5,197.6,8.5,34,82.5,6,50.8,57.6,58.3,10.9,26.2,157,33,28.6,61.2,47.6,1.8,71.9,336.2,435.2,2715.5,675,173.9,26954.5,2102.3,5,9.3,978,6346.6,9334.1,17,2568.1,636.4,2522.5,7.5,1.2,0,5.5,30,1.6,168.9,14.6,394.6,11.4,120.4,14.1,2103,0,17066.3,0,0,83920.1,9302.7,0,0,39535.2,0,210647
"DOM_31T33",925.6,309.8,267.5,600.7,943.1,514.7,97.7,173.6,953,1088.7,449,804.3,485.4,1315.1,507.3,437,2703.3,1197.8,507.4,1656.7,2942.2,1334.4,3109.6,6250.4,198.8,964.2,8481.2,5982.9,801.4,11173,2536.2,1460.3,232.4,1004.5,278.7,400.5,552.9,380.9,678.6,1722,8024.7,1684,10800.6,1982.4,6323.7,3105.7,236.2,799.3,1185.4,0,61151.4,3,3971.4,89995.3,9902.4,0,304.8,206423.1,0,472316.1
"DOM_35",20103.2,397.9,1961.4,19420.7,20511.8,24470.3,17347.9,1099.1,11124.7,12704.9,5551.9,11938,9589.4,71262.6,5636.5,12000.3,57067.8,70684.2,48252.4,43492.5,23425,14434.9,26377.1,11217.9,1539.8,2294.6,6333.1,365782.2,16659.6,69283.2,26432.6,56736.8,87.3,225.6,1505.1,1009.3,11927,1405.9,9406.4,3636.2,8191.2,7185.9,8654.7,1806.1,8356.6,5424.8,3230.8,1372.5,3084.8,0,180487.6,8.7,0.2,0.2,7.8,0,0,2125.4,0,1344274.6
"DOM_36T39",3134.9,130.5,476,219.9,560.9,282.9,524.4,29.9,1745.1,812.3,146.8,12093.4,279.4,2059.3,335.2,2605.3,2339.9,49404.5,10665.9,6500,1266.9,827.6,1214.4,513,102.7,235,328.2,4787.4,42463.3,4976,1812.5,802.5,216.4,111.5,76.4,47.4,2130.7,102.4,314.6,175.7,779.9,698.4,762.8,373.3,734.5,731,460.1,347.4,344.9,0,50386.7,40.7,84533,725.2,0,0,0,0.1,0,297769.5
"DOM_41T43",1711.6,112.6,83.1,367.2,178.9,71.5,61,14,318.7,358.4,76.4,173.3,58.2,655.4,92.1,206,297.7,227.4,155.7,308.2,1495.5,358.3,926,313.8,60.5,66.2,265.1,5029.9,1949.6,203338.3,3649.7,2592.3,7.2,129.5,274.8,330.8,1960.8,873.6,1289.2,281.8,5703.3,17435.2,1408,444.2,13013.5,5336.3,1263.3,942,462.5,0,0.2,0,0.1,4407386.9,0,0,0,0.1,0,4684116.1
"DOM_45T47",97189.9,4226.5,10979.3,12499.1,5969.9,5987.2,6054.2,1702.1,140483.6,133775.2,14672.6,30690.1,9832,80797.8,37626.2,38823.5,55318.5,44069.4,19558.7,47301.1,138228.7,59868.7,80143,84241.2,5100.4,11613.9,25881.1,21902.2,10372.6,224574.8,28549.5,38061.9,5720.5,3874.5,9454.6,2136.1,46204.2,3671.3,4940,7208.7,12021.2,3865.3,45189,10111.7,24098,9865.3,49530.4,4098.5,5749.4,0,412801.7,45.1,1279.6,198958.6,0,0,316.2,261527.1,0,2648761.4
"DOM_49",34748.4,4043.7,5488.3,10589.4,2471.5,4165.6,3805.7,717.7,39549.1,23897.4,6906.2,11031.9,10771.7,32985.3,9190.8,12045.7,35878.8,34686.3,14909.7,21604.3,31414.6,23686.1,34810.8,21219.1,1432,4344.9,9034.4,20535.5,5165.5,112993.4,71024.1,62165,1155.3,1200.2,29496.7,7452.2,19731.5,2496,1774,4874.7,11059.8,2952.7,31543.6,20429.2,15768.1,8614.7,9908.3,2061.9,3408.3,0,102809.6,20.2,62694.7,22780.1,0,0,877.5,33286.1,0,1113708.4
"DOM_50",7235.4,502.4,1753.9,2425.1,625.4,977.7,960,120.9,6698,4499.8,1345.7,2597.7,3127.3,8442.2,1579.1,3368.4,8082.9,7997.1,2687.3,4840.2,7829.7,5199.9,9492.1,4807.4,460.1,773.3,1831.7,4167.6,991.8,16696.2,32841.5,1462.1,20201.6,125.4,16609.9,66.2,1836.9,167.4,145.2,425.1,438.1,132.1,4276,542,639.2,794.3,701.4,156.8,399.4,0,7620.6,1.3,881.8,6644,0,0,179,31165.8,0,250569.2
"DOM_51",2354.8,262.7,252.5,250.9,212.5,290.1,175.3,47.4,2109.9,1781.6,426.4,689.6,2733.8,2102.4,888.7,896.1,1396.5,1810.6,1290.9,1179.7,4613,1879.6,2507.1,1864.3,95.2,307.8,627.4,1659,296.5,5268.6,6952.9,440.7,81.1,9243.8,843.8,2316.1,711.6,403.7,393.8,1407.3,1620.4,580.6,8756.7,3105.7,6851.3,4064.9,530.9,308.8,352.7,0,8339.8,0.6,1070,5180.1,0,0,657,17772.2,0,122256.9
"DOM_52",6041.1,229.6,676.3,2216,655.8,1209.8,839.3,190.1,7979.6,13615.7,1965.1,3318.9,2366,12866.6,1990.8,9108.7,7687,9926.9,5337.3,7905.9,11421.6,8716.9,10953.8,14103.4,733.8,2025.8,3903.2,3863.3,1670.7,28278.6,15074.1,14297.2,12244.2,826.3,5242,2438.5,3492,426.3,394.2,802.9,1254,380.9,5524.1,1275.1,1701.6,846.1,2384.6,490.8,995.9,0,23166,28.7,2484.7,3949.8,0,0,5.2,9152.7,0,290675.7
"DOM_53",3144.7,553.6,787.7,693.1,143.2,117.2,123.2,27.6,3447.1,1263.6,520.8,561.9,254.7,1635,1607.6,786.3,1753.6,803,1734.1,1663.3,2017.4,3255.7,2266.9,2782.5,116.5,284,735.1,1422.4,269,5656.4,27708.2,640.5,15.6,59.8,150.8,3731.3,874.5,102.9,615,2130.2,6006.2,245.4,1788,278.2,1162.5,801.3,1276.9,223.8,192.5,0,11829.2,0,181.2,3463.9,0,0,15.1,5.7,0,103925.9
"DOM_55T56",3968.4,799.5,561.5,1635.7,1305,1425.2,946.7,260.9,6389.1,3274,736.4,2559.1,968.8,5715.7,4643.3,2536.4,5965.4,6014.9,1735.1,5869.9,9115,6044.4,9760.3,5386.2,375.6,1423.1,1943.5,3843.7,2797.6,22935.2,16827.9,17318.7,308.2,2633.8,4374.9,1374.3,1434.7,5230.9,1462.2,5181.2,53760.7,4642.3,53905.3,18606.2,49328.7,17559.8,1837.1,2868.9,2444.3,0,400106.7,957.4,0.4,0.3,0,0,3076.1,0.1,0,786176.8
"DOM_58T60",61.5,9,2.8,241,240.2,129.1,77.9,8.1,462.6,688.9,146.2,232.1,144.3,567.8,461.6,685.2,877.4,761.9,393.5,716.5,1458.7,880,1448.1,475.9,17.7,114.9,252,849,547.6,1351.2,1274,512.2,69.8,336.9,86.2,92.7,839,3789.2,1492.9,848.1,1930.9,633.8,3477.2,226.8,7378.2,3699.2,233,695,232.2,0,26072.3,174.8,26236,7953.3,0,0,51,9802,0,112439.5
"DOM_61",2331.5,165.1,354.9,222.6,248,372.2,139.3,25.9,828.4,731.3,190.2,500.2,82,1013.6,551.9,480.5,1216,326.3,305.2,1228.1,3463.4,1382.9,1983,833.2,35.5,150.4,364.1,2983.3,1126.2,29251.1,5509.9,4203.8,4228,467,824.1,2361,2501.4,1300.7,40416.4,52640.1,22544.4,3736.2,6992.6,867,34427.6,8862.2,6045.9,1243.9,518,0,116472.6,7.7,0.1,0.3,43.3,0,252.6,13070.1,0,382423.3
"DOM_62T63",492.6,128.1,2.8,114.2,102.9,180.4,126,16.9,649.7,638.2,76,234.7,46.8,818.3,374,332.4,404.6,260.5,211.7,534.7,9860,1121.4,1507.9,766.3,60.3,217.4,455.8,1169.4,326.9,8723.3,3604.9,2487.7,831.8,687.4,1936,764.7,852,509.3,6264.5,23258.1,11539.7,1372.9,4420.5,678.6,5950,1608.2,979.8,215.6,192.9,0,31625.5,9.3,0.1,316135.8,0,0,3,48634.1,0,494516.6
"DOM_64T66",17144.5,2387.9,5581,20123.6,14398.9,6215.2,4977.1,564.5,6315.4,6419.5,1784.3,7105,4984,16791.7,6301.2,6060.8,16949.9,32774.5,16690.2,14469.5,29232.6,12776.3,19610.9,7805.4,2358.2,1316.2,3561.6,40740.6,9483.6,132111.4,92953.4,118214.2,11626.2,4085.6,4966.3,996.1,5513.7,1519.2,6295.6,10298.8,98612.6,96402.5,53355.6,11039.3,15960.6,14969.4,2690.2,2594.7,1897.6,0,420492.1,234.6,140746.3,625,33,0,239.6,12790.3,0,1596187.6
"DOM_68",14.7,0.1,0,150.2,61.3,0.8,19.2,19.9,176.9,141.4,37.1,67.1,4.4,97,38.4,255.4,171.8,11.9,18.9,202,499.8,290.9,351.7,174.7,4.4,115,359.4,117,631.1,314.7,81321,1434,35.6,389.4,1447.9,1944.3,12446.3,646.8,4498.8,19374.6,49669.9,17388.6,24092.6,4328.3,6783.8,11460.6,2510.3,2488.2,8433.1,0,845165.8,585.4,9091.4,121767.8,0,0,792.7,4660.5,0,1237104.6
"DOM_69T75",13116.9,1652.1,1240.4,9991.4,4239,5057.5,3901.1,638.8,21782.9,8640.9,1677.3,5472.8,2298.5,18501.3,13551.7,8413.7,10906,7407.4,3319.8,11102.6,31009.8,13855.7,23299.8,25170.6,844.9,3844,5162.2,7707.9,2146,292638.6,136957.8,4602.7,1200.8,3035.3,4219.2,2527.4,5947.7,2297.4,12285.6,20740.3,64471.1,32287.2,112519.4,5626.3,5004.6,3500.2,1043.5,1751.1,2071.8,0,22597,388.1,68475.1,205522.2,48.4,0,112.8,65538.1,0,1343362.7
"DOM_77T82",1666.8,320.2,479.3,7092,3475.1,2177.6,2001.7,290.5,9890.2,5641.8,900.4,2964.7,1885.8,5771.3,6108.1,4309.8,6739.6,3245.2,1501.7,6412.8,14282.1,7868.3,12450,11445,366.5,1382.1,3722.9,3687.5,2149.8,34532.7,115796.7,6676.4,1487.8,3432.4,4018.5,2020.1,8018.5,2387,8009.1,34209.2,56581.1,27995,29270.3,38909.2,29645.3,5538.1,1012.8,1736.8,2182.3,0,80157,89.1,15939.9,5353.3,0,0,204.6,33613.6,0,679045.6
"DOM_84",336.2,27.4,45.4,69.2,55,39.7,37.1,5.3,151.6,173.7,26.9,74,28.6,184.1,98.7,153.7,304.3,97.6,81.6,225.7,264.1,117.9,311.2,161.8,16,21.5,114.7,180.6,256.4,329.3,260.1,133.2,192,19.1,49.3,26.6,96,63.7,142.6,158.3,590.7,669.5,797.5,153.1,10880.2,574.1,65.8,75.2,58.6,0,4582.3,136.1,1144220.5,0.2,0,0,0,0.1,0,1167934.4
"DOM_85",208.2,11.1,23.1,131.9,37.4,25.2,23.2,3.8,123.5,96.9,23.2,34.1,26.2,114.2,92.1,68.3,135.3,46.7,32.5,160.8,198.6,106,297.7,136.3,7.1,32.6,86.3,45.7,136.3,983.1,2019.6,1354.1,23.6,65.6,26,33,323,138.3,447.8,122.4,4107.8,207.1,766.5,111.8,5782.6,7208.2,497.7,127.1,98,0,250031.5,6000.3,602344.4,0.3,0,0,63.6,0.1,0,885347.7
"DOM_86T88",110.8,1.1,0.4,171.2,36.2,77.1,65.5,0,47.8,90.6,29.3,73,426.6,81.2,40.3,11.2,192.4,308.3,84.5,466,239.3,268.3,365.4,231.8,3.1,104.7,22.2,317.8,37.1,1040.6,408.9,206.3,15.4,2,114.8,0.1,11.7,14.5,6.1,8.4,278,1.4,37.7,4.4,1589.8,166.8,1826.4,24.4,50.6,0,151235.9,7357.7,580786.3,0.3,0,0,186.7,0.1,0,749278.4
"DOM_90T93",135.8,12.2,18.2,216.5,298.2,113.9,46.7,5.9,371,212.5,46.7,76.5,75,186.8,126.8,97.1,235.2,166.1,51.3,223.4,348.1,168.9,425,1041.7,13.4,25.6,102.7,476.7,173.6,1617.8,1567.1,384,149.7,52.4,368.1,31.1,238.5,451.9,84.1,706.3,8856.6,490.6,1365.4,365.7,1572.6,310,43,9438,306.9,0,18701.6,6953.9,86711.6,0.2,15.6,0,445.2,8193.6,0,154913.1
"DOM_94T96",1129.7,132,229.9,2077.3,511.4,166.7,350.4,38.3,1373.6,1071.7,310.2,1131.4,426.3,1945.8,1123.1,1332.8,2010.5,1332.9,342.8,2473.7,4317.1,2944.7,3672.8,4359.1,194,395.9,777.5,3057.5,4924.5,19519.7,20690.8,10976.2,379.6,233,2408,108.1,3048.1,1329.7,1282.6,689.2,4665.1,1311.6,9696,1961.4,13060.9,8014,3679.2,1222.8,3601.5,0,135448.1,42362.8,17202.9,3205,0,0,240.2,0.3,0,350490.4
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_01",19726.6,491.2,943.9,4,1.7,1.7,2.7,0.2,31150.5,6733.5,567.7,1898.6,4.2,812.1,3317.6,67.1,22,7.8,5,7.8,8.5,6.5,11.6,8.9,0.7,1.5,365.6,13.1,82.5,1447.8,14.6,7.5,0.7,1.3,5.6,0.5,2678.5,3.3,47.3,1.8,10.1,22.4,524.8,316.9,1.9,49.6,44.5,36.3,86.5,0,19069.9,1.4,6.1,1727.2,22.9,886.7,0,0,93281,0
"IMP_02",220,996.6,49.6,31.9,0.8,3.2,0.7,0,295.3,43.6,2064.8,269.9,1.5,326.9,27.1,891.8,5.1,1.9,2.1,10.2,2.2,7.3,6.6,1.4,0.7,0.2,303,1.1,12.3,511.3,0.8,2.7,0.1,2.2,0.2,0,38.4,0.1,1.9,0.1,0.4,0.9,30,12.2,0.2,5.7,0.8,1.5,3.4,0,286.6,1.1,0.2,12.5,0.3,10.9,0,0,6502.3,0
"IMP_03",56.9,0.4,222.3,0.3,0.1,0.1,0.1,0,943.6,10,5.5,7,0.8,23.7,2.3,1.1,0.8,1,0.5,0.4,0.8,0.5,0.9,0.4,0.2,0.1,0.9,0.7,1.1,1.9,1.8,0.3,1.1,0.3,0.7,0,554.4,0,1.4,0.1,0.2,0.5,24.1,8.3,0.1,5,1.3,0.6,2.5,0,1167.5,0.1,0.3,1.7,0.3,47.5,0,0,3104.7,0
"IMP_05",86.4,6.8,6,6381.4,27.6,134.9,242.7,9.9,214,191.1,30.3,470.9,1652.9,2761.2,43.5,82.6,4224.4,3322.6,437.4,86.8,19.1,41.1,80.1,14.8,0.4,7.6,21,11623.2,21.6,417.3,30.1,13.9,0.1,2.5,0.3,3.2,8.1,0.9,0.1,0.1,3,5.7,34.2,2.4,52.2,70.3,26.1,4,17.4,0,155.1,0,0.2,1.7,0.4,2,0,0,33093.4,0
"IMP_06",24.8,2,6.7,156.5,4087.7,118.3,60.6,49,7.2,9.1,3.8,160.8,265357.3,40368.7,51.1,2258.3,3150.5,1245.8,1842.8,1873.7,68.9,183.1,2297.7,1186.7,124.1,315.5,6.9,92511.3,7.4,146.8,25.8,138.7,67.6,29.8,65.1,5.4,5.1,1.1,2.1,2,14.2,3.4,49.6,15.1,101.7,8.1,46.6,3.8,2.3,0,228.7,0,1.6,122.6,13.5,29.5,0,0,418666.4,0
