"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_16",29.6,3.7,11.9,7229.8,5.5,537.4,136.1,8.2,844.6,931.7,59000.6,5476.3,86,1654.5,122.4,1057,2564.1,82.1,265.2,6302.2,1393.3,1277.3,1853.5,984.6,81.6,144.1,46714.4,179.9,502.3,71800.2,469.5,161.8,5.8,7.2,101.4,12,49,4.1,0,0.5,9.8,0.2,16.4,0.5,49.9,154.2,37.9,387,18,0,4258.2,0,0,0.1,51.3,0,60.3,12645.9,0,229781.3
"DOM_17T18",314,59.7,125,52.4,36.7,94.5,541,33.8,17736.8,4359.8,1573.3,136666.9,133.3,5940.9,5549.7,2905.6,12751.9,155.2,536.1,2700.6,8152.9,8137.3,4405,1584.4,93.4,317.6,12637.8,159.3,573.3,3529.5,30261.5,447.1,9.9,117.4,352.3,4604.4,2442.2,10127.7,1378,22797.9,24710,5150,71071.7,11320.7,17544.7,12452.7,80.9,832.6,598,0,30073,0,0.1,5713.6,291.1,0,178.6,21403.6,0,505817.3
"DOM_19",7368.2,610.7,3203,1481.9,1839,10604,9207.5,1395.6,1397.6,1326.2,848.3,943,30862.4,122652,559,3338.9,25979,68706.7,10084.6,4723.7,1784.7,1511.4,4334.3,1629.3,412.2,429.6,1547.3,23406.7,2825.1,45383.6,11058,64359.2,47322.8,18999.2,30720.3,2354,1538.8,368,747.1,448,5533.3,1725,20189.8,7556.9,4983.9,3335.9,227.5,351.2,745.2,0,23287.6,3.1,0.5,0.1,73.3,0,296.6,35561.2,0,672181.9
"DOM_20",123337.6,6574.9,1239.2,5062.5,16517.3,8102.5,11285.9,1887.5,5502.7,57326.6,13111.4,32041.3,10843.9,374864.7,12831.3,149511.9,36484.1,6137.3,12254.3,13954.8,21047.5,32143.2,8773.4,9433.2,1356.1,1901,19177.8,299.6,13725.3,89023.1,8221.9,803.3,70.3,298.6,85.9,127.1,3486.9,1770.4,23.1,881.2,558.5,322.9,30151.5,2010.5,2683.4,8903.2,412,258.8,5727.2,0,27726.2,12.5,1,0.2,339.8,0,231.8,118416.3,0,1309276
"DOM_21",14142.7,246.6,1961.3,115.2,115.9,21.6,0.8,1.5,1487.1,155.6,0.6,1312.7,16.4,2177.6,100344.8,169.4,973.2,247.5,27.2,322.1,1177.6,208.8,646.1,19.8,0.3,21.4,212.8,30.2,467.7,3828.5,78,52.8,52.6,35.9,56.3,94.1,1.9,36.7,282.6,169.8,189.2,22.2,5127,106.9,310.5,1298,171537.8,25.1,145.1,0,90009.4,27.1,1,0.1,72.1,0,193.6,13995.3,0,414373.7
"DOM_22",17543.3,540.2,414.9,1239,346.1,1890.8,920.8,1378.7,16943.9,14959.1,1553.9,9824.8,1289.9,26685.6,2086.4,112224.9,9584.4,387.3,1076.7,8893.2,35800.8,40063.2,28358.1,40501.7,631.2,8002.5,16881.6,109,5873.8,49015.2,13229.8,10742,48.8,79.1,3176.1,1773.6,1833,212.2,793.7,888.4,201.8,457.2,5038,1349,337.5,86.1,490,221.5,1677.6,0,9544.3,0,0,0.3,236.6,0,0,71808.4,0,579245.7
"DOM_23",588.1,132.8,445.7,1269.1,199.4,905.6,2988.1,1000.4,6455.7,666.1,673,694.4,2834.5,5771.1,3028.7,2430.4,187443.2,15374.3,8492,10366.7,29340.6,26524.3,8628.7,15562.1,308.6,785.9,2825.7,2600,933.7,611313.5,835.3,293.2,44.2,82.1,150.9,10.1,515.1,2.4,134.4,0.7,48.5,34.2,1969.9,220.9,16.7,1531.8,261,3.4,53.8,0,7509.2,0,0,0.1,125.1,0,0,47882.5,0,1012307.9
"DOM_24A",303.5,124.3,171.7,12753.2,5420.7,1433,620.8,2041.3,390,463.4,174.6,949.8,174.6,1049.2,53.7,2395.3,19634.2,235202.5,4186.7,170221.5,9424.1,25988.4,103933,40094.6,6922.6,7973.4,6380.7,504.5,719.8,390141.9,25.7,706.3,188.3,36.4,83.2,4.6,3.3,0.5,9.4,0,0,2.1,505.9,28.2,0.3,38,0.3,1.3,4.9,0,0.1,0,0,0.2,16,0,0,48598.6,0,1100100.5
"DOM_24B",12.8,9,0.1,27,0.9,900.7,36.3,238.5,136.5,207.7,180.6,11946.2,10.6,10543.5,116.2,2817.7,8068.5,12523.1,243390.7,66769.9,42300.3,154796.4,57608,46713.9,954.6,9109.6,14855.1,94.2,1258.5,11698.9,281.1,26.8,0.2,98.2,0.3,0.6,5.5,0,0,0,0,0,190.8,0.3,0,53,0.8,0.5,76.6,0,0.1,0,0,0.1,13.9,0,0,26488.3,0,724562.9
"DOM_25",1281,343,199.3,12465,257,4956.5,4071.6,925.8,4271.6,2657.5,2267.1,1567.6,353,4283,1249.2,6841.5,20172.8,3291.4,1531.4,125722,26982.5,36078.2,78716.7,30266.1,6992.7,7968.7,10927.7,2857,2974.5,157362.3,5504.7,688.5,430.8,64.7,2349.8,132.7,559.9,32.2,308.5,264.2,167.8,1172.1,31133.2,4460.8,1192,1344.3,55.2,153.1,1887.4,0,6793.6,0,0.1,139300.7,4540.8,0,0,94189.8,0,856560.8
"DOM_26",296.9,75.4,91.5,434.7,2461.9,174.6,63.4,375.4,630.9,276.4,41,458.8,559.2,929.7,324.3,1080,993.9,956.6,136.8,4899.8,605478.1,44229,40641.6,15181.8,3944.4,5106.8,3650.6,14961.5,2400.1,9621.7,24609.8,1931,384.6,828.8,2113.5,152.3,1041.3,1104.6,10480.2,22695.4,1390.3,301.5,46548.5,2777.8,3593.1,4750.7,8191.3,693.6,5724.7,0,82575.5,17.2,0,191374.4,6841.2,0,265,532994.9,0,1713858.2
"DOM_27",227.4,138,81.4,1689.6,439.8,1020.8,1370.9,163.2,732.7,519.5,127.3,287.4,139.6,1046.5,130.6,1581.5,1777.5,913.9,365.8,7862.1,81621.1,150304.7,60153,23509,6957.7,17860.2,4552,53136.7,1002.4,112016.1,39830.6,2275.9,74.1,1575.6,1869.3,334.9,700.2,534.7,6981.7,4375.6,185.4,58.2,22320.6,2629.2,2012.7,119.5,354.9,97.4,1913.5,0,56082,0,0,107481.1,3589.4,0,138.3,174378.2,0,961641.8
"DOM_28",13227.2,1594.8,5270.4,13347.4,15033.2,9181.5,8156.1,2920.8,2218.2,3157.4,1378.7,3027.6,2584.5,9628,809.9,3175.6,17337.1,19128.4,5651.4,33024.5,42875.7,31716,223899.5,34020.1,4924.9,8660.3,4546.4,1256.8,1679.6,42671.5,1072.1,2239.8,3709.9,1896.3,6907.1,358.5,606.7,22.2,534,84.8,2908.8,304.8,1000.1,304.1,175.8,511.3,117,58.3,154.9,0,3653.2,6.7,0.1,486975.6,15367,0,0,155160.1,0,1250232.7
"DOM_29",1294.7,391.2,493.7,272.5,54.6,890.5,939,169.4,161,186.2,22.2,142.8,6.3,312.4,26.7,162.5,2122.4,216.7,58.2,2103,653.3,1262.7,16041.5,262744.5,6.9,987.7,292.9,60.1,1645.2,943,10771.8,64169,126.1,85.3,4932.7,1905.4,443.1,44.5,113,75.6,376.5,20.5,16174.8,5581.2,2016,104.8,25.2,54.7,2991.3,0,157065.1,0,0,342924.7,10859.8,0,170.7,59913.2,0,975608.9
"DOM_301",9.1,0.2,1319.2,0,2.3,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1846.1,0,7852,9.4,671.5,0,164.4,374.8,0,119.8,9819.6,159.9,3.8,0,0,0,0,0,0,0,32.3,0,277.6,5.9,0,0,13,0,235.1,0,0,24330.5,758,0,0,22448.7,0,70455.1
"DOM_302T309",1120.5,52.5,131.2,193,8.2,33.2,86.6,5.5,59.4,57.7,55.3,9.9,23.8,141.4,32.6,25.5,59.6,44,1.7,64.1,262.1,361.2,2248,554.7,161.1,23308.1,2037.8,4.1,9.2,818.2,5733.8,7735.3,15.8,2358.2,592.6,2323.4,6.7,1.1,0,4.9,30.4,1.6,153.7,11.9,432.7,11.4,120.1,15.3,1912,0,15760.8,0,0,70647.3,2223.2,0,0,26896.6,0,168959.3
"DOM_31T33",952.4,293,276.3,556.9,848.9,473.8,95.7,150.9,1003.2,1003.5,407.2,715.8,424.1,1079.2,473,357.3,2227.4,1047,433.2,1408.7,2322.4,1104.8,2442.4,5521.6,181.7,775.5,7873,5036.7,719.1,8974.9,2351.8,1725.6,193.3,917.2,247.5,371.7,489.2,347.7,617,1462.5,7620.3,1656.9,9801.8,1774.1,6289.3,2870,217.3,782.5,1043.3,0,58117.1,3.3,4301.5,75555.9,2734.8,0,916.4,146764.1,0,378351.4
"DOM_35",18185,327.4,1766.6,16062.4,17092.5,18482.2,13162.6,880.5,10535.2,10565.3,4103.2,9535.7,8001.9,57135.8,4809.9,9026.5,45117.6,57985,38268.6,33412.9,17913.1,11123.3,19858.9,8437.2,1221.1,1785.7,5014,300547.8,14193.7,49473.7,21550.4,41670.9,73.8,232.4,1437.3,814.3,9519.8,1217.7,7690.5,3126,6575.1,6238.1,6880.9,1458.1,7041,4313.3,2560.2,1110.4,2395.6,0,146765.7,8.6,0.2,0.2,12.7,0,0,1520.1,0,1078238.7
"DOM_36T39",2772.8,105.1,419.8,173.2,450.6,227.2,451.3,22.8,1681,627.8,112.1,9104.7,227.7,1461.6,270.9,1793.6,1738.8,36410.9,7781.4,4549.6,875.8,584.8,835.9,343.2,78.1,162.1,268.8,3826,34554.9,3460.4,1420.1,555.3,180.4,91.6,62,37.4,1637.4,80.2,248,127.8,663.1,576.4,571.5,251.8,646.9,580.5,364.7,267.3,252.1,0,37190,37.2,76630.9,510.4,0,0,0,0.1,0,238356.3
"DOM_41T43",1762.5,105.5,85.2,325.4,156.2,64.3,57.4,11.7,323.3,301.8,65.5,148.1,49.9,537.7,82.1,164.4,258.1,194.4,133.9,249.6,1143,279.3,710.6,236.5,51.2,50.1,223.2,4488.1,1775.3,163320.2,3202.2,1981.8,6.1,130.7,257.5,292.9,1643.6,768.1,1131.8,233.4,5415.7,16258.9,1163.8,384.2,12009.8,4566,1060.4,819.3,386.6,0,0.2,0,0.1,3474994.7,0,0,0,0.1,0,3704062.8
"DOM_45T47",77079.5,3380.6,8667.8,10426.3,5218.8,5027.4,4992.6,1400.8,111581.3,106001.3,11598.3,24413.9,8402.9,64408.9,30221.1,30899,44475.6,35578.8,16112,37664.4,110234.3,48090.2,63373.8,66984.4,4103.2,9179,20867.5,17871.5,8466.8,172824.1,23332,28437.6,4596.3,2966.7,7525.4,1722.5,34046.7,2981.7,4084.1,5887,10159.1,3223.3,36068.1,8041.1,20572.5,7877.2,38204.9,3208.5,4392.8,0,343398.8,41.9,1276.5,158515.8,0,0,913.5,183374.6,0,2094395
"DOM_49",30139.1,3294.5,4774.3,8360.9,2175.3,3563.1,3297.1,616.5,35204.9,20412.2,5716.2,9198.2,11253.8,27367.4,7960.9,9652.7,29046.8,26874.5,11876.3,17495.8,25114.8,19219.2,27284.1,17230.2,1234.7,3481,7802.7,15986.4,4294.9,89496,57183.8,45698.2,1282.3,1046.2,22016.2,5506.7,15084.1,1884.9,1470.1,4048.6,7942.7,2376.6,24409.9,14897.7,12591.9,7668.3,7431,1597.1,2615.4,0,93431,19.2,51363.3,17953,0,0,2542.6,24213.4,0,905698.9
"DOM_50",6566.2,435.1,1651.7,2100.4,521.8,811.2,805.8,101.8,5696.3,3772.5,1074.6,2130.3,2278.2,6877.7,1275.7,2787.9,6562.8,6423.2,2069,3847.1,5891.6,4019.9,7014.7,3667.5,398.3,612.9,1559.1,3354.4,840.1,13562.4,25278.2,1143.7,15717.8,98.6,12120.4,56.8,1454,140.6,123.7,327.8,389.1,122.5,3304.4,432.9,581.4,637.9,555.2,126.9,309.2,0,6361.7,1.1,759.7,4579.7,0,0,518.3,24291,0,198142.8
"DOM_51",2019.7,228.1,208.7,211.7,195.3,273.6,160.7,41.9,1660.1,1698.1,375.7,610.2,2409.9,1804.8,792,803.9,1147.6,1555.9,1122.5,984.9,4172,1597.4,2120.4,1641.7,89.5,286.4,579.2,1229.9,260.1,4239.1,5314.9,407.3,66.6,4832.8,547.1,1481,525.5,347.8,351.5,1196.3,1585.9,505.6,7124,2624.6,5929.6,3225.9,512.8,261.5,300,0,7957.3,0.5,1043.6,4242.1,0,0,1902.8,14173.9,0,100982.2
"DOM_52",5231.5,186.6,581.5,1831.5,550.3,965.9,700.4,148.9,6781.4,10671.2,1513.8,2641.4,1993,10204.5,1622.9,7124,6094,7645.5,4302.4,5902.1,8548.6,6641.6,8001.2,10957.7,556.5,1478.1,3085.9,3004.6,1390.7,20926.6,13752.5,11593.1,10910.1,564.7,4554.2,1991.1,2718.2,351.3,317.8,633.3,991.4,305.7,4335.6,1010.9,1433.4,665.4,1799.2,386.2,784.4,0,17598.6,27.9,1986.6,3039.8,0,0,15.1,6807.3,0,229857.9
"DOM_53",2547.8,408.4,636.7,560.3,117.1,90.2,97.1,20.6,2809.9,975.9,380.3,431.9,233.2,1252.4,1279.5,591.6,1333.4,622.9,1378.5,1234.5,1475.4,2463.9,1624.3,2058.2,87.7,202,576,1134,225.2,3974.2,23307.1,455.4,12.1,39.9,114.7,3025.5,690.8,85.6,527.8,1773.4,5224.9,214.9,1394,223.1,1078.2,677.8,954.3,184.6,151.4,0,8686.8,0,121.5,2366.6,0,0,43.6,4.6,0,82181.6
"DOM_55T56",3108.7,572.5,433.6,1166.6,839.7,1025.1,713.7,164,5128.6,2222.9,509.3,1733.2,615.8,3795.1,3373.7,1611.2,4156.3,3835.5,1179.3,3839.2,5801.8,3881.4,5935.1,3205.1,245,835.9,1412.7,2474.7,2059.4,16006.7,11551.1,11574.4,214,1830.2,2786.3,890.5,1041.9,3706.1,999.7,3406.7,38605.2,3295.1,36242.8,13207.4,34032.3,11794.3,1275.9,1911.3,1627.2,0,338181.3,822.8,0.4,0.3,0,0,8862,0.1,0,609741.3
"DOM_58T60",42.8,5.9,2.1,150.5,142.1,82.9,52,5.3,339.2,403.2,88.5,139.8,80.9,325.2,301.9,379.9,523.2,432,226.3,401.6,800.7,478.6,747.3,242.5,10.4,58.2,155.9,486.1,376.3,748,811.8,247.6,44.1,185.8,51.6,57.9,510.4,2362.2,1016.1,519.8,1346.5,408.3,2243.6,136.2,5565.9,2539.5,154.7,436.6,154.5,0,23353.7,134.8,24126.3,5623,0,0,149.2,8504.7,0,88913.9
"DOM_61",1989.7,128.2,301.4,173.5,190,292,115.7,19,734.7,550,143.5,376.6,60.9,740.2,433.2,336.3,909.7,244.5,230.9,879.6,2342.9,956,1333.3,550.9,26.4,100.8,279.6,2269.8,910.7,21596.1,4275,3009.6,3170.5,381.3,752.3,1766.2,1828.6,1038.2,30773.6,40308.8,17709.2,2896.9,5056.7,635.9,27719.2,6513.3,4265.7,897.1,375,0,96927,7.3,0.1,0.3,95.6,0,724.4,12065.4,0,302409.3
"DOM_62T63",530.9,125.7,3,112.6,100.8,176.2,130.2,15.7,731.2,606.6,72.4,225,46.1,767.3,370.9,294.9,383.8,246.3,202.6,485.5,8976.7,991.1,1299.9,648.3,56.6,183.8,376.3,1110,335.6,8081.9,3530.3,2356.2,841.7,666.2,1988.3,762.3,770.2,527.5,6105.6,22396.1,11484.1,1390.9,4134.8,645,6158.4,1510.6,935.8,209.6,178.9,0,29996.8,10.8,0.1,230562.5,0,0,8.7,36189.8,0,391049.3
"DOM_64T66",15089.1,1927.7,4923.4,16071.8,11284,4493.8,3717.3,416.2,5623.2,5132.9,1363.2,5418.2,3715.2,12659.5,5025.1,4361.9,12904.8,25208.3,12854.5,10612.5,21624.9,9388.5,14105.3,5644,1786.9,914.8,2689.4,31920.1,7708.8,93885,72988.2,88000,8674.7,2904.3,4020.1,772.7,4112.7,1235.8,4978,8125,80498.9,81637.7,40542.1,8547.9,13403.6,11582.5,2018.3,2109.7,1374.6,0,326085.6,224.6,135021.3,444.1,58,0,691.8,9695.9,0,1262218.8
"DOM_68",12,0.1,0,115,46.6,0.7,15.4,14.3,159.8,102,27.4,51.1,3.3,69.5,29.5,175.5,127.4,8.7,14,141.8,337.2,195.9,235,114.9,3.2,77,249.8,80.8,477.4,207.6,61498.4,1060.5,26.2,254.3,1237.9,1469.1,8985,518,3405.8,13920,40152.4,13534.3,17980.7,3268.5,5713,8552.6,1835.6,1946.5,5934.2,0,676259.3,574.9,8789.4,92500.3,0,0,2295.6,3461.2,0,978266.4
"DOM_69T75",12662.1,1438.9,1158.7,8338.3,3482.4,3862.7,3041.5,521.6,19279.3,6791.5,1344.4,4289.1,1807.3,14352.1,11031,6174.7,8484.9,5952.2,2685.3,8489.1,23838.9,10669.6,17558.9,20088.1,687.8,2900.4,3847.1,6434.8,1883.8,219738.5,110127.4,3396.4,980.8,2270.6,3257.3,2009.2,4629.8,1889.8,9570.5,16153.7,54517.2,26206.6,91778,4581.3,4470.2,2884.2,820.3,1431.5,1558.4,0,19291.4,384.9,59610,152933,85.2,0,329,52718.5,0,1060720.2
"DOM_77T82",1458.4,254,416.7,5578.3,2728.7,1566.3,1465.3,225.2,8641.6,4318.3,685.6,2246,1451.3,4274,4828.4,3037.6,5088.9,2464.6,1147.1,4690.9,10577.2,5831.5,9010.1,8620.6,275.4,995.4,2696.1,2789.3,1788,25692,89416.4,5053.9,1186.3,2540.5,3086.6,1573,5790.3,1924.2,6173.3,25248.4,46186.6,22017.2,22567.1,29749.3,24498.4,4152.2,768.8,1385.6,1599.7,0,69089.8,87.9,15366.1,4111.5,0,0,579.4,25761.1,0,534756.4
"DOM_84",255.8,18.9,34.4,45.9,35.8,26.8,26.2,3.3,113.3,114.1,17.3,47.4,18.3,115.6,66,91.4,198.4,62.2,52.6,137.7,176.7,68.9,178,91.1,10.1,12.3,75.3,111.6,174,188,170.4,68.6,121.5,12.3,32.3,17.6,64,40.2,93.8,95.5,418.5,450.4,493.4,95.5,7406.8,379.1,43.4,48,36.2,0,3337.1,110.8,956152.6,0.2,0,0,0,0.1,0,972255.9
"DOM_85",155,7.5,17.1,88,24.6,16.9,16.4,2.4,92.6,62.8,14.9,22.3,16.9,71.9,61.8,40.9,87,30,21,98.3,114.1,63.2,172.3,77.5,4.5,18.7,54.4,26.5,93.5,565.3,1338.1,689.9,15.1,41.9,17.7,22,217.9,91.1,295.7,72.9,2907.3,140.8,475.1,69.4,4008.8,4748.2,336.4,80.1,61.9,0,170624,4918.5,482204.7,0.2,0,0,184.2,0.1,0,675700.1
"DOM_86T88",97.3,0.9,0.3,124.1,25.8,56,50.5,0,43.2,63.2,20.5,49.5,290.3,53.7,29.4,7.3,135.8,213.9,59.4,304,159.2,170.6,228.7,142.2,2.2,65.6,16.1,214.2,29,648.8,295,120.7,10.7,1.3,80,0.1,7.8,10.4,4.4,5.3,214.6,1.1,25.4,2.6,1224.6,116.4,1213.7,17.6,31.8,0,114062.5,5734.7,464075,0.2,0,0,540.4,0.1,0,591098.1
"DOM_90T93",95,7.7,12.7,125,178,65,29.2,3.1,234.1,119.8,25.8,43.6,42.6,100.8,71,50.9,130.3,97.6,30.5,117.7,174.7,88.1,214,497.9,7.8,13.3,59.1,259,100.7,794.3,867.2,194.3,80.4,28.4,207.8,17.4,134.1,296.4,48.1,385.6,5059.9,278.5,708.6,190.3,1058.9,183.9,24.6,5719.5,158.6,0,13612.6,4915.3,71936.3,0.2,19.3,0,1283.6,6471.5,0,117670.7
"DOM_94T96",1027.4,109.2,208.1,1708.8,414.3,136.7,305.5,29.5,1292.1,825.8,242.5,874.2,358.7,1456.8,922.1,975,1568.4,1058.7,272.1,1847.7,3034.7,2093.3,2590.2,3268.6,152.2,276,635.9,2411.3,4001,13066.1,14978,8057.7,296.4,204.7,1870.9,88.9,2327.3,1042.6,1013.8,568.3,4049.1,1082.3,7159.2,1544.7,11162.4,5804.8,2545.2,910.1,2409.2,0,105705.6,37052.1,14836.6,2407.5,0,0,694,0.2,0,274974.4
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_01",11073.6,269.8,539.8,3.2,1.4,1.2,1.8,0.2,18268.2,3610.4,333.1,1001.3,5,413.3,1739.1,50.6,12.7,4.5,3.3,5.3,7,5,7.8,6.1,0.5,1.1,193,7.7,43.3,762.9,10.5,4.4,0.5,0.8,3.4,0.5,1495,2,25.1,1.5,7.3,12.9,274.1,167.6,2.3,25,22.8,18.4,42.4,0,11274.7,1,7.2,1008.8,3.9,1394.1,0,0,54178.2,0
"IMP_02",170.1,937,48.6,32.5,0.9,3.4,0.7,0,217.3,24.5,1877.2,239.9,1.8,282.9,17,805.3,4.6,1.7,2,9.3,2.3,6.5,6.3,1.1,0.7,0.2,290,1,11,451,0.8,2.3,0.1,2.5,0.1,0,29.4,0,1.6,0.1,0.4,0.8,25.3,10.3,0.2,5.1,0.7,1.2,2.6,0,221.7,1.3,0.2,9.4,0.1,22.6,0,0,5785.8,0
"IMP_03",13.8,0.3,203.8,0.2,0.2,0.1,0.1,0,791.2,5,4.4,5.6,1.4,14.8,1.3,1.3,0.7,0.8,0.4,0.3,1,0.5,0.7,0.3,0.1,0.1,0.7,0.6,0.3,1.9,1.4,0.2,0.8,0.1,0.5,0,445.2,0,0.9,0.1,0.2,0.4,17.4,6.2,0.1,1.9,0.5,0.2,1.6,0,911.9,0.1,0.4,1.8,0.1,81.1,0,0,2525.1,0
"IMP_05",55.4,4,3.7,3539.6,16.3,74.9,122.9,5.1,141.3,110.2,17,253.7,1124.5,1455.8,24.6,43.2,2154.2,1842.8,244,43.7,3.1,14.7,38.2,3.7,0.1,3.5,10.3,6435.3,13.4,58.5,16.6,5.9,0.1,1.3,0.1,1.8,4.1,0.5,0,0.1,1.9,3.4,18.2,1,33.4,41.1,15.2,2.2,9.2,0,101.8,0,0.1,1.1,0.1,3.6,0,0,18120.6,0
"IMP_06",15.2,1.1,2.8,106.7,2728.6,78.7,37.4,31,3.7,6.3,2.3,102.6,187969.5,23353.9,35.6,1397.7,1829.4,781.9,1227.1,1184.1,33.4,114.4,1353.3,677.5,81.7,183.9,3.6,49166.4,3.2,50.8,10.5,42.3,24.2,9,21.2,1.7,1.8,0.5,0.8,0.8,4.3,1.3,18.1,5.3,74,3,32.9,2.3,1,0,165.2,0,2.1,61.1,1.9,37.3,0,0,273086.5,0
