"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_16",439.3,2.7,14.4,34.9,5,37.1,44.6,59.5,497.3,53.9,19456.4,4107.7,17.1,199.9,14.4,1176.1,324.6,37.3,422,775.4,158.8,231.1,738.5,2806.2,80.4,186.4,5703.7,17,16.8,39123.6,3282.1,1336.8,2,7.7,173.5,60.4,1137.9,130.9,478.5,795.6,57.3,4376.3,482.6,813.2,1017.9,1762.2,946.1,108.2,337.7,0,9541.4,0.5,3.1,12170.9,403.4,180.9,191.9,4502.3,-16069.1
"TTL_17T18",603.3,3.4,0.4,41.4,56.6,63.3,47.6,43.6,30216.4,741.2,754.5,42951.1,191.9,5173,1148.8,4146.1,1466.1,822.7,793.1,2382.7,600.4,1042.5,2217.2,3002.6,48.4,787.9,2739.7,149.4,267.6,3475.7,20934,1031.7,54.2,42,2122.3,944.8,5860.3,7049.2,869.8,4580.7,5054.7,1396.8,9952,6345,11241.4,10345.8,8787.9,1001.6,2753.8,0,54593,6.7,10.9,1866.2,131.9,581.4,748.9,20786.2,-21580.2
"TTL_19",8479.6,363,94.3,866.1,1926.4,768,949.2,1090.6,4402.5,351.2,1159.3,2409.3,14001.9,12748.1,316.9,1800.9,4332.5,1466.1,426.7,1240.2,268.7,1369.8,1262,644,29.6,259,989.8,15787.2,1154.1,25186,5388.7,31811.6,3456.8,27954.2,2597.8,5624.6,2499.4,288.8,326.4,640,5797.2,4583.5,2154,4336.5,40185.4,16578.5,4771.5,600,1588.3,0,129824.3,24,1.3,893.1,210.4,961.3,1981.1,54023.1,-43538.6
"TTL_20",32665,13.1,1.5,614.5,3535.8,825.8,632.6,712,8538.1,8883.4,2272,15769.8,9756.5,108278.9,6678.9,45569.6,4392.3,1116,402.8,7162,2559.1,2335.9,3879.6,8080.2,242.5,1253.3,6519,2167.1,1100.7,12083.1,2831,501.9,34.1,179.6,1164.4,165.2,1121.4,652.6,488.7,695.8,397.8,9079.7,8030.4,5327.4,19079.2,4607.2,6572.8,370.6,3315.1,0,124424.2,85.7,3.9,5618.3,361.8,424.6,897.5,84512.9,-74900.4
"TTL_21",2566.1,6,0.7,22.5,120.2,29.1,24.3,33.4,2036,257.6,198.2,552.3,312.6,4203.7,42174.7,1275,188.5,98.8,56.5,366.7,143.9,131.5,298.8,491.5,18.6,175.2,307.6,165.2,49.7,1284.5,1332.8,93,11.3,53.7,52.8,25.4,167.5,113.1,102.4,86,82,320.2,4213.3,282,2764.8,247,33474.3,362.6,169.4,0,220356.8,163.7,10.7,19115.4,242.9,363,489.9,44065.5,-112318.7
"TTL_22",1567.2,18,0.3,261.4,68,330.2,207.3,351.4,20295.1,694.1,791.5,3479.1,460.8,8889.7,1463.5,14627.8,1218,943.9,470.7,3953.3,1474,1677.3,5969.4,22736.9,175,3125.2,9043,95.5,324.2,29955.7,16399.1,592.6,7.8,26.7,616.8,2711.1,5062.1,1554.5,2375.7,821.7,466.5,578.2,4530.3,2691.6,8281,1465.7,7735.4,170.3,1114.7,0,56529.6,2.8,6,3152.7,140,45.3,20.9,21073,-41322.3
"TTL_23",130.5,50.5,0.1,104.1,449.1,208.5,204,301.2,5487.9,191.2,854.7,480.7,49.8,1534.8,326.8,1544.3,14335.8,1703.5,161,1310.5,409.3,1651,1894.4,6625.2,60.8,281.7,971.7,158.8,214.3,77007.7,1555.1,60.8,2.1,6.8,124.9,30,1795.5,252.7,1612.8,604.3,104.1,370.1,2970.7,1117.9,4736.9,352,2831.6,121.4,734.4,0,19911.3,1,1.4,1866.7,30.4,31,5.9,8176.5,-20712.9
"TTL_24A",122,2.3,0.6,20.3,3639.2,176.9,162.9,206.1,98.2,283,242.3,98.2,78.9,895.5,4.8,969,573.7,17074.6,393.4,38978.1,623.2,3154.3,20171.8,16826.3,497,3344.9,3461.7,92.8,343.9,6161.8,514,645.3,21.8,154.5,240.9,37,48,1152.5,150.9,76.5,35,1080.3,512.1,350.9,403.8,188.5,216.6,109.4,126.4,0,930.4,0.4,0.3,702.8,6.9,4.7,12.4,10111.6,-27197.3
"TTL_24B",71.2,0.5,0.1,3,30.6,4.8,3.6,6.6,5127.6,19,237.3,789.3,21.1,352,16,404.2,68.7,6152.6,40893.9,17337.7,3446.6,9050.7,6518.9,12419.7,434,5525.1,3343,457.3,77.9,2376.1,912.7,13.2,4.4,3.6,10.4,7.7,89,1335,540.3,270.6,5.3,60.9,579.9,67.6,1009.9,26.4,60.1,30,126.6,0,1025.2,0.5,1.4,973.1,-30.2,11.4,2.9,32584.5,-32661
"TTL_25",1904.5,41.6,15.2,232.3,874.7,316.5,136.2,577.4,13945.6,808,2442.7,4854.4,454.2,5895.3,260.8,5238.9,2159,3510.3,3928.1,30304.5,4575,6707.7,17733.1,59807.5,1134.4,8153.8,6180.1,320.4,1421.2,65318.8,4593.9,1251.9,1045.4,112.3,757.1,702.7,2711.5,1011.9,2941.3,1717.9,263.9,2723.9,3845.3,2358.2,8554.6,665.9,1805.2,424.8,1279.4,0,40233,5.4,5.9,50012,1561.4,57.2,12.2,25742.7,-42540.9
"TTL_26",582.3,8.1,1,23.2,115.9,24.8,22.8,212.7,2685.4,530.1,723.7,1497.8,214,3249.3,228.3,1534.2,764.4,684.7,913.6,3117.5,19550.7,3006,5345.2,12612.2,1075.6,7839,2414.4,259,345.3,6284.6,8041.1,242.3,19.2,71.3,226.1,50.7,448.1,1820.7,8114.5,4233.6,1047.7,572.4,8303.2,2129.7,10977.1,901.2,4945.3,102.9,1987.7,0,99025.2,179.9,28.4,265666.3,8541,405.7,511.2,105655.6,-232785.1
"TTL_27",868.7,2.4,0.5,15.3,80.6,19.7,14.5,85.2,719.5,54.4,724.7,328,37.1,539.7,54.7,500.8,140.3,675.1,653.9,1215.8,1123.3,3661.1,6025.8,3077.7,104.8,1033.5,665.3,44.8,286.6,17512.1,869.6,119.6,9.5,11.3,211.4,10.9,455.5,52.8,1342.4,544.2,76.9,479.7,1617.5,841.4,1872.4,359,591.8,133.2,530,0,61587.6,3.8,2.4,48923.8,1719.3,189.7,251.2,28749.9,-69917.9
"TTL_28",2907.8,55.3,0.8,782.2,3812.8,1122.1,753.4,1835.9,3403.7,88.7,551.1,1506.7,113.2,2618.5,125.2,1378.9,340,607,641.1,2963.5,458.8,1040,22351.5,16661.2,403,2744.9,2710.6,557.8,1560.2,26069.8,3303.3,376.6,25.6,47.4,1791.6,71.5,662.9,772.6,1191.4,1007.5,285.6,443,1662.2,2464.5,2685.2,1490.1,771.5,89.9,1156.7,0,16442.3,35.3,7.2,241184.9,8319.2,71.1,27.3,82421.4,-115455.1
"TTL_29",1025.1,17.3,13.7,179.1,356.1,205.8,273.4,203.5,3544.7,106,856.3,1327.8,64.5,1250.1,80.2,612.2,742.8,563.7,246.2,1292.5,552.1,417.6,12693.5,156492.1,282.3,4012.7,1039.2,110.7,1115.3,3039,25350.2,3382.7,33.8,10.7,2323.7,1013,682.2,982.1,357.2,206.2,146.8,281.4,2743.2,5976.1,5491.4,1524.9,1670.2,261,852.1,0,222968.5,11.2,1.3,376633.6,13076.6,262.5,461.1,93789.1,-303602.4
"TTL_301",4.6,0.2,1,0.9,2.2,0.8,1.2,1.4,14.6,0.8,3.5,4.4,7,7.6,1.4,6.6,1.9,2.1,1.9,12.8,2.7,3.3,16.8,37.7,1817.5,1603.1,23.7,7.1,1.7,38.3,22,19.7,224.3,32,27.5,17.2,6.8,1.8,4.1,2.3,5.3,78.2,45.9,6.3,850.1,7,8.3,1.7,9.1,0,9117.2,0.2,0.1,20259.8,690.9,1.2,0.2,1922.3,-2955
"TTL_302T309",90.6,1.6,3.4,21.1,37.7,10.3,9,17.1,213.1,14.9,55.1,68.4,34.1,138,27.8,75.3,30.1,33.3,29.3,157.4,58.8,54.8,345.5,1294.6,397.7,34940,207.4,50.5,37.8,504.7,390.9,514.1,728.1,491.7,305,335.3,52.6,42,62.2,64.2,58.8,160,727,145.6,10675,61.6,113,16.3,112.9,0,37667.9,25.1,2,124139.7,4112,3.6,11.9,96974.6,-40557.6
"TTL_31T33",495.2,227.4,30.7,17.9,66.3,24.5,27.7,43.6,1628.6,375.9,707,852.2,285.2,1650.5,275.7,907.1,482.4,397.3,278.6,857.5,631.2,720.9,2366.1,2342.7,102.7,639.1,6560.2,160.2,897.5,17339.8,11705.9,798.4,47.8,78.3,678.1,134.6,3571.1,385.6,949.8,1021.7,2127.2,4357.1,3792,4677.8,6102.1,1397.2,22136.6,1031,1507.6,0,149780,32.1,1199.6,63182.2,2165.5,1513.3,647.3,43328.2,-109570.9
"TTL_35",3743.1,73,13.6,521.1,1622.7,1085.7,1119.8,60.2,10303.5,1380.2,2012.4,6681.7,4633.6,12492,780.6,4521.8,3500.1,4292.2,3294.5,4541.8,1828.6,835.9,2194.9,2849.3,144.4,1285.9,1534.4,18767.9,563.7,4820,37174.8,1899.2,91.5,120,10234.6,517.8,22055.1,980.7,2865.9,1336.2,3276.3,72363.6,9999.8,3119.8,7184.8,8758.8,11848.9,2698.1,2949.7,0,157692.5,34.5,1.4,520.8,10.6,41,33.8,2504.5,-3512.4
"TTL_36T39",327.9,9.5,0.7,38.6,506.5,20.1,84.9,69.5,1534.7,118.8,97.6,363.3,399.7,1714.5,97.7,242.4,218.7,265.5,137.8,333.9,140.1,72.6,201.5,186.4,13.4,137.6,191.6,2830.4,6095.3,1044,4430.5,233.4,24.4,16.2,857.4,239.2,3556.2,114.6,193.4,141.6,1231.4,4349.4,1615.4,1024,9723.8,2126.6,2872.4,446.5,839.6,0,41010.7,189.8,14697.2,466.5,1.9,23.4,1.7,63.5,-494
"TTL_41T43",2691.6,28.3,5.5,481.7,1282.9,473.2,1511.6,1193.3,1912,155,294.1,1239.3,9951.5,1787.6,200.2,639.7,551.7,580.3,319.3,920.5,307.9,184.7,614.7,640.4,33.5,238.2,369.6,11476.2,197.7,526.3,7430.1,3723.9,104.3,375.2,3050.7,774.5,3353.4,132.4,2465.8,225.5,5148.5,140312.7,1648.2,845.7,85091.8,9051.7,1801.1,690,4186.9,0,244.2,181.3,0.5,1189228.4,3.9,240.9,0,4,-1363.3
"TTL_45T47",61628,1939.3,153.4,1421.1,5947,1688.5,1766.1,2383.3,169635.9,8366.8,13218.8,32174.4,13852.4,66537.7,32175.1,32747.5,14563.6,12986.2,8885.7,35546.5,12518.4,12356.2,39179.6,106501.8,1970,22218.7,24353.1,10342.6,5394.4,132122.2,123871.3,38793.8,2252.6,11613.3,9455.3,5574.6,34734.9,22145.6,15678.3,9259.5,13226.8,21163.2,35403.9,32385.5,70283.1,29513.3,72662.9,4640.1,9041.2,0,1328287.3,1619.4,1924.1,475776.4,1935.9,6551.1,8676.7,287992.9,-262879
"TTL_49",5788.3,247.9,15.8,246.9,1727.8,400.9,290.7,624.6,16700.9,714.6,2986.1,4104.1,4606.1,5462.2,1258.2,3201.6,3249.7,2758,1542.8,6503.3,1558,1548.3,5164.9,9985,249.5,3407.2,3598.3,3994,1085.9,24871.4,36534,22228.6,646,2055.7,8817,2753.6,5012.9,4794.6,5475.7,4987.8,7379.3,10191.7,15834.4,10044,16201.3,31428.2,14234.2,4852.5,1884.6,0,141452.1,191.9,544.6,43891.2,243.3,10155.4,12178.7,32277.4,-42631
"TTL_50",274.6,11.1,2,12.2,383.3,19.7,100.1,97.7,829.2,47.5,140.6,198.8,1381,324.4,131,176.4,149.8,127,91,310.8,115.9,93.3,302,701.9,15.1,196.5,183.9,152.5,33.2,1223.8,6682.3,186.9,4132.1,158.6,1906,1006.3,171.2,179.9,150.9,58,28,98.8,1517.5,349,2483.5,450.7,449.5,29.8,60.1,0,21192.4,11.9,26.6,3580.4,33.1,2520,2477.6,5893.5,-11384.9
"TTL_51",577.1,117.9,2.5,20.1,119.5,25.8,40.1,215.5,2534.8,158.9,631.9,862.8,1207.9,983.9,333.7,756.3,469.5,311.6,237.1,1040,316.1,221.2,886,1859.7,44.6,481.9,767.3,975.6,573.2,2705.9,5528.3,1140.5,162.2,212.1,1069.1,216.7,1586.1,944.3,1222.1,2811.4,4495.4,6570.3,5043.3,5440.6,7176.8,1374.6,3415.5,329.1,717.5,0,89821.6,17,36.8,8937.8,19.8,6904.3,6248.3,45991.4,-32493.9
"TTL_52",1448.8,46.2,96.5,64.8,185.6,96.5,1328.7,51.2,3708.8,390.7,1508.5,1583.7,1198.5,1249.9,359.4,1113.3,1504.4,586.4,420.3,2116.4,1345.6,359.2,1289.8,1942.4,47.8,634.6,1337.9,7038.3,1410,4209.4,85254.6,16471.5,3354.9,17156.3,25448,8630.9,2903.6,1819.5,1068.8,1700,370.1,488.2,5773.4,3273.3,6752.4,1760.1,3399.1,1131.2,885.4,0,32940.8,162.9,69.9,8186.8,50.6,490.7,293.8,6370.6,-10207.4
"TTL_53",37.5,0.1,0,0.7,1,6.1,1.5,0.3,8.5,2.4,1.3,125.2,37.4,95.3,1.6,2.4,1.5,6.6,19,50.6,4.6,277.2,470,4.8,0.2,2,133.6,293.2,408,23.3,57561.5,14209.5,3901.5,13.5,1937.1,2362.8,5885,2102.3,371.9,3478.5,5170.6,430.1,6040.9,4369.6,2396.7,1192.8,5716.9,500.4,2381.9,0,15244.5,0.3,0.2,38.7,115.2,195.2,220.4,9890.2,-1145.6
"TTL_55T56",785.1,66.7,2.1,7.7,38.6,28.7,33.6,354,1663.6,122.4,384.3,728,157.5,544.6,103.5,660.9,432.4,338.8,172.6,948.8,162.7,113.6,616.5,497.8,33.1,359.8,877.5,2560.3,999.5,1145.7,11731.6,665.3,24.9,3988.6,969.3,1832.8,12227.6,2806.5,4505.2,6272.4,13014.4,27860.5,21501.3,15821,10704.4,5898.5,29317.4,2945.3,2995.5,0,719676.6,6998.2,4493.5,3896.3,1.5,52374.7,51249.1,1048.3,-52766.9
"TTL_58T60",918.4,25,1.4,24.3,705.9,49.7,33.7,54.7,2715.5,178.5,240.9,680.9,235,993.5,581,517.5,266.6,213,152.4,846.7,456,208.6,782.5,738.4,48,687.1,866.6,916.9,159,3900.4,22706.5,629.5,141,226.6,980.3,210.4,12110.3,117164.4,62863.6,8827.6,6850.2,4183.6,24678.6,8808.4,20707.5,21725.6,11730.1,1378,4068.2,0,134264.1,3090.9,16307.6,140420.3,62.6,623.6,1322.5,63319.1,-20008.7
"TTL_61",1201.7,89.8,0.2,76.2,600.6,49.5,202.5,505.5,1895,191.8,388.9,903,243,986.6,348.4,724.8,488.1,342.1,236.7,1317.8,593.3,276,1132.3,675.3,51.5,562.9,1022.6,2019.6,833.8,11138.7,33308.2,2927.6,228.9,644.5,2781.5,876,9012.6,3520.4,67015.2,8842,16790,17803.7,22315.7,13408.5,34753,15039.4,10045.2,1587.7,3957.2,0,308321.6,59,3.7,12213.6,4.3,2745.4,4074.1,18831.2,-3916
"TTL_62T63",1198,75.7,1.6,23.8,5436,388,65.6,118.7,4331.5,503.4,1113.3,1898.6,683.2,1674,872.4,1481.2,1243.5,848.5,592.9,3892.7,1774,493.8,4634.5,1660.9,202.3,4106.9,2450.9,5836.8,1675.4,12585.9,55765.3,2812.1,80.9,365.9,1812.8,879.8,12032.7,11649.1,13223,33269.4,33715.6,5729.1,79267.1,46470.9,104420.8,11494.4,27203.7,3149.2,12239.3,0,20676.5,610.8,4203.7,210319.5,32,131,287.3,38316.6,-62506.4
"TTL_64T66",8571.5,150.7,711.6,966.7,11249.6,722.3,2698.7,6738.7,11202.2,1146.7,1006.6,1819,2622.2,4133.7,1413.3,2672.1,2478.5,2756.6,2617.9,5724.5,2187.6,1940.3,5745.4,7192.7,443.9,4507.2,5464.5,14173.2,2254.5,20754.1,106804.4,28693.8,8686.1,3926.7,7313.9,5293.4,21575.5,5818.1,8055.3,9502.9,610567.8,248768,77817.2,51338.1,121418.7,9417.8,89785.1,5872,35663.4,0,968304.8,1364.7,14.1,21229.5,1146.3,2506,3832,158651.2,-115407.1
"TTL_68",12685.2,231.4,1.5,9.7,874.1,39.6,81.8,155.6,4156.7,773.2,716.7,2594,163.8,1074.3,2312.5,2162.7,713.3,333.5,469.5,4441.3,4955.9,559.2,1690.1,1882.6,750.1,4635.2,2763.2,5232.4,1851.4,28777.3,235209,6257.4,377.3,392.8,22976,1948.4,89497.5,9193.6,15533.2,14393.9,82018.7,118140.1,96798.8,24905.6,36018,41264.7,112737.6,20876.2,44191.3,0,1932622.8,4955,0.3,185368.1,0.6,9700.8,11722.3,3496.3,-10766.9
"TTL_69T75",5481.9,288.6,8.2,1751.6,16846,1294.2,4615.1,6800.4,49201.9,5233,3920.7,9333.8,10198.8,19942.5,20017.5,8748.6,8698.2,4312.4,3252.9,20707.9,34434.5,4384.7,25647.7,21681.3,1502.6,19574.2,12977.1,19534.2,8093.9,91701.8,283517,15322.4,2199.3,1183.4,7748.8,5312.2,120316.7,31177.9,42972.4,49767.2,129807.9,112100.2,190979.1,98130.1,112896.9,21633.7,120496.7,16232.2,25247.6,0,81070.9,2503.5,3070.2,271228.8,182.3,1042.4,1946,151410.4,-109599.3
"TTL_77T82",5283.7,199.6,8.8,557.8,2750.4,329.3,985.2,2337.8,9584.7,1402.2,1373.9,6370.4,2338.6,7269.7,1947.6,3001.7,2444.3,3137,2487.7,9889.8,4979.3,1196.6,4311.9,5811.6,473.3,6988.1,4154.7,21781.4,4491.8,28515.4,133232.3,24405.4,5189.2,9056,12725.6,5505.9,30567.4,18550.2,39681.5,52593.6,43233.8,101712.1,95229.6,77711.7,56962.6,11531.2,89909,8651.9,13124.4,0,147226.9,947.2,3927.4,10880.6,6.3,1941.6,3073,63240.3,-12385.3
"TTL_84",1321.2,293.5,29,113.7,674.1,219.1,287.8,116.2,3058.9,329.3,872,1618,1086.2,2916,274,1063,822.2,924.9,706.7,1183.9,512.9,237.6,650.8,918.6,53.6,505.6,1145.8,5824.9,4821,2331.6,17159.9,14084.6,124.2,387.1,3080.3,413.3,7689.8,1471.4,2003.4,1863.7,175688.6,31337.7,20036.4,20936,24235.2,9419.7,30429.5,6384.6,5118,0,358993.4,7487.7,1839659.7,6587.7,8.9,291,911.8,2461.9,-2942.4
"TTL_85",238.5,7.1,4.5,7.7,54.2,10.7,25.9,86.7,597.1,44.8,97.4,525.1,167.7,218.1,53.4,202.1,114.3,85.7,47.8,263.1,54.2,35.7,181,162.5,10.5,109.3,220.1,1389.3,266.5,486.8,23076.5,233.8,6.5,849.3,406.6,154.6,1538.8,674.5,832,2215.5,6545.4,5571.4,13262.4,5510.3,24406.9,31538.5,5256.8,5053.4,9249.6,0,500196.5,71187.3,590964.2,22254.7,5.8,1710.6,38501.3,2515.2,-6751.8
"TTL_86T88",40.8,1.1,0.1,1.3,7.2,1.2,1.6,3.4,108.5,4.6,9,17.7,12.2,35.9,30.7,16.7,7.3,7,6.3,22.4,9.4,7.2,23.8,35.8,1.2,12.2,17.1,9.7,4.1,100.9,83.5,21.8,1.5,16.3,6.8,4.6,49.4,21,19.5,20.2,1681.7,41.7,756.3,410.6,54339.8,2042.9,130825.5,478.5,1029.8,0,1821626.5,131629,158665.6,747.5,4.5,2496.4,2422.4,215.6,-3449.1
"TTL_90T93",203,5.7,0.2,2.6,13.6,2.3,4.2,27.6,346.8,18.9,53.1,102.1,30.4,105.9,45.2,102.1,54.7,50.7,25.9,132.7,30.4,17.4,93.7,125.7,6.1,56.8,104.5,194.7,113.6,425.3,3435.4,225.6,5.5,92.8,361.2,66.6,2336.9,12133.3,6734.8,682.9,1557.5,4007,5542,1960.5,2105.8,1375.1,1975.8,13539.3,1804.8,0,179398.2,38868.5,13049.1,4440.5,1.4,5393,6269,1665.7,-6490.1
"TTL_94T96",450.4,68,0.4,15.5,99.2,11.2,31.4,131.2,687.5,53.1,94.9,205.4,91.4,264.4,95.7,164.5,160.9,121.1,85,304.8,96.2,37,150,185.8,18.6,153.2,246.5,364.5,335.9,2259.1,8604.4,517.3,40.6,160.4,2288.6,770.8,3163.2,293.9,1350.7,528.8,7995.9,2851.7,6180.4,3253.4,9937.8,2244.2,8326.1,990.1,7172.2,0,289431.6,111378.8,252.7,1437,2.7,3031.4,3461,608.3,-3812.7
"TTL_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20150.2,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",94.2,1,1.3,12.3,94.6,16.1,16,23,97.4,74.8,55.3,132.7,1030.6,328.4,206.8,164.8,76.9,58.4,38,158.7,173.3,81,398.6,2449.1,18.4,231.6,190.7,182.2,42.3,845.7,742.3,243.1,25.8,131.1,70.5,60,154.7,76.4,118.4,83.9,364.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10661.7,0,0,-20026.5
"TXS_INT_FNL",2727.4,130.8,47.2,311.8,1148.2,330,406.1,558.9,3929.2,674.3,793.2,2375.3,1499.9,3014.1,391.6,2251.3,1921.5,1325.3,785.8,1925.5,555,965.3,2407.8,5029.8,128,1144.2,1745,1211.1,797.8,16569.3,9014,9230,150.7,721.1,1654.1,1703.3,4801.7,1242.3,1439.4,2063.7,3555.5,8856.1,5757.5,4783.6,26104.1,6624.4,7582.4,863.8,1004,0,446715.9,2792.3,185.5,58248.1,1972.7,0,12717.4,9484.9,0
"TTL_INT_FNL",256902.6,9026.5,1455.5,11921.8,92196.8,15738.1,21230,29786.1,683893.8,43229.8,69615.6,163688.9,331064.3,304564.3,117871.5,151504.7,85106.9,79975.4,81515.1,217335.8,105859,62984.1,209355.2,502799.7,13249.8,148816.3,121977.1,192665,52332.6,749970.5,1425450.9,249304.6,38092.3,84268.6,141575.2,59303.8,463371.5,266841.6,318210.8,232614.3,1190069.1,978720.9,802882.7,475757,1026453.1,328778.5,898709.2,111432.3,210270.2,0,12084430.7,388289.2,2653390.6,3992808.4,48304.2,134582.5,183141.4,1812299.5,-2489965
