"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_49",5408,207.6,22.8,435,2331.7,280.2,226.9,1160.4,16334.2,736.3,2497.7,4193.6,8789.9,7046.7,1108.4,3144.8,2671.3,3863.9,1879.7,6597.4,1687.1,1530.5,6194.6,8651.2,215.4,3881.9,3925.1,4349.5,966.6,18087,36668.8,21210,590.3,2635.4,9022.3,3134.8,4739.1,3996.2,4398.1,5599,9915.5,6835.1,14750.8,7809.1,16601.9,30458.3,13727.1,4494.2,1651.4,0,117612.4,148.6,445.1,37532.1,472,8880,10783.3,33019.5,-40861
"TTL_50",289,11,2.7,22.6,995.6,16.2,114.4,275.8,870.9,52.5,129.1,216.5,3392.3,472.6,110.7,185.2,131.2,200,126.6,343,117,101.4,378.5,628.3,13.9,231.2,209.5,219,34.9,995.9,909.8,222,5630.8,190.2,2529,1810.7,178.8,155.7,126.2,61.3,119,78.6,1404,427.8,4667,491.7,468.1,34.6,69.8,0,18793.5,9.8,22.7,3439.5,73.4,2205.4,2205,6215.6,-10958.9
"TTL_51",547.3,53,3.3,29.6,267.7,23.9,28.7,438.3,2410,177.2,468.8,906.5,2517.9,1184.9,252.7,769.3,406.4,406.1,293.7,1076.4,290,216.6,1049.2,1403.4,35.3,419.1,903.9,940.5,477,2018.8,5269.1,891.9,85.9,260.1,902.1,222.6,1368,923,981.8,2839.8,5376.9,4096.9,4530.7,3736.4,8315,1264,3110.8,282.2,549.2,0,75593.9,11.5,29.9,7376.1,38.9,6153,5673,53413.2,-27692.4
"TTL_52",1175.9,35.8,103.7,94.2,315.1,64.6,663.7,87.5,3258.3,320.3,1096,1509.9,2085.1,1386.1,279.2,917.7,1149.4,693.1,407.3,1766,2213.5,294.5,1298.1,1552.1,37.4,654.4,1531.7,5277.5,848.3,2841.9,77696.2,12263.9,3247.5,15499.9,23110,5014.2,2462.9,1726.4,799.4,1547,618.6,319.4,4626.3,2503.9,6253.1,1556.5,3139.6,1031.8,693.8,0,26275.1,133.1,52.5,6478.5,96.5,431.1,224.9,6046.5,-9556
"TTL_53",34,0.1,0,1,1.2,7.5,1.2,0.5,6.8,3.5,1.1,158.2,121.8,107.4,1.2,2.4,1.2,6.2,18.6,63.8,8.5,387.7,693.6,3.5,0.1,2.1,138.8,271.9,323,19,57196.4,7643.6,2850.4,12.6,1717.8,1550.1,5277.7,2611.5,332.9,3350.6,5879.6,288,5778.6,4185.1,2127.8,1193.2,5865.6,521.6,2164.5,0,13354.5,0.3,0.1,29.4,108.3,177.8,194.9,11182,-1621.3
"TTL_55T56",796.3,78,3.4,13.3,83.8,38.6,26.7,890.4,1937,189.1,403.7,1049.3,518.4,689.2,146.7,866.8,482.9,517.6,264.1,1275.7,262.4,151.6,1062.7,548.8,33.1,368.9,1390.8,2613.7,976.8,1020.5,13299.5,504.2,19.9,8308,871,1870,11954.3,2637.1,3517.9,8184.7,18053.1,21814.9,23510,13869.1,11052,5944.9,35002.2,2713.8,2908.8,0,542896.5,5532.4,4003.9,3605.4,3.3,44480.5,45095.5,1099.9,-44818.6
"TTL_58T60",803.7,22.6,1.9,37.9,1209.5,46,25.1,107.5,2013.6,163.2,182.6,709.1,304.9,1108.1,591.4,463.8,211.7,261.6,165.3,873.1,628.7,189.7,802.6,1064.3,46.5,735.6,902.7,885.4,154,2644,21524.8,669.7,117,255.5,893.5,229.8,7379.8,97302,54072,10097.1,7447.1,3162.8,22929.6,8219.5,23157.7,18198.6,13124.1,1249,3888.2,0,118518.1,2387,13192.7,117058.1,61.5,553.4,1109.9,65242,-17791.1
"TTL_61",951,86,0.3,114.2,1142.3,48.2,133.4,1067.1,1830.6,193.4,374.4,1052.1,466.4,929.9,578.2,792.8,455.7,433,268.4,1396.9,625.7,282.2,1296,881.9,47.2,545.1,1366.7,1703.2,707,6894.6,30534.2,2053,151,623.3,2177.7,901,6798.9,3495,61871,8707.1,16962,10301.5,19324.8,9081.7,31323,11988.6,9794.5,1355.5,3255.7,0,271515.5,51.6,3.1,11547.4,8.8,2465.2,3640.2,21828.2,-3676.6
"TTL_62T63",862.4,61,1.8,29.2,4442,189,38.8,190.8,3457.5,520.4,820.9,1855,828.2,1417.1,977.7,1383.1,962.3,945.3,590.5,3369.5,1753.8,423.3,3682.8,1445.6,155.8,3564.9,2732,4273.2,1196.6,7124.9,45525.6,1963.1,46.5,374.3,1295,778.2,8589.7,9902.1,9845.2,27566,33432,3201.6,62617.6,30562.6,98481.5,8634.8,23767.7,2371.9,8498.1,0,15922.9,417.4,2990.6,178750.5,33.9,112.3,196.1,24726.8,-54777
"TTL_64T66",7714.2,111.1,368.8,903.3,12808.5,582.7,1298.4,8279.9,10737.7,1201.6,833.4,2017.7,6588.2,4061.3,1562,2611.3,2125.5,3404,2998.7,6530.7,2479.4,2246.9,7079.1,6296.7,309.8,3151.9,7033.9,11377.9,1587.5,13126.2,100725.7,21918.4,5587.7,5130.6,5694.1,6327.2,18622.3,5709.3,5961.2,9130.4,563775.9,193948,69742.2,49464.1,88500.6,10062.3,71224.5,4961.1,31530.2,0,817956.8,1153.5,12.2,17175.9,897.8,2281.9,3318,146865.5,-118167.1
"TTL_68",12180.7,150.6,1.6,12.7,1147.3,36.6,46.3,206.2,3123.6,683.9,582.7,2583.1,213,951.5,1916.4,1802.1,574.5,294.9,519.5,3827.2,3304.7,451.7,1583.4,1611.2,591.1,3654.2,2599,3123.6,1661,12648.9,167608,3411.4,262.3,384.4,16825,1957.7,55463.6,8993.6,13880.3,10572.5,63253.1,99363.3,73380.5,20742.9,42206.6,37404.5,105107.2,18224.3,37499.9,0,1747207.8,4321.9,0.2,157580.9,0.7,8056.6,10323.7,3738,-9058
"TTL_69T75",4266.8,233.3,9.2,2277.9,27763.9,1188.9,2797.9,12298.7,33802.6,3996,2991.6,8051.9,6454.7,16850.9,16512.9,7255.7,4902.6,4465,3012.7,17287.6,42717.9,3186,23363.8,20973.6,1311.9,16924.2,14324.9,15468,6560.1,51241.5,269839.4,10339.7,1332.4,1435.3,5880.8,4848.5,99963.8,32972.3,34597.5,46393.6,130249.8,66556.4,159266,64112.3,101705.6,18738.4,115589.8,14432.2,20513.1,0,69395,2130.8,2815.7,254766,114.5,953.5,1713.6,130464.4,-91643.9
"TTL_77T82",4099.1,211.9,5.2,867.7,5232.7,309,697.1,4783.3,9105.6,1404.5,1025.3,6593.1,3268.1,7465.7,2339.9,2944.3,2066.2,3356.5,2606.3,9414.6,4500.1,1321.5,5645.1,5728.8,366,5068.4,5184.4,13353.5,3301.3,19506.6,113794,16599.1,2508.4,9088,8923.6,4678.3,23069.6,18789.1,35623.8,42667.3,41788.8,64339,83508.1,55516.2,46612.4,9538.1,73782,6879.8,10709.1,0,122499.4,723.2,3494.6,8116.5,11.2,1665,2732.7,62998.8,-10368.1
