"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_16",595.8,4.2,18.9,1.5,5.7,113,139.4,223.3,516.7,50.2,20691,4599.5,12.3,232.4,10.5,1332.2,273.7,50.2,722.4,817.9,75.8,495.2,667.9,2861.1,49.3,82.4,5696.8,12.1,20.9,37535.7,5956.4,1799.6,1.6,6.7,237.1,67.6,1422.9,124.3,675.8,1162.3,73.4,5969.6,612.6,757.4,731.7,1793,853.2,119.5,356.6,0,7277.2,0.5,2.7,15186.5,726.8,226.6,198.5,4145.9,-15938.2
"TTL_17T18",568.7,2.6,0.2,49.9,129.9,98.9,67.3,94.2,30668.1,615.5,730.3,41870.2,233.8,5687.4,508.8,4068.6,1428.1,896.8,740,2365.7,523,1065.3,2221.2,3582.5,55.8,613.3,2627,126.6,337.6,4308,25019.3,2102.3,68.9,70.5,2461.8,892.4,7727.4,8028.9,1011.5,6621,5897,2380.8,13236,7931,9910.5,11719.4,8283.5,1257,2868,0,50304.4,6.4,15,1306.5,92,717,772.3,20767.4,-23420.8
"TTL_19",11102.3,274.4,74.6,1160.5,5349.3,1220.2,1411,2649.7,3952,503.1,944.5,2914.7,13446.2,14157.7,365.9,3074.7,6753.5,1346,337.9,1071.2,272,2022.8,1290.4,947.3,30.3,200.5,997.8,24877.1,1515.8,31887.9,9032.4,39269.3,3582.3,25755.8,5350.2,10202.7,4001,461,504.2,1326.2,8322,8278.6,3525.8,7604.5,68413.8,30775.2,5131.7,1283.5,1953.9,0,181472.8,29.2,1.5,733.4,395,1155.9,2328.1,77911.1,-62614.8
"TTL_20",30785.2,9.7,2.2,792.9,5323.9,765.3,724.1,1157.4,8176.6,7604.2,1746.9,14269.7,11349.5,100372.1,5066.8,46839.3,4015.4,828.4,218.3,6391.9,2219.4,2065,3344,8496.1,226.2,952.5,5598.9,2407.6,1137.4,16035.7,3609.9,1001.8,74,464.4,1539.6,280,1636.2,683.8,540.6,929.9,503,11483.6,9122.6,9204.3,23610.1,5599.6,8193.9,583.7,4617.2,0,136185.3,81.5,4.6,4326.8,469.5,470.3,903.1,90585.4,-86877.3
"TTL_21",2265.3,3.4,0.4,29.5,208.4,29.7,28.9,59,1763.7,247.1,235.1,540.4,400.1,3936.4,39545.1,1497.3,182,89.2,42.8,342.6,119.7,113.6,261.6,506.2,19.1,157.6,258.8,212.2,57.6,1226.4,1124.2,91,9.3,41.6,71.2,26.6,143.8,110,101.9,125.8,101.7,417.6,6304.7,423.5,2550.8,275.4,19304.8,600.5,208.5,0,257010.6,189.5,6.3,29388.7,323.5,433.9,472.3,46443.3,-125047.2
"TTL_22",2026.6,13.1,0.2,332.5,121.1,392,234.2,706.3,20423.1,481.2,637.3,3352,467.9,9132.8,695.4,14989.8,1097.6,948,402.1,3559.5,1287.6,1443.4,5943.2,26047.2,198.2,2477.8,7126.5,65.2,314.2,37006.3,27636.9,435.3,4.9,22.5,561.5,2189.8,6781.8,1381.1,2675.3,1107.3,453.4,1170.4,5488.1,3119.6,9987.6,2110.7,10770.2,285.7,1155.5,0,58236.7,1.9,5.7,4214,269.9,56.4,18.9,22304.3,-52824.9
"TTL_23",97.3,20.3,0.1,189.9,1179.7,306.9,246.7,827.7,5503.5,163.3,984.2,411.1,51.2,1456.9,172.8,1613.4,14845.1,1798.7,134.2,1277.1,447.3,1677.2,1906.2,9172.5,73.6,271.4,949.7,166.6,293.7,90404.1,1747,103.1,3.2,19.1,207,37.6,2464.7,177.2,2056.9,1188.7,117.2,297.7,3799.1,1408.3,6313.2,421.8,4165.1,131.9,1260,0,16562.1,0.6,0.9,833,40.2,46.9,1.3,8002.7,-24871.2
"TTL_24A",147.6,1.5,0.4,30.4,8206.1,269.1,204.6,473.2,85.8,167.8,261.5,95.4,66.4,894.3,4.2,1062.3,945.4,21813.7,410.2,44759,592.2,3227.6,24632.2,20946.5,563.3,3027.7,3959.5,124.8,453.9,7678.4,764.3,882.2,19.9,125.6,294.2,54.4,74.4,1001,144.5,131.7,44.9,2726.5,741.6,683.9,502.1,273.5,326,193,155.8,0,1075.7,0.4,0.4,652.2,15.3,6,12.3,9835.4,-32037.1
"TTL_24B",83,0.4,0.1,4.1,63.4,6.3,4.5,11.8,4834.3,19.4,262.5,836,28.5,367.7,14.1,435.6,101.1,7533.8,43589.9,19389.8,2976.5,8751.4,7909.5,15044.7,492.5,4948.8,3826,266.7,138.2,3034.7,1049.4,18.3,5.2,4.6,15.6,8.4,158.9,1196.5,571.6,399.9,7.9,105.6,888.1,133.5,1491.6,40.3,199.6,63.2,142.2,0,2218.2,0.7,11.4,1551.9,42.1,26.9,2.9,34150.6,-37589.7
"TTL_25",2143.7,19.4,10.1,339.8,2072.6,497.2,183.8,806,13768.3,654.9,2586.1,5136.3,575.8,6716.4,158.8,5207.2,2706,4071.7,3846.3,34322.6,4656.1,7459.8,19625.3,69428.5,1316,7319,6500,291.4,1850.7,75006.8,6629.1,1786.7,1233.5,178.5,952.9,728,3697.2,971.6,3604.7,2422.3,400.2,3277.3,5302.4,3014.5,9372,886.8,2641.7,452,1374.5,0,39689.6,5.5,4.8,56985.4,2535.3,67.7,9,27369.5,-50978.7
"TTL_26",415.5,3.8,0.5,22.5,271.7,24.3,20.7,189,2489.4,562.2,757.8,2322.3,290.5,4140.6,155.6,2013.6,1088.8,993.1,1153.5,4062.6,23617.2,3840.8,6822.8,17338.9,1368.2,7347.4,2671.9,328.6,516.4,6556.3,12634,265,14.7,62.9,247.9,37.5,506.4,2583.5,11364.3,7961.1,2219.7,763.3,13253.1,3399.4,19852.7,1339.7,7353.5,174.9,2591.6,0,107269.8,181.3,30.4,297560.6,12977.6,465.1,515.3,104145.9,-265947.7
"TTL_27",1234.6,1.8,0.2,17.2,118.4,25.2,16,219.8,652,36.9,981.4,297.5,39.7,537.6,41.9,474.9,144.1,780.7,616,1200.1,1036.2,5188.9,7191.5,4753.5,101,776.8,977.8,39.5,363.5,19539.1,1686.8,171.4,7.4,10.2,105.1,12,589.6,51.3,2042.7,734.6,109.1,764.1,2311.2,1075.8,3111.9,489,760.7,207.4,1795.7,0,58439.6,3.1,1.9,59084.6,2861.4,225,238.3,28940.2,-80211.3
"TTL_28",3063.7,37.7,0.6,871.3,6770.6,1271.2,831.7,2999.1,3679.8,55.6,470.8,1756.8,89.7,2404,81.3,1622.5,320.2,592.5,545.1,2901.8,543.4,1159.1,24479.9,23099.1,506.6,2772.6,4136.7,864.6,2477.9,32179.8,3818.4,338,31,29.7,2729.6,79.5,803.1,605.3,1690.9,1582.9,614.4,488.6,2223.5,2694.4,3892.6,2814.2,978.5,140.1,1119.4,0,18050.4,31.2,5.3,277740.5,13310.6,71.8,20.8,91837.7,-148987.4
"TTL_29",713.9,8.1,7.1,136.2,554.8,183.2,211.9,279.9,2161,71.2,461.5,890.3,65,864.3,35.2,433.2,498.4,412.3,173.4,953,388.5,353.2,9442.3,119085,208.6,2359.3,819.7,71.1,747.7,2490.2,21683.6,2299.8,26.4,10.2,1737.6,598.2,665.8,530.3,280.4,217.6,148.5,181.4,2664.4,4937.5,4871.6,1606.5,1594.9,339.5,582.4,0,236136.6,9.5,0.9,443781,21376.7,294.8,472.5,95541.8,-307507.4
"TTL_301",4,0.1,0.7,0.7,2.2,0.7,1,1.7,13.2,0.5,2.5,3.5,7,6.6,1,7,1.5,1.8,1.2,10.9,2,3.1,23,37.2,3971.5,2518.3,41.8,5.7,14.7,35.6,23.1,42.4,269.6,65.2,38.5,43.6,6.3,1.4,3.9,2,4.1,71.6,64.6,5.2,2296.3,7.4,8.4,1.6,25.8,0,9233.8,0.1,0.1,20656.8,973.9,1.1,0.1,1890.7,-3285.2
"TTL_302T309",77.8,0.9,2.2,14.8,48.6,8.1,7,19.7,172.4,11.2,41.4,58.7,38.1,119.7,19.9,70.4,28.3,32.3,27.1,176.6,49.5,61,477.9,1381.2,830.3,56506.2,299.7,52.9,67.6,489.8,429.5,1025,844.3,955.6,439.6,831.6,53.7,37.8,68.1,82.5,59.8,143,971.7,216.5,23610.7,67.4,116.9,19.5,324.9,0,32714.5,24.2,1.7,119101.7,5339.6,4.2,11.2,94377.8,-41490.4
"TTL_31T33",414,140.7,29.3,20.8,129.3,28.1,29.6,79.8,1689.3,319.2,575.2,1001.4,867.8,1649,325.6,992,474.4,596.5,532.8,1194.6,867.9,687,2379.2,2767.5,90.9,533,6082.4,156.2,797.1,17082.1,14471.9,940,27.2,88,711,123,4291.6,378.2,917.7,1409.6,2585.7,3969.6,4666.8,4730.5,8104.2,1498.9,20999.8,1033.3,1345.7,0,162327.7,32.3,1287.2,72637.6,3481.3,1870.3,639.6,45322.2,-127051.4
"TTL_35",3255.1,44.5,8.3,523.1,3358.6,1179.6,1124.8,117.4,8487,1138.8,1542.7,5652.2,7940.8,11069.5,793.3,4189.8,3317.2,4078.7,2546.1,3912.8,1206.2,680.5,1939.4,2722.8,87.7,624.9,1281.1,20369.1,581.1,4436.8,44722.3,2164.6,84.1,97.9,9930.9,416.7,25074.7,907.7,2335.7,1898.5,3351.3,102974,11610.9,3694.3,8922.8,11197.2,11121.4,2837.9,2565.9,0,171786.6,35.7,1.4,469,11.1,67,28.4,2894,-3817.3
"TTL_36T39",255.5,4,0.4,38,806.2,22.7,81.6,165.4,1243.6,91.4,96.8,337.4,626.7,1278.3,128.6,241.3,217.9,251.1,114.5,295,88.1,61.1,218.5,214,10.6,81,180.3,2679.9,5222.2,1449.1,4823.6,620,32.2,32.4,754.9,202.6,3266.3,143.4,187.1,188.6,1705.3,7128.6,2160,1841.9,12193.1,2371.7,4282.9,648.3,983.2,0,49161.8,210.6,17675.8,569.3,2.5,26,2,83.2,-561.3
"TTL_41T43",2686.6,17.7,3.3,485,1007.3,519.6,1544.2,1897.2,1924.9,181.8,301.3,1223.9,12139.4,1679.4,275.1,652.8,546.9,701.1,326.3,853.6,271,164.1,603,799.8,35.3,192.7,383.8,11675.8,189.9,497.9,9409.2,4239.3,52.3,397.7,2851.9,902.8,3832.7,127.4,2998.9,311.5,6178.2,164485.8,1977.1,1097,107768.5,11958.1,1858.2,877,4668.6,0,304,174.7,0.7,1358018.9,8.3,322.4,0,6.1,-1836.3
"TTL_45T47",69113.2,1497.6,138.9,1788.5,12355.5,2049.7,2248.3,4712.4,175064.7,7482.1,13476.1,33449.9,19034.8,66462.3,30501.1,35176.7,16708.7,16118.4,9549.5,39534,13398.9,13212.6,42984.8,109032.3,2694.1,26753,24312.8,14508.6,6125.8,153904.3,156247.8,41996.9,2595.8,12954.3,11076.6,7310.4,45065.1,27603,18061.5,14356.3,17845.7,24930.4,47393.9,39796.7,96664.9,42177.2,70016.9,6505.1,10527.4,0,1476036.2,1700.3,2120,558450.8,3096.4,8345.5,9083,313424.3,-307905.8
"TTL_49",6928.8,223.2,15.5,320.4,3115,369.4,415.6,1271.8,18874.9,844.1,3800.4,5202,9429.3,6188.9,1190.2,4346,4173,4110.6,1901.5,9103.5,2017.7,1940.9,6738.7,12715.5,333.1,4618.6,4361.8,5118,1302.8,30375.2,37346.8,24108.8,737.3,5142.2,8462,2753.1,6476.5,6491.6,6033.1,8008.6,10880,15378.1,22486.2,15893.2,22511.2,38632,18211.7,6655.3,2529.5,0,159648.1,197.8,676.7,54736.4,391.7,12697.1,12732.6,38137.4,-50205
"TTL_50",293.8,8.6,1.4,14,672.6,17,127.5,181.5,831.9,49.8,151.2,218.6,1893.1,313.3,127.6,203.9,168,142.6,89.6,326.5,128.6,100.1,321.5,706.1,17.9,221.8,180.1,162.4,35.1,1333.9,8208.6,229.1,5127.6,157.9,2333.4,971.8,202.5,195,161.6,87.2,36.5,121.6,2561.9,494.3,3722.9,644.2,480.4,37.8,71.5,0,24815.6,9.4,25.1,4056.2,56,3176.9,2549,5904.8,-13848.1
"TTL_51",704.6,143.8,2.4,25.8,231.5,31.2,46.4,418.7,2633.4,144.7,649.2,874.4,1286.4,997.7,309.7,787.7,521.9,404.9,260.7,1032.2,321,251.1,992.5,2012.2,45.5,383,760.8,1084.5,619.1,3136,6691.1,1246,229.5,459.6,867.9,283.9,1891.5,1380.8,1511.9,4242.4,5296.4,9191.4,7018.6,8258,8327.9,1764,4314.8,509.9,908.6,0,112183.9,19.4,43.2,10722.6,30.9,8723.4,6756.6,51783,-40266
"TTL_52",1447.2,39,50,74.4,404,86.4,1384.9,102.3,7443.3,1831.2,4273.8,5761.3,6394,3390.8,401.9,5576.7,3201.2,765.6,484.7,2606.8,1897.8,375.7,1578.6,2258.2,63.8,823.9,1433.3,7266.9,1236,4904.5,80376.3,19843.8,3337.5,18186.8,23509.1,9056.9,2630.7,2413,1155.3,2771.8,627.2,632.3,9634.1,4165.1,7619.3,1949.7,4111.6,1368.4,1072.5,0,34863.1,157.1,77,9591.3,79,611.6,285.2,6988.3,-12222.8
"TTL_53",23,0.1,0,0.6,3.4,5.7,1.4,0.8,12.6,2.5,2.7,74.1,67.8,57,2.3,4.1,2.7,7.7,15.8,36.4,4.1,163.3,336.9,7.3,0.2,2.7,140.4,230.1,358.7,21.4,53807.1,29623.6,3817.1,21.2,1903.5,1874,4650.6,2397.9,304,4369.6,4302,406.2,6273.6,4520.1,2110.9,1001.8,5750.8,562.7,2096.6,0,17263.8,0.4,0.3,50.3,125.8,252.6,228,11604.5,-1080.5
"TTL_55T56",405.9,20.7,0.8,6.4,56.5,18.3,21.6,392,981.4,62.2,187,390.3,215.1,330.7,74.4,372.9,269.1,269.6,113.4,513.1,84.8,67.2,410.4,366.8,14.9,117.6,521.3,1487.9,623.1,727.1,8292.3,885.6,19.8,7614.4,735.7,787.3,7554.6,3282.1,2935.5,4921.6,10095.2,20635.3,16330,12588,7456.6,3881.8,19260.1,2951.9,2121.8,0,921635.7,7955.1,5499.7,4279.7,1.7,67328.9,53480.6,1109.1,-67711.8
"TTL_58T60",1050.9,19.2,1.4,33.7,1177,57.7,50.4,115,2679.8,184.6,318.8,798.9,559.9,1158.9,565.9,724.5,355.4,386.8,257.5,1085.2,397.8,263.2,966.5,1235.6,58.8,642.3,1085.6,1113.3,192,4206,24606.6,1188.8,150.1,324.5,1352.6,218,13813.7,137191.3,61796.6,11068.3,6588.7,5123.5,29859.4,10823.9,22846.8,24931.9,15482.9,1569.8,3839.3,0,154566.4,3509.5,21968.2,189582.9,71.7,744.2,1485.4,62036.7,-22228.7
"TTL_61",788.6,38.7,0.2,63.1,947.3,38.8,159.6,729.8,1649.3,194.6,322.4,720.2,356.6,752.1,302.8,606.4,440.6,336.3,196.6,1135.5,465.5,235.9,1059.4,662.9,44.6,360.3,954.1,1499.3,863.5,7627.8,31497.3,5400.3,244.8,990.6,2803.5,538.5,7533.3,3837.3,51813.5,10520.6,16730,17438.9,22541.1,15093.5,29815.2,14102.3,9962.4,1753.4,3640.8,0,345726.5,64.7,3.4,11908.8,5.7,3398.1,4259.9,15394.4,-4636.6
"TTL_62T63",1176.3,44.5,1.3,34.2,12671.1,490,85.5,253.6,5404.2,738.1,1706.1,2772.8,2848.7,2176.4,971,2570.2,1839.8,2018.4,1220.4,5911.1,2091.6,744.5,5940.1,2756.8,170.6,2510.1,3428.1,6899.7,2155.7,11953.6,69462.8,4632.5,113.8,1000.9,2442.2,777.7,14748.2,16255.5,16529.7,54907.5,41318.7,7863.3,107087.4,68419.8,121017.1,14096.1,36528,4890,15092,0,27632,831.9,6217.5,261181.6,54.2,165.9,379.4,57820.5,-69900.8
"TTL_64T66",6834.2,74.7,559.5,886,23754.7,655.8,3120,12648.5,9368.9,904.9,747.3,1583.4,2436.7,3825.6,1784.6,2437.7,2408,3327.6,2621,4905,2718.3,1700.7,5614.4,8774.8,333.2,2884.8,5093.3,16161.5,2552.4,18351.9,120226,40978.9,12821.2,13436.4,8663.1,3733.4,22522.3,8666.8,8317.5,12763.8,688822.1,288529,95386.2,66307.2,130804,10049.4,136192.9,8233.6,41042.1,0,1100582.9,1381.8,12.2,17933.8,1337.1,2966.7,3894.9,189032.3,-118625.8
"TTL_68",9381.9,147.8,0.9,8.1,1981.5,37.1,86.6,262.5,5016.3,646,701.5,2559.8,157.9,938.8,3786.1,2224.1,752.1,417.6,443.7,4373.4,6417.5,539.2,1709.4,1918.8,533.8,2331.5,3135.9,6611.3,2113.5,29848.7,314228.4,7327.7,426.9,481.8,25189.5,2509.9,115951.2,9960.9,17000.2,21072.3,107636.5,123983.3,117613.7,30423.6,39305,44353.3,131371.3,26027.9,42371,0,2199767.6,5285,0.6,226823.3,0.9,12226.9,12023.4,3541.1,-13189.4
"TTL_69T75",3994.3,151.9,5,1909.2,31144,1348.5,4944,11358.9,50901.4,4805.7,5133.2,11862,23990.9,23032.5,20734.8,11273.4,8233.1,7864,4428.8,26645.3,44059.9,4300.7,31595.3,31201.1,1538.7,13384.4,15809.6,19783.5,9585,76406.6,319860.2,25009.4,2905.3,3104.3,8569.6,4036.5,138546.7,40832.5,45938,69423.8,158281.8,136220.2,233295.4,119972.4,121449.8,23693.6,134814,18319.9,25672.8,0,93268,2603.7,3405.4,352081.3,244.4,1263.4,2007.5,193019.8,-126013.4
"TTL_77T82",4878,143,6.3,640.7,6148.5,354.8,1127.7,4776.7,9175.4,1303,1264,6318.9,6469.8,7860.2,3024.2,3084.9,2580.7,3958,2545.2,10285.7,5426.7,1155.4,4726.5,6817.9,490,4816.9,4461,27000.2,7311.4,29203.9,170597.3,30930.4,6715.6,16866.5,13873,4720.8,36398.7,23915.9,31033.2,69594.9,54835.6,140180.4,116932.4,100354.2,69237.6,14446.6,106459.9,11782.2,14630.2,0,177584.6,1149.1,4529.3,11348.6,8.4,2408.4,3217.2,71871.5,-14636.6
"TTL_84",1114.2,238.8,21.6,111.8,1380.4,228.4,305.2,243.6,2568.7,288.8,724.1,1429.4,1807.3,2484.3,289.3,1042.5,798,871.4,536.9,1033.9,418.9,194.2,586,872.1,38.4,302.3,1509.8,6146.5,5784.3,2260.9,20446.3,19966.9,127,420.6,2944.6,375.5,8714.9,2024.2,1770.8,2551.3,196868,40436.1,27109.1,31045.9,27801.1,11545.7,37269.8,8519.7,5966.9,0,400791.5,7733.1,2058390.2,7407.6,6.4,365.9,880.9,2421.1,-2127.8
"TTL_85",178.8,3,2.1,7.8,94.3,10.6,25.5,115.9,513.1,36,62.7,342,214.8,185.7,45.8,151,89.4,84.8,41.1,186.2,40.3,29.3,151.3,161.2,6.3,51.1,157.5,816.2,191.6,361.9,12503.5,243,6.2,1133.7,376.9,78.4,1095.2,803.8,590,1831.3,4482.7,5022.8,8873.9,4394.7,14454.6,17419.4,3651.3,4088.4,5841,0,589487.3,78057.6,695787,24112.2,8.4,2272.2,40440.4,2020.5,-5810.4
"TTL_86T88",39.6,0.8,0.1,1.5,14,1.3,1.9,6.7,94.7,3.5,7,14.6,9.5,30.7,27.1,15,7,7.1,4.4,20.6,9.5,6.9,23.8,38.5,1.2,8.6,14.4,8.9,4.4,102,99.8,24.1,1.4,18.6,6.9,4.2,53,24.1,20.9,27.1,2476.7,34.7,1261.8,507.6,62724,2874,156786.6,633.1,1187.2,0,2075658.1,139776.6,181147,586,6.5,3151.9,2496.8,224,-3923.4
"TTL_90T93",165.7,3.4,0.1,3,29.6,2.3,4.4,47.1,311.9,16.2,42.4,89.9,55.9,96.1,42.3,92.9,54.5,65.2,27.5,118.3,29.3,17,98.1,124.6,4.4,33,102.3,190.1,111.9,411.1,4188.9,297.3,6.7,185.5,421.7,47.5,2397.2,15851.4,4295.1,851,1792.8,5038.1,7358.1,2575.6,2733.9,1375.7,2285.7,16864.7,1888.2,0,218808,42154.3,15480,5286.3,3.3,6696.3,6500.2,1728.3,-8215.8
"TTL_94T96",297.1,29.3,0.4,10.8,126.1,8.5,20.5,156,615.5,34.7,60.6,152.6,133.7,219.2,95.7,127.6,119.7,114.8,68.8,208,71.3,31.6,130.3,191.5,10.5,70.7,199.8,235.9,241.4,1340.5,7679.4,506.6,24.3,190.4,1734.7,411.6,2607.1,261.1,1032.2,463.8,8567.9,2223.6,5579.3,2700.6,6690.5,2098.2,7323.2,983.8,6451.9,0,331117.9,120444.7,298.2,1432.9,2.6,3854.2,3496.2,737.4,-4427.4
"TTL_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23107.1,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",36.1,0.4,0.8,12.7,284.4,16.1,16.4,39.1,-22.3,66.6,46,129.3,2318.6,288.8,171.8,158.1,79.8,63.6,38.6,163.6,177.3,86.7,347.1,1655,19.4,213.8,184.1,334.8,40.6,908.9,734.8,243.8,24.1,117.6,67.6,69.1,177.5,80.3,138.1,132.8,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13323.6,0,0,-23281.2
"TXS_INT_FNL",1833.6,64.6,23.4,341.2,2252,395.7,425.8,1005.5,1817.8,2041.7,991.8,3254.8,2505.8,4782.1,361.7,3607.6,2417.4,1478.9,1319.9,2801.6,889.3,1610.9,4097,12688.3,240.8,2027.8,2537.2,1171.8,885.7,22797,10716.2,7646.2,177.2,837.2,1668.4,1915.3,4402.1,1356.6,2309.1,2432.6,2436.4,8016.7,5933.1,5202.8,26273.6,7668.7,6412.2,957.8,1750.8,0,500098.6,2479,194.8,86622.1,4189.6,0,11564.2,26208.1,0
"TTL_INT_FNL",272170.6,6772.4,1158.2,13662.4,187537.7,16174.5,24857.3,54288,693088.7,41419.6,73312.3,171887.5,429400.9,305268.7,113817,167951.4,95566.7,98383.9,86536.9,242848.8,122432.9,67856.7,232751.5,530023.5,17013.5,157050.4,127426.1,222719,60036.7,819713.9,1667314.2,323819.3,46524.6,113543.5,150559,60708.2,541786.5,324647,307382.2,326639.1,1373614,1172207.2,986407,604100.3,1201103,378804.4,1027531.2,138989.6,221750.5,0,13696543.6,417908.5,3014938.4,4719875.1,75898.7,170095.3,189341.5,2078896,-2839318.2
