"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_49",6649.3,326.4,19.8,302.1,3214.8,371.6,366.8,1171.3,18339.3,857,4208.5,5194.5,8655.1,6852.6,1210.6,4288,3986.9,4524.1,2114.2,9072.1,1906.2,1867.5,6747.7,12838.9,316.7,4726.7,4565.8,5173.8,1263.7,29345.6,37471.7,23614.5,894.1,4252.7,8631.5,2648.1,6518.3,6044.1,6224.2,7859.1,12228.6,12770.5,20600.6,15213.7,20113.7,34397.1,17709.1,5870.3,2674.4,0,161588.2,207.8,630,51578.7,314.9,11900.3,12765,38376.7,-48485.9
"TTL_50",282.6,12.5,1.9,13.2,706.3,17.2,111.2,167.7,816.4,51.4,171.3,220.5,1984.8,364.6,130.5,208.1,161.5,163.2,106.8,339.4,127.5,99.3,327.7,736.9,18,236.1,189.8,190.7,34.8,1300.3,7551.6,214.8,4597.7,150.2,2096.3,947.9,209.8,182.4,161.9,77.2,38.7,110.1,2137.5,429.1,3234.4,577.9,456.4,36.7,75.1,0,24532.3,12.6,28.2,4191.4,43.7,3005.3,2571.5,6439.9,-12889.1
"TTL_51",694.3,221.7,3.1,25.8,335.4,32.2,41,340.5,2534.6,154.2,718.8,877.2,1760.7,1101.3,351.4,793,446.2,401.3,308.5,1011.3,339.9,256.2,993,2065,46.4,432.9,763.9,1018.9,507.1,3117.7,6281.5,1174.9,220.6,388.5,865.9,247.7,1715.7,1116.4,1360.7,3563.7,4923.6,6056.2,5564.4,6710.3,6446.6,1416,3843.9,422.3,830.8,0,101840.5,20.9,41.6,12250.3,27.4,8123.9,6440.6,53219.6,-38905.7
"TTL_52",1353.2,56.3,71.9,70.1,440.9,84.3,1198.7,94.5,7251.6,1771.2,4334.5,5422.2,4684.9,3558.1,497,5059.2,2935.7,821.1,529.4,2510.2,1762.1,355.3,1565.5,2271.9,61,850.6,1488.5,7043.3,1244.2,4652.8,81331.3,19172.8,3251.9,17214.9,23900.3,8379.1,2583.2,2149.8,1114.2,2407.4,606.7,526.6,7505.9,3837.4,6986.9,1764.3,3902.3,1165.3,1052.1,0,34229.4,166.5,72.3,9033.9,66.1,577.1,284.5,6925.5,-11798
"TTL_53",20.9,0.1,0,0.6,3.3,5.5,1.2,0.7,11.6,2.3,2.6,83,48.7,60.7,2.3,4,2.3,7.9,17.6,35.4,3.9,164.1,352.5,7.2,0.2,3,128.2,218.2,331.6,20.3,55344.5,27639.3,3775.2,18.1,1876.1,1841.3,4818.5,2123.5,320.9,3874.9,4645,328.7,5646,4339.2,1855.5,989.5,5613.1,511.5,2171.8,0,17191.4,0.4,0.3,47.6,144.5,237.1,229.6,12120.6,-1196.8
"TTL_55T56",378.5,29.9,1,6.3,60.1,17,19.6,358.4,1012.1,70.4,182.2,402.1,159.6,345.2,78.1,409.1,249.6,264.3,120.4,527.6,86.7,67.5,422.1,332.4,14,125,538.1,1445.2,589.5,734.4,8599.6,837.5,20,5891.8,724.9,776.3,7697.1,3040.2,3248.8,5030.4,11168.6,16662.6,15224.3,12219.9,6538.4,3429,18995.8,2784.3,2189.7,0,878421.1,8028.2,5033.7,4390,1.5,63024.6,52956.1,1098.3,-63393.6
"TTL_58T60",959,28,1.8,31.9,1256.4,54,45.8,107,2642.1,183.3,334.2,796.2,440.7,1234.3,606.4,704.7,333.8,404.6,287.5,1054.9,374,249.5,975.5,1111.5,61.5,778.4,1024.4,1056.1,179.7,3909.3,25889.6,1010.5,143.9,300.8,1376.6,220.5,13680.6,132979.7,63500.8,10457.3,7355.9,4903.3,27620.4,10264.6,20356.2,23461.1,15155.6,1472.1,3995.4,0,147694.8,3488.6,19364.1,171643.3,63.2,701.8,1449.9,63159.5,-22002.9
"TTL_61",775.7,64.5,0.2,64.8,1072.8,39.1,154.1,738.6,1767.5,206.8,308.4,824.7,284.8,869.7,409.7,675,488.5,374.1,236.6,1279,492.9,260.3,1160.5,704.2,55.7,515.9,1023.1,1641,896.7,8299.9,36267,5536.7,256.4,918.3,3126.2,608.4,8184.4,3963.8,59116.4,11077.5,19667.5,15475.5,22910,15497.2,29378.3,13384.8,10997.4,1778.6,4080.6,0,318311.3,63.1,3.5,10969.8,4.8,3241,4201.6,16130.1,-4501.3
"TTL_62T63",1051.4,65.9,1.7,30.5,11406.2,393.4,77.3,225.6,5125.1,728.7,1616.6,2623.2,1949.5,2102,1139.5,2424.7,1628.7,1981.2,1293.8,5571.8,1920,695.8,5892.4,2703.3,223.7,3992.3,3347.7,6215.7,1926.6,11253.1,71499.5,4493.2,98.2,812,2390,753.6,14371,14239.6,16666.2,50344.5,45886.8,6616.8,98664.5,63390.6,105524.9,13332.7,35711.5,4487.3,14316.7,0,25535.1,793.5,5464,248562.7,44,159.6,356.8,49033,-73808.7
"TTL_64T66",6571.3,109.8,641.6,852.7,24976.3,616.2,3157.1,11324.1,9874.7,989.6,763.2,1591.3,3082.8,3834.9,1611.7,2573.5,2293.9,3106.1,2658.5,4902.8,2687.3,1643.7,5663.7,7113.9,294.2,2794.9,5227.1,15142.2,2436,19891.3,126609.2,42544.1,11452.9,9942.9,8478.8,3800.1,22297.8,7788.6,8840.6,12930.6,676894.3,253524.2,88093.5,64553.1,122297.5,9986.4,123851.5,7452.6,38993.3,0,1078209.4,1400.1,14.5,20798.9,1162,2837.8,3969.1,183536,-110029.3
"TTL_68",8950,182.5,1.1,7.2,1672.6,29.6,65.8,205.9,4959.8,721.9,696.8,2401.3,169.1,1033,3052.9,1966.3,807.2,400.7,461.8,4389,6566.1,555.1,1811.9,2331.2,600,3166.1,2841.7,5048,2051.7,24345,274778.7,6623.8,370.1,448.5,22781.3,2347.1,98246.5,9286.2,14044.5,16448.1,99665.6,121109.6,102745.3,28022,38183.5,43265.5,124725.9,23655.3,40964.1,0,2091361.6,5273.7,0.6,203397.8,0.7,11606.8,12188.9,3480.5,-12785.6
"TTL_69T75",4174.4,224,6.3,1710.2,29409.9,1185.1,4161.6,10268.1,50966.8,4880.4,4999.2,11505.8,15430.6,22505.9,19870.9,10404.3,7565.3,7953,4815.7,25425.1,42696.6,4033.2,31008.9,31759.8,1514.7,16206.1,15124.2,18043.6,8573.3,76057.1,321599.1,21042.9,2639,2431.6,8012.3,3843.4,134225.7,35804.9,46528.5,63719.8,166844,109901.1,207764.1,108705.1,104330.2,21329.2,128580.4,16465.8,24961,0,88606.4,2638.7,3157.7,313704,210.3,1188.4,2021.8,184449.7,-122442.4
"TTL_77T82",4048.2,209.6,7.9,595.8,6038.8,328,1007.2,4276.3,9736.7,1254.5,1269.4,6138.1,4196.4,7474.4,2834.8,3057,2618.7,3899.2,2708.1,10178.6,5776.9,1182.9,5074.8,7012,436.5,5227.8,4292.1,21689.4,6118.1,28685.9,168913.7,30588.2,6697,14058.2,13570.6,4488.9,35369.6,25500.2,32683.4,70195.7,57439.9,118658.6,110056,89758.9,57541.4,12809.4,100433.1,10795.3,14309.3,0,165211.4,1116.2,4211.7,10602.1,7.2,2277.4,3200.1,64226.8,-14089.1
"TTL_84",1077.9,331.1,24.8,113.1,1484.7,228.5,305.1,207,2736.7,339.7,810.1,1533.3,1303,2693.7,324,1067,819.6,1013,672,1118.5,444.8,206.2,636.7,923,41.2,359.1,1448.5,6070.4,5519.3,2221.2,20815.7,18523.7,120.5,380.2,3161.1,362.5,8910.3,1789.3,1773.9,2475.9,192116.5,34377.7,25249.5,29170.1,25041.5,10245.3,35658.8,7899.9,5761.4,0,386890.1,7851.5,1969646.3,6417.2,5.5,348.1,858.4,2478.8,-2088.7
"TTL_85",178.4,4.5,2.9,7.2,102.1,9.8,23,107.4,518.8,36.6,63.3,366.7,172.8,190.9,47.5,161.8,83.5,85.3,44.7,189.9,40.4,29.6,157.2,152.8,6.1,59.1,166.3,852,179,370,15395.7,233.9,6.8,1070.7,364.3,77.7,1127.1,742.7,632.2,1901.3,5082.5,4370.2,9347.7,4685.5,15124.4,18575.9,3819.1,4512.8,7209.1,0,570742.5,79237.2,650742.8,22724.2,7.2,2016.6,40228.9,2234.1,-5790
"TTL_86T88",35.5,1.1,0.1,1.3,13.1,1.2,1.6,5.8,88.1,3.4,7.4,13.9,8,32.2,23.3,14.8,6.4,7.4,4.7,19.9,8.7,6.5,23.5,38,1.1,9.2,17.3,9.9,4.1,100.4,95.6,22.3,1.3,15.7,6.6,4.3,50.8,20.9,19.1,23.6,2058.9,38.5,939.1,481.7,57590.7,2390.4,146843.5,585.2,1136.7,0,1982458.5,140574.2,167648,705.8,6.4,2958.2,2514.2,200.5,-3902.8
"TTL_90T93",160.4,4.8,0.1,3,29.4,2.4,4.4,46,324.1,18.2,44.5,94.5,44.3,105.8,42.3,103.8,54.1,67.7,30.6,125.8,29.8,17.6,104.4,126.6,4.4,37.2,110.8,184.9,112.3,425.6,4470.9,292.1,6.3,150.5,412,48.8,2465.1,14839,4933.8,899.1,2097,4311.1,7016.8,2601,2283.1,1425.4,2342.6,16698.9,2012.9,0,205542.6,41890.5,14217.8,5202.7,2.9,6301.9,6488.9,1680.6,-7723.8
"TTL_94T96",278.8,42.3,0.4,10.4,133.8,8,18.7,143.6,587.9,40.8,63.6,147.2,98.3,230.3,89.3,127.1,113.4,114.9,72.8,208.4,72,31,131,194.4,10.1,77.7,191,226.3,241.2,1282.8,8016.9,494.2,21.3,172.1,1716.9,422.8,2625.2,241.8,1115.5,443.4,9005.9,2040.6,5325.7,2640.2,5979.9,1799,7156.4,939.1,6550.4,0,320527,120794.8,273.1,1408.7,2.2,3602.8,3532.4,704,-4194.5
"TTL_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22079.5,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",20.2,1,1.1,12.1,311,15.7,15.6,36.8,-58.7,68.8,49.8,126.1,1933.9,327.9,158.6,159,74.8,67.7,49.6,159.9,177.8,82,316.3,1400.9,18.7,218.2,191.1,340,36.3,889.8,718.3,226.6,24.3,109.1,64.5,71.6,186,80.9,143.4,136.9,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12603.9,0,0,-21951.6
"TXS_INT_FNL",2524.3,134.2,46.7,372.1,2902.2,432.4,511,1090.7,3469.7,706.2,727.8,2464.2,2134.5,4005.8,419.6,2557.1,2365.4,1671.8,947.5,2000.6,486.8,1101.9,2603.4,6377,153.9,1145.7,1825.2,1461.3,843.1,19243.9,12064.5,9503.8,187.9,890.5,2132.5,2516.3,5669.9,1439.9,1688.4,2720.5,4577.6,9095,6527.7,5638.4,32488.7,8541.8,7733.3,1125,1259.8,0,493639.2,3214.4,234.9,69213.8,2732,0,13242.8,14580.4,0
"TTL_INT_FNL",265795.6,10306.9,1444.9,13146.7,203924,16021.9,22942.5,50116.9,690936.3,41809.9,81399.7,173617.9,459250.4,341293.4,111676,171154.7,92494.5,107434.2,95414.1,243949.4,120517.7,66264.2,232544.1,524923.7,16099.3,168352.8,129538.7,233396,56625.8,801972.4,1656898.6,319281,45508.8,104466.3,150673.6,62862.2,525250.6,306377.6,316042.7,306364,1379136.4,1044375.4,900268.4,561184.2,1127196.7,359644.4,982005,130415.5,220157.5,0,13222367.7,420938,2859755.7,4520442.2,63333.6,159408.7,190291.9,2075985.1,-2853317.8
