"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_16",263.6,2.7,21.9,18.1,5,16.9,10.2,136.4,364.6,39.5,15089,3818.6,14.7,204.3,8.3,769.3,157.5,44.1,289.4,142,309.3,215.2,811,2891.2,152.8,82.1,4765.1,13,18.4,26188.9,2893.6,762.1,2.1,4.7,111,54.8,790.5,180.4,505.9,881.3,62.2,4303.7,431.5,527.5,713.2,1445.6,1359.4,89.8,257,0,8361,0.6,1.3,6756.5,376.2,163.2,162.3,4257.1,-11678.9
"TTL_17T18",450.7,2.3,1,56.1,70.3,54.7,27.8,74.7,22242.9,491.8,706.7,48693.6,114,4456.5,576.6,3821.1,1174.9,976.9,811.4,1625.8,742.2,1149.1,2243.1,3880.9,104.9,520.8,2562.2,92.5,219.9,2407.9,20732.1,927.5,32.8,53.4,2292.8,924.6,5624.3,8952.9,1047.2,1276.7,4325.5,1074.9,9537,6211,10806.7,10310.5,10038,978.3,1925.5,0,59039.6,8.9,15.3,2106.6,177.6,530,626.8,22590.6,-20762.7
"TTL_19",16574.4,713.9,243.5,3599.7,6540.5,3423.1,2084.4,5212.8,6979.4,968.6,1570.9,4364.9,23417.2,26840.2,741.8,4010.1,10393.7,4964.4,1121.4,1791.7,514.5,1585.3,1650.7,1451,66.4,331.3,2636.9,24513.4,2237.4,39780.8,14244,62325.9,8213.9,42240.7,6040,11002.9,5726.1,463.1,565.2,1774.6,10902.8,6512.9,4352.5,7965.2,82376.6,41581.5,11645.2,1211,3799.1,0,274020.8,28.3,1.4,1126.6,396.8,999.7,2052.6,99357.5,-92312.2
"TTL_20",36177,7.9,7.1,1004.2,4502.5,627.1,543.2,1572.2,9765.4,11802.4,2390.1,14423.5,13364.3,163449.2,3102.2,51424.3,3664.9,1869.6,1007.6,6584,2689.2,2962.1,3458.4,10648.6,354.6,1122.8,7963.3,1185.6,1422.4,9403,4387.9,1245.5,48.3,192.9,693.9,237.8,1352.6,851.8,714.4,533.6,257.3,9379.4,9329.2,5580.7,8676.8,4747.6,20851.5,361.8,1772.9,0,119355.4,81.3,3.7,6279.6,524.1,428.2,811.3,96528.6,-79279.4
"TTL_21",1841.5,7.6,1.3,33.5,112.7,23.4,17.8,48.4,2115.5,197.5,262.8,399.1,303.3,4225.6,29527.8,820.7,137.9,145,67,302,134.8,129.1,338.7,396.6,16.7,364.5,274.3,137.6,43.1,906.4,1420.5,191.5,24.8,104.2,45.4,43.7,188.8,108.2,129.1,102.7,131.6,217.2,3596.8,288.1,1437.6,274.9,25132.2,245,103.9,0,155520.5,120.4,7.7,15388.2,233.9,311.8,387.6,34212.8,-78851.4
"TTL_22",1270.4,22,21.4,489.7,68.9,419,123.1,553.8,19084.9,471.5,739,5473.8,266.5,7750.2,1016,13991.1,858.9,608,254.2,1836.3,2108.4,2154.4,10999.9,17643.6,362,2988.2,7128.9,78.8,262.3,21003.5,15973.5,781.8,11.9,216.9,511.3,2226.4,4697.8,1157.3,2494.4,1088.9,341.8,392.1,3829.1,2604.9,3530.3,1344.8,11282.8,168.4,1226.9,0,55409.7,2.5,3.8,3236.4,210.9,46.2,18,22909.1,-39586.9
"TTL_23",114.2,59.9,3.2,146.7,436.8,147.7,159.7,509.5,5476.1,61.4,533.8,600.7,42.2,1218.1,233,1206.1,9837.8,3071.9,307,1253.4,386.5,1665.8,2036.6,6591.1,159.5,128.9,1075,81.6,142.1,56421.6,1660,104.5,4.1,12.2,92.7,40.4,1665.6,147.4,1708.3,872.3,76.2,311.7,2224.6,1234.2,3736.9,369.2,3397.1,98.8,547.2,0,17769.2,1.2,1.2,1942.4,37.6,35.6,5.1,8323,-17158.7
"TTL_24A",152.8,2.3,0.9,46.7,2755.3,215.3,238.9,423.6,123.7,257.4,123.1,110.2,60.3,131.4,4.9,1082.9,739,28614.6,808,51654.1,690,4490,37629.2,23617.8,293.9,7385.3,3884.3,67.4,273,3332.2,492.3,682.2,26.9,108.8,354.6,32.9,62.2,80.6,93.6,61.3,33.6,1450.4,693.1,435.2,435.3,268.2,519,245.4,216.1,0,994.6,0.4,0.3,757.8,-3.7,4.5,6.8,15868.9,-39815.8
"TTL_24B",87.9,0.5,0.3,4.9,36.1,4.9,3.9,11.3,2152,28.9,92.7,751.4,34.2,366.1,9.2,467.3,79.4,10967.2,57602.4,19636.8,4302,12360.6,9574.1,15044,584.2,2573.5,3128.6,12.6,26.8,1161.5,1251.8,16.7,5,3.8,11.8,5.9,88.5,62.5,171.6,146.1,7.6,75.9,522.9,71.1,399.2,37.4,275.5,23.7,287.7,0,1705.1,0.6,4.3,1003.3,-46.2,14.2,2.3,47717.2,-50935
"TTL_25",1805.1,75,52,500.7,1191.3,403.1,124.2,837.3,17480.9,482.4,2306.5,6342.4,380.6,7394.9,164.3,5723.7,1522.5,3761.2,3483.8,33143.2,7053.6,8679.8,27279.9,23011.9,727.7,11150,7986.1,258.2,1716.1,62288.6,5725.1,1106.6,1426.6,135.4,967.5,1110.6,2707.6,1459.5,4339.8,3157.5,273.8,2027.4,4380.9,2853.3,8390.6,820,2791.8,781.8,1730.3,0,35987,6.6,4,38491.4,2183.8,65.8,9.6,27713.4,-35803.9
"TTL_26",354.1,6.6,2.5,34.6,123.7,20.7,14.8,149.1,2192.5,188.9,375.7,741.1,169.6,1952.1,126.8,882.6,272.6,468.2,526.2,2074.5,15448.2,1677.7,3616,6568,674.3,6982.6,2331.3,166.2,305.3,3691.7,6408.5,248.4,21.8,86.3,158.3,52.9,339.6,1209.7,5987.2,4002.9,863.4,257.2,5501.4,1388.1,8308.9,754.9,3067.5,73.5,286.5,0,92348.1,145,14.8,258482.4,15350.6,363.1,483.2,111772.9,-210394.7
"TTL_27",337,2,33.8,18.1,85.8,11.1,7.9,124.2,853.3,32.2,135.6,301.8,39.6,497.9,33.4,362.5,64.6,897.1,962.7,1267.7,1522.8,4902.5,6907.8,3356.6,130.2,1076.6,628.4,61.4,227.4,14117.1,903.3,260.7,17.6,17,147.4,14.1,460.9,39.9,1873.3,1163.1,91.8,243.3,1892.2,1126.9,2012,407.2,748,100.1,654.9,0,54237.8,2.8,1.5,45588.6,2900.3,197.5,244.8,31103.7,-61932
"TTL_28",1955,45.3,26.9,697.5,3747.5,444.8,320,1952.8,2887.1,80.5,267.4,1564.9,142,2622.1,97.7,1075.2,164.1,723.2,595.2,3352.9,542.6,1321.6,25502.5,17163.9,513,3300.3,1998.7,632.5,1538.5,16001,3760.4,410.2,49.8,81.8,1878.2,71.5,479.3,1785.3,1512.8,1048.3,166.8,377.3,1549.8,2099.3,1927.9,1550.7,1068.1,115.1,841.2,0,15108.3,33.6,5.3,258852.1,16246.3,69.3,27.5,108580.7,-107893.5
"TTL_29",500.7,10.5,23.7,217.3,398.4,170.2,155.4,356.7,3984.4,57.5,858.4,979,36.5,897.7,49.1,370,289.1,543.5,213.6,1056.8,763.5,554.7,11181.3,108487.1,422.7,1749,830.9,113.5,583.8,2238.8,23522.9,2007.9,5.3,5.5,1383.7,1442.7,474.8,677.1,350.3,128.2,154.1,265.7,1807.2,3757.6,3839.3,975.4,1624.4,56.7,350,0,206382.3,8.6,0.9,244561.8,15482.9,256,354,84391.7,-249159.4
"TTL_301",7,0.2,39.4,1.7,4.2,1.7,1.5,4.8,17.9,0.9,2.1,6.6,9.2,11.2,1.5,5.7,2,3.9,2.6,16.6,4.8,5.4,25.5,23.7,210.9,1284.5,39.7,9.1,2,38.8,26.2,47.6,838.7,264.4,120.3,1.7,7.9,2.7,6.8,3.4,8.7,132.7,8.1,6.3,3121.1,13.4,13.6,1.5,11.6,0,5594,0.3,0.1,17266.8,1045.5,1.1,0.3,3099.3,-3414.1
"TTL_302T309",129.4,2.9,1,20.1,73.1,13.1,8.9,35.5,354.3,25.8,63,116,64.6,264.8,34.6,113.4,39.1,66.2,53.5,261.5,106.5,82.8,595.1,756.5,326.2,46465.7,320.4,77.5,44.8,589.3,491.4,511.2,103.2,491.8,261,284.3,86.8,75.3,122.1,120.6,158.5,238.9,543.5,175.8,13542.5,103.3,257.1,20.8,175.6,0,34178.8,31.5,3.1,103490.8,6049,2.7,12.6,83236.3,-34371.7
"TTL_31T33",462.9,109.7,24.9,36.6,91.7,29.8,29.1,261.9,1479.7,302.9,471.8,670.1,252.8,1516.5,228.9,722.2,306.1,478.5,354.8,652.6,456.2,680.6,2984.7,2533.3,121.2,478.4,7392.7,158.8,739.2,11489.1,10227.8,487.7,31.7,183.1,540.2,184.8,2933.7,456.9,1103.3,961.1,1580.1,2791.1,2923.7,3831.8,3892.5,2441.3,27739.6,1049.7,1735.3,0,133683.4,118.1,919.6,48639.2,3003.8,1354,673.8,46571,-89132.2
"TTL_35",2984,52.6,7.2,884.2,1866.6,1018.9,852.7,165.3,9051.2,1311.8,1862.9,6740.8,3819.4,9516.5,1045,4094.8,2834.5,6663,4338.7,3709.9,1370.6,885.5,2034.7,2455.2,148.7,1050.4,1365.4,9446.7,457.8,2874.2,36155.2,1287.1,60.1,83,9928.8,352.7,20470.3,996.1,2335.2,1161.6,3510,41510.8,8131.8,2686.4,4247.2,8897.4,11132.1,2060.5,2308.9,0,177385.4,30,0.5,203.7,16.2,52.2,4.9,2607.3,-3345.5
"TTL_36T39",290.4,4.7,1.5,90.7,628.7,52.9,76.7,262,1505.4,114.8,123.5,437.2,409.5,1349.5,221.5,276.8,224,402.6,205.1,370,161.2,93,280.1,338.7,50.2,100.1,257.3,2653.5,3760.7,1363.2,4227.1,222.7,19.4,29.1,666.5,311.7,2825.7,109.5,180.6,172.8,1491.9,4411.2,1110.8,1109,8009.3,1827.8,3622.3,436,720,0,35157.5,149.8,10076.9,429.2,2.4,18,3.5,162.6,-359.4
"TTL_41T43",2534.4,14.4,13.8,868.5,1284.8,1068.6,1096.2,2928.4,1858.7,136.3,323,1210.1,6061.2,1608.9,306.8,682.3,482.2,1075.2,508.5,938.4,352.1,221.9,803.2,708.2,77.1,201,426.3,6844.4,206.4,383.5,7343.6,2706.5,59.7,385.4,2651.9,459.6,3154.6,175.4,2603.8,235.7,5494.9,116427.2,1526.1,736.6,27629.3,9090.1,4862.1,598.3,4712,0,274.1,156.7,0.6,847639,8.7,178.1,0,5.8,-1698
"TTL_45T47",52035.9,1621.3,183,2742.2,7374.7,2004.5,1501.2,4677.4,154896.3,8403,9176.2,30143.7,21316.4,83612.6,20158.7,30151.5,11794.8,16224.3,7907.3,29225.1,10960,11508.4,41171.7,72536.5,1539.5,21423.8,21830.6,11672.1,4843.8,89135.1,108006,40544.3,3388.1,15250.2,8711.1,6526,33149.7,15183,14872.4,9565.3,14566.3,16955.2,30851.4,34312.9,61458.2,32591.9,74786.2,4427.2,8007.4,0,1059607.1,1059.9,1004.8,374654.3,2969,5968,6620.2,281632.9,-242327.5
"TTL_49",4941.1,162.4,22.4,559.2,1727.1,265.4,212.5,935,15576,700.7,2033.2,3999.2,7424.9,7046.6,781.6,2922.9,2528.9,3566.1,1421.9,5640.7,1794.3,1506.2,6049.8,6806.8,257.7,3491.2,3428.4,3443,801.3,16103.2,37350,20056.9,715.1,2869,8948.1,3201.5,4815.4,3526.6,4905.1,6911.4,8797.3,6708.6,14039,8174.8,13237.9,31078.3,15166.5,3500.2,1298.9,0,111302.9,134,317.6,35396.8,333.7,9105.7,10023.5,33188.9,-36398.8
"TTL_50",267.1,8.9,1.8,27.8,831.5,15.3,120.9,310.8,828.8,51.8,110.6,213.7,3308.6,480.5,89.6,177.4,128,189.5,107.9,314.5,120.4,102.5,382.4,536.7,12.9,211.7,188.7,235.3,32.5,897.1,937.6,208,6075.1,188.7,2682.1,1745.1,159.4,137,133.4,66.7,36.6,78,1633.4,435.2,5552,540.3,553.6,32.3,65.6,0,18494.7,8.3,15.2,3239.3,54.6,2186.8,1907.4,6212.5,-10899.8
"TTL_51",534.5,19.3,3.1,31.4,257.1,25.1,24.6,339.5,2300.7,152.2,357.2,793,2979.4,1099.3,215.5,666.9,340.4,431.3,301.9,932.4,262.5,235,1037.7,1413.9,104.6,353.5,847.8,851.4,410.6,1919.9,5484.7,798,100.4,278,826.8,225.4,1477.6,909.9,1062.9,3891.2,5453.8,4235.8,4714,4067.8,9762.1,1371.3,4064.2,261.8,366.2,0,69698.3,9.9,22,7054.5,29.3,6582.3,5192.9,52773.6,-28051.9
"TTL_52",1151.7,28.1,22.4,122.6,232.3,78.7,761.9,84.5,3150.9,340.9,1154.1,1701.1,1758.1,1395.6,229.2,901.8,1152.9,672,364.5,1706.1,2515.9,305.1,1327.7,1274.8,43.3,613.9,1413.5,3987.9,585.3,2550.4,74539.6,10732.1,3691.2,14671.9,20268.5,5129.9,2683.5,1759,842.7,1432.3,327.6,307,4532.5,2357.3,2884.1,1691.4,3747.6,798.4,575.1,0,30314.5,139.5,38.5,6149.3,72,443.6,200.8,5868.9,-9631
"TTL_53",36.5,0.1,0,1.2,1.1,11.8,1.2,0.5,7.2,3.1,1.2,119.2,74.7,51.5,1.4,2.9,1.4,18.5,67.3,187.6,196.2,348.6,529.8,3.2,0.2,2.5,142.4,190.8,286.6,20.8,52677.4,6543.2,3360.2,10.4,2905.8,1591.8,5428.9,2782.5,303.7,2756.2,6424.9,280.7,5500.7,4714.6,1392.9,1254.5,5813.8,405.6,2132.8,0,17355.7,0.8,0.1,50.8,107.5,186.3,177.7,10998.4,-1654.1
"TTL_55T56",897.2,57.2,2,14.9,41.5,39.7,24.9,623.6,1431.6,149.3,289.8,791.6,309.4,447.7,126.4,642.8,331.3,479.5,247.4,924,154.4,143,873.6,704.2,131.6,271.5,1142.8,1988.5,808.9,1045.4,12853.7,387.7,20.3,7847.4,1074.2,1532.3,11141.4,2067.6,2891.8,10568.2,16304.5,19844.2,21366.9,13677.9,6923.7,5922.4,35466.8,2564.8,2690.1,0,531364.7,4637.6,2295.5,3606.6,2.2,45843.1,41167.7,1143.3,-46239
"TTL_58T60",837.6,15.1,1.8,38.6,1175.8,56.1,21.2,92.5,1833.5,164.3,191,583.3,193,922.2,658.8,408.5,199.5,238.1,130.3,781.5,751.1,186.9,750.6,445.5,62.3,648.1,757.6,576.3,278.5,1899.5,21128.8,541.6,123.8,246.3,753.1,202.3,10900.1,82319,55664.9,9239.7,7059.6,3247.5,21918.1,16606.4,18537.1,14227.8,11529.5,1379.6,5744.9,0,130623.5,2122.7,8917.5,107784.2,47.7,618.3,1015.2,62767.1,-18823.8
"TTL_61",975.1,65.9,2.5,87.2,823.5,73,113.1,946.7,1835.7,169.3,364.5,1052.2,137.7,622.8,586.8,519.4,854.1,460.5,276,1309.4,736.2,320.5,1440.3,732.9,124,538.4,1156.8,1266.4,692,6700,30339.8,2154.2,95.7,678.9,2334,917.7,8325.5,4378.8,62096.8,8759.5,17952.3,9474,18013,9874,24260.3,12379.5,16663,1395.1,3257.2,0,259433.1,40.3,3.1,10525.4,8.6,2549,3275.6,21153.5,-3978
"TTL_62T63",769.9,50.5,5.5,24.9,4385.5,332,30.7,172.6,3942.1,626.4,1111,2572.8,378.2,1064.9,739.2,1457.9,1293,1513.2,925.5,4966.7,2230,701.7,4835.6,1308.8,521.4,4183,2739.2,3204.1,916.9,7202.5,44313.1,1813.5,18.7,391.8,1268.8,1071.3,7235.3,7920.9,12151.3,19826.9,34029.9,3036.2,44230,20657.3,119627.2,4455.8,29990.2,1694.9,4006.1,0,15198.1,415.3,1795,176054.8,25.2,112.8,148.5,17002.6,-51445.7
"TTL_64T66",7539.8,273.1,333.8,1043.9,7889.9,921.6,1215.2,8620.1,10834,1615.1,1256.7,3296,8625.4,4936.2,2483.9,2538.7,1891.4,3722.4,3578.2,6422.7,3980.4,2822.9,7815.3,7592.1,1048.2,2438.1,6348.2,9444.7,1747.7,11084.5,93301.9,16505.4,5315.2,5397.1,5154.8,5819.9,23421.7,7698,11970.4,7713.3,590932.7,174723.9,52252.4,32956.1,47367.8,10854.9,48599.5,4433.6,31513.1,0,782113.7,1183.1,9.8,17265.2,967.1,2360.3,2917.6,141674.3,-125399.4
"TTL_68",33781,92.4,2.9,6.4,643.9,30.1,36.5,177.8,2444.9,1238.1,750.4,2165.4,171.5,735.6,1299.8,1556.2,678.9,183.8,355.4,3219.3,2401.4,375.2,1399.6,1202.5,128.2,3388.3,2836.5,2872.2,1665.7,9559.8,138763.8,2459.8,189.2,355.5,14452.1,1895.8,44174.7,7497.3,12995.7,9549.3,44929.5,95297.1,59119.2,17728.8,32967.4,32913.9,92613.1,14541.2,35731.1,0,1747538.7,4407,0.2,133691.3,0.9,8168.8,9381.7,3744.3,-9367.9
"TTL_69T75",3437,171.6,87.2,2294.4,19538,1600.8,2474.5,14112.6,34906.4,3733.5,3099.6,8855,3986.5,15583.5,15333.6,6315.9,4413.7,4621.4,2926.3,15754,44944,3524.9,22641.9,18869.1,1297.6,18658.6,14386.9,11033.4,5973,46607.4,258980.5,9614.8,1192.9,1533.1,6392.5,4346.2,100064.9,32560.7,38768.4,53441.3,119878.5,60177,150783.7,69450.8,92985.4,20250.4,119856.3,12409.9,19375.9,0,65137,2134.6,2176.2,261488.9,78,984.3,1508.2,125854.2,-89353.9
"TTL_77T82",4270.5,141.4,6.3,821.1,3021,446.1,601.4,4593.9,8045,1411.2,1027.8,6380.8,1981.1,5253.6,1913.8,2631.3,1819.3,3770.7,2787.2,8633.5,4176.6,1314.4,6374.9,5867.4,1468.4,4023.8,4768.3,9989.9,3485.4,17186.2,107156.4,14032.7,2658.5,9151.9,8465.4,4412.3,23407.5,16644.8,34700.1,47118.9,37143.9,61041.8,75376.5,58248.5,38276.2,9031.2,73427.2,6640.7,8805.9,0,126118,619.5,2632.4,8455.5,10.9,1735.1,2502.6,59337.6,-10049.1
"TTL_84",736.5,135.4,1.8,46.1,326.5,33.8,46.1,199.9,2449.4,78.3,435.2,366,273.1,616.2,114.4,220.8,138,197.5,113.1,271.7,126.1,53.5,223.7,200.2,35.5,163.5,186.3,1070.3,5927.2,897.7,4735.5,20029.3,20.4,71.3,277.4,136.4,1193.7,13091.2,560.8,545.4,32839.3,5235.9,76266.7,2097.1,264077.7,909.5,2307.7,15545.1,15513.2,0,75215.2,6784.4,1882667.9,14022.9,33.6,277.4,425,3761.6,-3152.3
"TTL_85",217.5,6.6,1,25.7,82.9,34.5,32.9,192.5,535.6,48.6,82.6,376.2,241.6,226.6,49.3,200.8,99,144.8,75.8,283.5,68.8,46.8,267.9,206.1,36.1,210.7,289.4,695.7,198.6,380.1,6731,170,7.3,958.8,311.8,147.2,1542.1,632.4,745.6,2592.1,4497.3,5688.2,5630,3041.9,7253,8411.4,5396.4,1340.8,1333.7,0,538906.3,71525.8,471914.1,31761.4,8.3,1848.1,30591.1,1958.7,-5055.8
"TTL_86T88",165.4,4.4,0.3,10.6,50.3,7.1,6.5,37,413.2,19,22.5,67.5,38.4,167.4,56,60.2,26.9,32.9,18.5,80.8,30.3,24.8,96.5,88,8.6,48.1,65.9,40.2,20.3,288.3,565.9,102.4,8.3,97.9,38.9,24.1,199.4,105.3,124.9,154.1,836.1,205.1,623.6,271.2,7530.6,905.9,47419,126.6,338.7,0,1644756.4,119077,121591.4,2132.5,6.3,2276.8,2269,1179.9,-2974.3
"TTL_90T93",407.4,6.1,0.3,7.3,30.3,4.9,4.8,74,364.7,25.9,44.2,118.9,49.4,136.2,47.8,110.3,46.9,70.3,36.1,151,41.2,26,135.7,154.7,18.5,64.7,159.3,194.3,100.1,402.1,3525,166.4,7,203.2,230.5,79.1,1967.8,8613.5,3698.2,1131.7,1933.9,2390.3,4236.4,1784.6,2339.3,1542.3,2508.7,7762.5,1051.1,0,155032.3,28387.1,8860.2,4678.8,1.7,5027.4,5240.3,2226.5,-5882.5
"TTL_94T96",223.7,40.2,1.4,34.7,46,3.9,7.6,115.3,320.8,26.4,39.3,127.8,86,182.3,47.7,85.1,76.6,147.9,83,209.8,62.4,16.9,94.5,99,27.6,65,158,690.8,243.3,703.4,5968.1,364.3,30.5,51.7,1373.1,1023.1,2042.2,193.6,1003.8,425.3,2708.9,2726.7,3208.8,2873,3236,800,5726.9,603,3434.9,0,265721.7,94552.2,6.3,760.6,3.8,2709.2,2794.7,244.4,-3399
"TTL_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17329.4,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",93.4,2,2.1,22.3,287.9,25.3,14,47.2,106.9,98.1,47,131.9,3460.1,415.7,127.6,152.2,77.5,118.1,73.1,179.7,161.6,93.3,469.3,1907.4,20.3,212.1,241.8,417.1,39,708,807.7,278.8,36.7,146.6,64.4,79.2,148.4,64.6,126,119.4,585.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9182,0,0,-21391.7
"TXS_INT_FNL",1266.3,102.9,39.9,571.4,2141.1,516.3,363.4,1075,3143.6,590.8,555.2,2299.5,5501.8,11393.7,312.5,1703.1,2933.5,2139.1,944.3,1382.5,582.9,821.8,2462.6,3358.8,160.2,898.5,1567.5,1712,746.6,11393,7734.7,8612.6,108.3,843.5,1480.8,1649.8,5445.9,1158.5,1202.3,2354.8,2225.6,3345.4,4544.6,3862.2,16607.1,7477.3,6428.7,474.9,345.9,0,370866.1,2078,105.5,39183.7,2544.6,0,9941.3,9528.1,0
"TTL_INT_FNL",263352.7,7404,1338.8,23453.7,137517.4,18230,15920.8,57471,675331.4,45922.5,54904.7,170310.5,656900.3,404051.7,83308.7,148621,73800.3,118170.7,101580.6,215444.9,116115.7,70616.2,251301.9,375573,12629.4,152071.4,124338.5,176774.2,44502.2,518973.2,1188529.1,234771.7,38688.2,107628.1,117261.1,61042.8,377481.1,228766.5,289244.3,217266.2,979965.5,670741.7,666967.2,353598.2,997453.8,297519.5,759416.4,92555.3,171409.7,0,10482719.5,341551.9,2515444.9,3268424.7,72496.3,120459.2,147643.4,1856198.8,-2548352.9
