"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_16",377.4,3.3,15.8,43.6,5.3,26.1,33.5,130.4,403.7,51.1,19454.5,3991.4,12.6,204.1,17.1,1196.6,312.7,41.3,417.5,734.3,189.5,228.4,918.8,2924.5,91.3,159,5837.4,17.5,17.8,36183.3,3631.8,1240.4,1.9,7.8,175.1,60.7,1108.4,136.2,513.4,918.7,68,4328,498.7,779.3,1029.5,1812.5,972.4,96.8,336.3,0,9038.9,0.5,4.9,10609.3,926.1,175.9,195,4462.8,-15934.4
"TTL_17T18",552.8,3.9,0.5,66.5,61.3,73.4,60.9,111.7,25289.2,738.7,785.3,46525.4,89.6,5682.2,1953.8,4636.1,1361.4,995.2,940,2530.7,708.6,1129.5,2423.3,3264.1,56.8,683.8,3268.3,163.6,258.9,3525.3,20869.4,1132.6,49.8,40.8,2307.8,947,5681.2,7726.5,923.3,3517,5578.8,1504.3,9638.9,6050.2,11972.9,10551.6,9501.4,1125.9,2590.6,0,52847.2,5.4,7.9,2060.1,231.4,544.8,748.2,21992.3,-22310.1
"TTL_19",8389.1,467.9,121.2,1476,2196.9,1053.4,1231.5,2930.5,3847.2,385.4,1238,3148,12122.7,14812.7,465.8,2081.9,5052.8,1925.4,536.1,1218.2,284.5,1701.9,1898.6,681.7,37.2,273.1,1172.4,19408.9,1453.3,26564.7,6287.2,38079.2,4349.8,31362.9,2927.9,6329.4,2567.5,343.8,360.4,668.8,7358.3,4941,2383.2,5012.5,49988.1,19626.5,5280,688.4,2007.4,0,162433.9,22.2,1.1,865.7,383.8,960.4,2147.1,58585,-54686.4
"TTL_20",32358.6,14.2,1.8,1071,3278.4,790.7,688.7,1766.4,6997.3,10500.9,2540.6,16153.5,3568.2,119430.4,10670.8,47750.6,3829.8,1219.3,498.5,7951.1,2765.8,2495.7,4157.1,8237.6,248.5,1016.5,7197.6,2425.5,1053.3,11948.9,3163.5,576.4,40,205.8,1172.2,185.1,1370.4,782.2,543.2,700.4,503.1,9546,8617.7,5522.2,20563.8,4947.4,7431.8,429.6,3237.4,0,115388,67.7,2.9,4427.9,590,429.7,895.9,91933.7,-79122.7
"TTL_21",2344.5,6.3,0.7,31,94.3,23.1,21.9,66.1,1554,243.1,155.4,471.8,125.5,3833.9,39937.7,1075.2,143.2,102,57.5,341.1,129.2,120.3,288.5,438.1,22.2,198.9,297.8,170.2,41,1004.8,1203.6,99.2,12.6,56.6,46.6,25.1,177.9,91.8,96.5,78.2,97.1,286.6,3210.7,257.7,3905.9,244.1,39627.1,292.5,135.8,0,212935.6,136.8,7.8,18686.5,437.5,349.9,496.7,40930.3,-110183.9
"TTL_22",1409.8,24,0.3,349.5,70.8,293.7,226.9,934.2,18452.6,591.6,814.1,3569.9,191.8,9274.4,2388.5,16130,1160.2,1048.3,499.3,3888.2,1616.2,1774.4,7011.4,24195.1,198.1,2597.7,10349.9,104.8,309.6,29086.6,16660.4,612.4,7.6,20.8,599.5,2625.3,5095.1,1503.2,2396.2,851.3,508.9,631.1,4433.6,2725.1,8245.1,1534.5,7836.4,159.3,1023.7,0,54063.7,2,4.1,3052.4,305.6,42.7,20,22079.1,-41687.1
"TTL_23",118.3,62.9,0.2,126.5,488.2,207.8,202.5,748.6,5157.4,192.9,846.7,475.1,29.7,1589.2,540.2,1616.1,12318.8,2103.4,202.3,1323.6,429.8,1741.3,2242.1,7109.2,63,251.1,1102.5,169.8,180.9,73223.1,1430.6,66.5,2.6,9.9,123,30,1717.7,273,1691,665.4,126.6,332.8,2698.4,1092.6,4667.9,455.7,3014.6,102.5,739.4,0,19187.4,0.8,1.1,2074.6,61.6,30.5,5.3,8690.3,-22178.5
"TTL_24A",136.2,2.9,0.7,33.9,4062.9,215.6,182.8,522.1,96.7,257.7,264,103,67.1,939.4,6.1,1096.6,569.3,21090.4,494.4,43943.2,664.1,3599.2,24122.1,18152.6,566.5,3093.7,4136.4,111.9,387,5806.3,553.9,883.6,26.2,172.1,262.5,40.2,50.5,1253.5,181.5,79.8,43.7,1463.9,603.7,417.4,515.6,232.7,251.7,124.2,115.7,0,1082.2,0.4,0.3,756.2,27,3.3,13.6,12349.4,-33016.8
"TTL_24B",83.7,0.7,0.1,4.7,37.5,5.3,4.1,15,5594.7,26.1,248.8,816.5,11.7,433.4,26.8,478.7,70.8,7316.7,46149.6,19253,3882.8,10464.5,7537.7,13244.2,461.3,4979.2,3949.3,361.3,73.3,2261.8,1168.1,17.2,4.4,3.8,11.9,7.9,92.8,1348,575.8,293.6,6.7,81.7,632.3,77.2,1019.6,34.7,128.3,29.5,115.5,0,1451.2,0.5,3.7,1161.4,20,15.5,3.1,34932.7,-38408.9
"TTL_25",1820.2,62.2,16.3,345.5,967.2,365.3,163.4,1155.9,13040.3,755.7,2441.2,4897.2,207,6517.8,440.9,5612.5,2174.2,3994.5,4319.6,31648.1,5257.7,7184,19515,60498.8,1268,7225.6,7051,350.3,1320.5,64274.6,4699.3,1339.7,881.8,80.6,753.3,708.8,2587.3,1160.8,3175.4,1784.7,346.2,2928.3,3799.6,2360.2,9016.5,755.8,1792.8,411.7,1133.1,0,34575.4,4.2,4.4,55185.2,4725.3,58.3,12,26354.8,-43740.6
"TTL_26",509.5,8.9,1,29.3,101.1,21,20.9,210,2046.8,367.3,489.9,1041.1,112.5,2554.7,254.9,1260.1,478.9,569.8,724.5,2293.5,16002.6,2292.8,4214.1,9505.4,901.3,5264.3,2139.5,268.4,273.3,4039.4,5875.9,245.2,23.2,76.3,197.4,51.2,417.1,1387.6,6045.8,3231,1156.3,491.8,6824.6,1650.1,8834.3,831.4,3324.4,101.5,1447.2,0,96512.1,150.8,20.2,276264.8,24617.6,380.6,523.7,107201.5,-230426.9
"TTL_27",801.2,2.7,0.6,20.4,77.1,19.2,13.6,206,704.7,56.2,568.4,350.5,21.6,602.8,74.2,716.9,118.7,933.9,812.4,1321.3,1345.9,4339.6,7058.4,3545.5,138.7,1116.1,882.1,51.9,284.6,18251.3,960.9,129.3,11.3,12.6,210.4,11.7,521.2,49.6,1736.6,645.1,95.2,569,1848.6,931,2178.9,496.5,646.1,130.7,619.1,0,58948.4,3.1,1.8,49490.2,4786.6,190.6,266.7,31916.7,-72394.9
"TTL_28",2957.8,82.5,0.9,803.7,2798.8,825.5,567.4,2901.3,3012.2,87.4,542.2,1313.1,84.6,2614.3,145.7,1407.4,261.7,632.6,634.2,2815.2,470.2,1059.5,24079.7,17956.8,459.3,2534.9,2428.6,538.9,1383.6,23489.9,3190.8,412.3,26.9,53.6,1777.8,91.9,684.5,718.9,1273.1,916.1,184.9,486.2,1600.5,2499.5,2851.6,1693.4,777.2,87.7,1079.6,0,15082.8,29.3,5.3,246922.1,23570.3,68.1,28.1,94040.7,-119686.5
"TTL_29",913.8,16.9,14,261,384.4,227.4,324.8,488.6,3161.5,127.5,808,1342.6,30.8,1316,132.2,639.4,646.3,658.1,274.7,1278.9,618.7,450.8,14869.9,158492,281.9,3303.9,1179,120,985.5,2994.1,23266,3357.3,27.3,9.7,2304,1022.2,642,1069.5,357.9,185.5,159.1,288.3,2732.8,5699.3,5664.8,1614.4,1649.6,132.4,693.7,0,212948.7,8,0.9,353462.8,34188,264.7,464.2,96356.4,-304736.7
"TTL_301",5.2,0.3,1.9,1.8,3,0.8,1.4,4,14.4,0.8,5.3,4.9,6.2,8.9,1.8,7.1,1.9,2.7,2.3,16.3,3.2,3.9,26.8,55.4,4308.6,3206.8,55.7,8,2.1,41.2,27.3,50.2,340.2,51.5,48.9,31.9,7.7,1.9,4.8,2.5,7,94.1,23.1,7.6,1950.2,8.5,10.1,3.7,19.4,0,7296.2,0.2,0.1,18683.8,1746.7,1.4,0.2,2572.5,-4820.9
"TTL_302T309",115.2,2.5,6.1,54.6,41.9,11.3,10.5,41.4,256.4,19.6,78.7,83.1,32.9,181.4,41.6,96.2,32.6,46.4,36.9,216.9,71,66.2,554.6,1551,859.2,62424.3,421.9,66.8,53.2,585,437.1,1251.6,1045.6,758.6,508.9,606.9,65,47.8,76.2,68.5,80.7,205.9,559.6,175,23906.1,80.9,150,35.3,236.1,0,30853.1,25.4,1.8,107132.8,9618.3,3.8,13.6,95752.9,-44823.8
"TTL_31T33",479.5,233,27.4,24.5,65.1,22.7,27.2,99.1,1451.6,348.6,804.3,832.7,151.9,1666.3,301.4,900.1,430.1,445.5,325.1,858,620.6,724.7,2530.1,2366.9,110.6,637,7551.6,151.2,848.8,16225.3,12055.8,768.8,36.7,77.9,640.5,131.9,3421.7,395.2,923.6,1027.3,2295.5,3952.5,3805,4529.5,6614.9,1449.6,23334.1,1028,1583.9,0,146984.1,27.5,907,63422.9,5856.5,1445.3,687.8,44419.8,-107162
"TTL_35",3710.6,78.9,15.6,880.4,1955.6,1392.6,1405.6,165.5,8599.8,1327.2,1967.1,6207.9,3857.4,11920.5,785.8,4352.3,3199.2,4765.4,3717,4406.7,1752.6,878.2,2138.5,2808.7,129.3,938.6,1660.9,22213.6,534.8,4996.4,44612.5,1864.2,75.7,105.8,11104.7,467,23896.2,1030.2,2812.8,1503.8,3939.4,71893.5,11324.5,3205,7512.5,9473.8,11833,2672.6,3026.3,0,159019.5,28.4,1.1,517.6,12.3,43.3,35.5,2590.7,-4102.8
"TTL_36T39",300.1,8.7,0.7,54.3,520.9,22.8,85.2,183.1,1265.6,114.8,100.6,342.2,348.9,1762,122.2,233,196.1,266.3,138.1,330,147.1,75.6,211,193.5,12.4,105.2,217,3113.1,5360.4,990.1,4382,190.4,20.2,19.1,792.1,224.8,3197.3,126.9,194.2,138.1,1376.9,3721.8,1564.2,960.2,9175.6,2001.6,2794.3,461.9,811.2,0,40672.7,163.4,11314.6,463.9,4.5,19.5,2.1,75.5,-487.7
"TTL_41T43",2155,23,4.5,561.6,1866.3,444.3,1307.3,3022.3,1242.5,121.3,223.8,940.4,6162,1416.2,184.9,494.9,394.6,504.9,272,704.1,248.5,152.7,493,500.7,26.6,150,329.5,9285.7,150.2,429.5,6173,3415.5,54,314.3,2656.7,664.1,2501.1,115.6,2174.1,185.8,5107.6,124123.6,1323.9,712.3,74330.6,7933.5,1489.5,593.9,3671.7,0,260.5,150.6,0.4,1118372.8,11,198.5,0,3.8,-1377
"TTL_45T47",64355.5,2085.2,166.2,2063.5,5769.8,1599.1,1818.5,5103.5,173469,8894.5,12931.2,32560.9,10356.4,70265.7,32707.9,33306.3,13023.5,15066,9613.1,36748,11886.9,12699.5,42310.1,103569.6,2574.1,27305.6,26615.4,11793.1,4951.6,122128.2,119339.8,40342.3,2517.2,12715.5,9232.6,5566.3,38341.2,17387.3,14832.5,8883.5,14845.1,20586.1,33427.4,32216.6,78833.6,32569.2,77359.9,5025.6,8850.8,0,1235519.7,1301.3,1375.3,466707.4,5160,6285,8516.1,292146.9,-262107.6
"TTL_49",6186.7,276,17.6,385,1740.3,301.5,301.9,1531.1,17281.6,746.6,2987.1,4296.9,4740.7,6024.5,1417,3395.3,2996.9,3370.9,1715.9,6987.3,1585.4,1646.6,5882.2,10160.7,295.8,4458.6,4120.5,4433.8,1030.5,23325.2,37566.3,23265.3,606.2,2381.4,9328.3,2784.9,5301.8,4579.1,5434.4,5427,9879.1,9499.4,16594.7,9839.6,17573.6,33371.2,14489.8,5114.9,1895.1,0,129614.3,148.5,396,44468.5,656.1,9796.7,12195.6,33249.4,-42601.5
"TTL_50",308.9,13.5,2.2,19.6,622.3,16.9,148.6,294.3,903.3,53.3,149.6,217.9,2129.8,384.4,144.4,196,146,168.1,108.5,355.3,112.6,104.2,357,749,19.1,264.6,218.7,195.3,34.3,1228,900.5,216.5,6254,172.8,2928.2,1675.1,195.8,174.1,149.3,59.3,63,103.4,2056,480.6,4218.3,641.1,542.4,34.7,65.1,0,19381.9,10.2,20.4,3820.1,96.3,2397.5,2471.4,6179.3,-11590
"TTL_51",616,86.9,2.8,28.7,151.8,24.4,41.7,607.3,2494.5,177.5,600.7,916.3,1378.7,1115,361.1,821.2,460.8,378.4,279.4,1152.8,328.7,239.3,1068.5,1933.8,52.7,482.9,940.2,1209.3,540.9,2597.1,5909.6,1150.5,131.8,243.9,1109,223.6,1634.5,1079.2,1342.4,3012.5,6338.2,6218.9,5589.7,5416.3,8100.5,1555.3,3779.6,382.6,742.7,0,81524.3,12.6,26.4,9399.6,52.4,6667.8,6273.1,47782.1,-32962.7
"TTL_52",1346,48.6,89.2,94,200.3,74.9,1249.6,111.3,3512.7,335.2,1430.7,1518.9,1078.7,1298.6,364.9,1069.4,1353.2,654.1,426.1,1979.5,1438.7,318.6,1304.8,1864.6,51.8,756.4,1545.3,7072.9,1174.6,3733.5,82869.1,16464.7,3256.2,16307.8,25529.4,7231.3,2686.6,1943,1038,1599.8,392.6,442.6,4948.5,3060.1,6866,1775.8,3403.1,1146.9,844,0,29404.5,125.8,47.8,7847.9,131,466,275.9,6264.2,-10034.9
"TTL_53",32.8,0.1,0,1,1,7.5,1.8,0.7,7.6,2.6,1.3,125.2,35.4,99.7,1.5,2.4,1.3,5.7,16.3,50.3,7,288.5,557.1,4.8,0.2,2.1,156.7,321.5,328,21.8,55391.8,14012.1,3213.9,14.7,1793.4,2116.3,5280.6,2577.8,390,3105,6775.2,373.3,5942.5,4253.6,2266.8,1175.6,5496.5,552.6,2338.6,0,15249.7,0.2,0.1,36.1,110.9,192.3,219.7,9947.5,-1403.5
"TTL_55T56",921.3,85.9,2.7,12.7,49.2,42.6,40.6,1120.6,1673.3,149.1,464.8,913,175.1,659.7,128.8,808.6,493.1,438.5,226.4,1173.1,240.8,143.2,897,601.6,42,356.6,1303.8,3741.7,1049.2,1281.2,14482.9,835.7,27.6,7559.6,1047.4,2160.6,13281.2,3260.5,4789,7809.7,18925.8,30542.2,26961.4,17888.2,12646.9,7141.4,36892.4,3647.1,3591.4,0,633557.4,5549.5,3274.9,4736,4.2,50272.6,51372.6,1047.6,-50648.2
"TTL_58T60",877.6,26.1,1.4,33.3,702.1,49.1,32.2,123.4,2469.8,161.6,216.7,659.9,146.3,978.2,640.4,488.7,218.3,226.8,153.7,852.6,490,198.6,783.8,692.6,54.3,647.5,795.3,963.5,140.5,3493.6,22245.7,671.6,131.4,234.2,1022.2,205.2,10063.6,100987,58336.5,9625.4,8231.3,3951.1,23438.6,8184.4,21270.1,24021.5,12276.8,1417.7,4173.1,0,125002.8,2641.7,12685.5,127888.1,84.5,597.7,1285.9,69389.4,-18971.8
"TTL_61",1090.9,90.8,0.2,108.8,622.2,49.9,200.1,1302.1,1556.4,183.5,365.7,896.7,185.2,978.9,424.3,719.7,440.6,354.8,240.4,1274.4,603.4,281.6,1171.3,659.2,52,457.9,1199.4,2160.8,719,9613.4,32261.6,2955.2,197.9,670,2580.1,840.8,7343.5,3615,64768.1,8239.1,17991.6,14628.7,21762.3,11862.5,33319.2,14656.8,10020.9,1572.8,3813.9,0,293187.5,50,2.7,12369.9,10.4,2650.5,4051.9,20205.3,-3890.5
"TTL_62T63",1006.3,70.6,1.5,30.8,4196.4,358.5,63.6,261.8,3230.2,448.3,989.6,1690.1,390.3,1515.2,1031.9,1355.1,1012.6,832.9,568,3479.3,1827.3,445.6,4142.7,1444.7,181.7,3033.5,2662.8,5719.7,1310.1,10308.1,50937,2722.2,63.1,379.3,1569.1,772.4,9808,11401,12565.7,27693,37114.8,4686.2,73500.2,38526,97873.3,10851,24892.1,3032.6,10604.3,0,19080.7,545.4,3406,201447.7,62.5,125.8,263.6,33332.3,-61673
"TTL_64T66",7320.9,148.8,608.4,902.7,8718.6,703.4,2576.3,12171.1,9303.3,1092.2,945.8,1754.4,2820.7,4127.5,1438,2530.7,2213.3,2771.8,2597.1,5734.7,2335.8,1937.7,6361.2,7147.2,429.1,3475.4,6268.4,14010.5,1886,18097.3,104748.8,28317.7,7164,4844.1,6788.4,4993.5,19409.8,6362.5,7743.1,8774.8,628913.5,226221.5,76603.2,51297.9,116310.2,9754.9,84186.4,6287.1,32902.9,0,921352.4,1119.1,10.4,20848.8,1200.3,2424.5,3798.6,153561.4,-114934.7
"TTL_68",10668.6,215.2,1.4,13.5,852.3,42.4,77.2,311.3,3239.7,741.5,656.8,2509.8,146.8,1063.5,2069.4,1957.5,619.5,309.2,477.1,4154.4,4699.7,528.8,1676,1685.2,693.4,3402.6,2782.5,4867.7,1758.9,23310.1,220442.1,5700,320.1,468.4,20378.3,1934,76132.7,9591.4,14753.7,13470.8,83333.7,117015.6,92390,24156,38242.9,42146.1,112227,21695.3,44685.6,0,1841416.9,3995.9,0.2,172105.3,1.6,9381.1,11716.7,3485.7,-10638.8
"TTL_69T75",5061,269.3,7.7,2462,17811.1,1348.1,4498.5,16131.6,36662.1,4053.1,3616,8227.1,3197.3,20840.4,18507.6,7624.8,5253.2,4249.4,3183.5,18972.7,36009.9,3141.1,24555.6,19497.7,1460.8,14396,15137.6,21160.2,7122.7,75357.8,287789.2,16162.1,1878.1,1423.5,7284.1,5100.5,112903.8,33343.9,42780,46463.3,149448,93402.8,185229.6,88203.2,106150.2,21681.7,123802.7,17641.4,25001.6,0,75740.2,2060,2224.6,275793.6,176.5,1003.1,1932.2,145662.9,-104912.8
"TTL_77T82",4661.7,206.6,6.9,791.3,3024.3,334.5,1006.1,5740.7,7445.2,1394.3,1272.3,5804,1554,7006.8,1936.9,2810.4,2076.4,3076.8,2469.2,9457.9,4803.9,1229.5,4604.7,5558.1,481.6,5043.8,4630.8,18196.2,3698.4,26125.1,126257.4,22731.2,3359.8,9611.3,11610.6,4697.5,26206.8,19855,38486.2,49475.5,46219.4,89317.4,89462.3,69600.8,52191.5,11057.7,83943.5,8523.3,12559.4,0,142675.1,808.4,2881.5,9774.5,14.2,1826.7,3082,62005,-10525.2
"TTL_84",1312.3,284.7,26.7,186.6,697.4,272.9,354.6,281.8,2727,320,834.7,1512.4,949.1,2848.2,293.3,1040.3,759.4,1026.9,787.4,1182.4,517.1,250.9,676,932.7,52.3,442.6,1030,6041.8,3480.5,2303,17968.5,9997.7,133,430.5,3294.8,404.5,7383.4,1373.3,1881.1,1474.6,124921.9,25017.1,14690.2,14745.9,17476.8,7138.3,21543.8,4723.6,3833.6,0,362495.7,7565.8,1872229,7122.3,20.9,264.6,972,2587,-2939.1
"TTL_85",192.2,8.8,1.8,10.5,56.5,12,26.4,251.1,563.2,49.5,107,379.4,111.9,240,60.6,220.3,118,101.7,55.9,296.3,68.4,39.5,231.3,174.5,11.9,99.3,295,915.9,256.2,461,5716.9,164.3,6.5,891.8,334.6,180.5,1623.6,723.3,706.4,1904.6,4462.1,5604.7,6201.2,3606.4,6929.5,6318.2,4336.1,1558.4,1964.9,0,578649.9,74435.2,549177.7,21801.2,14.7,1565.2,38292.8,1946.8,-5165.8
"TTL_86T88",49.1,1.4,0.1,2.2,9,1.4,2.2,10.2,125.1,5.4,9.5,20.3,12.1,43.7,39.4,19.4,7.3,9.1,7.4,25.8,9.5,8,28.6,37.9,1.4,13.9,20.5,13.7,4.4,103.9,98.4,27.3,1.8,21.6,8.2,5.4,52.4,22.1,22.2,23.6,1038.1,71.5,484.2,262.1,35244.6,1339.8,81282.9,359.9,670.3,0,1806970.1,125034.9,133604.1,937,12.3,2536.1,2426.2,250.9,-3432.3
"TTL_90T93",193.8,6.2,0.2,3.9,15.4,2.6,4.6,76.7,333.6,20.2,56.2,110.1,26,114.5,46.2,108.1,53.4,57.6,29.7,141.7,33.8,18.7,113.9,129.1,6.6,50.3,131.6,205.9,102.5,393.8,3435.9,242.8,5.4,158.1,317.4,71.9,2160.8,11914.3,6306.4,714.5,1952.8,3759.5,5699.4,1877.4,2134.5,1469.4,2052.2,14384.4,1678.7,0,174295.6,33119.2,9968.5,4558.7,3.4,5202.9,6275.2,1697.2,-6221.2
"TTL_94T96",316.8,59.2,0.4,16.8,68.6,8.9,26,260.7,578.6,43.3,72.8,168.7,59.1,240.9,90.7,134.4,108.6,106.3,72.4,242.3,76.6,33.4,134,158.3,14.4,103.7,217.8,262,248.1,1468.6,6433.9,403.3,26.3,144.8,1467,513,2227.6,248.4,989.1,405.4,5290.9,2039.7,4233.7,2492.2,6738.1,1760.4,6201.2,763.5,4890,0,296693,100844.8,225.4,1368.6,6.7,2908.7,3477.8,599.2,-3641.1
"TTL_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21405.5,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",78.3,2.7,1.3,17.4,118.7,14.3,17.1,49.9,74.6,86.1,55.7,128.8,1154.2,335.7,221.2,159.5,70.1,70.9,39,168.4,148.5,82.7,457.4,2538.5,21.4,249.3,227.6,223.2,39.6,829,673.5,265.8,31.8,142.5,69,62.9,150.7,66.8,101,56.6,336.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9987.2,0,0,-19625.4
"TXS_INT_FNL",2637,138.9,45.6,444.8,1133.2,361.3,445.1,1275.1,3730.9,749.3,759,2401,1260,4856.6,585.8,2385,1842.6,1549.4,884.6,1883,589.5,979.1,2684.2,4983,144.5,1013.2,1929.9,1450.3,756.5,15055.9,9504.4,9166,145.4,905.5,1673.4,1625,5780.4,1292.2,1467.2,2123.6,4387.2,8251.2,6049.7,4699.2,27365.3,6840.4,8008.2,937.4,968.7,0,429017.9,2380.5,147.4,56719.5,5376.8,0,12653.4,9665.7,0
"TTL_INT_FNL",265749.6,9847.2,1401.4,17568.4,111034.5,15586.8,23148.6,67435.7,686287.6,44644,68703.8,165586.6,345025.1,331150.9,122211.4,155666.2,75837.1,92744.7,89650.9,224145.7,105135.6,65324.3,227099.1,503641.4,16972.4,166841.4,136466.1,210670.7,46246.3,692310.2,1376521,252801.3,36949,94238.5,138159.3,57649.5,444573.6,251598.9,305578.6,218062.8,1200237.3,896010.6,767723.7,438862.5,999142.1,316239.6,850931.2,111543.5,193476.3,0,11691748.4,363792.2,2604000.1,3902300.3,126818.9,129289.2,183097.3,1849179.9,-2552870
