"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98"
"TTL_16",0.004,0.0014,0.0047,0.0016,0.0013,0.0079,0.0057,0.0042,0.0042,0.0029,1.2277,0.0262,0.0019,0.0027,9e-04,0.0093,0.0043,0.0039,0.0121,0.0052,0.001,0.0073,0.0047,0.0095,0.0031,0.002,0.0278,0.0015,0.0017,0.0287,0.0035,0.0049,0.0015,0.0012,0.0028,0.0018,0.0031,0.0012,0.0025,0.0024,9e-04,0.0038,0.0013,0.0018,0.0023,0.0025,0.0016,0.0016,0.0023,0
"TTL_17T18",0.0107,0.0029,0.0021,0.0056,0.0048,0.0106,0.0063,0.0056,0.0495,0.0188,0.0155,1.187,0.0053,0.0213,0.0056,0.0291,0.0167,0.0167,0.0148,0.0145,0.004,0.0157,0.0138,0.017,0.0058,0.0075,0.0171,0.0036,0.0078,0.0088,0.0119,0.0083,0.0078,0.0049,0.014,0.0103,0.0131,0.0168,0.0068,0.0113,0.0053,0.0031,0.0092,0.0103,0.0078,0.0116,0.0071,0.0075,0.0101,0
"TTL_19",0.0435,0.0244,0.0166,0.0438,0.0249,0.0636,0.041,0.0334,0.0231,0.0216,0.0242,0.0255,1.0432,0.0444,0.0056,0.0305,0.0599,0.0291,0.0152,0.0148,0.0039,0.0254,0.0135,0.0151,0.0063,0.0072,0.0125,0.0596,0.0208,0.0299,0.0101,0.0758,0.0797,0.1214,0.0302,0.074,0.0108,0.0049,0.006,0.0061,0.0087,0.0085,0.0065,0.0117,0.0304,0.0264,0.0071,0.0103,0.01,0
"TTL_20",0.1168,0.0082,0.0036,0.0387,0.0263,0.0527,0.0282,0.0219,0.0509,0.1621,0.0347,0.0893,0.0421,1.2552,0.0283,0.2569,0.0455,0.0236,0.0132,0.0324,0.0103,0.0316,0.0247,0.0437,0.0152,0.0133,0.0406,0.0138,0.019,0.0269,0.0086,0.0098,0.0115,0.0111,0.0139,0.0123,0.01,0.0055,0.0067,0.0054,0.004,0.0078,0.0089,0.0133,0.017,0.0091,0.0095,0.0071,0.0168,0
"TTL_21",0.0091,9e-04,4e-04,0.002,0.0017,0.0028,0.0018,0.0017,0.0054,0.0069,0.0041,0.0044,0.0023,0.012,1.1552,0.0104,0.0027,0.0022,0.0015,0.0023,0.001,0.0021,0.0021,0.0029,0.0014,0.0015,0.0024,0.0012,0.0014,0.002,0.0011,9e-04,0.0011,9e-04,0.001,9e-04,0.0011,7e-04,9e-04,7e-04,6e-04,6e-04,0.0034,0.0011,0.0019,7e-04,0.0096,0.0026,0.0012,0
"TTL_22",0.014,0.0035,0.0015,0.0146,0.0042,0.0231,0.0098,0.011,0.033,0.0152,0.0128,0.0216,0.0054,0.0277,0.0055,1.073,0.013,0.0158,0.0098,0.0161,0.0051,0.0174,0.0236,0.0578,0.01,0.015,0.0328,0.0031,0.0067,0.0279,0.0109,0.0046,0.0048,0.0031,0.0055,0.0174,0.0099,0.0041,0.0073,0.0031,0.0019,0.0028,0.0043,0.0049,0.0072,0.0035,0.0069,0.0032,0.005,0
"TTL_23",0.0032,0.0023,7e-04,0.0089,0.0065,0.0177,0.0097,0.0113,0.0094,0.0052,0.0141,0.0046,0.0055,0.0059,0.0016,0.0104,1.1028,0.0212,0.0044,0.0081,0.0021,0.017,0.0095,0.0221,0.0042,0.0031,0.0063,0.0033,0.0046,0.0601,0.0021,0.0022,0.0021,0.0018,0.003,0.002,0.0043,0.0011,0.0052,0.0023,0.0013,0.0035,0.0027,0.0024,0.0058,0.0016,0.003,0.0018,0.0045,0
"TTL_24A",0.0054,0.0019,0.0013,0.0078,0.0346,0.0249,0.0108,0.0115,0.0062,0.0077,0.0113,0.0075,0.0196,0.0084,0.0011,0.013,0.0142,1.2058,0.0156,0.1494,0.0045,0.043,0.091,0.0704,0.0284,0.0229,0.0251,0.0049,0.0108,0.017,0.0025,0.0052,0.0071,0.0043,0.0051,0.0041,0.0023,0.003,0.003,0.0017,0.001,0.0025,0.0019,0.0026,0.0034,0.0019,0.0016,0.0022,0.0026,0
"TTL_24B",0.0041,0.0012,9e-04,0.0039,0.0057,0.0082,0.0037,0.0043,0.0127,0.0039,0.0106,0.0102,0.004,0.0052,9e-04,0.0083,0.0055,0.1076,1.5011,0.0939,0.013,0.113,0.0485,0.0609,0.0296,0.0374,0.0279,0.0024,0.0064,0.0112,0.0022,0.002,0.0043,0.0015,0.0026,0.0021,0.0021,0.0038,0.0039,0.0019,8e-04,0.0012,0.0018,0.0017,0.0031,0.0011,0.0013,0.0015,0.0023,0
"TTL_25",0.0146,0.004,0.0037,0.0178,0.0133,0.0334,0.012,0.0152,0.0266,0.0186,0.0382,0.032,0.0112,0.0235,0.0031,0.034,0.0265,0.0517,0.0545,1.1067,0.0149,0.0744,0.0709,0.1496,0.0484,0.0404,0.0347,0.0055,0.0228,0.0562,0.0063,0.0079,0.0294,0.0048,0.0094,0.0096,0.0078,0.004,0.0102,0.0053,0.0024,0.0051,0.005,0.0058,0.0092,0.0035,0.0039,0.0044,0.0068,0
"TTL_26",0.0057,0.002,0.0012,0.0041,0.0047,0.0066,0.0043,0.0058,0.0084,0.0143,0.0134,0.0154,0.0046,0.0142,0.0028,0.0153,0.0117,0.0155,0.0179,0.0175,1.0594,0.037,0.0259,0.041,0.0454,0.0361,0.0151,0.0032,0.0086,0.009,0.0066,0.0035,0.0047,0.0028,0.004,0.0028,0.0035,0.0061,0.0232,0.0113,0.0032,0.0021,0.0079,0.0057,0.0104,0.0027,0.0054,0.0027,0.0081,0
"TTL_27",0.0048,7e-04,4e-04,0.002,0.0018,0.0036,0.002,0.0037,0.0028,0.0018,0.0124,0.0028,0.0017,0.0024,6e-04,0.0036,0.0022,0.0092,0.0086,0.0058,0.0031,1.0426,0.0219,0.0119,0.0044,0.0047,0.0054,0.0011,0.0044,0.0135,0.0013,0.0012,0.0012,8e-04,0.0015,8e-04,0.0014,6e-04,0.0043,0.0014,6e-04,0.0012,0.0015,0.0015,0.0022,9e-04,9e-04,0.0012,0.0044,0
"TTL_28",0.0127,0.0042,0.0011,0.0312,0.0256,0.0596,0.0232,0.0327,0.0099,0.0045,0.0091,0.0117,0.0153,0.0095,0.0015,0.0117,0.0072,0.0128,0.0116,0.0124,0.0025,0.0134,1.0698,0.0488,0.0179,0.0147,0.0192,0.0064,0.0241,0.0233,0.0032,0.0037,0.0045,0.0039,0.0129,0.0037,0.0027,0.002,0.0045,0.003,0.0014,0.0021,0.0022,0.0037,0.0043,0.0035,0.0018,0.002,0.0041,0
"TTL_29",0.0061,0.0023,0.0023,0.0075,0.0045,0.0132,0.0082,0.0059,0.0076,0.0045,0.0096,0.0081,0.0036,0.0055,0.0018,0.0062,0.0073,0.0087,0.0055,0.0068,0.0022,0.0065,0.0336,1.218,0.0098,0.0143,0.0066,0.0021,0.01,0.0051,0.0088,0.0069,0.0039,0.0026,0.0096,0.0066,0.0024,0.0022,0.0021,0.0015,0.001,0.001,0.0024,0.0057,0.0036,0.0024,0.002,0.0024,0.0027,0
"TTL_301",1e-04,0,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,2e-04,1.1131,0.0115,2e-04,1e-04,2e-04,1e-04,1e-04,2e-04,0.0056,4e-04,3e-04,4e-04,1e-04,0,0,0,1e-04,1e-04,1e-04,1e-04,0.001,0,0,1e-04,1e-04,0
"TTL_302T309",8e-04,5e-04,8e-04,0.001,7e-04,0.0011,8e-04,8e-04,0.001,8e-04,0.0014,0.001,8e-04,9e-04,4e-04,0.0011,9e-04,0.0012,0.001,0.0012,4e-04,0.0011,0.0022,0.0039,0.0294,1.2313,0.0019,7e-04,0.0016,9e-04,8e-04,0.0032,0.0198,0.0056,0.0027,0.0071,5e-04,4e-04,5e-04,5e-04,0.0011,4e-04,9e-04,8e-04,0.0103,4e-04,5e-04,6e-04,0.0013,0
"TTL_31T33",0.004,0.0103,0.006,0.0025,0.0023,0.004,0.0029,0.0029,0.0053,0.0079,0.0093,0.0073,0.0038,0.0063,0.0026,0.0077,0.0056,0.0087,0.0084,0.0066,0.0031,0.0082,0.0095,0.0092,0.0045,0.0043,1.025,0.002,0.0087,0.0126,0.0056,0.0035,0.0031,0.0024,0.0044,0.0024,0.0056,0.0017,0.0031,0.0027,0.0022,0.0025,0.0031,0.0049,0.0048,0.002,0.01,0.0044,0.0042,0
"TTL_35",0.0217,0.0077,0.0042,0.0229,0.0172,0.0594,0.033,0.0079,0.0245,0.0312,0.0286,0.0368,0.0273,0.0367,0.0084,0.0343,0.0347,0.0527,0.0396,0.026,0.007,0.0172,0.0177,0.0213,0.0096,0.0103,0.0144,1.0479,0.0119,0.013,0.0204,0.0116,0.012,0.0109,0.0448,0.011,0.0314,0.0056,0.0093,0.0062,0.0055,0.0328,0.0097,0.0078,0.0087,0.012,0.01,0.0146,0.0119,0
"TTL_36T39",0.0023,9e-04,5e-04,0.0022,0.0036,0.0026,0.0031,0.0027,0.0032,0.0031,0.0025,0.003,0.0036,0.0044,0.0012,0.003,0.003,0.0041,0.0025,0.0024,7e-04,0.0017,0.0019,0.0021,0.0011,0.0012,0.0018,0.0067,1.0439,0.002,0.0024,0.0023,0.0023,0.0015,0.0041,0.0024,0.0042,8e-04,0.0011,8e-04,0.0016,0.0028,0.0016,0.0022,0.0052,0.0022,0.0026,0.0029,0.0029,0
"TTL_41T43",0.0147,0.005,0.0029,0.0193,0.0085,0.0284,0.039,0.0226,0.0105,0.0092,0.0098,0.0118,0.0287,0.0101,0.0043,0.01,0.0124,0.015,0.0097,0.0088,0.0032,0.0064,0.007,0.0083,0.0047,0.0047,0.0062,0.0292,0.0078,1.0061,0.0102,0.0142,0.0095,0.0091,0.0192,0.0115,0.012,0.0032,0.0091,0.0036,0.0094,0.0491,0.0057,0.0055,0.0409,0.0121,0.0063,0.0097,0.0164,0
"TTL_45T47",0.2569,0.1208,0.0389,0.0882,0.071,0.139,0.0861,0.079,0.3007,0.1789,0.1991,0.1996,0.0894,0.203,0.1393,0.2259,0.1592,0.2062,0.1502,0.1697,0.0485,0.1579,0.176,0.2787,0.113,0.1467,0.1376,0.057,0.0837,0.1407,1.0683,0.0994,0.0892,0.0876,0.0701,0.0752,0.0718,0.0582,0.0556,0.0329,0.0223,0.0253,0.0373,0.0509,0.0625,0.0472,0.0487,0.0403,0.0436,0
"TTL_49",0.0323,0.0203,0.0064,0.0182,0.0189,0.0289,0.0198,0.0217,0.0397,0.0261,0.0557,0.0359,0.0318,0.0259,0.01,0.0339,0.0408,0.0532,0.0329,0.041,0.0096,0.0285,0.0331,0.0427,0.0183,0.0284,0.0277,0.0189,0.02,0.0306,0.0184,1.0494,0.0281,0.0339,0.0396,0.0269,0.0142,0.0152,0.0177,0.0143,0.0092,0.0096,0.0147,0.0183,0.0156,0.0313,0.0132,0.0259,0.0118,0
"TTL_50",0.0023,0.0013,7e-04,0.0014,0.0031,0.0021,0.0042,0.0027,0.0028,0.0023,0.0034,0.0025,0.0058,0.0021,0.0012,0.0026,0.0028,0.0029,0.0021,0.0023,8e-04,0.002,0.0022,0.0031,0.0013,0.0019,0.0017,0.0014,0.0012,0.002,0.0033,0.002,1.0929,0.0026,0.0099,0.0081,9e-04,8e-04,9e-04,6e-04,5e-04,4e-04,0.0016,0.001,0.0021,0.001,7e-04,6e-04,7e-04,0
"TTL_51",0.0044,0.0103,0.0013,0.0025,0.003,0.004,0.0033,0.0062,0.0061,0.0048,0.0099,0.0064,0.0049,0.0046,0.0025,0.0062,0.0059,0.0067,0.0052,0.0056,0.0019,0.0042,0.0053,0.007,0.0029,0.0034,0.005,0.0041,0.0073,0.0042,0.0039,0.0043,0.0075,1.0043,0.0052,0.0036,0.0039,0.0034,0.0045,0.0062,0.0036,0.0039,0.0044,0.0077,0.0046,0.0023,0.0034,0.0031,0.0036,0
"TTL_52",0.0168,0.0089,0.0122,0.0091,0.0073,0.0144,0.0393,0.0078,0.0249,0.0422,0.0625,0.0392,0.0204,0.0196,0.0074,0.0392,0.0357,0.0209,0.0154,0.0188,0.0083,0.0133,0.0155,0.0207,0.0085,0.0115,0.0158,0.0212,0.0177,0.0145,0.0299,0.0444,0.076,0.091,1.0921,0.0688,0.0088,0.0083,0.0073,0.0074,0.0032,0.0036,0.0081,0.0084,0.0083,0.0059,0.0059,0.0086,0.0067,0
"TTL_53",0.0063,0.0032,0.0014,0.003,0.0033,0.0048,0.0037,0.0036,0.0075,0.0052,0.007,0.0062,0.0044,0.0053,0.0032,0.0062,0.0055,0.007,0.005,0.0057,0.0019,0.0058,0.0062,0.0074,0.0032,0.0044,0.0048,0.0033,0.0064,0.0044,0.0179,0.052,0.0732,0.0047,0.0113,1.0158,0.007,0.006,0.0036,0.0069,0.0034,0.0017,0.0048,0.0061,0.0035,0.0034,0.0046,0.0043,0.0064,0
"TTL_55T56",0.0041,0.003,0.0013,0.0024,0.0034,0.0039,0.0036,0.0072,0.0049,0.0042,0.0055,0.005,0.0036,0.0037,0.0023,0.005,0.0049,0.0064,0.0042,0.005,0.002,0.0032,0.0045,0.0047,0.0025,0.0029,0.0047,0.0056,0.0084,0.0032,0.0057,0.0047,0.0056,0.0356,0.0059,0.0073,1.0103,0.0072,0.0083,0.0081,0.0065,0.0078,0.0092,0.0121,0.0052,0.0041,0.0105,0.0112,0.0072,0
"TTL_58T60",0.0102,0.005,0.0023,0.0059,0.0106,0.0097,0.0079,0.0084,0.0125,0.0108,0.0116,0.0114,0.0096,0.0097,0.0071,0.0116,0.0096,0.0128,0.0097,0.0112,0.0049,0.0083,0.0105,0.0115,0.0065,0.0084,0.011,0.0081,0.009,0.0091,0.0146,0.0091,0.0119,0.0082,0.012,0.0065,0.0215,1.2098,0.1304,0.0202,0.0084,0.0058,0.0197,0.0162,0.0156,0.0238,0.0124,0.0106,0.0148,0
"TTL_61",0.0087,0.0059,0.0023,0.0063,0.0089,0.0081,0.0097,0.0134,0.01,0.0098,0.0108,0.0099,0.0081,0.0078,0.0051,0.0098,0.0095,0.0111,0.0081,0.0101,0.0043,0.0072,0.0095,0.0095,0.0054,0.0064,0.0091,0.0081,0.0135,0.0101,0.0147,0.0154,0.0137,0.0107,0.0162,0.0082,0.0128,0.0099,1.0924,0.0164,0.0115,0.0088,0.014,0.0168,0.0156,0.013,0.0087,0.0099,0.0126,0
"TTL_62T63",0.0209,0.0119,0.0065,0.0152,0.0573,0.0412,0.0213,0.0228,0.0284,0.0311,0.0383,0.0317,0.043,0.0234,0.0156,0.0317,0.0316,0.0438,0.0325,0.0385,0.0159,0.023,0.0371,0.0308,0.0178,0.0254,0.0297,0.0319,0.0376,0.024,0.0358,0.0265,0.03,0.0232,0.0248,0.0185,0.0312,0.0367,0.046,1.0739,0.0311,0.0137,0.0569,0.0666,0.057,0.018,0.0287,0.0276,0.0446,0
"TTL_64T66",0.0627,0.0262,0.1386,0.0616,0.128,0.0757,0.1217,0.1837,0.0619,0.0546,0.0502,0.0466,0.0896,0.0465,0.0303,0.0537,0.063,0.0867,0.071,0.059,0.0261,0.0495,0.0569,0.0676,0.0361,0.0428,0.0541,0.075,0.0593,0.0467,0.0764,0.1189,0.3368,0.1096,0.0789,0.0598,0.0631,0.0363,0.0449,0.04,1.3134,0.1202,0.0722,0.0865,0.0827,0.0271,0.0958,0.0589,0.1311,0
"TTL_68",0.0626,0.0277,0.0124,0.0201,0.03,0.0306,0.0305,0.0305,0.0552,0.0449,0.0453,0.0462,0.0288,0.0348,0.0372,0.0475,0.0365,0.0425,0.0336,0.0444,0.0307,0.0315,0.0373,0.0479,0.0364,0.0352,0.0384,0.0335,0.0423,0.0437,0.1111,0.0402,0.05,0.0343,0.114,0.0393,0.1297,0.0331,0.0507,0.0395,0.0598,1.0499,0.0649,0.0437,0.0347,0.0422,0.0732,0.0949,0.1051,0
"TTL_69T75",0.0775,0.0387,0.0216,0.104,0.1514,0.1246,0.1645,0.1654,0.1334,0.1402,0.1187,0.1159,0.1468,0.1144,0.1165,0.1227,0.1223,0.1504,0.1072,0.142,0.1357,0.0935,0.1527,0.1471,0.0892,0.1047,0.1126,0.0897,0.1308,0.1019,0.1333,0.0938,0.1305,0.0709,0.0785,0.0674,0.1737,0.0933,0.1248,0.1109,0.0963,0.0695,1.129,0.1293,0.086,0.0419,0.0927,0.0895,0.0926,0
"TTL_77T82",0.0485,0.0265,0.0112,0.0427,0.0499,0.0508,0.056,0.0754,0.0544,0.0569,0.0522,0.0642,0.053,0.0515,0.0324,0.0538,0.0531,0.0809,0.061,0.068,0.0299,0.0402,0.0498,0.0592,0.0371,0.0467,0.0459,0.0808,0.0904,0.0467,0.0767,0.0812,0.1652,0.1046,0.0811,0.0551,0.0637,0.0561,0.081,0.0981,0.0418,0.0572,0.0701,1.0986,0.0492,0.0255,0.0659,0.0573,0.0543,0
"TTL_84",0.0144,0.0205,0.0145,0.0123,0.0181,0.0214,0.0209,0.0204,0.016,0.0158,0.0199,0.0173,0.0175,0.0157,0.0072,0.0166,0.0172,0.0234,0.0176,0.0153,0.0063,0.0111,0.0128,0.0153,0.008,0.0095,0.0153,0.0231,0.058,0.0108,0.0172,0.0463,0.0333,0.0164,0.023,0.0118,0.0189,0.0101,0.0118,0.0105,0.0888,0.0228,0.0203,0.0331,1.0198,0.0132,0.0263,0.0342,0.0254,0
"TTL_85",0.0024,0.0012,0.001,0.0015,0.0019,0.0022,0.0023,0.0029,0.003,0.0025,0.0026,0.0034,0.0021,0.0022,0.0014,0.0027,0.0024,0.0031,0.0021,0.0025,0.0011,0.0017,0.0023,0.0027,0.0014,0.0016,0.0021,0.003,0.0034,0.0017,0.005,0.0021,0.0025,0.0064,0.0029,0.0017,0.0027,0.0025,0.0025,0.0032,0.0032,0.0024,0.0048,0.0047,0.0062,1.0124,0.0028,0.0133,0.0129,0
"TTL_86T88",6e-04,6e-04,5e-04,5e-04,7e-04,7e-04,8e-04,8e-04,7e-04,6e-04,7e-04,6e-04,6e-04,6e-04,4e-04,6e-04,6e-04,8e-04,6e-04,6e-04,3e-04,5e-04,5e-04,6e-04,3e-04,4e-04,6e-04,7e-04,0.0015,5e-04,6e-04,0.0013,0.0012,7e-04,7e-04,4e-04,7e-04,4e-04,5e-04,4e-04,0.0032,7e-04,0.0012,0.0013,0.0232,0.0024,1.0642,0.0029,0.0033,0
"TTL_90T93",0.0017,9e-04,4e-04,0.001,0.0013,0.0013,0.0013,0.0018,0.002,0.0016,0.0019,0.0017,0.0013,0.0014,0.0011,0.0018,0.0016,0.0022,0.0015,0.0018,8e-04,0.0012,0.0016,0.0018,0.001,0.0011,0.0016,0.0014,0.0022,0.0014,0.0026,0.0017,0.0018,0.002,0.0028,0.0012,0.0038,0.0256,0.0111,0.0022,0.0017,0.0022,0.0043,0.0032,0.0021,0.002,0.002,1.05,0.0051,0
"TTL_94T96",0.0023,0.0026,8e-04,0.0013,0.0017,0.0017,0.002,0.003,0.0026,0.0021,0.0024,0.0022,0.0017,0.0018,0.0012,0.0022,0.0023,0.0028,0.002,0.0021,9e-04,0.0014,0.0018,0.0022,0.0012,0.0013,0.0019,0.0016,0.0033,0.002,0.0034,0.0024,0.0031,0.0025,0.0074,0.0038,0.0035,0.0012,0.0027,0.0014,0.0044,0.0015,0.0031,0.003,0.0033,0.002,0.004,0.0038,1.0137,0
"TTL_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TOTAL",2.2695,1.6569,1.3773,1.7397,1.9457,2.1647,1.9475,1.9128,2.4786,2.1152,2.2685,2.2113,2.4305,2.1434,1.6629,2.2897,2.1084,2.4793,2.3762,2.2063,1.4772,1.9968,2.133,2.6093,1.7968,1.9807,1.8714,1.7988,1.8438,1.9016,1.7731,1.9215,2.4342,1.9306,1.8951,1.7153,1.828,1.6888,1.8161,1.5719,1.7747,1.5528,1.6309,1.7147,1.7214,1.4493,1.6696,1.658,1.7313,1
