user_sector_i,D01,D02,D03,D05,D06,D07,D08,D09,D10T12,D13T15,D16,D17T18,D19,D20,D21,D22,D23,D24A,D24B,D25,D26,D27,D28,D29,D301,D302T309,D31T33,D35,D36T39,D41T43,D45T47,D49,D50,D51,D52,D53,D55T56,D58T60,D61,D62T63,D64T66,D68,D69T75,D77T82,D84,D85,D86T88,D90T93,D94T96,D97T98
D16,0.039989496824957636,0.2049134348410827,0.0016639204236510029,0.0015207578804785483,1.3077347693637664e-05,1.4798051337537357e-05,5.953634607892937e-05,2.064844372679631e-06,0.0056397782632456326,0.006454703508996527,0.26595126691967896,0.007133693166879346,0.0037291089370594136,0.061833141302806684,9.154143385546365e-05,0.006299496040316775,0.0027975199842521204,0.0007192541231500715,0.0008803119842190828,0.009556443897490113,0.0002839161012434493,0.000515178670983568,0.005562346599270147,0.00011012503320958033,1.0324221863398155e-06,0.00022300319224940015,0.0018332376622107328,0.019120114750284602,0.0005103607007806489,0.000291143056547828,0.05509314512965158,0.024439497995036117,0.004932569065602859,0.0017155415329679936,0.007100655656916473,0.001797791167146399,0.002548706237344225,0.0006204857339902292,0.0006793337986115987,0.00032211572213802244,0.006207266325003752,0.0001338707434953961,0.006021430331462584,0.0032782845823576944,0.0001293969140212569,8.913244875400408e-05,0.00010599534446422107,0.00017069380147484951,0.0010771604810812076,0.0
D17T18,0.07778730573809618,0.011749421561616973,0.001037855875606975,0.01099142986697961,0.0004463676459397367,0.00010329818365002009,0.0026373268379687015,2.6728601553277647e-06,0.004063219117302084,0.030964927672404198,0.011251955118590087,0.28594839681847883,0.0021060565753303184,0.06518681405760926,0.0029954900987826222,0.018930925117778795,0.00141818815300332,0.001883894728302193,0.025025832407265903,0.0029016255392102295,0.0011957118518392735,0.0005793817454342831,0.0057353289850615415,0.0003234160787946595,9.433624077627405e-07,2.2955151922226684e-05,0.0014604822342846827,0.018784861171643533,0.019020387319448294,0.00028851166970743814,0.05412667596193092,0.017917911118909575,0.004429872639785869,0.0012611183121108236,0.0054670996071210015,0.0008859745279571738,0.0040308303413022295,0.0004581596760367709,0.0008172662992584541,0.00045312840986203636,0.011248181668959037,0.00011068785584416156,0.008950308070716962,0.004931741440715647,0.00013285687242658596,6.524923320358955e-05,0.00012232265887323536,0.0001282972874557327,0.0017859422649628284,0.0
D19,8.000467421248125e-06,3.078967765147006e-05,1.2121920335224434e-06,0.029704280904654063,0.5817714441013402,0.00038038586011934273,6.460983538674622e-05,0.0017699215881461193,0.004923317944151404,0.0017936805520031595,0.00013625038456792262,0.00022643747186199242,0.04549186994925036,0.017329133653626795,6.000350565936094e-05,0.0019241124148101742,0.0033417709980146718,0.00026171226003749554,2.35165254503354e-05,0.0005374859476638513,0.001074123360904237,0.00020958800259603046,0.003538024888241955,1.9395072536359094e-05,8.485344234657103e-07,3.818404905595696e-05,0.000674706085858592,0.012180590429646919,0.00038511340905008024,9.612682825832975e-05,0.018013416056550213,0.015290590310852099,0.004396135628772493,0.003350377561452681,0.0037927064344850207,0.0003106848181918022,0.0011845540551581317,0.00021286092108654104,0.00010764265257679296,8.812636083708163e-05,0.006078294513691588,0.00030013874750015697,0.002905018208336535,0.002423535532621421,4.315403639339898e-05,3.806282985260472e-05,0.0005207576976012417,9.49146362248073e-05,0.0005610024731141867,0.0
D20,0.012120126118537963,0.0056625998622871435,0.0009786041761984763,0.02477794484027037,0.04389638244515818,0.00484335693128941,0.011641132786787328,4.444893178544325e-05,0.027286004620142038,0.006580928133717911,0.0013753093763899766,0.0049995042700991185,0.0986067109397432,0.3042769514096769,0.00225852723649227,0.019780866159900334,0.00438310128019594,0.0008067511438929563,0.008844912947100617,0.003118095596736005,0.0010705340269307165,0.0007811005325079051,0.007155792899510546,0.0002896154136524924,1.273434607768497e-06,0.00011060689164617801,0.0009555004340289622,0.04328440615651057,0.0012669461552432004,0.00042660059360244645,0.057765722596824234,0.020845093653535436,0.0056843695301056615,0.001464207239960863,0.008216200089322343,0.0009941885902078336,0.0034764764792079962,0.00043411992176260327,0.0006429025576934098,0.0006118550091611492,0.010253574182265482,8.568395717985172e-05,0.011694798959543286,0.0036984785791623048,0.00012904137358720768,8.180301361331916e-05,6.35504509019707e-05,0.00012164332491350498,0.0011912677556958154,0.0
D21,0.16904743008789946,0.0003776521303180524,0.00019318135625700475,0.0012132873156502062,0.00017382450693265557,0.00020905397270297107,0.00043940047966272626,1.354979452704442e-06,0.019827607899917346,0.02132795729104765,0.0002975147741152468,0.013386809855733402,0.0013623350554476947,0.029385439390801238,0.248531299057515,0.0045480853172490815,0.006808191044360091,0.00012136744526366932,0.00030603178781796046,0.002669309521827751,0.0009813922607445032,0.00029674050014227285,0.001815478898130709,8.2266609628484e-05,5.807054797304753e-07,7.29753219527964e-05,0.0011587010005555416,0.010938555553189719,0.0006536808016832715,0.00019511704118943966,0.08002857070960274,0.01820685890598959,0.003324926008443458,0.0021782262544690124,0.00402467611151868,0.0031154848987539996,0.008998805682396686,0.001143602658082549,0.0011106960142311555,0.0008805430757646439,0.012304761978502284,7.97502192163186e-05,0.027110041752723992,0.012389157841556446,0.0002202809453110936,0.00019105210283132637,9.388071922309349e-05,0.0002607367603989834,0.002183452603786587,0.0
D22,0.0001731040060198693,0.03544331826727805,3.0443370143872912e-05,0.001645443678673095,0.005516256759656828,6.894126422715615e-05,0.0002746729180693825,7.371937164884024e-06,0.0022569049112937532,0.017221800838653416,0.002057726090486979,0.005634207754294973,0.007220402900939185,0.28034371247479206,0.0006988323397600243,0.19877295471064058,0.004319409109202417,0.0041321072982724,0.0058230112561289465,0.011791823047296712,0.0026786070205961003,0.002723521230359931,0.005510386513395902,0.0003512591541712332,1.5016909039578567e-06,4.887321305608297e-05,0.0007485246569455389,0.016409113024902403,0.0035708844522568776,0.00032108881873717075,0.06103950320788481,0.017017434358360242,0.005079810776024713,0.0014563671421293104,0.012847238718069275,0.001076166308718162,0.003472728474079996,0.0011502952324317181,0.0006858631910440247,0.0005673661269862593,0.008347626700391913,0.00035849457398121195,0.011948408453373043,0.006193382839986916,0.00022839353475649946,0.00010634701947119731,3.071640485368343e-05,0.00014266063587599638,0.0018275578301167115,0.0
D23,0.0003484733018582232,7.83629139467446e-05,1.1964408499452409e-05,0.048290175097137525,0.004441727229551677,0.0023543737361107877,0.0797540339469094,0.0005332481404060577,0.002546438148049017,0.008497265538399175,0.0026293966626114453,0.01401848350567628,0.02653555259641134,0.03842682765847968,0.001164905521582446,0.009192706686741516,0.18288731444668252,0.01890447853957517,0.009176067443133007,0.018983079157002036,0.0012506372434129592,0.0016603588086491737,0.016593921478300126,0.002186158906678089,3.565552201823566e-06,5.7365773202672485e-05,0.002419187551690602,0.045241548730085006,0.0018609013113784058,0.00029744628812545924,0.0472309683897158,0.02913468168255397,0.006938485350255285,0.0012910468350336264,0.006376475088754518,0.0013913577036449292,0.004730695426886133,0.0008354484981339485,0.0009982753820172246,0.0003876151415849085,0.013530319791999946,0.0001423051500994472,0.008995650501720735,0.00564807239116865,0.0002505394680481359,0.00011211680812400768,0.00015743893833385387,0.00019459991572619282,0.001598159731350696,0.0
D24A,4.097256800314152e-05,6.18182604959679e-06,6.756879635605795e-06,0.03520010822508489,0.001518069585365519,0.19020450846324335,0.000583248099609632,3.3784398178028974e-05,0.007209662452889633,0.0015945517123047166,8.007621185175377e-05,0.0001551207048259288,0.06505775299105138,0.005489030241852443,0.0002607149195568321,0.0003479793012336984,0.01412504123313916,0.20572628297510012,0.01262221056780288,0.0028054708010431762,0.001110212829488633,0.0007799883077229625,0.016393987038435937,0.00022743369326656097,1.7251607580270112e-06,4.190703008040615e-05,0.0009911767371847693,0.05082805200525858,0.03551732215946711,0.0002822075473339186,0.03642662564234384,0.027620973843184467,0.006383813621682453,0.0013784753273618333,0.008057435202063408,0.0005813791754551027,0.004327350116416005,0.000642766145761564,0.00024461341914857996,0.00023368740101440894,0.023667264794277817,1.2004243607937954e-05,0.005541575763274016,0.002465110959824097,9.93405069830554e-05,3.86723536591055e-05,0.0002254928874137806,0.00012478662816395382,0.0009623521761860678,0.0
D24B,1.9594044606008597e-05,3.719547450632141e-05,5.535040849154971e-07,0.006937841601964807,0.0036347506248230865,0.14422534169744428,0.0006023231452050439,2.8339409147673455e-05,0.009929752582567035,0.001511841057538189,0.00038036800715392964,0.0007881898169196679,0.01423878188363418,0.017102722719803946,7.9040383325933e-05,0.0014137601336911625,0.011259380095351042,0.00577182989668182,0.37139459892927956,0.0021477065502891117,0.00031627223412071504,0.0005721018221686578,0.007481825416619758,0.00017712130717295908,1.1070081698309942e-06,2.2472265847569183e-05,0.0008446472335810486,0.05343561646019304,0.01181543029905715,0.00027132770242557666,0.02768682783155808,0.018720393758377977,0.0033563380701105913,0.001496342943160555,0.006675702067348827,0.0019242016008002342,0.001925197908153082,0.0005180798234809053,0.00035313560617608716,0.00029258225928633177,0.018574932884862186,2.5461187906112866e-05,0.003835561906830429,0.0017645710227106048,0.0001140218414925924,4.0737900649780585e-05,9.841302629797539e-05,6.166035505958638e-05,0.00038523884310118597,0.0
D25,9.684293866343083e-05,0.0001903623827683454,3.6927717316846834e-07,0.0011065390493993153,0.0030899267464871588,0.010124933853226357,0.0003411197887143726,5.816115477403376e-06,0.007308179895590572,0.007549040931789706,0.007841600772232424,0.003455326509337358,0.0056451401462263755,0.01732814671234379,0.0004566112246228111,0.010159645907504192,0.012142664327418867,0.20126187549229263,0.09040163693185323,0.14202104658320755,0.00716333092441524,0.00885831314925851,0.03752806968112547,0.0026547335979081187,9.047290742627475e-06,8.317968325619748e-05,0.0018051191417407652,0.04017107872878549,0.006006662498758306,0.0003183169232712197,0.04734096432302447,0.02052534847763639,0.004849994073101371,0.0013049332106840749,0.007578860063523059,0.0015379471069533785,0.0054228352879789575,0.0007981926098036443,0.001174670687848898,0.0005883508561506622,0.013450367116901705,0.00019257804580735622,0.01068023440237844,0.006229336634178893,0.00021593482701026185,0.0001524191532252853,0.0004383320045509719,0.00021584250771696976,0.0022878567263652453,0.0
D26,3.978056665030359e-06,7.160501997054646e-06,3.744053331793279e-07,3.903175598394494e-05,5.031071664597219e-05,0.00010876474928859476,0.00011438082928628467,1.5912226660121437e-06,0.008282828783926329,0.005271861094498174,0.0009203351096214354,0.005421155221103431,0.0011855544875123418,0.0135004011051135,0.000921973132954095,0.02122279190593702,0.017413311242170656,0.005885277432245856,0.02921316332398365,0.015835239563486436,0.44122849503517464,0.04666218347480629,0.025973106371316394,0.0007003719763785803,3.229245998671703e-06,0.00018912149392220803,0.0018679082072316669,0.010985192877481422,0.0006002653504197574,0.0007339280543647776,0.08029889900963705,0.01568809826754696,0.004369076234869519,0.0026432080509127603,0.005763970104295753,0.0009491643202762436,0.004281933393572031,0.0008398847636545273,0.001722358133958203,0.005559170387046661,0.013784200347663431,0.0002543616232287059,0.015191215589751346,0.007074903577756523,0.00013820236860981943,0.00010305506795761001,0.00024121063590078199,0.00017466008792815647,0.0020340505738299934,0.0
D27,2.2977275474555666e-05,0.00015126706354082477,4.1625499048108087e-07,0.000351985219950802,0.0002619076400106961,0.0006747493395698321,0.00113837414796766,1.9980239543091882e-06,0.0079272432897198,0.007658342565869022,0.0014967696947718707,0.009539065863860642,0.001843926356833092,0.03668854835900628,0.0003380823032687339,0.04147956004844542,0.02772308187202856,0.027733987752779164,0.18353331888096006,0.03622325853064652,0.059575996006616116,0.15292492391691284,0.03296989277604449,0.001660607659025224,4.412302899099457e-06,0.0004160052374867922,0.0014525634147827798,0.012045670165539615,0.0006987256270215423,0.00033083946643436307,0.05658045859311807,0.020404153625397815,0.004778357537728519,0.0018762277440944237,0.007583583169578619,0.002713816035940455,0.005038766659773484,0.0008810453128522557,0.0012008123965398221,0.0011328795820933096,0.01072056402884214,0.00024966974329055226,0.012009206228373471,0.006940635711281542,0.00010681103055744536,9.399037685062807e-05,0.00025083525726389934,0.00014951879258080425,0.002458235471785071,0.0
D28,0.00010341357784224628,9.727833805588672e-05,1.5812473676184448e-05,0.0007081458211142442,0.0025772434595339507,0.00020265266263397986,0.0003008797491104376,3.4787442087605785e-06,0.009314432493798505,0.006728587048584711,0.0016878234401959279,0.004039391275423374,0.003773109218716428,0.007803708758775844,0.0006424291805160218,0.023178872662971733,0.007098345933028608,0.08543030452990052,0.05468377171519103,0.0623288497380474,0.041389339597096904,0.04822817121215197,0.1788139670694483,0.014428123230781851,0.002100971752407275,0.0019093245714519194,0.002358651823434377,0.01670613143846769,0.0007746214604489237,0.0006191532192646782,0.056572287071285095,0.022597163381372264,0.006629664213266501,0.001981113201941797,0.007220481479703456,0.0014368478580075283,0.006179451462758177,0.001091250433340841,0.001305224827126969,0.0011466573411021913,0.01250595893070487,0.00023105186535640716,0.015359857429677345,0.00831242766188605,0.00020695365547390203,0.0001933549281123834,0.0002540748270289317,0.0002819680305937211,0.0023291141226072644,0.0
D29,5.4015266342125625e-05,1.2332252589526397e-05,7.1527065019253106e-06,9.25741094387115e-05,0.0017430405810036612,0.00020504425305519226,0.0003450564274549486,2.548665535168789e-06,0.004138621754027795,0.013592773234210523,0.00119129560014825,0.0019665832129431428,0.0019160209773260847,0.010852875568886812,5.1631030841483854e-05,0.04177262812141645,0.016083723827260327,0.0417616935241204,0.05551791021265078,0.029797270921830946,0.02085737437463147,0.024235918294058124,0.034986682811503654,0.28119237754977544,5.755051208445652e-06,0.000635193223377873,0.005810957420184839,0.009237597124710643,0.0004271070146839309,0.00029063008602650547,0.07425389049683193,0.017915885486977635,0.004329113949027347,0.0019170075575332467,0.011944033278008106,0.002290921456047687,0.004432869300813895,0.00047314742435149615,0.0007134619198127339,0.00076303757522263,0.006488655807487947,0.00015193335190296525,0.02155266677562897,0.00988060077472855,0.00014157425972776303,0.00012019835523925062,0.00020331773769265856,0.0008794540396677592,0.0035884388585003912,0.0
