"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_16",400.3,0.4,21.3,1.5,4.3,90,103.8,189.8,703.1,50.7,21635.9,4403.4,10.6,223.6,12.5,1040,187.1,49.1,778.8,711.4,72,479.7,703.9,2907.9,53.9,100.2,5861,12.1,17.3,36174.7,4918.8,1361.7,0.8,3,215.5,52.1,1422.3,101.5,651.9,931.1,83.7,4289.8,485.8,653.1,641.7,1680.7,796.7,109.2,364.4,0,6061.1,0.3,1.6,13286.8,524.3,0,198.8,4902.3,0,120739.2
"DOM_17T18",429.5,1.5,0.3,42.2,115.5,81.7,59.5,77,28796.4,601.1,682.1,38597.3,175.1,4977.5,739.6,3307,1268.3,915.2,819,2076.9,500.9,965.5,2077,3402.1,49.7,642.3,2382.6,102,317.3,3897.7,24965.9,1646.2,54.9,58.6,2139,822.3,7268.6,7004,992,5978.4,6037,1869.9,11404.1,6884.8,8900.8,10109.7,8062.6,1146.9,3062.2,0,43917.2,6.1,14.8,1025.4,68.1,0,773.7,22092.4,0,274405.9
"DOM_19",11272.5,474.1,112.1,1249.9,5874.4,1360.3,1509.6,2751.9,4538.4,572,1084.2,3266.4,10783.3,17991.7,548.7,3444.4,6800.9,1680.8,456.7,1192.4,308.9,2038.6,1410.8,1104.8,39,299,1121.1,29966.9,1463.7,34937.9,10989.3,37426.6,3701.5,25574.6,5428.1,11343.2,5003.6,478.4,582.2,1485.1,9913.7,7152,3785.8,7400,68095.5,29597.7,5588.4,1367.2,2316.3,0,164041.9,26.5,1.5,944.8,373.1,0,2276,88135.8,0,642684.5
"DOM_20",25703.7,14.6,2.5,651.8,4659.5,670.4,631.4,949,7785.3,6991,1679.8,13098.8,8091,100079.2,5255.9,43956.3,3544.3,896.8,246.2,5530.5,2192.2,2078.2,3044.8,8317.8,214.5,1022.6,5351,1972.5,1007.2,12613.4,3406.1,863.8,69.1,416.2,1474.3,280,1412.1,519.1,542.1,725.2,477.2,9451.1,7236.4,7180.2,19594.8,4584.1,7225.2,492.2,4155.1,0,114863.2,68.9,3.3,3574.6,339.2,0,908,94630.7,0,552744.4
"DOM_21",1709.8,4,0.4,25,187.6,26.4,25.2,48.1,1159.7,240.4,130.2,506.5,301.4,3958.3,24296.5,1481.6,159.2,81.9,37.7,292.7,114.9,105.1,222.6,456.7,15.8,136.4,242.6,167.6,48.8,919.7,802.9,72.4,7.9,32.4,65.8,23.3,110.4,79.5,86,102.6,91.8,356.1,3984.6,342.9,1863.9,227.4,12001.2,282.9,188.7,0,147207.9,135.1,4.4,20883.5,226.3,0,484.8,47062.4,0,273829.9
"DOM_22",1374.6,19.1,0.2,295,79.1,397.9,171.6,499,18773.4,495.4,682.7,2868.5,333.7,8412.4,904.3,12168.7,883.4,806.5,372,3056.5,1036.2,1296.6,5225.3,22604.3,148.5,2167.1,6219.2,42.1,251.8,29457.3,23529.2,356.1,4.5,19.4,464.3,1695.6,5363.1,1138.6,2313.5,774.1,368.9,813.3,3876.6,2311,7392.2,1425.4,8450.4,208,1117.2,0,45446.7,1.2,2.1,1694.8,116,0,15.5,23090,0,253030.1
"DOM_23",74.9,30.7,0,164.3,921.8,209.1,184.4,646,4388.7,187,636.4,311.8,29.3,1141.2,215,1374.7,11777.2,1787.5,142.3,1048.3,377.6,1460.2,1954,7957.5,68.2,278.6,872.1,111.2,212.4,73535.5,1728.9,62.4,0.7,3.2,172.5,22.2,2147.6,184.1,1890.7,840.8,96.2,224.7,2919.6,1053.4,4610.8,375,3615.9,103,1000.2,0,15392,0.4,0.2,819,23.8,0,1.3,8658.7,0,158045.1
"DOM_24A",131.8,2.3,0.5,25.8,6960.5,222,181.1,375.4,78.1,134.9,244.2,86.7,50.6,831,4.6,907.5,736.4,19912.5,395,38652.4,508,2763,21416.4,19386.6,476.7,2912.2,3340.8,138.2,363.3,6081.6,630.9,635.7,18.7,115,254.1,55,72.4,781.1,121.2,94.1,48.2,1780,543.6,480.2,430.4,218.7,259.6,148.2,145.4,0,894.7,0.4,0.2,432.5,-3,0,10.8,11536,0,147023.9
"DOM_24B",39.4,0.5,0.1,2.4,35.2,3.7,2.6,7.5,3487.7,7.9,202.3,611.3,11.9,202.2,9.4,273.9,64.6,5365.6,33900.4,13821.9,2117.4,6195.2,5670.1,11531.4,340.1,3880.9,2638.1,183.2,89.9,1968.4,629.2,14.1,4.3,4.2,8.7,6.2,113.1,772.6,400.8,237.4,6.5,51.2,527.1,72.8,836.8,22.9,38.3,36.6,84.3,0,647.9,0.4,0.4,800.4,-38.8,0,3.1,38608,0,136554
"DOM_25",1781.6,30.4,12.2,273.1,1716.2,388.4,151.8,679.7,11854,620.1,2350.2,4413,417.3,5769.7,196.4,4264.2,1945.4,3740.5,3697.1,29640.6,3978.1,6133.8,16916,64696.6,1055.6,6674.1,5831.7,248.4,1589.3,64680.6,6086.7,1373,1017.4,142.8,789.4,617.8,3289.2,816.5,3416.9,1956.1,353,2706.4,4040.8,2358.4,7534.2,725.8,2230.1,395.8,1118.7,0,33019.5,7,2.4,48216.6,1718,0,12,27328.8,0,397019.7
"DOM_26",250.3,5,0.6,13.7,124.3,13.5,13.8,109.7,1312.4,254.9,340.7,959.2,136.1,1905.4,95.1,795.5,424.1,458.5,580.9,1612.6,11992.9,1634.8,2984.2,7697.2,763.8,4914.4,1136.1,238.7,244.6,2651,5978.6,161.3,14.8,47,166.3,31.6,293,1088.1,5466.8,3358.7,803.4,424.4,6842.6,1580.7,8333.7,756,3208.1,98.4,1116.9,0,56498.5,165.5,16.7,173947.1,5862.8,0,503.5,108827.6,0,429255.8
"DOM_27",891.8,1.8,0.2,7.5,53.4,12.5,6.5,132.1,388.5,21.8,613.5,157.4,23.1,317.9,26.1,285.3,77.9,467.8,467.7,681.7,523.6,2803.7,3940.7,2406.9,62.1,560.7,516.9,29.1,212.3,11001.8,1005.7,104.4,5.9,10.5,59.6,9.1,346.7,31.2,1172.1,392.4,64,394.8,1059.3,583.9,1716.7,285.9,419.7,113.5,935.1,0,34021.3,2.3,1.3,30808.1,1251.1,0,246.3,30113,0,131846.1
"DOM_28",1841.8,32.2,0.4,493,4121.4,753.7,475.2,1832.2,2475.7,40.2,323.7,1095.8,66,1527.6,56.3,914.6,216.3,417,405.2,1952.6,399.4,772.8,16106.6,16026.3,278.3,1787.3,2491.4,637.8,1541.3,20892,2584.5,255,21.9,30.3,1427.7,52.5,632.4,410.4,1092.3,964.2,382.5,383.4,1250.3,1506.3,2437.3,1569.9,618.1,94.6,742.3,0,12654,24.5,4,181937.9,7293.5,0,20.5,96339.1,0,394703.3
"DOM_29",347.5,8.4,5.2,74.5,309.2,97.3,123.4,143.4,1293.9,50.1,295.6,499.7,37.8,492.2,27.8,212.3,279.5,252.9,98.6,443,165.9,155.1,5232.5,73824,107.6,1478.5,444.8,45,424,1134.2,12885.8,1428.6,13.9,4.9,1094.4,349.4,421.8,333.5,132.6,104.2,127.7,246.1,1405.9,2687.6,2550.7,696.5,942.7,242.3,369,0,165923,9.2,0.3,288129.6,11622,0,478.7,95216.8,0,675521
"DOM_301",2.6,0,7,0.5,0.9,0.4,0.7,1,9.7,0.4,1.5,2.1,4.5,5,0.8,5,0.9,0.9,0.5,4.4,0.7,0.8,3.1,17.3,3179,2293.9,38.7,5.2,3.8,13.7,15.8,42.5,337.9,31.7,45.1,30,3.9,0.9,2.4,0.8,2.9,66.4,41.8,2.3,2084.1,5.6,4.7,0.7,41.3,0,7641.4,0.1,0,16447.6,652,0,0.1,2122.1,0,35229.2
"DOM_302T309",75.2,1.3,22.6,15,42.5,6.5,5.6,16.8,170.5,11.5,38.8,55,27.7,125.4,21,67.6,26,32.2,23,147.7,44.3,53.8,204.7,1089.9,606.7,47453.9,315,55.4,49,461.4,430.8,1082.7,1055.8,469.9,519.4,577.9,52.7,35.3,69.6,80.1,69.9,140.8,782.3,170.3,23971.9,60.7,113.6,13.8,529.7,0,27437.7,28.5,1.7,96805.9,3596,0,11.8,98533.4,0,307908.3
"DOM_31T33",267.6,179.1,27.1,11.9,78.1,15.8,17.8,49.1,1415.5,200.4,574.4,823.7,479.7,1262.1,205.9,677.4,397,494.7,250.2,912,563.4,410.2,1565.2,1908.7,54.9,363.2,4264.3,131.2,604.4,11353.7,12588.8,792.3,27.4,69.1,549.4,86.7,3664,306.2,652.8,991.1,2524,2665.4,3353.2,3708.5,4661.3,1044.8,13946.5,719.7,1081.1,0,101061.5,23.6,771.6,43304.1,1754.3,0,636.6,46711.1,0,277253.7
"DOM_35",3129.6,69.9,11.5,523.6,3659.6,1160.1,1123,108.6,9229.4,1366.3,1645.1,5996.7,5155.3,11496,1035.8,4277.7,3452.7,4698.7,3183.6,4272.7,1349.2,733.8,2136.5,2952.6,107.2,874.8,1374.5,20183.9,583.3,4665.6,50245.8,2166.8,89.4,116.4,11323.5,462.3,27515.4,872.4,2360.1,1654.3,4132.2,87099.7,11871.7,3698,8412.1,11036.1,11495.8,2803,2539.9,0,171089.4,35.2,1,290.9,8.5,0,28.9,2889.2,0,514795.2
"DOM_36T39",246.7,5.5,0.5,37.5,892.9,21.4,74.5,160.7,1331.7,115.2,103.6,348.1,433.7,1523.1,143,248.7,214.5,279.2,136.6,323.4,115.2,65.3,226.3,218,9.7,87.7,198.6,2714.7,5327.1,1627.8,5392.9,658.3,32.7,27.6,846.5,213.7,3578.7,142.7,200.5,203.2,2060.7,6098.6,2105.9,1878.4,11419.9,2117.3,4629.7,666.4,1072.5,0,44868.3,201.7,15521.6,406.5,0,0,1.8,67.1,0,121644
"DOM_41T43",2552.6,20.2,4.2,452.1,1478,475.1,1367.4,1785.3,1919.5,189.3,308.3,1151,9936.7,1667,286.5,628.8,543.6,720.5,363.3,865.2,285.5,166.2,648.7,779.5,33.7,209.3,359,11924.5,195.8,368.3,9793.6,4320,101.7,416.4,3026.7,804.1,3883.4,112.2,2796.9,248.3,6020.4,162650.5,1795.3,1007.6,102095.4,10977.9,1754.4,814.6,4653.5,0,1.2,182.8,0.1,1292837.2,0,0,0,4.9,0,1651984.3
"DOM_45T47",62865.3,2139.6,150.7,1638.7,11498.7,1891.3,2020.6,4124.5,161211,6914,13997,31268,14405,69309.8,24224.2,33804.6,15166.7,16116.1,9115.8,36253.2,10990.1,11664.8,38998.8,98255.7,2244.7,24630.3,23172.2,15894.1,5472.8,138600.5,149265.6,41101.4,2638.2,12413.5,10736,7588.3,41918.2,23976.9,15998,11746.7,18652.7,22955.2,39598,34985.3,87142.8,37319.3,62263,5769.4,9973.8,0,1301229,1648.9,1939.3,482526.2,35.9,0,9087,318321.6,0,3638869
"DOM_49",6334.9,311.8,16.7,289.1,2872.9,342.1,350.7,1126.1,17304.2,795.5,3915,4910.1,6880,6424.2,1062.4,4045.9,3822.3,4185,1864.4,8387.8,1673.6,1665.6,6086.6,11499,284.6,4271.5,4209.4,4900.6,1216.2,27206.7,36677.1,23348.7,870.7,4189.7,8507.9,2597.4,6188,5923.3,6006.3,7698.1,12093.9,12505,20180.4,14951.1,19225.1,33987.2,17034.2,5783.4,2543.6,0,150569,200.5,602.3,44007.1,3,0,12765,38376.7,0,625089.7
"DOM_50",246.4,11.7,1.3,11.4,604.6,14.6,96.7,143.6,692.9,42.6,150.4,194.3,1694.5,298,86.5,173.8,137.6,138.8,93.4,286.6,90.4,78.1,258.4,602.2,13.8,182.1,147.5,171.4,28.9,1051.7,6578.5,202.5,3962.4,144.9,1831.2,827.7,159.5,168.5,134.4,61.3,30.6,86.4,1836.6,367.1,2775.3,500.9,342.7,30.2,58.1,0,20495.1,11.6,23.8,3128.9,0,0,2571.5,6439.9,0,60513.8
"DOM_51",661.5,220.8,2.5,24.1,326.2,30.3,36.7,283.6,2303.1,140.3,665.8,793.8,1737.2,1008.7,315.7,707.2,392.9,357.4,289.1,904.4,309.5,237,893,1934.3,42.8,399.6,668.7,878.8,418.3,2882.7,5193.6,985.9,181.1,336.1,716.1,212.7,1431.6,963.1,1151.9,2902.7,4004.5,4946.3,4558.2,5466.9,5385.8,1197.4,3206.7,349.6,692.9,0,82852.8,20,38.8,11581.1,0.2,0,6440.6,53219.6,0,217902.3
"DOM_52",1284.1,52.5,70,66.6,357.7,77.6,1178.8,84.1,6965.3,1735.2,4224.6,5297.3,4204,3414.4,438.1,4940.8,2864.5,747.9,478.4,2349.9,1697.1,314.1,1414.2,1990.8,54.3,751.6,1402,6889.4,1217.1,4194.8,80089.1,18891,3198.1,16975.4,23559.8,8257.4,2462.7,2097.4,1060.5,2345.3,573.3,473.9,7326.5,3735.6,6711.4,1704.6,3715,1138.9,1012.1,0,31511.5,162.7,65.9,7414.3,0.4,0,284.5,6925.5,0,292450
"DOM_53",20,0.1,0,0.5,0.9,5.3,0.9,0.3,6.2,1.9,1.9,81.4,46.6,58.2,0.5,2.9,1.6,7,16.9,32.7,1.1,162.8,347.8,3.6,0.1,1.4,126.3,215.9,329.3,15.9,55039.9,27497,3754.6,17.4,1865.3,1831.4,4784.5,2110.5,317.3,3850.2,4605.3,323,5604.5,4308.1,1838.5,982.5,5575.2,507.7,2158.8,0,17065.4,0.3,0.1,25.2,144.1,0,229.6,12120.6,0,158047.2
"DOM_55T56",373.3,29.9,0.9,6.2,58.4,16.8,19.4,358,994.5,69.8,180.5,399.7,156.5,340.3,73.6,406.8,248.7,263,118.5,524.3,85.5,66.5,418.6,324.7,13.9,123.6,536,1444,589.1,723.4,8589.7,835.6,19.7,5890.9,724.2,775.9,7689.1,3029.4,3241.8,5028.2,11163.4,16659.3,15217.3,12216,6530,3425.8,18987.9,2783.4,2188.1,0,878265.5,8027.8,5032.8,4345.2,0,0,52956.1,1098.3,0,1083685.8
"DOM_58T60",949.7,27.6,1.8,31.3,1219.4,53,45,104.2,2615.1,180.6,329.8,783.2,434.1,1219.2,590.8,695.7,329.6,398.6,282.4,1037.2,365.4,246.3,957.2,1095.8,60.3,763.3,1001.6,1034.4,175.4,3829.8,25298.8,985.6,141.1,293.7,1337.3,216.3,13294.6,128670.7,61467.4,10144.1,7172.7,4841.4,26792.4,9969,19785,22709,14703.3,1440.3,3888.6,0,143361.1,3433.5,19132,166345.6,43.9,0,1449.9,63159.5,0,770934.3
"DOM_61",770.1,64.4,0.2,64.5,1065.1,38.7,153.7,737.4,1748,205.4,305.7,819.6,280.7,859.8,401.9,669.7,486.2,370.9,232.9,1270,484.1,257.7,1150.5,690.6,54.9,508.1,1017.9,1636,894.7,8275.3,36200,5530.1,255.9,916.7,3122.8,607.1,8163.8,3949.3,59076.2,11048.1,19633.3,15461.3,22845.2,15458.9,29309.1,13369.9,10966.1,1774.9,4070.7,0,317989.8,62.4,2.8,10672.9,0.3,0,4201.6,16130.1,0,636333.9
"DOM_62T63",985.2,61.4,1.5,29,10440.3,360.5,73,215.2,4766.1,670.7,1484.6,2414.3,1783.2,1939.8,1039.4,2227.9,1497.3,1820,1184.3,5115.3,1748.1,637.6,5396.9,2472.7,203.9,3645.9,3079,5752.7,1774.4,10397.6,66003.6,4156.6,93.4,753.9,2209.1,698.9,13282.6,13179.3,15355.2,46254.6,42186.8,6246.2,90603.7,58215,96720.7,12288.2,32926.9,4135.9,13142.1,0,24021.1,780.2,5408.8,228056.9,19.5,0,356.8,49033,0,899346.8
"DOM_64T66",6326.8,107.1,607.6,829.7,23892.3,593.5,3025.4,10926.1,9544.8,955.8,740.2,1544.7,3054.2,3717.9,1554,2497.9,2217.8,3018.5,2581.5,4757.3,2590.6,1591.6,5485.1,6919.5,283.3,2684.6,5060.1,14708.6,2333.3,19408.8,121789.6,41120.3,11110,9690.8,8170.9,3681.5,21451.9,7526.2,8562.2,12456.6,654049.9,245024.8,85243.5,62349.9,116896.8,9658.9,118119.4,7154.8,37815.4,0,1035557.5,1349.9,12.4,19639.1,1160.5,0,3969.1,183536,0,2970656.6
"DOM_68",8945.1,182.4,1.1,6.9,1657,29.4,65,204.4,4944.4,720.7,694.5,2397.6,81.7,1026.2,3046.9,1963.3,805.4,398.9,460.2,4382.2,6557,553.9,1804.8,2322.5,599.6,3161.7,2837.6,5034.5,2049.5,24322.5,274636.5,6616.9,369.4,446.6,22771.8,2345.3,98191.3,9275.4,14032.8,16432.1,99604.2,121060.8,102681.1,27993.6,38148.9,43248,124664.9,23645,40947.3,0,2091150.9,5271.6,0,203267.5,0.1,0,12188.9,3480.5,0,3463728
"DOM_69T75",4040,211.2,5.9,1623.2,27976.6,1123.9,3939.4,9688.8,48600.6,4652.3,4742.8,10946.4,14693.3,21424.2,18873.7,9944.3,7230.2,7596.5,4598.9,24233,40680,3843.3,29538.4,30266.9,1443.2,15446.5,14452.9,17463.7,8148.3,71614.9,305023.9,20154.5,2505.1,2333.8,7656.2,3669.1,127517,34185.9,44177.4,60662,159644.7,104006.5,198161.4,103483.9,98869.2,20360.4,122967.6,15666.3,23851.8,0,85958.1,2503.5,3093.3,292578.1,198.4,0,2021.8,184449.7,0,2484742.4
"DOM_77T82",3958.2,204.7,7.7,583.6,5912.2,323.3,991.5,4206.1,9581,1244,1256.5,6090,4159.7,7365.1,2793.8,3024.5,2591,3869.3,2686.3,10094.5,5724.2,1165.6,4999.4,6916.8,432.1,5184.7,4244.3,21549.3,6065.4,28192.5,167496,30281.4,6679.2,13877,13497.2,4451.7,35009.5,25269.1,32405.4,69689,56929.9,118415.5,108984.3,89172.9,57254.1,12704.2,99832.9,10705.8,14239.5,0,162716.2,1112,4208.5,10229.1,0.2,0,3200.1,64226.8,0,1368004.6
"DOM_84",1055,327.9,24.7,112.6,1470.1,227.7,303.7,203.8,2674.1,336.9,801.7,1523.7,1285,2670.9,312.6,1055.4,815.1,1005.3,668.7,1101.2,436.1,203.2,620.5,904.4,40.6,351.1,1439.9,6060.9,5516.2,2176.5,20726,18512.5,118.2,375.2,3152.9,359.4,8881.8,1768.7,1752.7,2443.7,192064,34344.3,25162.9,29123.3,24955.6,10231,35612.5,7894.6,5749.2,0,386595.8,7849.4,1969644.3,5931.8,2.3,0,858.4,2478.8,0,2832314.5
"DOM_85",172.1,4.4,2.9,7,93.6,9.4,22.5,105,499.3,35.2,59.5,360.2,161.3,180.2,44.7,155.6,81.2,82.4,41.7,182.4,36.9,28.1,150.1,144.4,5.8,54.8,161.2,837.8,176.5,349,15343.2,228.8,5.9,1068.8,360.3,76.4,1112.9,732.8,619.4,1872.7,5050.1,4358.1,9187.1,4650.3,15044.9,18566.1,3785.9,4509.7,7199.2,0,570602.3,79226.1,650742.1,19775.2,6,0,40228.9,2234.1,0,1460832.7
"DOM_86T88",32.3,1,0.1,1.1,10.3,0.9,1.4,4.9,78.4,2.6,5.1,11.5,5.2,26.7,12.1,11.8,5.3,5.5,3.5,14.5,4.3,4,13.6,23.5,0.6,5.6,9.5,7.7,3,69.9,80,20.5,1.1,14.9,5,3.7,45.3,18.8,14.9,18,2054.3,33.5,917.4,474.4,57571.2,2387.1,146818.1,583.8,1133.2,0,1982182.2,140573.2,167646.9,307.8,0,0,2514.2,200.5,0,2505996
"DOM_90T93",157.3,4.7,0.1,2.9,26.7,2.2,4.2,45.2,312.9,17.1,43,91.7,42.8,100.1,34.1,100.5,52.7,65.8,28.8,120.7,27.6,16.1,98.4,118.3,4.2,35,104.3,182.5,111.3,402.8,4394.8,288.7,5.7,149.1,410.7,48.1,2440.7,14799.6,4900.3,884.3,2074.7,4287.6,6964,2580.6,2256.7,1419.3,2314.3,16681.3,2004.6,0,204861.3,41854.7,14159.8,5065.8,0.2,0,6488.9,1680.6,0,345370.5
"DOM_94T96",273.3,42.2,0.4,10.2,128.2,7.7,18.3,142.9,568.9,39.5,59.1,141.9,73.2,222.1,84.1,122.7,111.4,112.2,69.1,201.4,68.7,29.2,124.4,183.7,9.8,73.4,186.7,221.1,240.2,1261.8,7985.7,489.3,20.6,169,1712.7,421.1,2614.4,237.2,1111.6,437,8996.6,2036.3,5308.8,2629.9,5960.3,1794.1,7142,937.5,6547.3,0,320344.5,120794.4,272.5,1318.2,0,0,3532.4,704,0,508345.1
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22079.5,0,0,0,0,0,0,0,0,22079.5
"IMP_01",5261.3,28.9,1.9,0.7,2.3,1.6,1.4,2.3,13584.9,79.5,6.3,11.2,3.4,371.1,6.7,11.8,2.4,1.2,0.7,3.4,1.2,0.9,4.8,15.3,0.4,3.4,22.4,1.4,0.7,173.3,253.4,3.1,4.4,1,0.8,0.5,76.3,1.2,1.8,1.7,2.4,5.7,61.5,93.3,241.9,27.2,17.7,34.7,6.9,0,11585.3,15,0.1,83.9,2.2,1438.6,0,0,33567.7,0
"IMP_02",55.7,289.9,0,2,0.2,0.1,0.1,0.1,152.8,2,330.7,146.3,0.7,13.1,0.2,37.1,0.2,0.1,0.3,0.4,0.1,0.2,0.4,1.1,0,0.2,6.4,0.1,0,23.2,4.5,0.5,0.1,0.1,0.1,0,2.2,0.1,0.3,0.4,0.3,1.3,1.4,1.5,18.9,1.6,0.7,0.5,0.2,0,903.9,9,0,6.6,0.3,11.4,0,0,2029.4,0
"IMP_03",20.2,0,58.9,0,0.2,0,0,0,4622.6,0.1,0.1,0.3,0.5,7.8,0.2,0.5,0.1,0.1,0,0.2,0.1,0.1,0.2,0.3,0.2,0.2,0.1,0.1,0,0.6,317.5,0.2,2.4,0.1,0.2,0.1,2848.8,0.1,0.1,0.1,0.1,0.2,52.9,0.2,222.8,46.9,34.3,97.7,74.2,0,3720,30.5,0,4.9,0.3,93.4,0,0,12261.9,0
"IMP_05",14.5,0.1,0,23.5,3.3,0.7,1,0.3,17.9,1.1,0.3,15.5,15.3,4.9,0.3,2,15.7,39.5,6.4,0.5,0.2,0.3,0.6,1.4,0,0.2,0.4,173.9,0.1,7.9,1,0.2,0,0.1,0.1,0,6.7,0.1,0.2,0.2,0.2,0.2,2.2,0.3,107,4.1,1.6,0.2,0.3,0,9.8,0,0,7.4,0.1,4.8,0,0,494.6,0
