"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_16",559.2,0.3,22.1,0.8,7.3,107.2,124.4,144.3,452,49.6,21993.3,4645,9.8,261.3,9.5,1149.9,250.6,54.4,730.6,800.8,73.4,528.1,513,2601.9,88.8,165.1,5312.5,7.9,21,38583.7,4706,1537.1,1.3,1.5,187.9,49.9,1053.1,162.6,698.3,895.6,69,4473.5,456.7,611.9,776.9,1380.2,879,88.7,349.7,0,8061.8,0.7,12.3,14932.2,-91.9,0,75.1,3942,0,124578.7
"DOM_17T18",555,0.5,0.1,17.1,100.3,59.1,39.6,41.2,27233.9,537.6,558.4,33108,193.6,4372.1,300,3703.8,1309.4,752.8,631.8,2086.3,360.6,996.6,1822.5,3356.1,42.1,526.9,2178,63,274.8,4307.2,21814.3,1345.5,26.2,31.5,2212.9,773.9,5118,7772.4,1054.3,5745.4,5669.2,1605.2,12691.1,6016.3,9396.9,8001.7,7273.7,850.6,2640.7,0,49553.9,5.6,14.4,745,-7.5,0,289.9,18584,0,258753.4
"DOM_19",7337,118.9,66.7,292.1,2968.3,482.8,589.1,994.4,2881.4,234.5,473.9,1365.9,5783.5,7475.1,101.8,1618.8,4172.8,775,197.9,665.1,147.1,1336.9,656.5,558.2,16.7,102.9,601.5,15359.8,864.7,21185.1,4819.8,18590.7,1575.1,8078.5,2830.2,5612.2,1843.7,291.5,318.2,772.3,4844.2,4251.1,2078.5,4596,33990.5,12559.9,3197.8,576.7,1219.5,0,93099,24.6,0.8,340.9,6.1,0,707.1,53493,0,339142.3
"DOM_20",26011.5,5.8,2.3,266.2,3871.4,443.3,470.9,576.6,6528.4,5134.2,1185.3,10190.4,7098.6,68991.2,2286.9,33086.6,3347.8,540.9,141,5038.1,1452.3,1445.4,2345.4,6541.4,184.6,717.1,3867.9,1584.2,770.5,11723.2,2859.7,665,42.8,211.6,1117.4,208.4,1262.4,511.4,450.8,828.1,353.6,7293.1,6218.7,6238.9,18355.7,3473.5,6454.3,365.3,3549,0,115531.5,81.9,4.1,2587.9,-49.5,0,336.4,84151.2,0,468952.6
"DOM_21",1548.1,2.9,0.5,7.5,113.9,13.8,14.6,24.2,1686.2,118.8,172.4,315,179,1872.8,25320.4,724,134.3,72.7,41.3,254.7,94.8,92.3,217.6,393.4,18.4,130.9,172.8,151.9,37.8,1092.4,1304,57.8,4.7,16.1,46,20.2,112.7,120.7,122.5,122.3,85.8,194.4,6213.3,276.7,2163.9,148.6,11841.4,194.4,137.8,0,171181.3,175.5,8,27741.8,-28.8,0,172.4,45749.4,0,303201.9
"DOM_22",1608,6.5,0.1,91.4,77.1,150.6,119.4,300.6,17095.3,418.2,476.6,2685.6,355.8,6300.5,350.3,12431.9,936,705.9,304.1,2686.2,760.3,1210.5,4248.8,20760.2,158.9,1917.4,4865.3,24.5,239.1,30425.7,19137.8,280.4,1.7,8.8,393.2,1478.6,4514.1,937.6,2279.1,777.8,381,797.6,3681.7,1917.9,7649.6,1468.4,7650.6,150.5,1002,0,48232.9,1.6,11.7,2140.1,-28.7,0,8.6,20246.1,0,236831.4
"DOM_23",97,9.9,0.1,82.2,957.9,196.8,180.8,442.6,4265.7,86.9,645.9,318.8,35.7,1097.3,78,1238.1,12994.7,1243.9,94.1,962.9,334.3,1252.8,1211.3,7636.3,62.9,228.3,765,63.3,263.3,79846,1513.4,54.8,1.1,5.3,132.1,23.3,1734.1,120.7,1862.7,627.5,66,310.4,2548,1003.6,4688.1,245.6,2769.2,63.4,1241.8,0,18440.4,0.4,0.9,402.4,-4.6,0,1.1,7069.4,0,161613.8
"DOM_24A",145,1,0.5,8.6,4964.7,114.9,112.2,167.5,67.2,97.3,170.6,61.8,45.4,594.5,2.3,726.1,716.5,14080.2,290.1,29611.6,462.4,2588.1,15625.6,14412,412.6,2058.2,2724,119.2,289.6,5747.1,508.6,556.6,12.6,61.6,192.5,46,47,609.4,101.2,103.8,39.6,1206.9,495.5,469.9,370.2,154.3,213.1,86.9,191,0,851.2,0.4,0.2,375.3,-13,0,5.5,7148.4,0,110251.8
"DOM_24B",36.5,0.2,0.1,0.9,27.4,2.4,1.9,4,2679.4,6.1,140.6,450.5,9,142,5.7,217,60.8,4980,29680.9,10488.6,1915.5,5744,4102,8482.9,287,2748.2,2102.3,167.9,74.8,1827.6,600.7,8.2,1.5,1.3,6.8,4.2,93.7,596.7,332.6,239.5,4.5,42.2,473.2,68.3,743.8,14.5,30.5,21.2,88.2,0,631.6,0.4,0.4,728,-81.2,0,1,34659.1,0,115696.4
"DOM_25",1911.5,8.6,10.6,105,1642.3,249.4,96,380.1,12113.7,622.6,1983.6,3962.3,406.6,4707.6,84.2,4027.3,2127.4,3057.8,2819.5,28321.8,3063.8,6395.7,14433.8,51595.4,1146.7,5898.2,5212.8,179.4,1328.2,66076.4,5114.9,992.9,418.8,68.5,710.3,470.6,2659.6,707.1,3306,1731.3,326.8,2297.7,3959.2,2227.2,8204.5,618.6,2037,296.5,1380.9,0,44367.6,6.1,2.6,46097.1,-254.6,0,3.5,22110.3,0,373829.3
"DOM_26",420,2.3,1,6.3,106.8,13.6,15.3,42.7,1693.1,378.1,1014.6,1579.7,200.9,2538.3,109.7,1367.6,723.4,572.7,722.5,2416.2,12328.4,2527.9,3694.8,10378.8,663,3582.3,1718.9,201.5,248.2,4383.4,7411.6,174.7,5.4,16.9,151.5,24.6,234.2,1512.4,6271.7,4007.6,776.4,632.6,7875.5,1609.8,12658.2,660.2,3634.3,77.2,1293.4,0,69674.4,192.6,40,181019.4,-3291.4,0,202.4,96727.8,0,447245.6
"DOM_27",832.4,0.8,0.1,3.2,49.7,7.9,5.8,64.2,443,23.6,525.2,193.7,18.4,271.7,17.5,383.7,91.3,398.5,437.9,731.9,494.6,3335.3,3942.5,2359.9,53.8,402.3,392.5,18.2,196.8,11036.8,937,85,3.6,2.9,45.7,6,254.7,31.5,1376,329.1,50.6,316.5,1056.1,537.1,1695.1,241.5,458.2,71.1,1107.3,0,36814.9,2.5,4.8,31121.6,-511.6,0,90.6,26190.3,0,129051.4
"DOM_28",2078.4,8.9,0.3,249.5,4014.1,667.8,481.2,1247.8,2466.5,41.8,283.3,975,54.5,1641.5,42,1043.1,246.8,336.6,313.4,1800,289.1,681,14973,13098.6,301.4,1568.1,2804.3,660.2,1362.7,23212,2419.9,135.4,8.9,9.2,1489.1,35.5,528.5,330.5,1100.7,917.4,340,332.7,1241.8,1494.6,2396,1232.6,647.5,67.1,743.8,0,15364.7,28,5.3,177529.4,-3547.4,0,7.5,81302.2,0,363103.7
"DOM_29",449.3,3.5,5.3,28.2,284.3,62.8,77,92.8,1317.6,28.7,264.2,532.8,30.6,478.3,9.3,236.3,317.9,210.5,78.3,518,127,131.2,5197.9,74920.2,139.4,1691.8,345.3,23.9,389,1195.2,13588.9,1285.8,4.2,1.6,829,257.1,330.7,264.9,106.2,115.1,104.4,88.5,1397.5,2539.7,2864.7,595.6,926.7,111.2,440.5,0,170044.4,7.4,3.8,254783.1,-3061.8,0,187.2,74682.4,0,611685.7
"DOM_301",2.8,0,1.5,0.2,0.8,0.3,0.8,0.7,8.9,0.3,1.4,2,5,3.9,0.5,4.8,1,0.8,0.4,5.9,0.5,0.7,15.1,18,3743.1,2171.5,37.7,4.1,2.7,12.4,13.9,34.2,139.8,26,39.6,48,3.5,0.8,2.3,0.8,2.5,64.6,60.3,2.6,2883.8,4.4,4.1,0.4,7.5,0,9097.1,0.1,0,20669.2,-227.8,0,0,1487.6,0,40413.1
"DOM_302T309",62.6,0.4,3,3.9,28.4,4.1,4,8.5,134.3,7.9,27.2,40.7,19.5,78.1,12.2,49.8,21,19.8,14.7,125.7,33.5,48.6,315.4,958.5,475.3,29584.4,207.9,36.1,63.1,364.2,271.3,519.9,266.1,233.8,286.7,565.6,30.9,29.6,59.8,65,44.8,112,622.7,166.6,21653.9,33.9,82.3,6.1,67,0,24948.9,23.8,1.5,91697.5,-819.6,0,3.7,77438.5,0,251165.1
"DOM_31T33",318.8,91.6,26.1,5.7,75.7,12.8,16.6,32,1609.2,248.4,369.8,835.8,521.3,1299.4,118.5,803.1,482.4,395.9,188.4,925.5,606.1,454.8,1494.3,1783.6,79.4,352.9,3613.1,110.1,501,12502.1,12199.7,718.5,12.5,42.3,546.8,91.5,3192.2,286.3,598,1084.8,2581,2521.9,3773.2,2949.3,6989.2,837.8,12344.5,373.9,1011.8,0,101569.4,29.1,947.4,45930,-756.3,0,252.5,33568.2,0,263569.9
"DOM_35",4006.7,32.4,11.6,229.2,3026.1,863.8,864.7,63.5,8995.3,773.1,1156.8,4822.1,5715.8,9657.5,203.8,3999,3244.5,3211.8,2046.7,3408.4,826.5,605.8,1582.1,2639.3,73.9,484.7,1157.5,20190.2,534.7,5634.1,45416.5,1928.7,71.7,44.1,9460.3,392.4,21057.2,852.4,2028.3,2013.7,3735.2,95361.6,12345.5,3299.4,10571.6,8056.8,10192.7,1604.4,3490.7,0,169487.2,43.2,1.5,450,1.4,0,13.6,2401.6,0,494383.6
"DOM_36T39",259.9,1.9,0.4,14.8,609.4,14.8,60.1,80,1243.1,69.9,68.1,263.1,510,1114.3,22.5,215,213.1,179,82,244.6,58.5,49.4,146.4,164.1,13.2,79.4,136.5,2547.4,5652.4,1651.2,4043.3,665.5,18.9,15.7,748,289.9,2233.4,190.9,240.8,232.8,1922.4,7350.4,2428.1,2009.8,12609.1,1810.8,4525.2,562.2,651.2,0,48395.3,262.5,20809,475.4,0,0,1,104.1,0,128359.8
"DOM_41T43",3315.7,10.4,6.5,306,1334.5,524.5,1754.6,1536.3,3086.4,178.5,320.3,1730.8,11655.7,2508.8,93.5,1023.9,959.2,771.2,365.7,1237.4,256.2,242.7,806.2,1122.3,39.5,221.4,497.3,9692,173.5,685.1,12856.4,3657.7,25.9,201.8,2645.4,983.4,4291.5,147.3,3091,416.6,5311.8,160772,2658.6,1018.3,115703.9,8926.6,2022.1,649.2,7255.9,0,1.2,221.1,0.1,1434572.1,0,0,0,4.8,0,1813890.7
"DOM_45T47",70422,1158.1,133.5,614.2,9175.8,1274,1465.9,2380.7,177291.5,6504.2,14115.1,29137.1,10757.3,52813,23992.2,30712.8,15493.4,12504.8,7824,33445.2,10389.3,12236.4,35328.3,92297.6,2395.2,18432,21447.6,9720.7,4877.4,152233.7,151302.2,25536.3,1145.9,4896.3,8645.3,5145.4,37049.6,29254.4,17552,13785.7,17850.5,20607.7,47021.2,34545.7,85212.5,28043.8,60352.1,3852.1,9902.8,0,1467465.8,2220.1,2514,479227.3,-7.5,0,3692.3,283556.9,0,3700943.1
"DOM_49",6758.4,163.7,14.5,100.5,2795.4,329.6,261.7,641.9,17294.8,816.9,4001.8,4607.5,5508.2,4641.7,870.5,3952.6,3727.4,3103.8,1524.4,7783.2,1926.3,1660.5,5095.2,9997.4,283.8,3011.4,3761.5,4528.3,1147.4,27911.4,43455.1,24897.8,311.5,2501.3,9299.8,3793.3,4357.9,6557.5,6036,7815.6,9289.4,11493,24754.9,12423.7,23629.4,28031.8,16035,4441.6,1912.3,0,137682.9,243.6,746.1,43127.6,1,0,4843.8,31759.9,0,587664
"DOM_50",231.2,5.6,1,3.7,364.2,12.1,79.8,77.1,622.1,33.4,129.5,150.5,936.2,189.6,69.3,138,118,89.4,62.5,213,70.7,68.6,189.6,459.6,11.4,113.3,114.4,89.8,22.2,994.3,5501.8,125.7,2313.2,49.3,1631.8,492,110.7,160.6,113.7,56.7,19.3,70,574.7,212.5,2632.6,157,243.3,15.7,48.3,0,11300.8,9.9,23.4,2563.8,0,0,954.1,4544.6,0,39585.6
"DOM_51",388.1,144.6,1.6,5.9,117.8,13.3,17.7,98.4,1393.6,83.3,521.1,512.1,590.1,471.5,190.2,424.2,250.8,155.3,125.7,506,177.7,141.6,477.9,1038.7,27.9,220.4,343.9,464.8,316.1,1708.8,2769.6,546.1,77.3,113.4,407.2,264.8,658.5,764.4,863,2111.6,2489.2,4156.8,3827.7,3582.6,4048,588.2,1996.2,170.3,327.1,0,40387.5,18.6,27.1,6244.4,0,0,2394.7,19668.3,0,109431.6
"DOM_52",1555.4,31.2,63.1,27.5,296.3,80.9,1154.3,53.1,8252.4,1862.7,4769.6,6021.3,4869.2,3243.2,254.8,6207.9,3735.7,636.5,437.5,2547.6,2502.4,355.4,1377.5,1977.7,59.9,598.6,1444.8,7457.4,1626.2,4942,82136.6,19189.6,1957.9,9836.8,21401.5,9024.6,2097.9,3191.2,1457,3924.3,787.8,534.4,14244.9,4781.6,7822.8,1322.9,4483.2,891.7,859.7,0,35560,202.4,93.5,8185.4,0.2,0,131.8,6448.6,0,309010.3
"DOM_53",25.6,0.1,0,0.2,1,2.9,0.7,0.2,7.3,1.9,2.2,86,97.7,55.6,0.5,3.4,2,4.9,10.5,43.1,1.5,172.1,305,3.6,0.1,1.2,90.1,232.2,450.7,18.2,50536.9,43111.3,2275.3,12.8,2793.1,4236.8,3610.3,3224.5,418.4,5975,5828.3,452.4,7975.4,5121,2285,584.6,6244.7,440.2,1725.1,0,19006.4,0.4,0.2,28.8,42.8,0,86.7,12333.3,0,179969.9
"DOM_55T56",355.1,10.7,0.8,2,33,9.1,12.7,152.3,891.1,49.9,126.1,329.8,229.7,236.4,47.4,313.5,215,132.7,58,386.8,70.3,49.4,280.2,229.5,17.2,120.2,316.3,1052,520.4,610.2,5612.7,774.3,7.9,4383,719.2,1197,3633.4,1995.9,1793,4417,8492.8,18522.5,14183.3,9176.6,5366.1,2010.8,16588.5,1413,1211,0,754856.5,8285.9,3939,3286.5,0,0,19486.5,817.2,0,899027.8
"DOM_58T60",1050.9,13.1,1.5,13.6,805.7,37.5,41.9,66.1,3017.5,180.7,343.8,802.4,435.9,1035.1,347.5,720.6,376.8,337.3,239.5,1054.2,362.6,276,906.1,1039.1,58.5,530.6,828.7,1034.2,187.4,4550.7,23869.6,981.7,108.6,135.6,1421,180.5,10566.1,134193.1,55002.3,12294.7,6163.9,5185.1,31548.4,9554.1,24693.8,18506.3,14149.3,1304.9,3307.4,0,156157.4,4977.6,23211.5,192367,17.3,0,576.9,55755.2,0,806925
"DOM_61",844.7,24.7,0.1,23.7,732.4,25.9,110.1,346.9,1365.5,103.1,197,602.6,396.7,608.7,86.4,508.1,386.7,212.6,127.1,806.2,209.3,159.7,668.2,473.8,30.9,233.9,573.3,1302.5,938.1,8522.3,27083.5,5582.6,164.9,477.8,3680.9,638.8,5375.3,4728.3,56091.9,12797.9,18229.8,18660.9,25773.1,15339.1,30863.9,10430.4,9717.5,1340.4,2462.1,0,348312.9,79.8,3.1,12065,0.1,0,1584.4,14180.1,0,646285.8
"DOM_62T63",1306.7,29.7,1.5,14.7,8468.1,260.1,62.9,134,6217.3,735.4,1671.5,3119.3,2655.8,2132.5,524.9,2851.3,2018.7,1676.6,1047.1,6016.8,2319.9,723.4,5460.5,2660,162.3,2202,3016.6,6589,2327.9,13045.9,61953.4,4385.6,86.2,393.3,2938.6,948.6,10821,18616.9,21694.2,62883.1,45062.9,9311.9,113840.8,63625.5,130631.1,10016.2,35941.5,3426.5,10813.6,0,28338.7,930.5,6204.4,258561.3,10.7,0,146.6,59269.1,0,1040304.7
"DOM_64T66",7331.7,45.3,638.4,459.1,16905.5,491.3,1976.6,7643.5,10347.6,938.9,713.4,1657.1,2187,3406,1339.1,2538.2,2652.4,2414.2,1948.1,5098,2881.5,1727.6,5311.5,6275,564.8,4530.6,4454.7,14018,2664.2,23462.7,101371.4,33893,8717.2,7017,11050.7,4049,16879.8,10668.3,10367.9,14571.4,715165.2,304503.1,104051.7,68536.1,158354.9,5852.1,123416,6119,33620.1,0,1105883.4,1701.1,14.5,18012.7,690.4,0,1468,193902.3,0,3196498.4
"DOM_68",11635,109,1.3,3.6,1705.7,22.9,71.2,134,5919.8,809.8,802.4,3803.2,102.1,951.4,3053.5,2954.3,1063.2,454.7,493.3,5782.9,6134.3,584,1827.7,1622.7,764.9,3099.1,3305,7049.3,1834.8,38639,307626.4,5832.3,306.8,34.3,23539,1949,103721.6,8651.2,13174.6,19185.7,91198,137632.5,112852.8,22143,44976.8,34182.6,119061.8,21334.9,44467.6,0,2344849.7,6645.5,0,251127.7,0.1,0,4554.8,4060.4,0,3827842.9
"DOM_69T75",3846.4,87.1,5.4,733.7,23483.7,862.6,3455.4,4921.9,55010.2,4756,4812.6,11055.8,16229.8,21688.4,16248.4,11300.3,8757,6014.8,3724,25959.5,50362.9,4083.7,29540.3,32227.6,2033.3,15794.3,13385.6,17214,10481.2,112676.7,277366.1,25945.9,1781.5,1211.3,10545,5688,106399.2,47702.6,54136.5,74857.3,166906.7,125104.3,240552.9,115772.1,115575.8,15199.1,131907.6,12297.9,18288.3,0,93197.1,3204.5,4056.2,346396.1,88.4,0,774.2,190490.2,0,2696197.5
"DOM_77T82",6229.9,100.5,5.9,261.4,5316.8,253.7,816.6,2390.3,10084.9,1265.7,1090.5,6114.8,4944.1,6808.4,2034.2,3230.7,2925.1,2872.7,1885.1,9678.5,5333.3,1104.7,4192.8,5992.4,569.6,4798.4,4500.2,24311.2,5397.1,38430.4,158349,28059.4,3147.4,9812.7,14943.4,4405.8,26976.2,19333.4,35068.1,69044.8,54520.3,154856.8,115049.8,98338,76096.1,10298.3,94768.5,6636.1,14684.8,0,155048.1,1500,5386.1,10355.7,0.1,0,1198.4,70647.8,0,1401465.2
"DOM_84",1380.2,211.3,26.2,49.9,1146.1,172.2,214.5,116.5,2678,223.3,746.4,1339.5,1332.8,2226.9,151.7,1030.8,797.4,694.8,445,962.2,379.1,177.9,477.5,765.4,49.5,318.1,707.8,5554,6147.4,2929.9,20664.8,18623.2,71.5,157.6,2909.7,368.1,7455,1655.5,1515.7,2300.9,203209.2,36356.1,21889.9,22232,24851.9,6590,33356.5,6600.3,3709.4,0,397199.6,9678.2,2182998.8,9666.3,0.2,0,380.5,2229,0,3050122.1
"DOM_85",227,2.2,3.5,5.3,101.2,10,29,61.2,553.6,27.8,49.1,331.4,232.9,171.4,45.3,144.1,83.5,54,29.5,167.9,54.1,30,125.8,140.2,9.4,64.6,119.5,615.5,155.7,484,10682.3,235.8,4.5,485.8,401,87.7,794.5,725.2,575.4,1630.2,4129.8,5257,7840.7,3391,14956.3,11598.8,3109,3757.4,4668,0,482024.5,87511.7,714952.3,27838.6,-6.2,0,14610.6,2240.3,0,1407631.2
"DOM_86T88",48.7,0.7,0.1,0.7,12.7,0.8,1.6,4.2,106,3.3,6.4,13.6,6.8,27.1,14.9,13.4,7.4,5.5,3.8,17.4,5.2,5.3,15.3,26.8,1,6.5,11.2,6.8,3.9,111.4,108,25.1,0.7,15.5,5.8,3.9,40.7,31.7,23.3,33.3,1996.6,38.4,1343.5,373.4,63497.1,2061,138136.5,351.3,919.2,0,1987299.7,159516.1,195829,363.7,0,0,948.9,271.1,0,2553721.6
"DOM_90T93",163.9,1.7,0.1,1,18.4,1.1,2.9,24.5,276.6,10.4,31.2,82.3,58.3,71.6,23.1,86.7,47.3,34.7,14.3,99.6,21.9,11.8,71.1,113,5.3,33.5,68.4,125.4,107.1,423.3,3193.5,155.7,2.7,81.7,303.8,30.5,1117,8081.3,1966.8,945.6,1679.2,4046.9,5441.4,1939.1,1950.8,1114.2,1595.6,13743.5,1319.1,0,141425.6,50775.6,12997.1,3954.1,0.1,0,2260.4,1405.5,0,263557.1
"DOM_94T96",279.8,19,0.3,3.8,83,5,13.7,72.7,584.8,26.5,48.7,133.4,84.4,184.8,68.1,112.3,117.8,73.7,43.8,181.3,67.1,26.8,99.2,158.8,11.8,70.3,141.4,173.5,200.9,1333,5327.9,384.4,3.3,84,1594.8,263.6,1660.9,239.3,891.7,423.3,8221.8,2018,4769.4,2400.6,9575.4,1480.4,5771.7,516.9,4395.9,0,287969.9,137170.4,1737.7,1167.8,0,0,1319.3,633.4,0,484441.7
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22411.4,0,0,0,0,0,0,0,0,22411.4
"IMP_01",5454.7,10.3,2.1,0.2,1.5,1.1,1,1.3,13424.4,169.3,5.3,8.9,2,294.3,4.1,7.1,1.8,0.7,0.4,2.5,1,0.7,3.9,11.1,0.4,2.4,16.2,0.8,1.2,179.1,209.3,1.5,4.7,0.4,0.6,0.3,53.7,1.4,1.6,1.7,2.1,4,51.9,73.9,258.5,20,15.6,35.5,6.1,0,13424.4,19,0.1,75.6,0,538.2,0,0,34410.3,0
"IMP_02",54.5,159.2,0,0.8,0.1,0,0,0.1,141.2,2.9,324.2,131.1,0.6,11.1,0.2,32.1,0.2,0.1,0.2,0.3,0.1,0.2,0.3,0.9,0,0.2,5.5,0.1,0,22.6,3.4,0.5,0.1,0,0.1,0,1.3,0.2,0.3,0.4,0.2,1.1,1.3,1.1,18.4,1.1,0.6,0.4,0.2,0,965.2,10.6,0,6.2,0,6.6,0,0,1908.1,0
"IMP_03",16.7,0,81.7,0,0.2,0,0,0,3910.5,0.2,0.1,0.3,0.4,6.1,0.2,0.5,0.1,0.1,0,0.1,0.1,0,0.1,0.2,0.1,0.2,0.1,0.1,0,0.6,263.4,0.1,2.5,0,0.2,0.1,2068.3,0.1,0.1,0.1,0.1,0.2,57,0.2,216.9,33.7,32.4,80.9,48.8,0,4572.1,35.3,0,4.1,0,32.2,0,0,11467.6,0
"IMP_05",5.6,0,0,4,2.6,0.3,1,0.3,6.4,0.3,0.2,3.7,8.2,2.4,0.2,0.7,10.4,10.2,1.6,0.3,0.1,0.2,0.3,0.9,0,0.2,0.2,69.3,0.2,20.4,0.6,0.2,0,0,0.1,0,2.5,0.1,0.2,0.1,0.1,0.2,1.4,0.2,51.9,1.6,0.9,0.1,0.3,0,7.9,0,0,8.6,0,2.3,0,0,229.6,0
"IMP_06",30.2,0.5,0.3,1.8,6863,3.2,4.2,6.3,15.8,0.5,2.4,5.5,65770.3,739.7,0.7,3.6,19.5,5.1,7.3,3.7,1,6.1,9.8,8.3,0.2,1.3,3.8,7485.2,4.8,108.9,30,82.3,5.6,28,13.8,24.8,16.5,2,2.4,4.6,22.4,18.3,14.9,21.3,5294.1,55.3,16.5,3.5,6.3,0,562.6,0.2,0,138.6,0,8.1,0,0,87485.2,0
