"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_16",426.5,0.9,45.3,2.3,21.7,129.9,149.6,82.8,701.7,55.4,30727.6,5828.8,18.9,324.1,16,1516.4,286.3,73.9,905.5,917,77.6,700.7,658.9,3256.1,103.9,212.7,6953.7,16,25.2,51150.6,7533.3,2208.7,2.1,6.3,259.7,52.7,2286.9,226.6,827.6,1504,64.8,6909.3,717.3,807.4,913.8,2486.6,1193.9,156,413.4,0,11015.6,0.7,11.5,20059.6,1665.5,0,139.6,5875.8,0,172724.8
"DOM_17T18",482.1,2,0.4,36.4,208.5,68.6,36.7,18.5,27677.4,538.9,599.7,33158.2,171.4,4254.9,322,3948.3,1279.8,975,811.5,2014.6,387,1040.5,1929.7,3548.7,42.6,561.5,2171.2,79.3,270.3,5188.2,29886.7,1743.9,46.7,52.6,2719.2,723,8259.1,10063,956.8,5990.5,5084.9,1747.6,11996.8,6299.9,8848.5,11060.6,8196.3,1229.5,3058.5,0,55246.2,5.6,8,1243.1,95.2,0,543.6,24718.8,0,291648.6
"DOM_19",15862.9,786,263.1,1489.5,13387.9,1710,1667.7,1142.8,5431.1,627.2,1310.6,4125.7,20783.9,20627.3,295.9,4713.4,11150.1,2324.6,590.5,1719.6,402,2569.9,1732.1,1436.4,42.8,291.3,1356.5,45855.3,2220.8,55863,19750.1,44283.8,3674.2,29491.5,8758.9,12387.9,8297.8,879,745.3,2117.2,10812.2,12222.3,5434.2,12723.5,90726.7,52193.5,7771.3,2185.4,3010.2,0,199343.7,35.1,1.4,942.1,491.6,0,1543.4,129496.1,0,881098.6
"DOM_20",31686.3,25.5,7.2,820.2,10089.2,721,607.9,369.2,8925.7,6561.3,1676.3,13584.1,9384.8,89408.8,3054.7,48859.9,4289.8,1612.6,416.2,6625.7,1880.9,2129.8,3206.6,8773.7,234.6,1060.8,4957,2797,1147,17176.6,5638.3,1266.2,88,666.2,1761.2,351.9,2332.5,707.8,641.6,1364.4,529.1,11568,8995.5,8726.8,24589,7162.1,10132.4,770.3,3861.2,0,139611.2,83.7,6.4,4899.8,472,0,607.2,118825.7,0,637748.8
"DOM_21",1704.2,7.2,1.3,24.2,320.6,24.2,20.7,18.4,1798.5,162.9,228.8,419.3,310.4,2539.5,25903.5,1134.1,177.1,143,58,336.7,138.2,124.9,302.2,533.6,21.5,164.9,221.8,261.4,54,1520.1,2158.8,118,9.6,55.7,78.2,34.5,202.6,143.6,147.2,166.7,96.4,326.9,7721.9,409.2,3478.8,328.8,18153.7,406.2,154.6,0,191507.1,184.8,7,35348.2,338.7,0,296.8,59940.4,0,360489.4
"DOM_22",1708.4,11,0.4,244.6,193.2,234.5,142,167.6,19145.1,510.9,679.7,3488.7,353.8,7629.6,438.8,14808.5,1088.4,1121.1,481.5,3115.2,998.1,1567.5,5336.7,26471.9,178.4,2447.3,6096.2,47.6,270.7,36991.9,28407.6,432.7,3.8,32.6,603.4,1552.4,7352.4,1369.4,2530.5,1209.9,679.6,1442.9,5287.4,2992.4,9203.2,2497.3,10442.4,248.8,1015.5,0,60857.6,2.2,12.4,3191.1,276,0,20.2,26024.9,0,303657.9
"DOM_23",103.6,16.2,0.1,191.5,2063.5,198,209.4,222.7,5424.6,142.1,755.8,306.2,39.9,1240.7,99.5,1567.7,14179.1,2037,155.3,1164.3,384.8,1485.3,1414.6,9158.1,79.7,332,787.5,85.2,286.2,88551.4,2137.4,60,1.4,9.2,211.9,26.1,3056.5,163.7,1888.7,979.9,81.4,1317.5,3346,1243.8,4724.3,407.7,3570.3,89,1467.8,0,22594.4,0.6,0.7,569.1,34,0,2.3,9390,0,190055.6
"DOM_24A",166.5,3,1,29,14349.2,232.7,170.2,127.7,84.7,148.4,309.7,113,76.9,803.8,3.9,1217.5,1106.3,31066.5,572.5,50855.3,685,4361.9,27315.2,22640,631.8,3580.4,4354.6,166.1,451.4,9132.3,1148.1,855.7,14.1,105.3,383.6,48.1,110.4,1000.5,140.8,223.6,42.1,2545.2,930.5,762.7,505.7,300.8,328,159.1,126.5,0,951.7,0.5,0.2,577.5,-5.9,0,5.9,12448.8,0,198465.5
"DOM_24B",44.7,0.5,0.1,2.4,67.2,3.7,2.3,2.5,3267.9,7.3,191.4,600.5,13.7,153.3,7.9,272.7,71.4,7428.3,44237.2,13310.4,2101.7,7176.8,5314.6,9874.3,325.7,3533.6,2538.7,153.5,86.3,2210.3,1135.2,14,2.1,3.9,9.8,5,171.8,725.3,348.5,376.4,5.6,71.8,665.2,84.1,963.3,27.9,40.8,29.2,69.9,0,863.5,0.4,0.3,978.4,-51.2,0,2,52201.1,0,161745.5
"DOM_25",1918.2,17.3,20.8,261.7,3508.3,361.3,105.7,191.4,14188.8,688.6,2502.2,5043.2,388.5,5424.5,120.7,5034.2,2495.2,4499.5,4041.8,28993.2,4029.7,7458.4,18476.9,59079.4,1282.4,7429.9,5639,208.6,1582.6,78561.6,8008.5,1399.4,495.9,143.7,763.8,493,5095.5,1034.4,3871,2707.5,300,3412.6,5162.6,3137.7,9053.9,1045.8,2402.8,429.3,1171.7,0,56902.2,4.2,2.8,50085.4,3949.3,0,8.9,28909,0,453544.3
"DOM_26",483.7,7.1,2.6,16.7,230.4,20.1,19.5,30.5,1839,348.9,1278.3,1604.1,262.9,2414.2,155.8,1419,672.4,707.9,835.6,2379.5,12988.8,2530.1,4028.2,11095.1,774.1,4474.6,1848.2,293.4,241.4,5054.3,9387.6,265.3,12.1,59.7,214.1,39.7,447.4,2356.7,7106.5,4910.1,781.4,824.3,9247.7,1737.7,11427.4,1053.3,4291.4,137.1,1557.5,0,80558.2,178,32.3,184856,12405.6,0,323.8,97284.8,0,489552
"DOM_27",1689.7,2,0.3,8.2,121.5,20.8,7,76.3,488.9,29,804.1,238.5,35.8,321.4,28.1,513.8,93.8,609.6,582.7,858.9,625.1,3738.6,4738.7,2881.1,62.6,521.6,735.6,33.4,239.7,14753.6,1513.6,127.4,6.5,11.4,52,9,554.4,40.7,1722,550.8,52.1,527.6,1561.5,673.9,2118.6,388.6,554.1,106.6,1366.9,0,44986,2.8,2.8,36768.2,3076.6,0,151.6,25057.3,0,156843.2
"DOM_28",2155.3,18.8,1.1,530.4,7691.9,828.1,516.1,589.6,3198.2,59.4,398.3,1325.1,122.2,1940.2,88.7,1271.7,269.3,476.3,416.1,1949.2,372.8,805.6,18050.4,15726.7,349.4,2062.1,2316.2,526.8,1608.5,26648.8,3337.6,222.7,15.1,43,1782,67.4,1013.7,459,1213,1271.7,371.4,580.8,1706,1980,2680.1,2349.7,883.8,108.4,630.1,0,20050.2,27.2,6,198061,16527.3,0,21.1,99093.6,0,446815.2
"DOM_29",376.3,10.2,9.4,62.5,616.4,82.2,79.2,45.9,1286,31.6,341.6,598.2,29.1,483.8,10.6,263.4,323.1,300.2,108.9,522.3,152.5,136.3,5630,86484.4,133.4,1853,443.6,24.1,456,1343.8,17332.5,1469.2,8.3,2.3,1161.8,220.4,658.4,365.5,118.5,182.1,109.2,118.7,1757,3336.7,2762.6,974.4,1177.2,147.2,388.9,0,209536.4,5.4,0.1,277791.6,23506.7,0,324.4,87840.8,0,733534.9
"DOM_301",3,0,13.8,0.4,1.7,0.3,0.5,0.3,9.3,0.3,1.9,2,5,4.2,0.6,5.6,0.9,1,0.5,7,0.7,0.9,10,21.7,3847.6,2553.5,41.9,4.9,2.8,15,18.9,42.7,268.7,33.9,72.8,37.6,4.7,1,2.8,1.1,3.3,100.9,61.3,3.5,3376.3,7.3,5.1,0.6,37,0,10628.7,0.1,0,23116.3,1916.8,0,0.1,1970.7,0,48269.6
"DOM_302T309",65.3,0.9,27.3,9.3,54.9,5.2,3.9,4.8,132.2,8,35.2,42.6,25.1,79.3,14,54.9,21.6,27.8,17.7,123.6,40,51.7,277.2,1211.4,480.2,34556,245.6,47,67.5,406.1,413.6,650.2,512.7,307.4,529.9,444.1,48,33.3,63.1,75.9,38.6,144.7,719.5,195.7,24507.3,56.9,99.9,9.4,301.4,0,27683,24.1,1.1,96649.4,7470.1,0,7,106601.5,0,305724.2
"DOM_31T33",325.5,205.1,30.9,13.4,179.7,15.7,16.4,15.8,1465,209.6,383.7,795.6,525.4,1181.1,134.5,800.3,431.7,516.6,234.3,881.9,668.9,405.8,1513.3,1693.2,38.1,274.5,3642.4,156.6,650.8,10970,17276.2,943.4,19.9,98.8,637,87.6,4759.9,427,710.2,1892.8,2083.1,2822.1,4346.5,4566.9,7964.8,1335.1,15424.2,507.7,1012.2,0,111274,28,872.1,48007.6,3745.2,0,483.2,50241.4,0,309942.7
"DOM_35",3812.4,102.7,21.9,538.6,7192.2,1201.3,940.2,34.7,9138.9,966.4,1415.3,5639.2,6906.3,10426.2,247.1,4803.6,3646,5008.5,3198.6,3960.4,929.9,727.8,1967,3043,89.8,670.8,1302.7,26618.5,640.1,6978.7,77583.2,3117.7,108.2,75.5,13556,373.9,40408.2,1207.6,2392.1,3306.3,4128,141838.4,14917.5,5066.7,12234.8,14733.2,12054,2387.8,2669.1,0,215000.3,47.2,0.9,362.3,14.8,0,17.3,8469.9,0,688239.6
"DOM_36T39",266.6,3.5,0.8,32.7,1373.3,18.7,60.6,40.1,1143.8,77.2,78.8,283.7,529.3,1060.4,25,240,214.3,259.6,119.5,261.8,62.8,52.1,171.5,176.6,13.6,92.1,179.5,3065.3,5990.5,2095.9,7225.2,1078.6,25.6,26.8,990.7,240,4153,265.9,259.1,270.6,1691.2,8749.2,2597.7,2377.7,12415.3,2731.4,5580,897.1,1308.3,0,60421.2,272.5,22028.2,557.8,0,0,1.5,98.3,0,154252.6
"DOM_41T43",2839,12.4,6.1,365.4,2582.2,390.5,972.9,432,1556.1,106.8,199,1011.8,10552.5,1335,57.5,620,520.2,603.6,287,712.2,145.1,142.8,497.2,660.1,22.2,143.6,317.8,10670.1,167,418.1,12352.3,4439.3,66.3,397.1,3398.5,885.8,4279.4,137.1,3574.8,452.7,6748,239862.2,1831.3,1222.7,121091.5,13656.7,1574,969.8,5058.3,0,1.1,230.6,0.1,1703787.6,0,0,0,4.7,0,2164368
"DOM_45T47",80280.9,2634.6,304.3,1866.3,25752.3,2195.5,2083.5,1583.6,194009.6,8103.9,18443.8,32728.4,23118.9,68525.3,32022.3,41560.5,19076.6,21160.2,9587.7,40414.9,15541.5,15043.8,46725,122798.7,2632.5,22147.6,24341,21670.4,6883.4,185745.3,232072.3,45380.6,2161.4,14378.9,13889.6,7787.1,61013,32000.5,21001.4,22181.9,19882.9,31963.6,60072.7,54527.6,114715.7,54011.6,86078.1,7449.4,11888,0,1846212.1,2273.5,2206.4,650801,75.7,0,7490.1,392866.4,0,4883363.6
"DOM_49",8255.8,350.7,39,274.7,7175.3,491.3,336.6,366.2,20777,947.1,5503.9,5360.6,12101,6358,1259,5243,4334.6,5362.1,2050.2,9793.8,2710.1,2225.3,7199.6,13103.1,348.3,3765.2,4640.4,7369,1451.5,35525.7,69558.2,32119.7,455.3,4391.7,13298.3,3520.4,8263.7,7837.3,6744.1,10618.5,10195,14439.6,28623.6,17487.1,26445.4,50728.1,21749.1,9814,3749.2,0,175864,240.9,851.5,60887.2,2.1,0,9103.5,45888,0,807593.7
"DOM_50",341.3,14.6,2.4,12.1,1827,21.4,178.8,138.7,876.9,44.5,209.1,208.1,3037.6,315.6,95.7,224.8,164.8,197.2,90.1,347.6,114.1,107.1,323.9,704.2,16.6,176.9,163.1,203,33.8,1489.1,2498.6,234.1,7149.3,118.9,4377.4,1067.9,242.7,209.2,146.6,97.5,33.5,139.3,1180.9,707.7,5796.7,378.4,388.6,33.8,70.4,0,16598.2,11.1,24.2,4123.5,0,0,1789.2,6927.2,0,66024.9
"DOM_51",762.1,626.9,4.6,26.2,570.4,30.9,39.2,108.8,2742.1,149.9,1198.2,1106.1,1667.8,992.7,266.5,988.5,546.8,471.9,233.5,1111.5,348.4,263.4,1037.6,1862.8,52.5,486.1,833.4,1361.6,757.5,3407.8,11753.7,2108.5,355.9,545.6,1909.9,653.2,2552.1,2194.2,1966.6,6053,5721.2,10568,8928.6,10251.7,9064.7,2001.7,5353.6,864.9,1270,0,102219.7,34.4,41.7,11314.5,0.5,0,4651.7,26159,0,252594.4
"DOM_52",1745.5,67.5,112.3,73.9,1008.7,112.3,1325.5,38.1,8490.2,1917.3,5882.7,6676.2,6344.3,3446.8,336.5,6863.9,4042.6,1062.6,593.5,2951.5,2949.3,464.5,1798.2,2599.5,71.8,745.8,1834.6,9977.1,1944.9,6334.3,130599.1,26084.7,2904.1,18334.6,29789.4,9891.5,3807.8,3990.8,1470.3,5063.6,872.4,776.8,17015.6,6190.2,9434.6,2301,5782.2,1479.7,1775.5,0,47643.1,205.8,80.5,11707.7,0.3,0,239.2,9145.2,0,428397.6
"DOM_53",17.2,0.1,0,0.4,2.9,3.1,0.8,0.1,9.5,1.8,3.4,72.7,76.1,40.3,0.8,4.3,2.5,5.4,9.4,34,2.5,130.7,258.1,5.3,0.2,2,150.4,206,360.8,21.3,64125.8,51201.9,2142.7,20.4,2903.5,2697,4711.3,3080.7,319.1,5689.8,4578.5,364.4,6188.2,4993.2,1764.5,712.3,5910.3,534.5,2499,0,22601.9,0.6,0.2,48.9,93.9,0,161.5,17533,0,206299.2
"DOM_55T56",438,36.7,1.7,6.7,138.1,16.9,17.1,98.4,1120.8,71,193,505.7,327.4,326.5,77.1,489.9,296.7,263.5,111,566.6,123.3,73.3,440.6,326.5,27.7,209.1,673.7,1988.5,773.3,991.6,12839.6,1600.4,27.2,8456.6,1408.3,1177.1,9249.6,4034.4,2744.5,7452.3,10478,27793.9,20426.9,15584.3,7354.2,4216.6,25073.5,3804.8,3449.5,0,1159047.1,10121.9,6045.1,4714.9,0,0,37951,1274,0,1397055.9
"DOM_58T60",1148.5,31.6,3.8,33.8,1507.5,49.5,41.1,35.3,2858.2,177.5,389.8,801.2,577.8,1188.2,429.6,830.5,393.1,474.5,263.4,1046.6,418.1,293.4,1018,1213.4,62.5,608.4,969.1,1240.2,210.9,5026.9,28843.7,1358.3,173.5,316.9,1665.1,194.8,15178.4,165961.1,56236,15044,6108.7,5889.4,29902.2,11171.7,22986.9,25504.6,16738.2,3753.7,4390.6,0,198338.5,8819.4,27413,222145.3,28.7,0,1323.1,64351.3,0,957179.2
"DOM_61",587.4,56.5,0.3,47,1375.9,25.6,94.8,143,1066.3,89.8,181.9,547.2,338.8,511,83.2,459.6,315.6,240.7,140.9,701,202.4,137.3,633.8,416.1,27.5,227.6,693.3,1261.7,815.2,7999.7,37160.5,6814.9,228.7,796.7,3881,440.4,8033.7,5629.6,51194.7,12663.5,12972,16402.8,21553.8,14923.7,24763.1,12751,9737,1861.9,4074.3,0,378709.9,76,2.2,12214.5,0.2,0,2967.5,14967.9,0,674242.3
"DOM_62T63",1388.8,84.5,3.5,41.5,15203.2,314.9,74,81.3,6498.6,822.1,2128.9,3619.8,2541.2,2323.4,670,3404,2134.4,2476.2,1520.2,6600.3,2706.7,804.7,6305,3022.8,192.6,2925.4,4214.8,8174.4,2739.1,15650.9,107842.2,6455,179,824.4,4230.6,900.4,20684.6,27102.9,23827.1,89462.6,44169.9,11650.7,130287.6,87710.3,142647.5,18051.1,47965.2,6903.3,23111.8,0,40575.6,1218,8459,319790.7,29.3,0,332.9,74418.5,0,1337497.2
"DOM_64T66",6196.6,115.2,645.4,960.1,25757,515.2,1761.5,3167.4,9052.3,846.4,737.3,1649.6,3308.4,3093.7,1138.3,2542.8,2321.4,2911.3,2158.6,4825.9,2466.7,1560.5,5249.2,5878.2,428.9,3841,5205.6,15133.4,2464.6,23459.9,141240.4,40894,9468.4,10467.6,12144.3,2879,25674,12026.6,9676.1,15200.4,761111.9,292372.6,91159.9,80292.2,155065.9,7815.9,119682.7,8628.1,41504.4,0,1295556.8,1680.2,14,13007.4,785.4,0,2698.9,237654.5,0,3528094
"DOM_68",10323.8,204.2,1.7,10.3,2738.5,37.5,54.8,65.3,4347.2,659.6,670.3,3260.6,89.4,1116.3,4808.6,2542.2,849.5,456.9,497.7,4603.5,8982,596.5,1862.5,2396.4,1807.9,8184.5,2857.2,6186.9,2231.7,30324.4,352903.9,8566.5,560.6,488.3,23975.5,2504.9,123118.2,15165,19931.8,35843.6,149647.3,169563.8,137435.4,37688.7,45472.1,52864.4,156596.1,31805.4,43388.4,0,2658019.3,6804.8,0,314720.6,0.1,0,8427.8,3521.1,0,4501781.2
"DOM_69T75",3942.3,232.6,10.1,1466.7,45398.6,1004.9,3247.7,2487.1,45075.1,4434.4,5326.3,11241.4,15358.9,19200.1,15034.7,11950.7,7810.7,8039.7,4629,24745.4,45833,3921,29350.1,30560.9,2690.9,23671,15781.2,23011.7,10594.9,120781.7,411261.7,36710.8,2477.7,2002.7,13691.5,4499.9,166639.5,67184.6,58807.8,97813.1,154477.8,147342,262689.7,133434.7,118905,25467,159065,20905,30843.2,0,116603.9,3373.9,4249.8,445469,176.2,0,1438.9,236325,0,3258688.3
"DOM_77T82",5735.4,363.1,8.8,702.7,14105.9,346.2,997.1,1389.9,10493.6,1391.8,1276.3,7037.2,5438.5,7217.3,2370.9,3759.5,3093.5,3977.2,2590.8,10611.1,5972.2,1272.5,4915.9,6714.1,696,6305.7,4600.3,20843.1,6575.6,48253.4,270321,43938.9,6280.4,22554.1,18778.4,4573,53029.6,28756,41967.3,103873.2,59479.6,186434.5,142594,119725.7,78695.4,17780.5,116867,12977.7,18719.9,0,209840.8,1647.2,5771.6,12254.4,0.1,0,2241.1,81190.5,0,1849347.7
"DOM_84",1179.4,263.5,26.6,102.4,2122.7,211.6,201.1,39.6,2356.1,228.8,610.9,1277.5,1480.2,2123.5,180.5,1058.9,769.2,953.2,597.1,933.5,421.9,179.1,506.1,774.2,65.4,402.8,1478.7,6818.9,6468.6,2750.2,28424.8,22816,97.5,266.3,3451.8,324.3,11464.8,2452.1,1748.3,3412.5,212079.8,46928.4,26054,42100,25596.5,11412.7,39649.8,9682.1,5678,0,452248.5,9347.7,2423076.9,9680.2,3.1,0,577.5,3209.1,0,3428364.4
"DOM_85",183.6,4.2,3.3,6.7,121.5,8.1,16.2,26.3,528.7,26.3,58,310.1,201.1,159.7,47.4,165.8,85.6,77,35.9,174.7,45,29,141.2,140.3,8.5,65.9,158.5,676,198.9,426.8,12463.6,232.5,5.3,950.5,510.1,72.3,1157.7,922.9,612.2,2092.3,4315.6,6381.5,8859.8,4958.3,15421.3,17398.2,3495.8,8896.9,7720.7,0,623038.5,98545.9,836040.7,29977,11.9,0,27160.1,2200.4,0,1717572.2
"DOM_86T88",42.8,1.5,0.1,1.6,29.1,1,1.8,2.2,92.6,3.2,6.5,12.6,8.1,27.8,15.9,14.4,7.3,7.4,3.9,16.8,6.3,5.3,16.2,26.7,1,7,10.4,10,5.1,115.6,164.8,42.6,1.5,31.5,7.7,4.8,61.6,35.5,27.6,44.6,2490.6,43.5,1602.8,329.8,70400.1,2413.1,170414.4,589.8,1084.9,0,2395673.9,168650.6,211524.6,341.1,0,0,1769,279.1,0,3028529.7
"DOM_90T93",251.6,7.2,0.3,5.2,95.9,3.2,6.3,20.2,446.2,19.5,55.9,148.3,104.2,131.8,54.2,171.8,78.7,81.9,32.9,172,50.8,22.6,136.5,214.9,11,77.2,155.6,230.1,181.4,756.6,7864.1,444.2,10.8,262.5,554.3,52.7,2871,15339,3042.6,1854.2,2703.8,7389.3,8812.7,3830.4,3038.9,2224.1,3242.6,28170.3,3209.4,0,238250.2,61369,19089.7,6686.2,0.2,0,4297.8,2226.7,0,430560.7
"DOM_94T96",310,48.6,0.7,10.4,211.8,7.5,15.6,37.9,649.9,33,63.2,154.7,105.9,219,99.6,146.6,125.9,112,59.9,205.4,81.5,34.2,132,198.9,14.7,92,206.7,255.6,271.9,1725.5,10408.4,690.8,10.7,190.3,2344.7,264.1,3099.3,368.6,1351.5,752.9,7893.3,3222.4,6228.6,3617,18239.6,2558.5,7464.6,1083.6,6817.1,0,370349.2,147697.5,302.3,1671.4,0,0,2473.6,880.8,0,605611.4
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25206.3,0,0,0,0,0,0,0,0,25206.3
"IMP_01",7484.1,44.6,3.1,0.9,5,2,1.7,1,19193.8,127.2,12.8,12.4,8.8,479.6,3.5,11.6,2.2,1.4,0.5,3.5,1.1,1,4.5,11.4,0.3,2.4,13.4,2.1,0.7,291,312.5,3,7,1,1,0.4,116.1,1.7,1.7,2.4,2,5.4,106.6,59.4,305.7,41.9,22.6,52.4,4.9,0,16339.8,19.3,0.1,116.4,5.7,1528.2,0,0,46784.8,0
"IMP_02",81.2,523.2,0.1,2.9,0.3,0.1,0.1,0,220.3,3.6,547.4,201.8,1,19.6,0.2,61.2,0.2,0.1,0.3,0.5,0.1,0.3,0.5,1.5,0,0.2,10.5,0.2,0,36.2,6.6,0.9,0.1,0.1,0.2,0.1,2.7,0.2,0.4,0.7,0.2,2.5,2.4,1.3,26.7,2.5,1,0.7,0.3,0,1718.8,16,0,10.1,1,17.6,0,0,3526.8,0
"IMP_03",16,0,115,0,0.4,0,0,0,4756.2,0.1,0.1,0.3,0.7,7.4,0.2,0.4,0.1,0.1,0,0.2,0.1,0.1,0.2,0.3,0.2,0.2,0.1,0.1,0,0.8,455.9,0.2,6.8,0.1,0.4,0.1,4613.1,0.1,0.1,0.2,0.1,0.2,110.2,0.3,261.3,63.5,43.5,157.1,88.6,0,5709.6,35.4,0,4.6,0.9,91,0,0,16542.6,0
"IMP_05",12.7,0.1,0,18.6,5.4,0.6,0.8,0.1,12.1,0.7,0.3,7.7,17.6,3.5,0.2,1.5,11.8,35.5,5.5,0.6,0.2,0.3,0.6,1.5,0,0.3,0.3,191.2,0.1,10.9,1.3,0.2,0,0.1,0.1,0.1,9.2,0.1,0.3,0.3,0.2,0.4,2.8,0.4,123.3,5.3,1.7,0.3,0.3,0,13,0,0,11.2,0.3,3.8,0,0,515.6,0
