"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_16",519.3,0.2,16.6,1,3.3,98.6,121.9,195,447.5,43.2,18190.8,4025.2,8.2,197.3,6.7,1162.7,238.1,43.1,632.1,714.3,65.3,432.5,580.9,2499,43,71.3,4991.4,7.2,17.6,32866.3,5211.7,1571.8,0.9,2.1,206.2,57.2,1243.8,108.5,591.1,1017,61.9,5240.2,532,660,627.5,1566.1,732.7,103.9,311.5,0,6146.8,0.2,1.5,13245.2,632.4,0,198.5,4145.9,0,112456.1
"DOM_17T18",502.6,1.1,0.2,44.5,114.5,88.5,60.2,84.3,27572.6,561.4,660.9,37749.8,206.2,5085.1,464.8,3641.8,1283.5,806.6,665.3,2136.1,469.7,957.9,1996.1,3238.7,50.6,554,2367.2,115.2,304.7,3897,23608,1924.4,63.4,66.2,2224.4,804.4,7068.7,7685.6,933.3,6392.6,5630.7,2199.3,12471.8,7370.7,9213.9,10991.2,7759.8,1199,2711.1,0,45627.5,5.9,14,1064.3,81.5,0,772.3,20767.4,0,274332.6
"DOM_19",9950.3,245,66.7,1036.2,4752.7,1089.5,1260.2,2366,3524.6,456.3,843.8,2616,11885.5,12861.1,325.5,2787,6018.3,1199.6,300.2,958.6,240.6,1805.7,1145.7,833.4,27,178.2,892.9,22501.4,1353.4,28384.3,8046,35105.2,3229.6,23349.6,4774.8,9109.4,3558.8,410.4,446.2,1179.1,7431.1,7410.8,3138.2,6792,61116.8,27504.5,4577.3,1146.4,1748,0,159099.6,25.6,1.1,616.6,375.1,0,2328.1,77911.1,0,572337.3
"DOM_20",25868.2,8.5,1.9,666,4464.8,642.4,608.4,972.1,6988.3,6384.2,1463.6,11977.3,9514.9,84514.3,3571.5,39296.3,3370.6,692.2,175.4,5352.2,1852.4,1729.8,2787.2,7102.4,188.9,793.6,4701.5,2051.1,954,13443.1,3027,885.8,67,427.2,1294.8,247.1,1448.1,573,447.4,774.1,422.2,9658.6,7558.9,7727.3,19885.5,4753.3,6568.7,490.6,3878.4,0,111145.7,67.2,3.9,3359.5,412.6,0,903.1,90585.4,0,518749.8
"DOM_21",1352.8,3.2,0.3,16.6,118.8,17.2,17,39.4,1264.3,123.1,158,306,213.8,2047.2,25857.6,732.2,116.8,73.4,37.2,231.5,77.9,78.2,197.3,354.9,14.9,137.5,162.3,176.7,38,871.8,892.9,81.7,8.7,39.6,45.8,24.1,114.2,94.7,87.9,103.5,85.7,226.7,4421.4,264.9,1722.1,188.4,12535.9,390.4,124.8,0,163183.5,153.1,5.3,28834.5,251.7,0,472.3,46443.3,0,295633
"DOM_22",1664.2,10.9,0.1,273.5,91.2,322.1,192.3,580.2,16886.7,392.1,521.4,2779.8,382.3,7512.1,559.8,12436.5,904.5,776.8,327.2,2914.8,1031.3,1180.6,4849.5,21195.6,162.5,2026.8,5878.1,53,255,30498.4,22775.8,359.6,3.7,18.8,458.2,1807,5607.2,1136.4,2192.3,903.1,372.8,963.5,4507.8,2563,8212.1,1740.9,8885.7,234.4,947.8,0,46775.2,1.3,3.5,1936.5,154,0,18.9,22304.3,0,251542.8
"DOM_23",70.8,17.4,0,164.3,1014.5,264.7,216.1,715.2,4762.4,137.6,851.2,348,31.8,1227.2,144.3,1380.1,12957.1,1555.8,114.2,1090.9,380.6,1448.7,1633.5,7920.9,63,230,815.4,132.2,253,78439.6,1494.7,65.2,0.6,2.8,174.5,25.9,2132.3,151.5,1779.3,1026.4,94.6,251.4,3282.6,1210.4,5426.2,344,3601.7,112.7,1089.3,0,13927.7,0.3,0.2,572.2,26.8,0,1.3,8002.7,0,163177.8
"DOM_24A",123.5,1.4,0.4,24.6,6510.8,213.6,163,376.2,72.2,133.3,208,76.6,62.8,713.7,3.8,841.4,754.7,17326.1,335.8,35487.2,469,2562.6,19523.7,16597.7,446.5,2399.9,3146.2,118.7,360,6098.1,611.8,730.7,18.5,120.1,235.8,50.9,61.4,794.4,113.7,104.3,41.5,2179,589,546.7,450.2,239.4,260.4,154.3,124.6,0,958.4,0.4,0.2,416.5,4,0,12.3,9835.4,0,133805.1
"DOM_24B",40.2,0.3,0.1,2.6,35,3.9,2.7,7.8,3570.7,7.6,192.7,608.3,13.5,193.5,8.3,283.2,72.8,5526.3,32145.1,14240,2190.7,6445,5798.5,11072.3,362.2,3629.9,2788.1,196.6,100.2,2176.6,765.7,14.3,4.2,4,9,6.2,115.8,881.4,422.1,293.4,5.9,54.5,641,86.6,1058.8,24.7,39,42.5,96.7,0,631.7,0.4,0.4,818,5.7,0,2.9,34150.6,0,131890.4
"DOM_25",1891.1,17,8.9,298.6,1804.3,436.7,159.9,703.3,12228.5,580,2306.7,4563.2,511.1,5948.6,134.2,4610.7,2409.6,3567.4,3257.3,30516.7,4121.8,6594,17290.2,61567.9,1166.8,6470.9,5744.8,259.5,1634.9,66653.6,5835.1,1592.8,1094.2,159.5,833.9,646.7,3281.7,857.6,3192.4,2145,352.1,2971.6,4689.7,2659,8333.8,778.4,2300.7,400,1213.6,0,34411.1,5,2,49142.3,2155.4,0,9,27369.5,0,403890.5
"DOM_26",323.9,3,0.3,14.5,124.9,14,13.9,108.4,1513.6,317,414.8,1293.9,185.5,2404.7,108.7,1166.4,606,544.8,646.4,2201.3,12868,2041.6,3619.3,9244.6,734.9,4032.7,1480,228.7,276.3,3572.4,6788.2,158.5,11.6,48,135.8,27.9,261,1379.8,6052.8,4135.7,1109.1,454.8,7366.5,1681.8,10608.2,730.6,4034.1,88.1,1361.9,0,57823.6,141.6,21.9,169181.6,6841,0,515.3,104145.9,0,435209.7
"DOM_27",723.3,1.3,0.1,8.1,50.8,11.7,7.6,119.9,415.1,22.3,569.6,183,26.8,323.3,22.6,281.5,87.1,464.3,461.1,720.5,579.6,3087.5,4102.8,2704.2,57,446.5,565.8,26.7,204.7,11254.3,1005.3,115.7,4.4,8.6,55.9,8.8,346.2,34,1169.9,418.2,62.7,452.5,1338.7,626.2,1808.8,288.5,440.8,120.9,1037.9,0,32925.2,2.2,1.2,32479.6,1562.9,0,238.3,28940.2,0,133022.5
"DOM_28",2111.9,25.4,0.3,592,4594.9,863,565.5,2037,2572.3,39.4,325.7,1204.5,63.6,1654.8,51.7,1114.3,235.1,402.5,365,1986,350.6,792.1,16741.6,15616.8,343.6,1884.2,2813.3,598.5,1680.2,21989.7,2599.8,237.3,22.8,26.5,1848.4,57.3,539.8,418.3,1142.6,1070.9,410.1,370.2,1506.2,1825.7,2695.1,1926.9,656.7,95.2,763,0,12179.2,21.7,4.1,186538.4,8910.3,0,20.8,91837.7,0,401340.4
"DOM_29",449.6,6.4,4.7,86.2,334.8,115.5,137.2,170.6,1389.6,47.1,293.4,576.2,47.4,544.6,20.1,260,323.6,257,97.2,572.3,177,167.7,6073.1,79754.8,131.3,1558.7,503.9,44.9,487.4,1249.1,14454.6,1600.7,16.8,5.6,1147.2,396.6,457.9,342.4,129.1,116.9,112.7,145.6,1732.4,3293.1,3177.8,1072.3,1057.1,225.7,362.5,0,154655.2,6.4,0.2,289847.4,13911,0,472.5,95541.8,0,680162.7
"DOM_301",2.9,0,0.6,0.5,0.7,0.4,0.8,1.1,9.5,0.4,1.5,2.1,5.7,4.6,0.7,5.3,0.9,0.9,0.4,5.4,0.7,0.8,13.7,18.3,3669.9,2323.5,36.6,5.3,12.8,14.3,15.6,38.6,247.9,60.1,34.7,40,4.2,0.9,2.4,0.8,3.1,70.6,57.1,2.7,2121.7,6.4,5.1,1.3,23.2,0,8483,0.1,0,19027.9,894.8,0,0.1,1890.7,0,39173.2
"DOM_302T309",72.3,0.8,1.8,12.5,41.1,6.9,6,16.9,157.2,10.2,35.6,52.4,29,110,18.3,63.6,25.7,27.9,19.2,152.2,44.8,54.7,401.9,1163.5,688.9,46923.1,250.6,49.7,56.7,431.2,370.1,851.2,693.2,792.3,362.9,688.3,46.4,34.4,61.2,74.3,53.7,136.2,857,186.6,19596.1,60.9,105,16.8,272.8,0,27090.8,23.9,1.5,99491.7,4392.4,0,11.2,94377.8,0,301573.4
"DOM_31T33",322.2,130.6,27.1,14.4,85,18.1,21.4,57.9,1500.9,235.1,456.2,887.8,793.4,1364.2,232.4,791.4,411.6,491.3,227.1,941.7,555.3,407,1504.8,1780.6,52.8,321.5,3781.7,142.6,659.5,11065.1,12453.5,867.6,23.3,83.4,556.9,94.5,3768,333.2,732,1160.1,2365.7,2616,3741,3998.8,5714.1,1187.3,13845.2,740.7,915.5,0,98083.8,22.6,764.4,44004.8,2057.1,0,639.6,45322.2,0,275372.3
"DOM_35",3215,43.3,8.2,519.4,3315.8,1172.7,1117.5,113.2,8424.8,1127,1531.2,5610.8,7752.8,10939.5,780.6,4133.6,3295.5,4055.3,2532,3881.6,1191.1,673.2,1917,2692.7,86.7,617.8,1267.1,20254.3,575.2,4374.6,44450.2,2146.7,82.9,95,9879.1,413.1,24927.6,896.7,2315.7,1874.9,3310.2,102452.7,11507.5,3645,8819.6,11132.4,11037,2820.5,2545.1,0,170739.4,35,1,317.2,8.6,0,28.4,2894,0,515594.7
"DOM_36T39",247.8,4,0.3,37.6,800.1,22.1,80.9,164.1,1229.3,89.6,94.3,331.4,604.1,1260.8,125.3,232.5,214.8,245.2,110.8,282,85.6,58.4,208.3,198.4,10.2,76.1,176.2,2673.5,5221.2,1423.7,4804,617.1,31.9,31.5,752.3,201.8,3256.4,141.6,184,185.3,1700.8,7105.4,2147.8,1835,12174.4,2366.2,4273.3,647,980.8,0,49023.8,210.4,17675.7,496.5,0,0,2,83.2,0,127236.8
"DOM_41T43",2678.2,16.3,3.2,483.9,992.1,518.1,1541.3,1890.8,1896.1,179.1,294.4,1215.1,12130,1665.1,264.7,644.3,528.5,693.5,322.3,838,261.5,158,581.8,762.2,34.2,184.7,374,11669.8,184.8,351.5,9332.2,4230,51.6,395.6,2847.6,901.3,3805,119.2,2978.5,287.2,6150.3,164434.4,1912.3,1058.7,107684.9,11945.6,1813.7,872.4,4659.6,0,1.3,174.3,0.1,1357752.5,0,0,0,6.1,0,1726771.8
"DOM_45T47",65710.2,1461.1,118.7,1659,11103.3,1871.8,2101.3,4338.3,166288.6,6687,12579.3,31407.6,16383.8,62046.2,25710.5,32776.4,15770.2,14816.6,8378.9,36176.1,11382.6,11968.2,38582,99217.1,2437.2,23992.2,22310.2,13677.4,5733,142562.1,151206.7,40898.5,2458.7,12433.9,10542.1,6956.4,42564.7,26812.9,16596.4,13324.8,17258.7,23619.2,44317.2,38141.4,89829,40345.4,64323.5,6100.1,9577.3,0,1352650.3,1632.9,1991,495485.4,45.2,0,9083,313424.3,0,3720866
"DOM_49",6592.2,211.5,12.8,305.6,2821.3,334.6,396.7,1221.2,17812,780.4,3555.1,4919.2,7642.8,5782.6,1028.4,4093.5,3994.1,3796.3,1672.2,8442.8,1762.1,1723.3,6058.2,11343,299.6,4183.5,4028.2,4869.4,1249.5,28193.7,36544.6,23839.5,716.6,5069,8339.4,2700.9,6154.5,6365.8,5805.8,7828.1,10756.8,15081.9,22014.5,15607.6,21540.4,38186.3,17530.5,6561.6,2398.5,0,148458.3,190.4,650.3,46756.3,2.8,0,12732.6,38137.4,0,639096.2
"DOM_50",254.4,8,0.9,11.9,574,14.1,110.6,154.7,706.4,40.8,134.2,192.4,1612.3,257.6,80.7,171.6,143.9,121.5,77.9,276,86.9,77.5,248.5,569.8,13.6,170.2,137,147,28.5,1075.8,7123.5,215,4405.3,151.9,2030.3,846.4,156.9,179.5,131.5,67.4,27.4,95.1,2195.2,420.8,3179.7,555.5,351.3,30.6,54.3,0,20527.4,8.2,19.9,2904.9,0,0,2549,5904.8,0,61630.6
"DOM_51",671.2,143,1.9,23.9,222.2,29.2,41.3,353.5,2399.3,131.5,597.9,790.3,1252.7,910.3,285.4,704.7,461.5,357.6,241.6,921.6,290.8,231.5,890.1,1870.5,41.8,351,669.4,929.8,519.3,2909.1,5624.2,1061.1,191.8,398.2,730.1,244.1,1601.6,1202.6,1295.7,3530.2,4404.7,7659.9,5863.9,6873.1,7037.7,1507.7,3657.4,429.1,768.7,0,93494.2,18.6,40.7,10085.4,0.2,0,6756.6,51783,0,235504.5
"DOM_52",1371.9,36.1,48.5,70.4,334.1,78.9,1361.6,90.4,7153.3,1793.9,4171.4,5630.8,5905.3,3255.9,337.9,5449.1,3122.8,697.9,438.3,2449.3,1829.4,332.5,1425.6,1982.9,56.9,727.3,1350.6,7115.6,1207.2,4431.2,79127.8,19546.6,3281.5,17929.6,23168.3,8923.9,2513.5,2356.3,1099.7,2697.9,591,564.6,9410.6,4047.1,7313.7,1882.2,3913.9,1338.1,1032.1,0,32000.8,153.5,70.7,7954.9,0.4,0,285.2,6988.3,0,302449.2
"DOM_53",22,0.1,0,0.5,1.1,5.6,1.1,0.4,7.3,2.1,2.1,72.6,65.2,54.7,0.6,3.1,2,6.9,15.2,33.8,1.5,162.2,332.7,4,0.1,1.5,138.6,228,356.5,17.2,53562.8,29499.3,3800.1,20.4,1894.4,1865.7,4622.2,2385.6,300.9,4346.5,4268.9,399.7,6234.3,4492,2094,995.7,5717.8,559.1,2086,0,17151.9,0.3,0.1,30.3,125.4,0,228,11604.5,0,159824.6
"DOM_55T56",400.3,20.6,0.7,6.2,54.9,18.1,21.4,391.5,963.5,61.6,185.6,388,212.5,326.5,69.5,370.7,268.2,268.3,111.7,509.8,83.6,66.3,406.9,359.3,14.8,116.4,519.3,1486.8,622.6,716.3,8283.2,883.7,19.5,7613.4,735.1,786.9,7547.1,3274.6,2930.6,4919.6,10089.6,20630.9,16323,12584.2,7448,3878.6,19251.9,2950.8,2120.2,0,921456.7,7954.6,5498.8,4237.8,0,0,53480.6,1109.1,0,1135050.6
"DOM_58T60",1042.2,19,1.4,33.2,1146.3,56.7,49.7,113,2655.7,182.1,314.7,786.8,551.5,1146.6,551.9,716,351.4,381.5,253.5,1068,389.3,260.2,949.4,1217.8,57.9,633,1061.1,1090.3,188,4128.6,24077.8,1163.3,147.3,319.9,1314.4,214.1,13452.8,132985.8,59974.7,10751.9,6433.4,5058.3,28988.7,10523.2,22224.2,24144.8,15036.4,1537.2,3741.2,0,150239.9,3460.5,21745.1,183755.5,46.2,0,1485.4,62036.7,0,806255.3
"DOM_61",783.7,38.6,0.1,62.8,939.6,38.4,159.2,728.6,1632.7,193.2,320.1,715.4,352,743.7,296,601.4,438.2,333.5,194,1127,456.2,233.3,1049.5,649.5,43.9,354.1,949.3,1494.5,861.5,7603.9,31434.9,5393.7,244.3,989,2800.3,537.3,7514.2,3822.9,51775.8,10489.5,16699.8,17422.6,22474.3,15053.9,29739.8,14086.9,9932.4,1749.5,3630.9,0,345400.9,64.1,2.7,11626.3,0.3,0,4259.9,15394.4,0,645935
"DOM_62T63",1110.6,41.8,1.2,32.6,11701.7,452.8,81.4,243.4,5064,685.6,1579.9,2573.3,2630.5,2025.4,898.2,2382.4,1705.1,1869.8,1127.4,5473.3,1920.8,687.5,5486.3,2539.6,157,2311.8,3179.9,6444.1,2003.5,11131.6,64715.2,4319.2,108.8,936.1,2275.4,727.1,13754.7,15161.4,15352,50883.6,38328.6,7458,99218.4,63396.9,111901.1,13106.7,33970,4546.2,13974.1,0,26233,820.3,6165.6,242029.6,25.7,0,379.4,57820.5,0,965150
"DOM_64T66",6578.3,72.7,531.1,858.4,22713.4,630.3,2990.9,12168.6,9027.4,870.9,721.3,1530.1,2392.8,3688.4,1703.5,2353.5,2320.9,3219.7,2534.2,4738.8,2607.4,1641.1,5416.3,8485.2,320,2765.6,4912.5,15630.3,2442.7,17842.3,115450.1,39490.5,12382.3,13040.4,8331,3604.5,21623.8,8349,8033.7,12263.6,664112.3,278075.1,92007.3,63840.9,124948.5,9686,129938.6,7896.7,39658.1,0,1056144.1,1328.8,10,16895.7,1334.6,0,3894.9,189032.3,0,3065081.3
"DOM_68",9377.8,147.7,0.9,7.7,1970,36.8,85.8,260.9,5001.8,644.9,699.3,2556.3,89.5,932.9,3781.5,2221.1,750.3,416,442.4,4367,6409.4,538,1702.6,1910.7,533.4,2328.3,3132.2,6601.3,2111.4,29827.9,314115.6,7321.3,426.2,479.8,25182.4,2508.3,115905.5,9950.8,16989.9,21056.8,107587.9,123946.1,117556.9,30396.9,39274.4,44340.9,131324.8,26019.9,42359.1,0,2199616,5283.5,0,226703.7,0.1,0,12023.4,3541.1,0,3712797
"DOM_69T75",3864.3,143.7,4.7,1814,29648.5,1280.2,4688.6,10755.7,48578.6,4581.1,4874.5,11294.4,22853.7,21942.9,19712.6,10779.9,7877.8,7525.3,4237.2,25403.9,42003.8,4100.9,30104.3,29737.8,1468.8,12767.6,15111,19171.8,9120.7,72195.8,303450.8,24017.4,2759.2,2986.4,8192.1,3854,131625.6,39001.9,43715.8,66077.4,151455.4,129346.9,222854.6,114207.5,115414.9,22654.6,128935.1,17436.9,24536.7,0,90531,2481.2,3337.6,331478.4,229.5,0,2007.5,193019.8,0,2653252.1
"DOM_77T82",4775.8,140,6.2,628.5,6032.6,350.1,1111.4,4704.1,9030.7,1292.5,1252.4,6270,6415.7,7752.8,2985.5,3053.3,2554.1,3928.2,2525.5,10200.9,5371.6,1139.2,4657.8,6722.9,485,4777.6,4413,26789.9,7249.6,28726,169169.4,30629.7,6696.2,16680.5,13792.2,4680.6,36035.4,23677.6,30736.5,69008.3,54364.1,139880.2,115791.1,99648.1,68925.9,14335.6,105750.8,11685.2,14555.4,0,175161,1145.3,4525.9,11034.5,0.3,0,3217.2,71871.5,0,1458341.6
"DOM_84",1089,236.9,21.6,111.1,1365.1,227.4,303.6,240.3,2503.1,286.1,717.3,1420.4,1786.3,2464.4,275.7,1031.6,792.5,864,533.7,1016.5,409.8,191.2,569.5,854,37.7,294.7,1501.5,6136.8,5780.9,2215.6,20355.9,19955,124.5,415.2,2936.2,372.2,8686.3,2003.7,1751.2,2515.7,196814.8,40397,27014.9,30993.4,27703.6,11530.7,37220.2,8513.6,5954,0,400479.6,7731.2,2058388,6965.4,2.4,0,880.9,2421.1,0,2957405.3
"DOM_85",172.2,2.9,2.1,7.5,84.7,10.2,25,113.8,494.9,34.5,59.3,335.6,201.7,174.5,43,144.1,86.9,82,38.5,178.4,36.7,27.8,144,152.9,5.9,47.6,152.4,802,188.8,341.2,12449.3,237.3,5.3,1131.6,372.7,77,1080.6,791.1,576.8,1797.5,4450.6,5008.7,8711.5,4352.5,14358.5,17408.1,3615.3,4084.8,5830.2,0,589341.2,78048.9,695786.1,21448.7,6.8,0,40440.4,2020.5,0,1517623.1
"DOM_86T88",36.1,0.7,0,1.2,11.1,0.9,1.6,5.8,84.5,2.7,4.8,12,6.4,25.7,13.4,12,5.8,5.3,3.4,15.1,4.6,4.3,14.2,24.2,0.7,5.4,9.6,7,3.3,76.5,85.8,22.2,1.1,17.7,5.2,3.6,47.9,21.9,16.7,21.6,2472.9,30.8,1242.8,500.8,62705.3,2870.9,156768.2,632,1184.5,0,2075434.8,139775.9,181146.4,285.8,0,0,2496.8,224,0,2628414.1
"DOM_90T93",162.5,3.4,0.1,2.9,26.9,2.1,4.2,46.3,300.4,15.1,41,87.2,53.6,91,34.2,89.7,52.9,63.5,26.1,113.1,27,15.5,92.3,116.4,4.2,31.1,96.5,187.5,110.8,388.8,4115.2,293.8,6.1,184.1,420.4,46.8,2372.2,15808.7,4263.5,833.8,1772.4,5010.3,7300.6,2553.2,2703.5,1369.6,2257.3,16844.6,1879.6,0,218055.2,42114.8,15410.4,5155.6,0.2,0,6500.2,1728.3,0,361286.4
"DOM_94T96",291.9,29.2,0.3,10.6,121.4,8.3,20,155.4,598.3,33.4,57,147.8,108.3,212.4,90.8,123.5,117.7,112.4,65.8,201.6,68.4,29.8,124.1,181.8,10.2,67.1,195.9,231.1,240.4,1320.8,7650.6,501.3,23.5,187,1730.4,409.7,2598,256.3,1028.5,457.4,8560.6,2219.2,5562.8,2690.7,6670,2093.2,7310,982.2,6449,0,330932,120444.2,297.3,1346.7,0,0,3496.2,737.4,0,519609.7
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23107.1,0,0,0,0,0,0,0,0,23107.1
"IMP_01",5751.5,18.2,1.9,0.7,2.1,1.7,1.5,2.5,14665.6,98.8,5.8,11.6,3.8,392.5,6,11.6,2.6,0.9,0.6,3.1,1.1,0.9,4.7,14.3,0.4,3.1,22.9,1.3,0.7,165.6,250.8,3.2,6,1,0.8,0.4,74.6,1.3,1.5,1.6,2,5.8,66.2,111,250.7,34.3,19.1,36,6.6,0,12765.5,15.8,0.1,92.2,2.9,1496.1,0,0,36443.6,0
"IMP_02",50.9,236.7,0,1.9,0.3,0.1,0.1,0.2,140.6,2,310.9,132.7,0.9,13.7,0.2,42.3,0.2,0.1,0.2,0.4,0.1,0.2,1,1.5,0,0.3,7.4,0.1,0.1,24.8,4.1,0.6,0.1,0.1,0.2,0,2,0.2,0.3,0.5,0.2,1.5,1.5,1.5,22.7,1.8,0.7,0.4,0.2,0,1001.4,9.8,0,13.5,0.7,23,0,0,2057.1,0
"IMP_03",20.5,0,54.4,0,0.2,0,0,0,4529.3,0.2,0.1,0.3,0.6,11.6,0.3,0.5,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0,0.6,308.4,0.1,2.7,0.1,0.2,0.1,2680.6,0.1,0.1,0.1,0.1,0.2,54.8,0.3,241.5,49.1,35,98.9,67.4,0,4365.4,33,0,4.7,0.4,100.3,0,0,12663.9,0
"IMP_05",10.5,0,0,21.9,2.8,0.6,1,0.3,14.2,0.8,0.2,13.6,20.9,4.1,0.3,1.7,13,28,4.2,0.3,0.1,0.2,0.4,0.7,0,0.2,0.2,163.1,0.1,4,0.7,0.2,0,0.1,0.1,0,5.5,0.1,0.1,0.1,0.1,0.2,1.9,0.2,106.8,4.4,1.2,0.2,0.2,0,7.3,0,0,6.6,0.1,4.3,0,0,448,0
