"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_26",457,9.2,1.2,26.6,111.8,18.1,15.4,123.4,1395.8,188.4,245.2,603.8,138.8,1555.7,204.3,747.2,257.5,342,374.5,1074.7,6151.9,1072.3,2051.9,4386.7,410.4,2794.6,946.6,194.8,175,2186.3,3295.4,229.4,25.3,101.1,115.9,54.1,284.5,715.9,2701.4,1571.8,496.3,244.8,3531,918.5,4375.5,439.9,1724.6,61.2,778,0,47090.1,113.9,18.2,136453.4,7543.7,0,475,110871.2,0,352491.3
"DOM_27",594.3,2.1,0.6,12.2,63,10.2,6.1,126.9,485.3,35.2,215.9,214.1,23.4,387.4,49.2,410.7,63.3,618.5,662.6,847.7,737.1,2786.3,4197.7,2121.6,85.1,737,478.6,29.3,192.5,9773.1,673,93,8.1,15.9,127,9.3,314.6,36.9,1106.5,413.7,51.3,267.2,1140.1,677.2,1339,284.5,428.3,95.3,336.9,0,31807.8,2.2,1.4,27095.3,1745.1,0,252,32602.7,0,126891.1
"DOM_28",2567.2,83.4,1,710.1,3398.4,674.7,396.6,2405.9,2678.8,76.4,358,1053.6,92.7,2141.4,116.8,1129.7,184,528,456.9,2151.3,307.1,900,19970.2,15178.1,343.5,2084.9,1910.2,381.4,1384.3,17996.7,2781.1,408.8,27.8,70.2,1346.2,84.7,596.5,636.7,1123.7,844.4,116.2,305.5,1147,1906.9,2272,1407.2,641.8,76.5,874.9,0,10519.6,21.1,5,181762.7,11616.5,0,27.5,107009.8,0,409291.1
"DOM_29",504.6,12.4,10.1,138.2,312.1,108.2,143,246.1,1474.9,51.1,314.4,615.1,15.8,575.7,76.2,268.8,272.1,317.6,113.1,515.4,227.3,184.1,7877.5,78597.2,112,1503,468.5,31.8,515.5,1105.1,12819.1,1538.4,14,4.5,1194.7,614.8,338.2,545.9,160.6,110.9,108.8,192.3,1343.6,3000.2,2729.4,719.7,894,59.9,370.1,0,143194.7,4.6,0.4,212500.4,13690.1,0,429.3,101020.9,0,594306.4
"DOM_301",4.2,0.1,1.9,1.3,2.3,0.5,0.9,2.7,8.2,0.5,2.2,2.4,5.5,5.1,1.3,3.5,1,1.3,0.7,4.9,0.8,1,11,21.3,2898.3,2327.9,32.3,7.5,0.6,8.7,11.9,34.1,207.9,51.4,31.9,23.9,3.5,0.9,2.8,0.7,4.6,98.1,17,2.2,1319.7,7.3,4,2,9.7,0,5607.4,0.2,0,15659.3,967.8,0,0.2,2924.9,0,32353.3
"DOM_302T309",141.2,3.5,7.1,52.4,72.2,13.3,10,49.4,292.8,22.1,54.9,89.6,41.3,219.9,44.5,103.7,33.9,51.3,36,198.9,64.4,68.6,567.8,1159,637,51072.9,322.3,69.3,50.7,581.5,396.3,961.3,720.6,868.9,397.2,521.6,69.7,54.1,83.7,81.1,81.9,217.1,547.5,167.3,18129.6,87.6,143.9,29.2,143.8,0,25241.5,26.3,2.3,86641.8,5101.7,0,13.9,96464.4,0,293325.7
"DOM_31T33",402.4,233,27.9,21.9,77.8,17.5,17.8,81.9,1367.4,238.6,807.6,725,176.8,1399.2,259.7,698.7,345.6,418.8,222.2,677.9,397,479.1,1777.5,1637.5,51.3,355.8,4454.2,141.1,725.2,8955,10484.4,682.1,28.7,85.8,495.5,110.2,2816.7,394.1,938.4,792.7,2069.6,2390,2905.9,3773.6,4207.1,1059.1,14912,826.6,1177.2,0,90167,19.6,680.6,37982.5,2312.5,0,664.2,47943.1,0,257110.3
"DOM_35",4806.4,118.7,23.6,966.5,3587.1,1513.1,1286,207.8,10954.1,1633.2,2075.6,7376.5,5405,14109.8,1217.6,4791.9,3655.9,5822.7,4292.8,4652.2,1455.2,976.4,2288.2,3155.6,137.3,1078.3,1674.1,20156.6,534.1,4130.3,46440.2,1952.3,85.6,116.6,11976.6,600.4,24354.8,1167,2725,1445.1,4242.6,64589.7,11654,3656.3,8827.3,11134,13156.9,2868.8,3234.8,0,164131.9,28.4,1.1,309.6,7.6,0,39.5,2727.1,0,495555.8
"DOM_36T39",321.2,9.8,1,61.2,864.1,24.9,69.8,215.5,1477.6,125.1,95.1,357.8,373.1,1911.2,193.7,237.3,195.8,306.9,145.6,341.4,123.1,87.5,214.8,196.1,12.6,109.4,210.8,2742.3,5109.9,815.4,4492,141.1,19.2,18.2,820.4,235,3239.5,132.4,186,155.9,1340,3146,1518.6,898.6,8227.3,1664.2,2820.6,427.2,751.2,0,39231.1,165.1,13597,362,0,0,2.3,88.3,0,100629.1
"DOM_41T43",2302.6,21.3,5.7,557.2,2144.2,415,974.3,2703,1298.9,116.4,207.9,889.4,5625.6,1326.9,266.3,496.3,363.6,541.8,265.3,668.3,197.3,153.7,498.4,487.7,26.2,155.4,302.5,8044.2,144.4,228.4,5819.3,3272.6,44.2,291.3,2283.8,653.6,2294.3,125.8,2221,154.2,4825.4,113970.4,1173.3,621.7,69379.9,7216.5,1465.9,541,3293.1,0,1.2,155.9,0.1,1008432.5,0,0,0,3.9,0,1259668.9
"DOM_45T47",61273.3,2156.9,203,2398,9296.2,1709.9,1651.7,5497.6,159857.2,8138.9,11115.1,29422.6,13312.1,73577.5,23422.2,30761.6,11576,15830.6,8985.5,32818.5,8409.1,11720.2,39633.1,83004.1,1932.3,23282.7,22056.7,13790.8,4856.2,99277.8,107086.7,42344.9,2928.8,15249.3,8823,6074.4,33959.2,18117.8,14038.9,8028.3,13569.5,16615.1,29546.4,29688,76898.2,29352,62923.6,4543.4,8263.2,0,1075690.1,1208.5,1401.4,369904.7,52.6,0,7683.6,299709,0,3094668
"DOM_49",6026.1,280.7,21.1,471.2,2358.3,251.1,274.6,1631.6,16638,723.9,2693.2,4115.5,5829.2,6527.7,1188.9,3266.8,2862.9,3804,1691.2,6704.3,1339.9,1561.9,6016,8926.4,253.8,4018.5,3597.7,4877.8,1012.3,19131.2,38390,24508.2,600.8,2514.1,9962,2937.2,5097.9,4498,5323,5854.7,9776.6,7929.7,16070.7,9468.9,16152.5,31668,14059.9,4813.6,1761.3,0,115892.2,143.2,442.3,34699.1,2.4,0,11409.8,35348,0,527420
"DOM_50",293.2,14.3,2.1,23.1,939.9,13.9,117.3,300.8,823.7,44.5,130.5,198.1,2647.5,385.2,81,167.8,129.5,183.4,113.1,323.6,76.7,93,324.1,588.2,13.8,211,172.6,227.2,33.8,949.9,896.5,240.6,5282.6,189,2357.3,1870,162.7,168.7,128.7,50.4,93.9,69.1,1313.1,404,4187.5,445.7,379,33,61.2,0,16441.2,9.4,20.5,2709.2,0,0,2325.1,6674.4,0,56135.5
"DOM_51",594.8,83.9,2.9,30.9,318.9,24.2,30.9,538.5,2334.1,169.6,503.6,831.9,2212,1125.8,230.5,738.8,387.1,397.1,300.1,1031.3,238.8,229.6,1045.6,1591.1,41.2,428.4,762.5,1057.5,416.6,2104.6,4933.4,963.4,93,231.7,901.8,180.9,1284.3,905.8,1058.4,2543.8,4662.4,3998.1,4200.8,3924.3,6917.1,1152.7,2868.6,259.6,540.3,0,65716.9,11.3,27.4,7847.3,0.1,0,5940.4,53683.3,0,194650.4
"DOM_52",1267.4,46.3,107.9,100.2,294.2,57.8,815.7,110,3185,293.2,1139,1390.3,1312.7,1215.1,290.1,962.3,1212.5,656.8,371.9,1685.8,1735.9,293.1,1198.4,1504.4,40.9,630.2,1413.8,5768.2,923.2,2871.5,79689.9,14952,3483.2,15375.8,24920.3,5769.4,2488.3,1796.6,918.5,1449.4,390.9,319.5,4787.1,2784.5,6227.2,1539,2977.9,1128.2,691.6,0,25356.4,125.5,46.6,5648.3,0.3,0,234.8,6335.3,0,242330.8
"DOM_53",40,0.1,0,1,0.6,7.7,1.2,0.4,4.3,3.5,0.8,139.7,78.8,119.3,0.4,1.7,0.9,5.3,15.6,53.7,5.1,373.5,678.6,2.4,0.1,1.2,125.8,319.8,309.1,16.8,58185.3,9444.4,3299.5,11.3,1690.4,1705.4,5267.3,2627.6,389.8,3140.5,6328.5,306.2,5890.5,4441,2083.7,1185.5,5620.1,494.8,2175.6,0,13816.2,0.2,0.1,15,111.7,0,205.4,10878.6,0,141622
"DOM_55T56",997,99.3,3.8,14.2,84.5,45,31.7,1228.1,1932.8,187,452.4,1026.5,356.1,747.8,172,891,522.3,547.8,266.9,1284.1,224.5,164.8,1132,643.1,43.1,390.1,1267.1,3518.1,992.4,1106.9,14547.8,610,25.5,7253.1,967.8,2035.9,13159.6,2815.4,4364.8,8694.6,17988.4,24607.1,25684.6,16887.4,11433.9,6516.4,37663.8,2788.4,3223.9,0,579668,5648.1,4086.1,4151.1,0,0,48019.6,1137.3,0,864351
"DOM_58T60",919.2,29.8,2.1,40.2,1143,51.8,30,141.3,2568.4,163.9,205.1,680.8,211.2,1094.7,663.6,503.5,218.1,269.1,165.6,848.8,524.2,212,843.2,716.7,52.5,706.4,854.3,1000.7,149.3,2873.2,21666.6,729.2,132.1,267.8,929.4,230.7,7375.2,103979.2,56258.3,8862.4,7600.9,3363.2,23243.4,8472.2,20320.3,18134.4,12449.6,1226.7,3859,0,120639.5,2453.9,13579.5,121029.1,35,0,1207.6,64903,0,640830.8
"DOM_61",1128.6,101.3,0.3,115.8,1024.7,47.4,155.4,1387.5,1739.3,182.2,344.2,948.8,296.1,1012.6,620.6,744.5,434.3,404.1,249.7,1268.1,519,272.1,1246.3,701.6,54.9,514.1,1123,1812.1,669.2,7400.2,31309.3,2247.9,162.4,594.4,2179.1,831,7028.9,3583.6,65999.6,8403.7,16490.8,11131.6,20111.5,10475.9,29379.9,11871.1,9693.7,1326.5,3233.7,0,295258.1,50.9,2.2,11910.5,0.2,0,3840.2,21654.4,0,595289.3
"DOM_62T63",942.4,74.5,1.9,31.7,5090.5,262.6,53.5,263.4,3410.2,473.4,862.9,1670.5,528.8,1394.7,1130.9,1346,965.4,908.4,562.8,3128.6,1485.1,436.1,3790,1323.8,171.3,3188.4,2353.3,4934.1,1114.5,7393.9,45415.3,2304.7,51.1,344.5,1300.8,757.6,8492.9,10096.8,11282.2,26197.3,31307.7,3390.3,62789.4,33276.7,86915.7,8135.4,22682.4,2291.4,8427.4,0,16093.2,453.8,3290.9,172049.2,5.7,0,227.3,28400.2,0,635273.4
"DOM_64T66",7452.1,151.6,569.7,866.6,12498.9,616.7,2089.8,10895.1,10442.4,1189.2,876.9,1856,5405.5,4368.3,1805.1,2680.3,2231.2,3327.6,2914.5,6103.3,2064.1,2169.8,6973,6984.7,378.1,3260.9,6066.8,13652,1602.2,14391,102573.2,24889.5,6413.5,4352,5871.7,5816.4,19010.9,6092,7169.6,9265,565955.3,199910.1,72613.7,53678.9,92616.8,9717.9,74722.5,5013.9,33524.5,0,819162.4,1079.7,10.3,17904.6,1022,0,3509.7,160437,0,2438216.5
"DOM_68",12193,205.1,1.8,13.7,1170.6,39.4,54.2,287.2,3186.4,722.8,603.9,2472.6,61.8,957.1,1979.1,1852.2,594.4,286,450.2,3797.9,3699.6,466.1,1541.6,1673.6,653.2,3329.8,2529.1,3790.1,1654.3,15087.4,186830.4,4258.2,283,433.7,18016,2263.8,60606.4,10256.8,16973.5,11499.6,68730.8,105124.5,81132.8,22751.1,43955.2,39201.9,113196.2,19631.6,41927,0,1797262.6,4204.3,0,159712.3,0.1,0,10980.5,3585.4,0,2888171.8
"DOM_69T75",5253,288.6,10.2,2436.2,27202.5,1263.1,3295.1,16443.6,32934.7,3551.3,3117.6,7484.7,3035,16065.3,19609,7323.3,4585.9,4388.7,2871.2,16391.1,36539.3,3315.5,22904.9,17947.3,1386.1,14664.2,12603.8,18897.2,6478.1,55670.9,273208.4,12156.1,1589.9,1296.8,6196.9,4835.9,101492.7,34162.5,40655.9,48109,132232.5,71983.1,164720,75631.8,95313.4,18781.7,115936.2,14308.4,21036.1,0,70445.2,1956.1,2598.9,240329.3,124.6,0,1803.4,138859.4,0,2057721.8
"DOM_77T82",4730.7,261.7,7.4,926.6,5131.5,337.1,881.4,6610.9,9307.8,1369.8,1111.3,6305.5,2034.7,7597.1,2653.7,3055.3,2127.3,3541.3,2672.9,9466.1,4375.5,1332.1,5520.7,6049.3,465.2,5355.5,4592.2,14881.4,3463.2,21648.8,124371.8,19625,3265.7,8679.3,10057.2,5256.2,25201.5,20455,42514.2,47085.4,44120.9,72952.7,88930.1,63334.1,47427.8,10286.2,81953.6,7316.8,11638,0,128614.5,751.6,3384.6,7602.8,0.4,0,2881.8,65997.4,0,1081518.6
"DOM_84",1543.3,335,31.3,204.1,1206.8,292.4,320.8,278.3,3118.8,375.6,836.6,1707.1,1396.2,3262.1,362.1,1110.2,824.7,1227.3,879.2,1198.5,442.5,268.1,697.4,960.1,50.7,428.5,1051.4,6040.7,4543.7,1788.1,18566,14400.1,140.4,429.1,3433.2,410.1,7532.4,1488.7,1904.4,1966,167956.1,25085.8,19968,22401.7,18056.9,8267.2,20205.9,6314.8,4618.8,0,348142.6,6842.9,1768267.2,6277.2,2.6,0,911.9,2846.1,0,2513217.7
"DOM_85",203.8,10.3,2.5,10.9,76.3,11.7,20.5,270.1,608.8,56.5,105.3,425.1,146.2,260.5,62.2,238.1,124.5,126.6,63.7,321.3,60.3,43.3,285.2,184.2,11.8,107.3,295.4,925.6,244.3,379.9,7266.3,162.9,5.7,932.4,308,180.8,1655.9,651.9,727.5,2154.3,4539.7,4828.3,6471.2,3599.7,8154.3,7634.1,4648,1610.1,2490.5,0,506765.1,67628.8,583968.8,17930.1,8.2,0,36072.9,1948,0,1278025.8
"DOM_86T88",45.1,1.6,0.1,2.4,12.4,1.2,1.7,10.9,114.7,4.7,6.2,16.2,6.1,41.8,15.9,15.9,6.1,8,5.1,20,5.3,5.9,20.7,27.1,0.9,8.4,14,10.4,3.8,73.7,92.4,26.1,1.7,21.4,6.5,5.2,45.8,23.6,22.1,22.5,621.4,39.5,313.4,182.7,19367.1,844.2,52538.7,193.8,427.4,0,1717697.6,119663.4,153544.2,356.1,0,0,2269.2,277.9,0,2069110.2
"DOM_90T93",181.3,6.3,0.2,4.6,24.5,2.7,3.8,72.6,318.3,19.4,41.8,96.8,35.9,114,37.4,92.8,43.7,54.9,26.9,122,26.3,17.5,110.1,110.8,5.8,44.1,102.6,161,74.7,278.1,2635.4,176.6,4.8,152.9,215.9,65.7,1540.5,8305.5,4945.9,588.6,1380.5,2225.6,3929.2,1307.7,1484.6,990.1,1703.6,8881.8,1223.1,0,172452,35325.6,12022,3933.1,0.1,0,5911.4,1811.9,0,275444.9
"DOM_94T96",309.5,64.4,0.4,16.7,107,8.1,18.6,265.1,544.5,46.9,61,156.2,54.4,234.6,78.1,128,104.4,116.9,68.5,231,54.3,31.1,132.3,146.1,13.4,96.6,178.1,244.6,241.6,1064.8,6090.5,349.9,14.3,134.5,1271.1,543,2076.2,245.7,953.3,393.8,4442.5,1753.1,3778.4,2345.2,5554.3,1479.5,5955.3,616.3,4244.2,0,286275.1,100820,261.8,1118.2,0,0,3258.9,599.7,0,439392
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20896.4,0,0,0,0,0,0,0,0,20896.4
"IMP_01",4450.2,36.2,3.7,0.8,1.5,1.3,1.2,3,13890.2,147.1,4,5.6,4.5,401.8,9.6,4.7,1.3,1,0.9,2.2,0.6,0.6,3.5,9.5,0.2,2.1,21.5,1.4,0.4,121.3,168.1,3.1,3.1,0.9,0.7,0.4,131.5,1,1.5,1.3,1.8,2.6,41.5,43.7,162,21.1,9.9,20.8,6.6,0,9888.6,13,0.1,122.4,2.7,1155.9,0,0,30936.4,0
"IMP_02",15,354.7,0,2.7,0.2,0,0,0.2,57.5,2.3,417.7,145.2,1,17.9,0.2,58.7,0.3,0.2,0.4,0.7,0.2,0.2,0.9,2.1,0.1,0.5,10.7,0.3,0.1,30.1,3.4,0.9,0,0.1,0.2,0.1,2.1,0.3,0.5,0.8,0.6,2.1,1.6,1.1,29.1,2.4,1.2,0.2,0.3,0,1039.6,10.7,0,7.2,0.5,10.3,0,0,2235.7,0
"IMP_03",25.8,0,64.2,0,0.2,0,0,0.1,4282.9,0.3,0.1,0.3,0.6,15.9,0.3,0.4,0.1,0.1,0.1,0.2,0,0.1,0.2,0.2,0.9,0.8,0.2,0.2,0,0.5,311.5,0.2,1.8,0.1,0.2,0.2,2458.2,0.1,0.1,0.1,0.2,0.1,42.4,0.2,193.4,41.7,30.3,69.6,65.9,0,3672,27.4,0,25.9,0.7,75.8,0,0,11412.5,0
"IMP_05",20.9,0.1,0,45.2,2.9,0.8,2.2,0.7,23.4,1.4,0.3,20.2,19.5,9.9,0.3,1.9,29.4,64.3,9.7,0.6,0.1,0.4,1.6,2,0.1,0.5,0.4,173.7,0.6,23.6,1.1,0.3,0,0.1,0.2,0,6.2,0.1,0.4,0.2,0.2,0.1,2.6,0.4,113.1,3.6,1.6,0.2,0.3,0,7.3,0,0,13.7,0.7,1.9,0,0,610.9,0
