"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_16",234.8,2.2,24.3,33.1,3.7,12,8.6,78.1,346.4,36.2,16095.3,3800,9.3,207.3,9.7,877.7,251.4,45.4,350.9,484.8,155.8,143.3,771.7,2611.2,61.3,137.2,5188.7,7,14.6,27154.7,2525.5,791.5,1.1,3.6,127.7,45.4,919.2,138.8,398.8,864.6,60.6,2803.4,401.7,601.5,831.9,1424.4,953.2,97.6,254.5,0,6456.8,0.3,1.4,6225.8,502.6,0,178.9,4674.8,0,90442.1
"DOM_17T18",452.9,3.1,0.8,64.5,99.1,67.6,37.2,83.1,23273.6,719.7,566.1,43535.5,149.7,4995.6,1338.8,3525.8,1186.3,1002.1,858.5,2041.5,628.5,930.5,2328.3,2934.9,45.2,693.5,2760.6,87,261.1,2667,19827.5,806.9,51.6,54.5,1988.2,1026.5,5390.8,7560.3,850.7,3896.1,5111.6,984.2,9126.9,5584.2,11301.6,8727.7,9154.2,1077.8,2364.7,0,49270.1,6.9,13.4,1451.6,181,0,697.4,23014.9,0,266859.6
"DOM_19",15847,823.2,258.1,2614.9,6579.1,1962.9,1663.7,4089.7,5464.1,753.2,1351,4510.7,30453.6,23775,792.1,3409.5,7841.3,2991,723,2001.5,438.3,1711.4,2321.6,1037.5,51.2,482.2,1603.7,29772.9,1969.7,36976.7,11775.5,55515.4,6353.9,36885.8,5394.1,9415.9,5046.1,531.5,522.7,1387.2,10895.3,5326,3794.8,6661.9,91008.6,32322.8,6832.9,1219.2,3104.3,0,221111.2,24.3,1.4,664.6,428.6,0,2206,97017.5,0,809717.4
"DOM_20",33093.1,13.6,2.2,942.8,4620,699.5,505.2,1246.8,7194.9,9578.6,2170.1,14922.9,10280.7,140590.6,7926.8,44397.6,3285.9,1311.8,635.6,6503.3,2227.2,2339.7,4191.5,7286.7,213.4,1186.9,6826.2,1351.2,808.8,10130.1,3121,482.3,36.3,160.3,1075,202.3,1277.1,713.3,446.5,614.9,268.1,6457.7,7418.8,4931.6,18296.9,3792.4,7037.6,442.6,2641.6,0,101136.5,66.4,2.7,4786.2,573.9,0,838.5,99901.1,0,593205.3
"DOM_21",1054.8,5.7,1,21.1,91.2,15.4,12,40.5,1308.9,123.3,96.4,291.2,215.6,2546.9,23119.1,531.3,97.9,103.6,58.1,236.7,90.7,88.6,251.1,324.5,14.5,171.8,208.6,132.5,28.1,725.4,922.5,132.3,15.4,72.9,35.6,31,134,82.7,80.7,75.8,88.9,119.8,2414.7,186,2100.5,179.4,21925.1,187.5,86.9,0,120746.2,113.7,8.1,16243.5,255.2,0,472.3,34634.4,0,233351.8
"DOM_22",1219.5,27.9,0.4,371.1,90.4,383,124.6,606.3,15121.1,540.7,603.3,2923.2,277.3,7396.2,1474.4,12621.6,870.9,1013.6,417.4,2625.3,1340.6,1315.4,6890.3,19081.5,142.5,2352.9,8396.2,41.8,261.8,20205.3,13605.7,458.6,6.6,23.7,503.3,2183.5,4174.7,1107.5,1770.2,736.6,395.9,390.8,3239.2,2274.6,6541.2,1177.8,6656.4,140.3,968.7,0,41993.1,2,3.4,2005.8,191.3,0,20,24599.6,0,223906.9
"DOM_23",91.5,74.9,0.5,123.5,680,181.2,141.3,490.4,4690.3,137.4,645.5,441.4,32,1355.4,332.7,1169,9414.1,2105.4,201.1,1012.9,385.5,1424.7,2218.4,6087.2,44.6,249.5,981.4,65,168.6,54353.5,1209.9,44.2,2.4,9.2,118.3,31.4,1472.5,198.8,1327,585.6,67.6,142.3,2118,1029.6,3979.3,334.4,2742.2,100.8,576.1,0,14164.6,0.7,0.6,740.8,33.5,0,5.1,8907,0,129240.9
"DOM_24A",131.8,3.3,1,34.2,5027,175.5,162.7,337.7,97.9,199.7,198.7,91.9,112.2,781.9,5.7,831.9,411.2,21049.7,530.1,37872.6,558.1,3279.4,25001.8,16506.3,450.1,3282.4,3980.3,110.8,437.1,4371.8,453.6,704.3,24.8,131.2,247.9,39.3,57,1012.6,175,75.1,43.9,891,574.9,376.2,646.8,222.4,264.5,158.6,145.7,0,997.2,0.4,0.2,661.5,0.4,0,8.9,13792.3,0,147740.7
"DOM_24B",38.3,0.5,0.1,2.5,32.5,2.8,2,6.8,4086.9,10.1,132.9,567.9,14.9,243.4,10.2,271.2,39.9,6985.3,38559.3,12735.4,2919.4,7800.5,5742.7,9300.7,273.3,3930.1,2859.5,162,39.1,1248.5,957.6,13.2,2.7,4.1,6.7,5.8,66.7,746.1,350.2,220,5.4,46.6,384.1,43.5,624.9,19.9,48.9,16.4,110.1,0,639.9,0.4,0.3,696.8,-30.4,0,2.9,41631.3,0,144632.7
"DOM_25",1502.5,80.3,19.1,321.3,1280.1,334.2,104.7,859.3,12016.3,658,1885.7,4449.2,373.3,6076.3,299.7,4566.9,1888,4085.5,3968.6,27208.9,4810.1,6123.1,19206.2,53675.1,867.7,6850.9,6312.6,166,1477.7,47192.2,4372.1,1112.2,727.1,131.2,675.2,797.5,2226.1,1022.7,2545.7,1594.9,265.1,1462.4,3055.4,2351.5,8560.4,587.8,1666,542.9,1219.4,0,31289.1,4.1,3.4,44747.5,3401.2,0,12.6,28297.9,0,361330.7
"DOM_26",386.4,6.6,1.1,23.4,94.7,15.7,12.1,95.8,1403.1,218.8,235.6,660.2,206.1,1788.6,159.9,755.3,289,391.6,450.8,1173.2,8158.6,1205.2,2398.1,4545.9,420.6,3263.5,1225,170.2,186.5,2043.6,3550,201.7,22.8,89.3,112.8,49.7,255.3,756.1,2775.3,1820.8,531.3,197.7,3758.3,899.2,4656.5,446.9,1739.3,57.5,868.6,0,46756.1,113.6,16.6,137647.9,9868,0,527.9,107025.4,0,356729.8
"DOM_27",498.3,1.7,0.6,10.5,59.8,8.3,4.9,82.6,503.5,38.7,175.6,223.2,42.6,464,41.2,401.6,71.4,687.1,725.4,879.7,856.8,2684.3,4342.7,1826.4,77.6,836.7,532.3,27.5,171.4,9142.7,640.8,91,9.2,15.7,116.6,9.4,297.5,32,892.3,419.7,56.7,197,1097.1,696.4,1471.2,257.2,428,78.9,336.2,0,30209.1,2.2,1.6,27015,2225,0,249.3,31507.7,0,123772.5
"DOM_28",1789.9,60.8,1,521.1,2817.3,499.3,278.3,1452,2236.8,78.7,295.2,955.7,129.9,1830.6,102,933.2,187.2,485.5,406.1,1890.2,311.1,703.4,17054,12046.8,238.6,1792.7,1626.1,317.8,1095,14441.2,2366.3,334.9,25.8,67.6,1067.6,68.7,487.7,478.1,808.7,740.6,91.6,208.3,909.3,1449.2,1888.5,1154.8,589,68.2,664.9,0,11397.9,23.7,5.5,182931.3,14977.2,0,28.6,106083.8,0,395495.1
"DOM_29",354.6,12,7.4,97.4,240,87.5,85.3,155,1322.8,53,264.7,543.9,26.4,553.8,45.8,224.5,242.2,298.3,104.3,435.9,221.3,151.5,7163.2,64436.1,80.7,1365.3,433.1,21.5,450.8,909.6,11190.1,1221.9,9.5,3.1,1020.6,547.1,316.2,376.9,134,85.7,129.7,134.3,1106.3,2350.2,2267.7,523.5,842.8,43.8,314.2,0,137368.2,4.4,0.5,181939.4,15012.2,0,401.3,94866.7,0,532598.6
"DOM_301",4.4,0.1,2.4,1.4,1.5,0.5,0.9,2,8.2,0.5,2.4,2.7,7.7,5.8,1.2,2.9,1,1.5,0.9,5.1,0.9,1,9.9,20.2,2464.8,2311.4,30.2,7.9,0.6,7.6,12.2,30.6,167.6,47.2,29.9,17.5,3.6,0.9,2.9,0.7,5.4,107.3,14.2,2.1,1268.1,8.1,4,1.1,10.5,0,5101.5,0.2,0,15390.1,1210.3,0,0.2,2241,0,30585.1
"DOM_302T309",133.9,3,8,46.5,67.5,12,8.4,36.8,308.5,24.2,53.7,95.9,64.8,247.7,42.2,103.6,36.7,54.4,38.7,201,83.7,63.9,523.3,911.5,459.3,45186,303.3,69.5,47.6,538.9,382.1,759,514.1,706.1,287.7,337.4,69.3,52.2,78,87.7,92.6,227.3,535.9,149.2,15539.4,92.4,152.3,17.3,137.9,0,25798.5,28.6,2.8,85986,6448.2,0,14.1,88096.9,0,276367.4
"DOM_31T33",367.9,176.8,27.3,21.9,75.3,18.1,15.8,59.7,1387.4,235.1,742.6,739.5,342.4,1507,223.4,669.2,340,424.1,231.7,668.2,443.9,443.1,1819.3,1575.8,43.7,376.7,4842.5,134.3,685.4,8312.4,9725.7,615.3,26.6,85.7,463.9,106.1,2611.6,373.5,801,750.8,1965.8,2734.5,2620.2,3371.5,4182,1009.1,15806.9,774.9,1174.3,0,93229.5,22,769,37524.5,2895.7,0,687.4,46937.1,0,258215.2
"DOM_35",3505.9,82.1,19.1,831.8,3425.1,1263.2,956.9,139.7,10664,1614,1910.3,6813.4,6745.5,14124.6,1048,4482.2,3431.5,5575.9,4256.8,4351.1,1397,862.4,2147.5,2977.1,116.7,1116.8,1747,16303.5,510.4,3494.7,41662,1681.7,81.8,92.8,11203.4,536.2,22116.9,1099.5,2376.6,1411.6,4340.1,52364,10133,3209.6,7885.3,9515.6,12132.7,2772.1,2906,0,152852.8,28.5,1.2,307.8,7.8,0,42.2,2465.7,0,449141.4
"DOM_36T39",252.1,8.2,0.8,53.4,763.2,21.4,53.5,150.5,1428.1,123.1,97.6,338.7,501,1780.4,201.1,227.6,184,292.1,139.9,336,133.8,84.9,215.5,217.8,11.2,105.1,224.4,2061,4817.9,700.1,4051.3,120.1,15,20.6,767.4,220.9,2918.8,118.9,153.2,148.5,1411.1,2606.9,1363.4,779.4,7547.5,1452.3,2737.9,405.1,678.5,0,37145.5,166.3,14133.3,395.5,0,0,2.8,105.2,0,94990.2
"DOM_41T43",2183.6,20.1,5.3,546.7,1013.5,385.1,821.6,1769.4,1413.7,118.8,205.6,987.9,6669.7,1445.3,239.5,502.5,367.5,606.4,295.5,736.3,227.1,147.7,534.1,527.3,32.7,238.9,339.7,7224.2,145.5,220.8,5932.3,2702.7,42.4,280.6,2176.5,656,2357.7,132.2,2148.8,161.6,4848.4,107001.5,1167.6,604.1,67972.1,6864.6,1489.1,564.9,3326.1,0,1.4,161,0.1,913179.8,0,0,0,4.5,0,1153747.8
"DOM_45T47",54583.5,1717.9,191.9,2252.2,8649.9,1661,1414.6,4100.5,152876.8,7727.1,9875.6,29178.1,20107.4,77972,21871.6,28709,11585.8,15483.9,8910.9,30656.6,9568.9,10514.7,37391.9,72751.3,1578,21031,22794.1,13448.2,4816.4,90964,105226.1,43179.1,2797.7,14232.4,8409.6,6138.9,31563.8,15936.7,12668.3,8250.3,15444.3,16304.5,28457,28463.9,77989,29378.3,61239.7,4342.6,7742.6,0,1003571.3,1209.6,1432.8,349418.4,60.5,0,7277.8,287615.2,0,2942735.2
"DOM_49",5139,188.4,19.4,417.2,2028.8,255.8,213.6,1116.9,15431.7,667.3,2287.6,3926.5,6060.4,6540.5,977.8,2927.4,2522.8,3526.3,1633.9,6046.6,1505.5,1356.7,5566.2,7672.2,193.8,3467.7,3594.8,4056.2,924.6,16674,35846.2,20820.5,565.2,2555.7,8850.9,3060.9,4489.9,3892.6,4248.1,5458.1,9744.2,6639.6,14379,7595.8,15775.6,29910,13063.5,4401.2,1557.8,0,108595.8,142.2,423.8,31933.9,2.3,0,10783.3,33019.5,0,484694.9
"DOM_50",256.3,10,2,20.6,839,14,97.9,232.8,765.3,42.2,112.6,190.9,2846.8,388.5,79.6,152.2,116.5,172.3,110.4,291.2,88.3,81.5,302.4,511.3,11.1,185,171.2,197.2,29.6,836.2,849.7,209.1,4738.7,183.6,2165.4,1538.3,142.6,143.8,109,50.1,98.5,63.1,1184.3,361.5,3959.9,422.7,368.4,29.7,56.7,0,15630.9,8.9,20,2557.7,0,0,2205,6215.6,0,52468.5
"DOM_51",520.1,51.9,2.7,27.3,260.8,22.4,25.6,371,2190.7,158.3,419.3,802.2,2478.6,1074.3,223.1,677.4,357.3,362.7,273.4,949.7,257.8,198.6,933.6,1300.7,31.8,376.6,787.3,826,402.5,1855.7,4442,773.5,74.3,233.6,758.7,192.7,1160.6,803.8,844.9,2379.9,4505,3442.3,3806.8,3137.4,7055.6,1087.6,2650.6,239.4,468.2,0,63311.1,10.8,28,6906.2,0.1,0,5673,53413.2,0,185618.8
"DOM_52",1117.3,31.9,101.1,89.8,252.4,59.6,650.9,79,3071.8,302.2,1049,1445.9,1537.4,1257.2,232.4,861.4,1108.2,625.6,364.8,1641.4,2150.1,260.8,1161.5,1345.9,33.1,571,1454,5146.3,828,2570,76416.8,12049,3184.5,15249,22735.8,4926.9,2370.9,1683.8,766.5,1506.1,592.9,289.9,4507.7,2435.9,6008.1,1501.4,2973.6,1008.7,667.1,0,24214.3,129.9,48.1,5312.3,0.3,0,224.9,6046.5,0,228250.9
"DOM_53",32.9,0.1,0,0.9,0.5,7.4,1.1,0.3,4,3.3,0.7,155.8,118.7,104.8,0.3,1.7,0.8,5.5,17.8,61.8,7.9,383.3,684.9,2.1,0.1,1.1,136.6,268.2,319.4,16.1,56590.7,7562.6,2818.5,11.7,1698.6,1533.3,5220.9,2583.3,328.7,3313.6,5807.7,283.1,5713.7,4138.8,2098.6,1179.5,5801.6,515.9,2141.1,0,13179.8,0.2,0.1,14.5,107.7,0,194.9,11182,0,136359.7
"DOM_55T56",791.9,77.9,3.3,13.1,82.2,38.4,26.6,889.9,1921.2,188.3,402.4,1046.6,512.8,683.6,142.9,864.7,482.2,516.3,262.5,1272.9,260.7,150.7,1058.7,539.8,33,367.3,1388.6,2612.5,976.4,1012.8,13289.4,502.3,19.7,8307.1,870.3,1869.5,11948.1,2632.2,3514.3,8182.8,18047.1,21812,23504,13866,11043.2,5942.3,34993,2713,2907.4,0,542759.7,5532.2,4003.4,3559.7,0,0,45095.5,1099.9,0,806634.4
"DOM_58T60",791,22.2,1.8,37.2,1177.4,45.1,24.7,105.3,1992.5,160.7,180.2,693.9,299.2,1089.4,576.7,456.3,209,257.7,162.2,856.9,615.6,186.7,787.1,1047.9,45.4,717.1,883.5,863.9,151.1,2582.6,21036.8,656.4,114.9,251.7,864.9,224,7209.7,94314.7,52541.5,9789.5,7270,3113.4,22220.1,7985.9,22448.9,17528.3,12701.2,1225,3780.2,0,114682.7,2347.1,13013.4,112884.2,28.8,0,1109.9,65242,0,611605.6
"DOM_61",945.1,85.8,0.2,113.7,1136.9,47.8,133,1065.2,1812.5,191.9,372.8,1048,462.2,918.8,570.4,788.3,453.7,430.3,266,1389.4,616.9,279.8,1286.3,871.8,46.7,537.2,1361.2,1698.3,705.3,6873.9,30468.5,2047.9,150.4,621.2,2175,899.4,6779.8,3478.5,61826.5,8685.4,16928.6,10289,19268.6,9057.1,31246.6,11974.2,9762.6,1352,3247.3,0,271210.2,50.7,2.2,11246.9,0.1,0,3640.2,21828.2,0,564746.9
"DOM_62T63",794.4,56,1.6,27.4,4044.4,172.3,36.2,180.5,3183.2,475.5,748.1,1693.5,746.3,1293.4,883.6,1260.5,878.1,862.6,536.3,3073.6,1594.7,385.3,3353.8,1321.8,141.6,3240,2495.1,3921.6,1093.6,6524.2,41657.3,1813.6,43.7,345.7,1190.5,714.2,7872.2,9062.6,9047.2,25169,30530.6,2975.8,57130.6,27903.7,89677.3,7884.1,21769.6,2173,7753.8,0,14717.7,406,2938.1,162399.3,4.1,0,196.1,24726.8,0,595122
"DOM_64T66",7245.7,107.2,337,874.4,12116.7,552.7,1232.9,7916.1,10297.8,1152.4,804.8,1948.8,6557.6,3922.1,1507.3,2523.2,2036.7,3294.2,2898.4,6308,2372.8,2156.7,6826.5,6106.2,297,3016.9,6773.1,10992.1,1489,12727,95708.8,20838.9,5368.7,4961.5,5409.2,6097.6,17753.4,5468.4,5735.6,8740.1,535400.3,185645.4,66951,47422.6,83070.6,9683.5,66268.1,4695,30401,0,770675,1097.5,11.1,16063.9,896.4,0,3318,146865.5,0,2270938.4
"DOM_68",12174.5,150.4,1.5,12.5,1134,36.4,46,204.5,3115,683.1,581.7,2580.8,72.2,946.7,1913,1800.3,573.6,294,518.7,3823.6,3300.5,451.1,1580.4,1607.9,590.7,3650.9,2596.4,3110.1,1659.6,12634.5,167511.6,3407.8,261.9,383,16816.4,1956.3,55431.7,8986.6,13870,10563,63214.4,99315.5,73334.3,20727.8,42165,37386.8,105054.6,18215.5,37482.6,0,1747012.4,4319.9,0,157472.8,0.1,0,10323.7,3738,0,2760796.1
"DOM_69T75",4131.4,219.5,8.6,2175.2,26605.3,1134.8,2659.1,11622.1,32486.6,3837.3,2853.3,7702.8,6208.1,16153,15795.2,6993.9,4720.4,4294.1,2912,16618.9,40968.1,3058.5,22443.9,20091.2,1258.9,16248.2,13792.5,14974.4,6270.9,48275.5,257876.4,9929.1,1270.2,1378,5644,4664.3,95716.3,31587.1,32821.5,44414,125326.5,63122.4,152405,61382.3,96394,17961.5,111219.6,13786.8,19681.5,0,67396.9,2013.7,2768.4,234417.2,100.8,0,1713.6,130464.4,0,1941969.3
"DOM_77T82",4014.6,207,5,851.2,5134.7,304.9,686.8,4707.8,8956.4,1393.6,1014.8,6541.3,3232.8,7349.2,2306.8,2913,2044,3330.4,2585,9334.7,4456.4,1302.2,5574.5,5648.8,361.7,5021.1,5122.6,13266.6,3268.7,19172.4,112849.7,16406.5,2493.8,8945.2,8860.6,4645,22837.5,18612.8,35354.2,42350.5,41397.3,64206.4,82722.5,55153.3,46391.1,9448.6,73337.5,6819.5,10650,0,120651.9,719.8,3492.2,7873.3,0.4,0,2732.7,62998.8,0,992060
"DOM_84",1401,283.2,22.9,181.8,1164.7,252.5,231.1,185.4,3224.7,384,798,1654.6,1807,3345.2,347.9,1095.8,805.1,1214.5,898.5,1197.9,480.9,252.7,709.7,949.1,46.4,458.4,1162.5,5124.5,4603.5,1700.2,18390.2,13785.4,151.1,508.3,3430.2,417.3,7228.1,1530.9,1747.5,2055.8,174753.4,22956.7,20336.1,21488.1,18052.5,8216.1,20806.9,6468.4,4756.1,0,335983.2,6848.4,1730644.4,6992.3,3,0,970.1,3112.8,0,2467617.2
"DOM_85",176.4,8.3,1.6,10.1,63.1,10.5,15.9,193.1,610,58.3,95.6,416.7,188.5,254.8,54.9,234,117.9,123.1,64,324.2,70.3,41,272.8,160.1,9.5,108.5,330.6,680.5,245.7,359.1,5121.9,131.2,5.2,999.5,282.2,173.5,1563.3,635.8,577.4,2059.1,4314.1,4326.2,5493.5,2880.6,6366.2,5055.5,4323.6,1228.4,1605.8,0,479123,66974.4,588046.5,16998,9.9,0,34514.8,1993.7,0,1240102.3
"DOM_86T88",47.6,1.4,0.1,2.8,14.9,1.4,1.8,10,130.2,5.3,6.5,19.4,12.1,52.7,18.5,17.8,7.5,9.3,6.1,22.9,7.3,6.5,23.8,29.1,1,9.9,17.8,11.6,4.6,81.7,109.5,28.4,2,25.9,7.4,6,50,25.4,23.4,28.6,584.2,44.4,338.6,176.2,19412.7,860.8,54770.7,190.3,409,0,1637001.6,116943,155675.3,415.9,0,0,2160.9,326.9,0,1990198.5
"DOM_90T93",170,5.5,0.2,4.8,25.9,2.7,3.5,60.4,345.5,21.8,44.7,114.9,63.6,126.3,38.1,104.8,48.8,61.4,31.1,140.4,31.5,18.5,120.8,109,5.5,48.9,131.3,160.8,88.9,283.2,2886.8,165.5,4.9,182,237.5,68.8,1684,8691.8,4218.7,670.6,1655.3,2397.4,4290.5,1306.1,1803,1135.4,1820.1,10390,1310.3,0,156731.3,33835.4,11953,3574.4,0.1,0,5626.4,1723.3,0,260775.8
"DOM_94T96",218.2,45.8,0.4,12.6,87.4,6.4,12.2,156.5,472.2,33.4,44.5,136.3,79.4,221.5,66.7,102.1,74.4,92,51.5,174,49.2,25,110.5,119.5,8.4,76.8,151.1,165,205.7,759.3,4183.2,241.8,12.5,117.2,752.4,344.7,1432.5,188.6,563.5,309.3,3124.7,1237.9,2405.4,1655,3869.1,1134.6,3847.2,420.6,2516.4,0,274121.1,99813.4,249.3,1179,0,0,3099.6,558,0,411134.9
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18232.5,0,0,0,0,0,0,0,0,18232.5
"IMP_01",3357.8,24.4,2.6,0.8,1.5,1.4,1.1,2.3,11967.9,73.4,4,5.6,6,527.3,6.3,4.8,1.2,0.9,0.8,2,0.6,0.5,3.1,7.8,0.2,2,22.1,1.3,0.4,110.2,156.8,2.7,2.8,1,0.7,0.4,85.7,0.8,1.1,1.2,1.7,2.1,41.4,38.8,141.8,18.9,8.1,18.6,5,0,9107.4,12.3,0.1,115.7,3.1,1058.2,0,0,26966.6,0
"IMP_02",13.3,351.2,0,2.3,0.2,0,0,0.1,61.5,1.8,449.2,151.9,1.4,27.7,0.2,82.9,0.4,0.2,0.4,0.7,0.2,0.2,0.9,2,0.1,0.4,13.8,0.2,0.1,31.3,3.3,0.8,0,0.1,0.2,0.1,2,0.3,0.4,0.9,0.7,2.1,1.5,1,30,2.4,1.3,0.2,0.3,0,1424.7,15.4,0,6.7,0.7,9.6,0,0,2699.5,0
"IMP_03",20.3,0,62.5,0,0.2,0,0,0.1,3878.8,0.2,0,0.2,0.6,16.7,0.2,0.2,0.1,0.1,0,0.1,0,0,0.1,0.2,0.5,0.6,0.1,0.1,0,0.5,260.9,0.1,1.4,0.1,0.2,0.1,2145.9,0.1,0.1,0.1,0.2,0.1,38.7,0.2,167.4,36.6,29.1,61.5,54.6,0,3678.8,30,0,26.2,0.7,71,0,0,10586.9,0
"IMP_05",14,0.2,0,43.2,3.1,1.3,0.9,0.5,25.2,1.7,0.4,19.2,28,7.9,0.2,1.9,19.4,72.8,12.3,0.6,0.1,0.3,1.4,1.7,0,0.3,0.4,160.5,0.2,6.4,0.9,0.2,0,0.1,0.2,0,6.3,0.1,0.2,0.2,0.2,0.1,2.1,0.4,126.6,3.6,1.4,0.4,0.5,0,6.8,0,0,13.7,0.8,1.6,0,0,590.9,0
