"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_21",1596.8,5.7,0.6,13.6,68.2,17.1,15,22.5,1576.6,131.5,139.7,327.3,173.2,2258.3,28162.3,627.3,125.3,81.6,49.1,260.3,103.4,96.7,236.4,369.7,14.7,153.3,209.8,133.3,32.8,994.8,1075.4,85.1,10.8,51.6,35.1,23,147.1,101.2,91.2,71.2,68.3,185.9,2950.2,197.7,1880.4,179,22129.7,242.3,109,0,142926.7,130.2,9.6,18577.4,201.6,0,489.9,44065.5,0,274032.4
"DOM_22",1311.2,15.3,0.2,219.3,53.5,276.9,173.9,294.3,17121.7,580.1,667.8,2961.8,385,7448.7,1224.4,12358.8,1027.2,792.6,393,3317.5,1222.8,1406,4993.8,19024.3,146.7,2618.8,7611.6,80.8,271,25194.1,13807.3,504.9,6.7,23.4,517.8,2279.7,4269.8,1308.4,1992.3,688.3,394.4,488.8,3804.4,2264.8,6964.6,1237.8,6503.4,142.9,935.6,0,46899,2.2,4,2089,100.9,0,20.9,21073,0,231517.4
"DOM_23",107.5,44.1,0.1,91.3,388.2,181.3,180.9,262.1,4780.2,164.8,743.1,412.8,40,1306.2,279.6,1329.4,12595.8,1480.3,138.4,1122.3,353.7,1436.4,1634.7,5750.9,52.5,241.6,840.2,141.5,187,67236.8,1349.8,52.2,1.7,5.6,107.7,25.6,1564.3,218.9,1405.1,525.2,89.4,336.2,2584.2,970.4,4137.6,305.3,2459.4,105.3,639.5,0,17106.6,0.8,0.6,1678.3,23.4,0,5.9,8176.5,0,147399.3
"DOM_24A",102.2,2.1,0.5,16.3,2853.2,138.4,128.3,161.4,78.3,222.2,190.4,77.1,77.1,708.6,4.2,757.3,453.6,13411.3,315.5,30540,486.7,2473.2,15795.1,13158.4,389,2617.6,2717.5,90.7,269.5,4821,407.1,541.2,20.6,152.6,190.1,34.9,39.2,903.5,116.8,59.3,33.7,860.1,401.4,277.6,359.5,165.4,172.9,86.5,99.7,0,828.9,0.4,0.2,405.4,-3.4,0,12.4,10111.6,0,109334
"DOM_24B",36.5,0.4,0.1,2,18.6,3,2.3,4.6,3777.9,8.9,174.7,574.4,10.9,198.9,9.5,271.7,49.5,4510.3,30082.6,12720,2534,6652.6,4783.9,9130.8,318.9,4049.6,2457.4,336.4,57,1765.7,677.5,10.6,3.4,3.2,7.1,5.8,66.9,981.2,399.1,199.5,4.2,45.3,423.6,48,738.1,18.1,31.6,21.8,91.5,0,647.5,0.4,0.3,733.3,-38.4,0,2.9,32584.5,0,122250.2
"DOM_25",1698.8,36.6,13.5,205.7,759.9,279.4,119.5,510.9,12478.8,721.6,2187.7,4343.3,409.4,5263.6,229.1,4681.1,1931.4,3065.9,3354.3,27026.7,4073,5957.1,15713.6,53349.3,1011.5,7253.8,5500.1,289.7,1265,58417,4072.1,1121.1,932.4,101.4,669.8,628.6,2422.5,896.7,2623.5,1532.1,233.2,2500.6,3421.4,2090.8,7680,594.8,1570,378.8,1140.5,0,35331.7,4.7,3.3,43908.1,1348.3,0,12.2,25742.7,0,363108.4
"DOM_26",475.1,6.9,0.7,16.7,80.4,18.7,17.2,116.4,1789.6,301.3,443.1,878.3,161.7,1949.8,187,946.7,445.8,384.1,503,1679.3,10067.4,1548.6,2780.7,6500.9,548.8,4098.2,1356.8,204.7,186.4,3685.8,4500.7,171.4,16.7,65.4,129,44.7,302.8,982.6,4144.3,2191.7,589.2,392.7,4703.5,1185.9,5971.7,538.6,2776.2,65.5,1047.3,0,52040.6,137,23.9,143494.4,4266.3,0,511.2,105655.6,0,377329.1
"DOM_27",524.6,1.5,0.3,6.9,36.4,8.5,6.6,44.1,469,38.1,426.1,211.6,28.9,353.8,35.4,309.1,87.7,407.1,480.6,741,643.1,2199.6,3456.4,1750.2,60.1,601.3,394.6,31.4,162.8,10180.8,527.5,79.3,5.9,9.9,118.9,7.3,267.2,35.2,775.6,313.8,44.1,298.4,944.9,490.7,1116.8,215.4,349.7,78.3,307.7,0,35202.9,2.6,1.8,27065.9,946.4,0,251.2,28749.9,0,121904.9
"DOM_28",2094.2,38.9,0.5,551.3,2683.8,790.2,531.6,1293,2519.2,69.2,396.3,1084.9,83.9,1888.7,97.2,996.2,259,429.6,446.2,2093.5,302.8,730,15825,11592.2,282.9,1930.3,1920.9,407.4,1095.2,18442.4,2368.3,275,19.6,43.1,1257.7,53.6,466.9,554.1,833.6,705.2,195.2,383.7,1159.2,1729.2,1965.2,1069.2,540.6,62.8,817,0,11674.1,25,5.6,168216.6,5772.3,0,27.3,82421.4,0,353518.4
"DOM_29",654.7,13.9,9,114.1,217.3,130.2,176.6,125.6,2285.3,67.4,550.7,860.1,46.2,797.3,48.5,381.6,481.2,356.5,145.3,790.9,297.4,225,8145.1,103438.4,178.8,2591,652,74.1,729.6,1675.9,16672.3,2334.7,20.9,6,1521.3,661.8,470.1,636.8,201.7,123.6,118.4,258.1,1775.1,3944.4,3588.7,1012.9,1118.7,172.6,550.2,0,143667.5,6.1,0.6,241886.1,8347.6,0,461.1,93789.1,0,649606.1
"DOM_301",3,0,0.9,0.6,0.9,0.4,0.9,0.8,8.2,0.4,2.2,2.1,5.9,4.3,0.9,4,0.9,0.8,0.5,3.7,0.8,0.8,5.1,12.5,1677.2,1475.2,19.2,6.6,0.4,9.7,10.9,17.2,205.7,29.3,24.2,15.5,3.3,0.8,2.2,0.6,3.2,77,37.9,1.9,782.8,5.8,3.8,1.1,7.5,0,8369.4,0.1,0,18630.2,633.7,0,0.2,1922.3,0,34035.4
"DOM_302T309",85.4,1.5,2.8,17.6,33.3,9.1,7.9,15.2,199,14,47.5,63,28,128.8,26.1,69.4,28,28.2,22.8,138.3,54.5,50,300.6,1121.2,323,28378.1,173.8,47.9,32.5,459.6,346.7,419.4,582.9,398.3,247,271.3,46.9,39.1,58.1,61.2,55.6,155.9,640.1,132.4,8693.7,57.7,103.7,14.2,97.1,0,30519.8,24.4,1.8,101224,3309.9,0,11.9,96974.6,0,276394.7
"DOM_31T33",376.5,210.5,28.4,13,45.9,16.9,21.2,32.4,1470.5,268.9,536.6,764.6,259.9,1344.9,187.7,705.5,413.4,342.6,195.6,719.8,428.3,473.7,1548.6,1578.6,65.2,410.5,4177.6,149.3,751.7,11681.9,10089.3,734.4,39.7,73.4,549.8,104.7,3126.5,345.9,783,847,1938.8,3015.4,3083.7,4000.9,4459.9,1072.9,14899.4,760.3,1059.6,0,93596.5,22.6,737.9,40290.2,1341.2,0,647.3,43328.2,0,260168.9
"DOM_35",3713.2,71.8,13.5,517.8,1590.7,1079.5,1112.8,57.8,10239,1370,1999.6,6641.4,4252.4,12392.7,770,4484.8,3479.5,4268.9,3276.9,4511.9,1812.7,829.2,2174.3,2824.9,143.2,1274.7,1522,18638.9,558.7,4760.6,36947.1,1885.5,90.6,117.9,10181.5,514,21927.8,971,2843.2,1320,3242.2,71987.8,9914.2,3084.3,7085.3,8709.5,11767.5,2682.2,2929.8,0,156768.9,33.7,1.1,365.2,8.8,0,33.8,2504.5,0,458300.8
"DOM_36T39",321.2,9.4,0.7,38.3,503.5,19.7,84.3,68.9,1520.3,117,94.9,357.5,382.4,1699.3,93.7,235.3,215.9,260,134.5,320.4,137.8,70,191.3,168.3,13,132.7,187.5,2826.1,6094.4,1019.8,4415.3,231.1,24.1,15.3,855.7,238.6,3549.1,112.7,190.7,139.4,1227.9,4337.2,1606.1,1018.8,9709.6,2123,2863.1,445.6,837.7,0,40885,189.6,14697.1,396,0,0,1.7,63.5,0,107492.4
"DOM_41T43",2684.8,26.6,5.4,480.9,1278.2,472.3,1509.5,1190,1887.1,152.7,288.4,1232.3,9946.9,1774.9,192,632.9,536.7,574.9,316.4,907.3,300.9,179.9,599.1,616.1,32.7,230.8,361.8,11472,193.4,397.7,7372.1,3717,103.6,373.4,3047.2,773.2,3332.1,126.2,2449.1,213.6,5128.7,140271.7,1606.6,820.3,85032.7,9042.6,1764.3,686.6,4181,0,1.2,180.9,0.1,1189057.7,0,0,0,4,0,1499760.7
"DOM_45T47",58733.4,1898.1,131.4,1321.1,5369.8,1548.8,1652.2,2187.5,161670.2,7588,12315.6,30290.4,12100.3,62218.3,27499.8,30613.1,13783.4,11968.3,7854.3,32650.6,10788.7,11310.9,35404,97164.3,1774.4,19844,22496.3,9816.8,5103.3,122798.3,120044.7,37944,2139,11159.1,9066.9,5325.5,32879.3,21416.4,14620.6,8653.5,12827,20191.3,33254.3,31155,65881.5,28292.5,66159.3,4376.6,8325.4,0,1220937.1,1556.8,1807.9,421545.9,33.8,0,8676.7,287992.9,0,3296158.4
"DOM_49",5508.6,235.6,12.9,234.7,1600.1,366.4,275.5,598.1,15734.1,648.6,2740.9,3842.9,3456,5090.1,1085.3,2983.5,3092.9,2520.8,1354.7,5943.9,1336.3,1371.7,4590.8,8779.7,222.3,3043,3274.2,3811.8,1042.4,22977.6,35782.6,21926,625.4,2003.9,8676.9,2699.4,4767.7,4679.1,5290.1,4864,7274.5,9948.8,15461.3,9813.8,15514.7,30990.5,13537.2,4771.8,1784.9,0,131127.7,184.8,519.4,37074.3,2.4,0,12178.7,32277.4,0,521552.7
"DOM_50",241.3,10.4,1.4,10.7,323.1,17.2,86.1,82.1,714.9,37.9,122.7,174,1158.2,263.1,93.7,144.5,129.1,109.5,79.9,264.3,83.3,74.6,239.9,575.8,11.8,150.7,146.3,139.2,28.1,1009.4,5747,177,3490.7,153.5,1642.1,863.5,135.2,166.7,128.9,46.5,20.3,75.6,1282.3,294.3,2102.2,386.4,340.8,25.1,47.6,0,17584.9,11,23,2637.6,0,0,2477.6,5893.5,0,52276.2
"DOM_51",548.6,117,2,18.5,114.8,24.2,35.3,181.7,2296.8,143.2,574.2,770.9,1191.3,889.7,298.5,669.2,413.4,276.6,219.9,919.1,282.5,202.9,793.7,1732.5,40.1,430.3,670.7,835.4,479.8,2488.4,4635.6,966.6,135.7,189,893.3,185.9,1338.5,827.9,1047.1,2338.7,3737.1,5477.5,4210.7,4530,6044.9,1169.5,2895.8,276.8,606.2,0,74586.4,16.2,34.3,8372.7,0.1,0,6248.3,45991.4,0,194417.4
"DOM_52",1383.3,43.1,94.3,61.6,156.9,89.6,1307.6,45.6,3485.5,372.5,1448.9,1517.5,933,1149.5,298.1,1053.9,1455.9,536.5,384.2,1986.2,1291.2,323.8,1162.2,1676.5,42.4,558.3,1261.2,6910.5,1382.5,3821.5,84003.6,16230.3,3300.1,16918.3,25090.7,8507.2,2804.3,1773.8,1025.5,1658,349.1,445.1,5636,3190.3,6533.3,1707.7,3210.2,1108.1,854.6,0,30462.3,159.3,63.9,6743.2,0.3,0,293.8,6370.6,0,264673.4
"DOM_53",36.4,0.1,0,0.6,0.5,6,1.4,0.2,4.6,2.2,1,123.8,36.2,93.6,0.4,1.8,1,6.1,18.4,49,3.8,275.3,465.9,2.6,0.1,1.1,132.1,290.7,405.3,19.9,57213.2,14124.9,3877,12.9,1924.6,2348.3,5847.5,2089,368.7,3455.9,5131,424.9,5999.3,4340,2376.3,1184.6,5679.3,497,2366.9,0,15113,0.2,0.1,18.1,114.9,0,220.4,9890.2,0,146598.5
"DOM_55T56",779.9,66.6,2.1,7.6,37.6,28.5,33.5,353.7,1645.2,121.7,382.4,725.1,154.1,539.8,97.7,658.6,431.5,337.8,170.8,945.6,161.4,112.5,612.7,486,33,358.1,875.2,2559.3,999.1,1134.3,11721.9,663.5,24.7,3987.8,968.7,1832.3,12220.9,2797,4498.5,6270.6,13009,27856.6,21494.5,15817.2,10696.2,5895.7,29307,2944.5,2993.9,0,719512.3,6997.8,4492.6,3842.1,0,0,51249.1,1048.3,0,976994.3
"DOM_58T60",905.7,24.6,1.3,23.8,687.1,48.7,33.1,53.3,2685.7,176,237.9,669,231.1,978.3,566.6,510.3,263.2,210.2,149.7,833.6,446.9,205.8,768.4,727.3,46.9,671.1,847.5,896,155.7,3813.9,22229.5,614.9,138.2,221.7,951.6,205.4,11799.1,113443.1,60960.4,8571.3,6700.7,4122.5,23943.5,8566.1,20110.5,20991.4,11379.2,1352.9,3963,0,130139.1,3039.3,16093.7,135496.3,47.2,0,1322.5,63319.1,0,687590.8
"DOM_61",1197,89.7,0.2,76,597,49.1,202.1,504.7,1879.9,190.6,387.3,899.7,240.7,978.9,339.6,721,486.2,340.3,234.6,1311,584.3,273.1,1123.1,664.6,50.8,555.9,1018.5,2015.3,832.1,11113.4,33253.6,2923.6,228.5,643.6,2778.7,874.8,8994.8,3506.1,66972.2,8822.2,16764,17789.3,22261.3,13379.8,34688.8,15025.6,10016.1,1584.7,3948.6,0,308019,58.2,2.9,11894.3,0.3,0,4074.1,18831.2,0,636292.9
"DOM_62T63",1110.7,70,1.4,22.4,4966.4,354.7,61.7,112.4,4013.9,462.9,1018.8,1742.8,619.2,1538.8,794.5,1358.2,1139.9,778,539.2,3564.7,1606.4,449.9,4232.2,1503.2,184.1,3745.3,2248.2,5387.4,1537.4,11584.7,51302.8,2604.9,76.6,341,1675.3,811.8,11083.1,10721.8,12186.5,30519.8,30937.7,5358.4,72638.5,42613.2,95524.6,10562.2,25036.8,2900.6,11216.3,0,19299.4,597.5,4149.9,191991.6,12.6,0,287.3,38316.6,0,729516
"DOM_64T66",8206.2,145.6,666.4,936.9,10710.6,691.4,2583.5,6467.6,10783.8,1102.3,973.5,1761.5,2603.9,3993.6,1367.1,2586.3,2383.5,2669.4,2530.2,5538.5,2106.6,1868.1,5546.1,6988.7,425.1,4306.2,5272.3,13707.6,2141.8,20171.4,102148.1,27542.4,8386.2,3830.1,7005.8,5109,20665.3,5599.3,7768.5,9125.3,585386.5,239031.3,74983.5,49354.6,115112.9,9069.6,84879.5,5602.9,34458.6,0,922938.2,1307.7,12.3,19844,1145.7,0,3832,158651.2,0,2634026.2
"DOM_68",12678.5,231.2,1.5,9.4,867.6,39.3,81.2,154.8,4142.7,772.1,714.8,2590.7,82.4,1068.9,2307.8,2160.1,711.6,332.4,468.2,4435.9,4949.6,558,1685,1876.5,749.6,4630.3,2759.8,5220.2,1849.5,28752.9,235086.1,6251.3,376.6,390.7,22965.6,1946.4,89449.8,9186,15523,14382,81970.5,118090.9,96741.2,24882.8,35984.6,41247.6,112682.4,20866.9,44173.1,0,1932418.4,4953,0,185247,0.1,0,11722.3,3496.3,0,3196917
"DOM_69T75",5308.2,274.5,7.6,1673.9,16125.8,1236.2,4402.5,6478.9,47134.8,5016.2,3746.1,8942.1,9775.9,19096.8,19114.2,8426.4,8357.4,4159.4,3137.4,19866.8,32973.9,4204.4,24576.4,20794.8,1439.6,18762.8,12475.6,18936.9,7743.4,87187.9,270172,14697.8,2094.2,1129.8,7433,5097,114864.9,29828.1,41028.6,47564.1,124663.6,107043.6,182715.6,93863.2,107827.2,20769.8,115688.3,15491.7,24200.3,0,78660.6,2344.7,3014.6,244983,174.6,0,1946,151410.4,0,2230083.1
"DOM_77T82",5163.5,194.7,8.7,546.3,2692.3,325,970.4,2299.5,9426.8,1391.2,1360.8,6321.7,2313.7,7158.1,1916.4,2970.9,2417,3113.2,2467.3,9807.7,4936.6,1178.5,4250.1,5723.8,468.2,6931.9,4107.5,21648.1,4448.8,28024.9,132127.4,24100.8,5168.7,8865.3,12648.9,5464,30266.2,18366.8,39376.4,52227,42845.5,101513.2,94315.7,77218.8,56717.5,11438.7,89388.4,8577.4,13053.2,0,144803.3,943.1,3924.6,10587.5,0.5,0,3073,63240.3,0,1194835.9
"DOM_84",1280.9,291.2,28.7,112.5,662.6,217.2,285.5,112.9,2937.1,323.7,850.3,1586.3,1030.7,2869.2,253.2,1039.7,813,912.9,687.6,1150.9,501.3,228.1,622.6,879.7,52.2,480.3,1125.5,5808.8,4816.7,2220.1,17055,14066.3,121.3,377.6,3069.3,407.5,7653.3,1450.2,1981.8,1841.4,175632.3,31288,19956.9,20894.3,24122.2,9398.3,30362.8,6379,5104.8,0,358379.1,7485.2,1839657.6,5993.5,2.4,0,911.8,2461.9,0,2620235.2
"DOM_85",232.4,7,4.5,7.4,50.6,10.3,25.1,84.2,577.8,43.4,93.6,518.9,159.4,208.1,49.9,196.6,112.2,83.7,45.3,256.6,51,34.2,175.1,154.8,10.1,104.5,215.2,1372.5,263.7,457,23036.6,229.5,5.7,847.5,402.9,153.1,1527.3,666.8,819.9,2199.4,6523.4,5552.3,13082.1,5489.2,24326.9,31530.9,5229.8,5051.2,9242,0,500051.7,71169.4,590963.6,18006.2,4.8,0,38501.3,2515.2,0,1362734.3
"DOM_86T88",35.8,1,0.1,1,5.4,0.8,1.3,2.8,92.1,3.5,5.5,13,5.6,28.2,16,12.5,5.8,4.8,3.6,15.4,4.9,4.4,14,21.8,0.7,6.9,10.8,6.9,3.1,71.6,68.6,19.5,1.2,15,4.8,3.7,43.9,18.9,15.8,16.1,1678.2,37.5,735.2,404.4,54320.3,2039.6,130800.5,477.5,1027.1,0,1821391.7,131627.6,158665,316.6,0,0,2422.4,215.6,0,2306766.2
"DOM_90T93",199.8,5.6,0.1,2.5,12.3,2.1,4,27.2,335.9,18,52,99.8,29.3,100.9,37,99.6,53.5,49.6,24.6,128.7,28.5,16.3,89.2,119.8,5.9,54.7,101.3,192.7,112.7,409.7,3392,223,5.1,91.8,360.3,66,2319.6,12103.9,6696.4,673.7,1542.6,3990.2,5505.8,1946.4,2084,1370.3,1956.1,13527.1,1798.5,0,178859.8,38837,12998,4338.3,0.2,0,6269,1665.7,0,305034.2
"DOM_94T96",441.2,67.8,0.3,15.2,95.9,10.7,30.9,130.6,656.8,51.2,88.2,195.5,66.4,250.7,87.6,157.4,158.2,117.7,78.6,294.6,92.3,33.8,140.8,171.6,18.1,145.5,239.6,359.1,334.7,2225.3,8570.9,511.7,39.7,156.7,2284.1,768.7,3151.7,288.1,1345.9,522.8,7987.5,2845.7,6161.9,3242.2,9911.3,2237.8,8306,988.5,7168.4,0,289182.1,111378.3,252,1316.7,0,0,3461,608.3,0,479444.3
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20150.2,0,0,0,0,0,0,0,0,20150.2
"IMP_01",4344.4,25.9,3.8,0.5,0.9,1.1,1.2,1.1,12954.5,115.7,7.4,6.9,2.4,342.5,7.3,4.4,1.5,0.8,0.6,2.4,0.8,0.7,3.6,11.4,0.2,2.4,21.4,0.9,0.5,144.3,173.5,3,3.9,0.9,0.6,0.4,123.3,1,1.5,1.2,1.7,3.8,38.8,51.9,160.5,20.2,11.8,24.5,6.3,0,11159,15.9,0.2,81.9,2.1,1224.8,0,0,31124.2,0
"IMP_02",14.9,235.4,0,1.3,0.1,0,0,0.1,52.8,1.6,333.8,119.6,0.8,11.4,0.2,33.4,0.3,0.1,0.3,0.6,0.2,0.2,0.6,1.7,0.1,0.3,7.5,0.1,0.1,30.9,3,0.8,0,0.1,0.2,0.1,2,0.2,0.4,0.6,0.4,2.4,1.1,1,17,1.7,1.1,0.2,0.3,0,830.3,9.2,0,8.8,0.3,10,0,0,1739.8,0
"IMP_03",22.4,0,55.9,0,0.1,0,0,0,4408,0.2,0.1,0.2,0.5,8.4,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0,0.1,0.2,0.1,0.1,0.1,0.2,0,0.5,217,0.1,1.6,0.1,0.1,0.1,1984.5,0.1,0.1,0.1,0.1,0.1,37,0.2,171.1,34.7,28,55.7,49.5,0,3702.8,29.6,0,21.4,0.2,79.6,0,0,10911.8,0
"IMP_05",16,0.1,0,27.3,2.3,0.8,1.5,0.3,26.9,1.7,0.4,21.7,18.1,8.8,0.4,2.4,23.3,46.1,8.1,0.5,0.1,0.3,0.5,1,0,0.3,0.4,194.5,0.3,9.6,0.9,0.2,0,0.1,0.1,0,6.2,0.1,0.2,0.1,0.2,0.2,2.6,0.3,130.8,4.1,2.2,0.2,0.4,0,8.4,0,0,7.8,0.1,4.6,0,0,583.4,0
