"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_24B",37.8,0.5,0.1,2.7,21.1,3.1,2.4,9.5,4063.6,10.1,178.5,581.9,6.6,221.6,12.5,308.8,48.7,5283.1,33486.4,13912.2,2814.3,7584.2,5440.9,9586.5,333.7,3587.5,2846.3,261.6,51.8,1617.2,848,12.6,3.1,3.3,7.1,5.6,67.2,976.4,418.7,212.6,4.9,51.2,450.3,50.8,716.6,21.3,37.8,19.7,79,0,633.7,0.3,0.2,768.8,-18.7,0,3.1,34932.7,0,132621.5
"DOM_25",1623.5,54.8,14.6,306.9,842.4,323.8,144.1,1024.4,11671.4,675,2188.3,4384.5,187,5824.4,390,5016.1,1945.6,3475.1,3700.3,28203.7,4686.6,6380.3,17274.4,53959.7,1130.8,6423.5,6276.5,316.6,1175.1,57504.9,4159.9,1198.3,786,72.5,664.9,633.4,2310,1029.3,2833.6,1592.1,306.2,2687.8,3379.1,2091,8091.8,673.4,1551.3,367,1009.3,0,30250.3,3.6,2.3,48523.9,4077.4,0,12,26354.8,0,371785.7
"DOM_26",429.8,7.4,0.7,21.6,67.2,15.6,15.8,124.4,1439.2,218.7,291.5,635.6,91.9,1595.7,204.7,798.3,286.9,327.9,406,1258.2,8272.3,1190.4,2211.3,4920.9,465.2,2916.3,1215.6,212.7,148.1,2397.7,3343.4,174,20.5,69.8,113.1,44,281,747.8,3101.6,1668,633.4,338.1,3925.4,914.4,4896.2,497.8,1938,63.3,767.9,0,50616.4,115.5,16.7,149005.5,12249.1,0,523.7,107201.5,0,375453.8
"DOM_27",486.9,1.7,0.3,10.3,38.3,9.3,6.9,112.8,466.2,39.8,336.1,228.5,17.6,394.6,47.2,436.8,74.2,566.8,602,822.1,778.2,2615.3,4075.9,2033.1,80.5,655.3,527.8,36.4,162.9,10649.6,577.8,85.5,7,10.9,118.9,7.6,305.7,32.9,1009.8,373.9,53.2,358.2,1081,543.8,1305,297.3,380.4,76.9,361.2,0,33783.4,2.1,1.2,27549.1,2629.9,0,266.7,31916.7,0,129449.8
"DOM_28",2137.9,58.2,0.6,568.6,1975.2,583.2,402,2049.8,2260.2,69.4,392.7,953.5,65.8,1892.2,113.5,1019.5,202.4,450.7,440.9,2004.9,321.1,749.9,17081.2,12548.2,324.6,1799.8,1731.5,398.4,973.9,16680.3,2300.4,304.8,21.2,49.4,1249.9,68.5,490,515.9,898.6,645.3,126.8,431.5,1126.9,1762.7,2111.7,1219.5,549.7,62.3,766.5,0,10800.5,21.2,4.2,173105.9,16404.1,0,28.1,94040.7,0,379356.5
"DOM_29",576.5,13.2,9.1,165.8,236.6,144,209.1,304.9,2022.6,81.4,516.6,863.8,23,833.6,81.4,394.6,415.7,412.1,161.8,777.9,348.2,242.1,9465.6,103927.2,177.1,2119.4,737.1,79.9,638.2,1645.5,15184.8,2293.1,16.6,5.5,1492,661.3,435.8,689.6,202.8,111,126.1,264.8,1760.8,3726.5,3679.7,1059.4,1097.4,87.1,443.6,0,135880.8,4.8,0.4,224890.9,21616.4,0,464.2,96356.4,0,640175.5
"DOM_301",3.4,0.1,1.6,1.3,1.6,0.4,1.1,2.5,7.9,0.4,3.6,2.2,4.9,4.7,1.2,4,0.9,1,0.6,5.8,0.9,0.9,10.8,24.9,3794.4,2816.6,46,7.3,0.6,9.7,12.1,43.1,296.7,44.9,41.6,27.6,3.4,0.8,2.5,0.6,4.3,92.7,15.8,2.1,1718,6.9,4.1,2.8,16.3,0,6374.9,0.1,0,16404,1523.9,0,0.2,2572.5,0,35973.5
"DOM_302T309",109,2.3,4.9,45.3,37.3,10.2,9.4,37.7,243.2,18.5,67.4,77.3,25.2,168.9,38.1,88.9,30.8,39.2,30.3,190.4,66.8,61,481.4,1349,695.2,50709.4,350.5,63.4,45.5,540.7,389.7,1017.5,835.1,614.5,411.4,490.3,58.8,44.7,71.5,65.5,76.8,201.6,517.5,158.6,19404.7,76.3,136.6,29.9,197.7,0,25055.6,24.8,1.7,87901.9,7747,0,13.6,95752.9,0,296933.3
"DOM_31T33",371.1,216.3,25.4,18.4,47.6,16.2,21.2,77.7,1311.9,254.6,602,749.8,139.8,1372.3,213.2,709.4,366,379.5,215.9,707,438.4,481,1673.6,1612.2,71.7,391.8,4893.6,140.3,709.9,11111.4,10465.5,706.5,29.5,72.1,522.7,103.4,3000,356.3,766.1,855.7,2099.4,2772.1,3123.5,3918.6,4801.9,1121.7,15929.4,769.8,1126.4,0,93706.5,19.8,569.4,41026.3,3613.3,0,687.8,44419.8,0,265922.4
"DOM_35",3677.6,77.3,15.5,874,1913.2,1383.3,1395.6,159.6,8537,1315.5,1952.1,6163.4,3497.4,11802.2,773.2,4311.5,3177.3,4734.3,3693,4372.6,1734.6,870.6,2116.3,2782.5,128,929,1645.5,22039.4,529.6,4936.8,44294.4,1847.9,74.8,103.4,11034.6,462.9,23732.8,1018.4,2787.1,1485.2,3892.9,71443.9,11218.9,3166,7401.4,9410,11735.4,2653.5,3002.6,0,157909.1,27.8,0.8,384.6,8.8,0,35.5,2590.7,0,473261.6
"DOM_36T39",293.5,8.7,0.7,53.8,517.7,22.2,84.6,181.7,1252.4,113.1,98.1,336.2,333.8,1745.7,118.2,225.9,193.6,260,133.6,316.4,144.8,72.8,200.7,176.4,12,99.3,212.8,3107.1,5359.7,969.5,4365.3,187.9,19.9,18.1,789.7,224.2,3189.4,125.1,191.4,136,1373,3706.3,1554.7,955.4,9159.6,1997.2,2784.7,460.9,809.3,0,40556,163.3,11314.6,398.2,0,0,2.1,75.5,0,101202.8
"DOM_41T43",2147.9,20.9,4.4,560.4,1861.2,443.4,1305.1,3014.3,1217.8,118.8,217.6,933.2,6158.3,1401.5,176.4,487.3,380.8,498.2,268.3,689.9,241.1,147.6,475.7,475.2,25.7,142.5,320.2,9280.7,146.1,308.9,6111.4,3407.8,53.3,312.3,2653.1,662.7,2479.2,109.3,2156.6,173.5,5082.1,124086.3,1281.3,686.8,74268.2,7923.4,1447.3,590.1,3665.5,0,1.1,150.2,0,1118198.7,0,0,0,3.8,0,1388973.5
"DOM_45T47",61389.5,2033.3,143.1,1925.6,5193.4,1468.7,1704.4,4721.1,165757.2,8035.4,12058.6,30647.7,8774.2,65540.5,28123.5,31059.7,12319.2,13813.5,8480.8,33636.5,10405.7,11629.9,38214.8,94326.5,2333.1,24486.6,24616.1,11125.7,4678.7,113483.3,115728.8,39243.8,2365.3,12112.9,8826.1,5280.3,36306.5,16747.8,13875.2,8336.8,14334.2,19611.5,31452.7,31013.4,73531,31088.5,70178.2,4745.1,8172.5,0,1132580,1250.2,1292.3,414576.5,75.5,0,8516.1,292146.9,0,3225514.4
"DOM_49",5898.7,262.3,14.5,368.6,1581.4,271.3,287.6,1475.9,16324.8,677.2,2758.4,4033,3456.2,5599.6,1242.1,3166.1,2859,3070.6,1502.1,6380.8,1387.3,1459,5241.1,8937.4,265.5,3994,3768.8,4205.4,989.9,21568.3,36836.9,22943.1,581.7,2318.1,9183.9,2728.1,5043.8,4469.2,5260.4,5306.2,9746.3,9273.5,16232.3,9619.1,16767.2,32907.2,13776.1,5032.7,1799.7,0,119842.8,142.8,377.9,37812.3,2.3,0,12195.6,33249.4,0,526495.2
"DOM_50",273.5,12.4,1.5,17.5,525,14.1,127.3,247.8,787.3,42.5,130,190.8,1797.3,312.7,103.2,160.3,126.7,142.5,93.3,299,82.8,83.2,282.3,608.3,15.1,203.4,174.6,178.5,29,1012.1,837.8,204.6,5261,167.3,2505.2,1426.4,157.2,161.2,128,48.1,49.6,80.1,1735.1,405,3568.3,547.8,415.7,29.4,51.9,0,16019.1,9.4,17.7,2831.9,0,0,2471.4,6179.3,0,53382.5
"DOM_51",586.8,85.8,2.2,26.3,147.6,22.9,36.5,504.5,2266.7,159.6,537.4,809.1,1363.3,1006.7,321.3,720.9,400.9,334.9,258.4,1011.8,291.9,219.7,949.7,1800,47.6,434.3,813.5,1028.5,447.8,2384.8,4900.2,968.6,109.8,216.1,914.7,189.9,1370.5,926.3,1133.8,2475.5,5204.8,5123.8,4608.5,4456.2,6754.5,1311.5,3173.2,318.3,620.7,0,67074.9,11.9,24.7,8860.3,0.1,0,6273.1,47782.1,0,193825.7
"DOM_52",1281.2,45.5,87,89.8,166.5,68.9,1229.6,100,3302.7,316.8,1375.9,1454.5,814.4,1184,299,1007.7,1310.8,592.5,386.3,1841.8,1387.8,282.4,1165.9,1602.3,45.7,660.9,1461.8,6936.3,1150.8,3384.7,81643.4,16214.7,3199.3,16075,25162.4,7123.3,2589.6,1896.9,997.8,1560.1,368,402.5,4824.3,2981.4,6620.4,1718.7,3203.3,1123.3,814.5,0,27076,123,43.7,6495.8,0.3,0,275.9,6264.2,0,253831
"DOM_53",31.8,0.1,0,0.9,0.4,7.4,1.7,0.4,4.5,2.4,0.9,123.5,34.4,97.5,0.4,1.7,0.9,5.2,15.7,48.6,6.2,285.9,551.2,2.6,0.1,1.3,154.6,318,325.1,18.8,54939.7,13898.8,3186.1,14.1,1777.9,2098.7,5235.5,2556,385.8,3078,6711,367.8,5888.7,4215.8,2242.2,1164.9,5448.5,547.7,2318.9,0,15092.7,0.2,0.1,16.5,110.1,0,219.7,9947.5,0,143505.2
"DOM_55T56",915.6,85.8,2.7,12.5,48.2,42.5,40.4,1120,1654.1,148.4,463.1,910,171.6,654.5,123.2,806.2,492.3,437.3,224.6,1169.8,239.5,142.1,892.8,589.7,41.8,354.9,1301.4,3740.5,1048.8,1271.1,14473.6,833.9,27.4,7558.7,1046.7,2160.2,13274.3,3255.9,4785.6,7808.2,18920.4,30538.8,26955.5,17884.9,12638.1,7138.4,36881.3,3646.2,3590,0,633400,5549.2,3274.5,4686.4,0,0,51372.6,1047.6,0,931893.8
"DOM_58T60",865.2,25.6,1.4,32.6,683,48.1,31.6,120.6,2444.1,159.2,214,647,144,961.9,623.8,481.4,215.6,223.8,151,837.9,479.4,195.9,769,681.6,53.1,632.6,779.7,940.2,137.7,3411.6,21732,656.2,128.7,230.1,988.5,200,9807.3,97829.7,56595.3,9325.5,8031.1,3886.8,22712.7,7949.7,20615.6,23136.9,11881,1389.6,4055.5,0,121034.5,2601.3,12535.8,123374.1,43.6,0,1285.9,69389.4,0,648409
"DOM_61",1085.2,90.6,0.2,108.4,618.2,49.4,199.5,1299.7,1540.7,181.9,364.1,892.9,183.6,967.8,413.7,714.5,438.7,352.5,237.9,1266.6,595.4,279.3,1161.4,648.6,51.3,450.3,1194.1,2155.3,717.2,9588.3,32192.3,2950.1,197.3,668.7,2577.1,839.3,7323,3599,64722.5,8217.6,17954.7,14611.9,21699.2,11831.4,33243.7,14640.6,9985.5,1568.8,3804.2,0,292880.1,49.3,2,12078,0.3,0,4051.9,20205.3,0,609741.5
"DOM_62T63",929,65,1.3,28.7,3811.3,325.8,59.2,247.2,2987.2,409.4,901.2,1542.8,350.7,1380.5,924.1,1233.6,923.2,759.7,514.7,3168.8,1649.3,404.7,3762.6,1301.4,164.8,2750,2428.4,5239.5,1195.3,9434.6,46565.2,2505.6,59.2,351.5,1441.6,707.9,8977.5,10419.7,11512.6,25262.6,33850.9,4357.7,66951.2,35121.2,88991.5,9902.9,22764.4,2774.1,9660.1,0,17692.9,534.6,3365,182922,9,0,263.6,33332.3,0,669191.3
"DOM_64T66",6994.4,143.7,568.4,874.3,8299.5,671.1,2448.8,11642.6,8950,1050.2,913.9,1697.9,2809.2,3984.5,1386.6,2447.7,2127.1,2683.9,2510.7,5544.3,2239,1864.7,6137,6939.3,411.4,3325.6,6041.1,13537.5,1788.2,17573.1,100011.7,27151.5,6905.4,4711.5,6490.6,4812.5,18558.7,6112.8,7458.3,8420.6,602603.7,217168.5,73715.5,49265.3,110063.9,9387.4,79402.7,5987.5,31758.7,0,876629.4,1071.2,9.1,19572.7,1198.4,0,3798.6,153561.4,0,2553433.3
"DOM_68",10660.5,215,1.4,13.1,843.8,42.1,76.5,308.6,3225.5,740.4,654.7,2505.8,59.8,1055.2,2064,1954.4,618.2,307.8,475.3,4148.6,4693.7,527.6,1670.9,1679.7,692.8,3398.1,2778.4,4852.6,1757.1,23281.1,220300.7,5693.6,319.4,466.3,20366,1931.9,76083.6,9582.7,14740.5,13458.2,83275.3,116948,92324,24133.6,38196.4,42122.4,112158.3,21683,44661.5,0,1841158,3993.8,0,171978,0.1,0,11716.7,3485.7,0,3046080.2
"DOM_69T75",4897.7,253.7,7,2344.3,17005.2,1282.3,4267,15243.8,35063.9,3879.2,3441.8,7857.7,3064.4,19912.3,17644.5,7330,5045.8,4083.6,3066.1,18173.9,34417.9,3007.4,23500,18679.5,1397,13770.8,14524.4,20500.5,6792.4,70988.8,273912.4,15471.9,1784.1,1361.5,6974.4,4887.1,107691.1,31876.9,40609.5,44288.5,143425.9,88493.6,176895.2,84197.8,100643.1,20729.3,118712.3,16808.5,23913.6,0,73556.5,1950.2,2183.5,255625.2,155.9,0,1932.2,145662.9,0,2165185.7
"DOM_77T82",4575.4,202.5,6.7,778.2,2972.3,330.7,993.8,5664.7,7331.2,1384.7,1261.8,5763.3,1538.2,6914,1907.6,2783.7,2057.4,3055.7,2451.1,9388.6,4762.8,1214.5,4547.3,5486.9,476.9,5002.8,4584.5,18085.8,3666.7,25755.7,125345.4,22490.3,3344.2,9466.6,11543.5,4665.8,25978.7,19685.4,38218.7,49149.8,45832.8,89136.5,88699.1,69187.1,51977.4,10976.5,83474.5,8459.1,12496.3,0,140801.4,805.4,2879.3,9510.5,0.6,0,3082,62005,0,1124157.4
"DOM_84",1271.9,282.4,26.3,184.9,684.6,271.1,352.1,273.5,2611.9,314.4,814.9,1479.1,889.8,2796.8,268.5,1016.5,751.6,1012.4,766.4,1147.6,505.5,240.9,645.3,893.7,50.6,404.8,1008.4,6022.3,3476.5,2203.3,17863.4,9975,128.8,418.8,3282.7,398.3,7347.6,1351.9,1859,1454.8,124850.9,24965.6,14615.4,14707.8,17346.8,7113.9,21466.5,4717.5,3821,0,361849.9,7564,1872227.5,6618.8,2.8,0,972,2587,0,2562175.6
"DOM_85",185,8.6,1.8,10,52,11.5,25.3,244.9,542,47.9,103.4,372.7,104,228.2,55.9,214.4,116,99.2,53.3,289.2,64.1,37.9,224.2,167.2,11.5,94.1,289.2,901.2,253.7,426.1,5668.6,159,5.3,889.7,330.5,178.9,1610,714.6,691.7,1886.9,4433.5,5580.3,6056.1,3582,6840.3,6307.9,4306.6,1555.5,1956.8,0,578516.3,74425.3,549177.3,19009,12,0,38292.8,1946.8,0,1319367.9
"DOM_86T88",43.9,1.3,0.1,1.9,7.2,1.1,1.9,9,111.1,4.3,6.3,15.6,5.5,34.8,18.3,15,6,6.5,4.5,18.6,5.7,5.3,17.8,25.3,0.9,7.5,14.1,10.7,3.5,78.1,84.4,24.7,1.4,20,6.2,4.5,47.4,19.9,18.9,19.9,1033.9,67.7,465.8,256.4,35223.2,1336,81250,358.9,667.8,0,1806720.8,125034,133603.7,593,0,0,2426.2,250.9,0,2190017.3
"DOM_90T93",190.8,6.1,0.2,3.7,14.2,2.4,4.4,75.8,324.8,19.3,55.2,107.9,25.3,109,38.7,105.5,52.5,56.4,28.3,137.7,31.8,17.6,109.3,123.7,6.4,47.9,128.1,203.9,101.7,380.6,3393.7,240.2,5,157.2,316.5,71.3,2145.4,11885.4,6271.3,705.6,1934.6,3744,5663.5,1863.8,2110.7,1464.3,2031.7,14371,1672.5,0,173803.7,33093.4,9931.2,4464,0.2,0,6275.2,1697.2,0,291822.2
"DOM_94T96",307.4,59,0.3,16.3,65.2,8.4,25.4,259.5,550.4,41.4,66.9,158.5,34.8,225.4,82.6,127.1,106.3,102.3,65.7,232.1,73.3,30.2,124.6,145.6,13.9,92.8,210.8,255.9,247,1440.4,6403.4,396.8,25.3,140.4,1462.2,511,2217.4,243.4,985,400.9,5283,2034.8,4218.9,2483.6,6711.5,1753.4,6181.4,761.9,4886.8,0,296459.9,100844.5,225,1266.6,0,0,3477.8,599.2,0,455143.8
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21405.5,0,0,0,0,0,0,0,0,21405.5
"IMP_01",4423.1,32.2,3.4,0.7,0.9,1.2,1.3,2.6,12741,86.5,4.8,5.1,2.1,378,8.4,3.9,1,0.6,0.6,1.8,0.6,0.5,3,11.1,0.2,1.9,25,1.2,0.4,138.4,175.3,2.7,4.2,0.7,0.6,0.3,113.8,0.8,1.5,1.3,2,3.2,43.9,50.7,182,24.3,10.5,24.6,6.2,0,9948.7,12.6,0.1,154.6,4.8,1181.4,0,0,29832,0
"IMP_02",15.5,262.4,0,1.7,0.1,0,0,0.1,52.5,1.1,351.8,110.4,0.7,12.7,0.3,40.6,0.3,0.2,0.4,0.7,0.2,0.2,0.7,1.7,0.1,0.4,8.3,0.2,0.1,28.4,3.2,0.8,0,0.1,0.2,0.1,2,0.2,0.4,0.7,0.6,2.4,1.2,1,22.1,1.8,1.2,0.2,0.3,0,834.9,8.1,0,7.5,0.8,10.5,0,0,1792.4,0
"IMP_03",25.4,0,59.8,0,0.1,0,0,0.1,4302.8,0.2,0.1,0.2,0.5,9.5,0.3,0.2,0.1,0.1,0.1,0.1,0,0,0.1,0.2,0.2,0.2,0.1,0.2,0,0.4,254.9,0.1,1.7,0.1,0.2,0.1,2059.2,0.1,0.1,0.1,0.1,0.1,36.1,0.2,181,40.5,32.6,63.9,56.5,0,3452.8,26.2,0,15.7,0.6,79.7,0,0,10703.7,0
"IMP_05",22.1,0.1,0,43.8,2.4,1,1.4,0.7,24.8,1.6,0.4,22,16.7,8.8,0.3,2.5,21.7,63.5,10.9,0.6,0.1,0.3,2,2,0,0.4,0.4,220.3,0.3,6.7,0.8,0.2,0,0.1,0.2,0,6.4,0.1,0.2,0.1,0.1,0.1,2.5,0.3,138.2,4.5,1.9,0.2,0.4,0,4.9,0,0,20.8,1.6,2.8,0,0,664.1,0
