user_sector_i,A01,RUP,RMID,ELEC_CIT,TEQ
A01,0.13333864292733105,0.0,0.08124468352891996,0.00015902903714848485,0.001332067236324073
RUP,0.0002554591934067428,0.03957419789116437,0.09091342860843436,0.0003375282532765255,0.010591141152922487
RMID,0.026355878368122993,0.038764682370686386,0.4093619941552615,0.0005433608533092659,0.00039696903247978064
ELEC_CIT,1.0506610574401046e-06,4.99340940038141e-10,0.05983585587130607,0.5184434775687571,0.0008557445653017758
TEQ,3.5455524796256946e-05,0.0,0.0970545588873831,0.016314037186389765,0.32583451365676275
