"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_16",104.5,21.6,37.3,6711,2.9,267,146.9,5.8,528.1,1144.1,56573.8,3425.7,91.9,932.3,26.7,1041.1,2781.5,490,635.6,4146.8,854.8,1513.2,5176.8,1077.2,243.6,411,35061.6,8.7,498.2,48628.5,39.3,124.4,26.9,0.3,7.5,149.2,137.9,12.3,1,1,34.8,9.4,18.2,4,63.7,1.9,4.1,218.9,22.4,0,2904.2,0,2.2,24.6,50.3,82.1,80.7,11598.5,-5461
"TTL_17T18",136.6,37.2,60,157.2,50.9,320.6,74.3,9.9,13113.3,3812.2,1117.5,95446.1,114.9,3809.8,2617,1994.9,8529.2,282.1,369.1,1664.8,7377.2,6907.5,4695.8,1291.9,39.6,329.9,8693.3,560.4,512.4,1356.4,21068.4,658.7,29.6,69.4,179.9,1487.2,809.4,8239.3,1200.5,12642.8,19621.2,2416.8,32923.7,9460.8,10745.2,4672.3,667.8,241.4,907.2,0,2917.5,0.1,10.9,531.5,112.2,279,233.5,12709.7,-11182.6
"TTL_19",12236.5,1370.9,4748.1,1920.7,5258.2,6988,5110.6,853.4,1603.9,1251.5,724.2,780.3,36516.5,114818.3,428.5,2897.1,20763.7,48011.7,9483.1,3036.5,2399.5,2477.8,5154.2,2133.6,471.8,523.4,1379.6,33096.9,1858.5,21490.7,5447.8,73932.7,31760.2,24275.1,17573.6,1291,929.4,224.5,504,148.5,3637.5,1232.1,19016.1,16366,9178.2,2083.9,477.8,612.2,1278.9,0,14350.2,2.2,11.3,67,71.7,594.3,370.6,17977.3,-32302.8
"TTL_20",83208.7,6041.1,768.5,5505.2,4655.7,6211.1,5751.3,1320.5,6266.3,56379.4,10620,28301.9,9411.8,395298.3,12044.7,134410.1,39192.7,4791.5,14714.3,20091.8,33316.6,38480.6,17192,10278.3,1416.7,2225.1,16290.6,788.1,7201.1,57173,263,440.2,133.7,27.8,3304.5,99,2074.7,2035.2,21.8,2869.6,722.7,625.6,25541.9,4871.3,4455.3,6445.6,335.5,2093.1,12378.7,0,21899.5,9.2,21.4,157.8,198,238.8,325.7,84273.9,-112824.4
"TTL_21",5588,135.5,699.4,102.6,13.1,76.3,7.4,14.2,1072.3,238.5,9.3,308.3,20,1715.1,51388.3,193.1,430.5,166.7,67.1,190.1,622.8,72.8,414.6,26,2.4,19.6,154.9,27.2,220.5,1675.6,46.4,116.2,4.2,15.6,26.3,30.2,6.1,11.9,190.2,9.2,130.8,16.8,1574,65.9,108.5,65.6,104933.2,25.5,201.5,0,56111.9,19.5,62.8,152.2,116.9,153.5,251,9552.1,-8895.5
"TTL_22",8262.3,347.6,178.1,1421.3,137.5,1733,907.8,659.8,15210.7,13558.9,1629.7,8562.1,557.3,27425.6,1202.4,75133.7,9334.7,1290.6,757.9,6209.8,34963.5,34216.1,25771.7,31434.8,705.4,6425.1,12063.5,186.4,4330.1,25401.9,3776.6,8004.7,44,49.3,550.1,222.6,934.6,10,19.4,6.3,84.6,519.7,1522.8,942.3,280.5,12.9,304.3,615.2,1807.6,0,5763,0,7.7,172.1,160.4,21.5,0,54586.8,-18920.2
"TTL_23",248.4,71.7,158.3,1481.8,157,825,1913.3,994.3,5508.4,702.9,333.5,314.2,3049.5,5014.2,2656.7,2271.9,131447,16387.1,7456.6,5355.4,16695.8,21930.1,6710.8,11009,264.2,830.9,2806.3,512.2,1193,386984.4,145.5,335.4,4.1,78.8,480.9,704.8,148.9,431.4,90,130,100.4,99.8,1274.4,301.7,2183.3,843.7,266.9,650.8,41.9,0,6714.1,0,4.4,73.6,70.4,15.5,0,33982.9,-6475.5
"TTL_24A",19.1,8.5,7.7,13211.9,6724.9,1946.8,579.5,1039.5,140.9,179.3,117.1,153.2,60.7,1163.8,40.5,1583.7,9519.3,244542.4,5114.1,116243.1,6982.6,30419.7,137645.2,53183.4,9139.9,9108,5461.5,314.2,1182.7,257680.2,65.1,1789,237.2,1,706.9,84,0.7,14.4,0.2,0.4,0.4,3.2,682.2,14.8,0.5,16.3,0.3,32.1,5.5,0,3.9,0,1,24.9,-26.1,2.3,0,45043,-16333.4
"TTL_24B",12,1.5,0.3,104.3,3.3,371.2,3.6,109.9,58.3,164.9,97.6,1179,12.9,6047.4,41.7,546.4,3707.8,17705.1,174961.2,34276.8,26171.7,135429.8,48289.2,33083.6,598.4,6341.8,20511.3,50.1,2598.2,21665.5,55.7,11.6,0.3,0.3,2,19.5,2.5,3,1.1,1.4,13.8,3.4,44.3,5.2,6.4,28.2,0.7,10.9,518.9,0,70.5,0,11.5,109.7,-3.8,6.7,0,18889.2,-48858.7
"TTL_25",407.8,143.3,57.2,6145.8,912.1,3365.8,2350.4,616.8,3215.2,1022,3574.9,1291.6,213.3,3649,585,4978.2,15695.5,7096.4,923.1,61540.1,18275.2,29217.1,46351.3,13536.1,2140.9,4082.5,7634.1,233.8,1440.6,75081.8,465.7,273.2,271.2,30.6,2914.6,118.2,244.4,38.3,43.1,43.1,140.8,1261.9,22268.4,4913.1,1163.6,653.8,75,132.5,1738.7,0,6542,0.1,12.4,50220.8,5834,28.8,0,66403.5,-12792.9
"TTL_26",195.5,40.3,29.9,980.8,1810,251.1,123.4,208,235.3,302.9,123.9,332.5,869.8,1642.4,132.3,431.5,660.4,722.9,159.4,1007,452906.7,34731.2,37140,10687.1,4570.3,3593.9,2251.6,11884.2,1201.7,5226.7,7682.2,525,47.5,21.2,417.2,204.1,132.1,80.5,8978,21986.8,1643.1,733.8,35055,6459.5,2255.7,2819,341.6,288.2,8647.8,0,58023.2,14.8,96.6,140941.4,16618.5,169.5,349.7,418588.4,-254028.7
"TTL_27",104.9,73.5,30.4,1565.3,599,920.6,970.5,118.1,478.8,472.1,147.9,311.8,470.4,1751.8,67.6,451.2,1281.7,1109.4,480.5,1867.3,50673.1,116195.4,54273.4,10105.1,5451.3,11946.9,2773.7,26688.4,4981.1,64500.2,18212.2,606.5,365.6,57.7,197.5,71.3,105.9,301.1,17380.4,2567.6,158.3,853.8,24755.4,7185.8,1436,18,620.3,621.3,2452.6,0,44095.5,0.1,14.3,140199,16270.3,96.6,187,125809.1,-38055.9
"TTL_28",4292.6,702.2,1549.3,9710.3,5923.1,6338.8,4800.2,1466.9,2466.1,4141,1552.4,2467.5,2685.5,7436.1,1260.6,2026.7,13962.8,21498.2,1461.1,14883.7,12592.3,26169.8,197190.5,29330.3,7281.1,7260.2,2903.6,2022.8,1161.2,13845.1,434.6,765.3,2604,3258.3,4514.8,265.1,115.7,20.7,69,29.1,1155.3,278.7,645.6,203,170.1,280.6,6777.2,30.9,118.2,0,1720.1,4,38.2,500537.3,57481.5,31,0,121991,-77240.6
"TTL_29",330,131.6,112.6,165.3,113.9,393.8,643.9,71.8,103.3,61,13.7,39.7,86.7,146.7,15.9,51.2,1893.1,285.5,70.9,458.2,704.7,346.7,13586.5,214526.9,77.8,439.7,127.7,83.1,1027.2,665.9,3653.9,33529.9,11.6,27.5,50.1,793.9,281.7,18.9,57.9,1528.2,590.5,81.9,11801.5,6997.8,5857.7,4.6,209.9,621.6,3002.7,0,71804.1,0.2,57.3,328204.8,37787.8,126.5,217.3,45020,-63674.9
"TTL_301",3.9,0.3,287.4,5,2.1,3.1,3.2,0.7,2.8,2.2,2,1.5,1.3,5,0.8,3.2,11.2,9,1.2,28.5,15.2,22,72.1,14.2,3262.5,29.1,268.1,3.9,73.5,268.3,2.3,16.6,2782.3,52.5,10.6,0.2,0.3,0.1,1.1,0.5,1.7,1,10.7,39,64,0.5,1.6,2.1,34.2,0,15.8,0,0.4,27067,3090.4,0.4,0,33895.9,-1503.8
"TTL_302T309",90.1,15.1,6.6,33.1,14.7,47.3,11.1,0.8,7.6,6.4,1.7,3.8,5.8,22.5,2.1,13.3,7.1,52.6,12.6,49.4,64.8,101.9,2093.3,113.1,63.6,25291.7,1244.1,4.3,2.1,341.4,13.7,5328.2,3.8,5481.6,473.7,3733.3,3.2,140.9,54.6,166,213.9,7.2,119.4,1915.6,346.3,1.1,33.2,46,1819.2,0,12910.8,0.1,26.9,49494.7,5697.5,2.2,0,19891.4,-14134.2
"TTL_31T33",539,74.9,84,790.8,501.3,534.2,345.4,168.4,1120.3,2110,387.3,727.1,407.1,1565.2,541.4,621.6,2298.7,1636.3,589.6,1361.3,2676.1,1994.1,3174.9,3654.5,458.1,461.8,9281.5,3093.3,500.5,5003.9,1534.6,2285.1,32,184.6,1212.6,241.5,385.1,301.4,592.9,427.2,8244.9,2150.6,6585.5,2406.5,3361.6,1823,297.8,608,2030.3,0,34462,2.8,4851.2,52058,6389.2,594,1198.4,121485.7,-13764.2
"TTL_35",11829.5,290.9,1048.8,13872.4,9430.4,16226.5,7385.6,728.2,9719.5,12314,3526.5,7311.9,7823.9,59462.2,3838.6,7645.1,37929.6,34913.8,33431.3,24168.3,11208.8,10207.6,21603.9,7628.5,989.1,1321.6,4178.7,248593.4,7513.7,26933.6,12306.7,16432.9,100,234.8,1042.6,292.2,3535.5,400.4,4757.2,127.7,4954.5,5016.7,2909.3,969.1,4628.2,2168.4,2028.7,1333.4,3848.3,0,43405.8,5.9,5.1,49.1,14.3,22,0,1186.5,-1053.1
"TTL_36T39",1096.3,56.6,150.7,182.2,109.3,240.7,243.2,26.2,801.1,500.9,81.9,4251.3,141,2216.4,89.9,525.8,1517.9,12299.1,10646.9,2355,417.9,311.5,1033.7,331.9,29.2,87.9,208.6,2250.3,5955.9,1055.1,280.3,181.5,21.4,23.8,64,17.6,413,14.3,60.9,9.8,315,316.3,217.3,198.4,280.6,270.2,204.7,115.2,385.2,0,11784.9,18.5,56826.7,232.5,1.2,7.6,0,0.1,-221.5
"TTL_41T43",129.5,11.1,6.2,978.4,359.9,369.1,399.9,61.3,1376.9,975.9,251.6,572.3,640.1,1469.5,226.3,426.4,1421.8,1089.8,616.6,1228.1,2495.5,1144.2,2111.6,934.8,305.8,259,657.1,3101.6,1741.9,60739,3184.8,5287.1,9.5,200.6,1142.1,688.8,1337.5,614.4,1792.5,83.2,8096,19918,2577.6,703.1,6875.5,1770.7,1100.1,1037.7,1385.7,0,44.4,0.1,8.1,1873473.2,8.4,65.7,0,0.1,-1035.1
"TTL_45T47",34987,1494.7,3734.6,5695.3,2368.7,3176,2229.3,628.5,71875,60380.7,6962.5,12085.6,9537.4,50189.1,13560.9,20690.8,23480.7,25631,9389.1,16775,63684,30389.1,44520.2,43679,2699.4,5535.1,13198.2,9919,3221.7,70540.8,10157.3,13648.8,2712.9,2575.1,4838.3,1212.4,16634.5,1517.4,3082.7,4440.1,5350.8,2009.5,19537.8,7070.9,8927.2,3213.5,18103,1909.7,5153.5,0,181907.7,24.5,1507.6,121439.6,2392.8,3226.9,862.1,105321.8,-161354.9
"TTL_49",9917.1,1190.3,1422.2,6609.2,1217.2,3812.2,2732.8,349.2,29025,14152.1,5045.9,7373.6,8313,22381.8,4664.9,8135.6,21673.9,24061.6,8068.4,11875.6,16400.6,16274.9,25274,15528.3,1043,2719,5959,10253.1,3280.7,59708.2,13655.8,23519,643.7,746.5,9054.5,1193.6,5134,1292.7,1087.9,1279.2,4929.6,1291.6,8287.7,8882.1,8250.9,2295.1,3032.9,1071,2018.3,0,44705.1,11.8,54504.8,14933.9,192.4,4786.4,3276.2,17733,-26937.1
"TTL_50",2658.9,199.9,579.3,1630.4,292.9,2001.2,599.5,59,6603.1,3540.6,785.8,1167,2703.9,5267.3,900.8,1643.5,4560.1,7424.6,1590.3,2873,5253.4,3968.5,6881.9,5025.2,607.9,590.2,1400,3279.4,656.9,7811.4,7991.5,1077,9215.9,154.9,2992.2,129.3,1056.9,151.1,177.1,248.9,266.6,266.3,2769.4,1274.4,480.7,220.1,455,312.3,557.2,0,4036.1,0.8,1156.9,4272.6,49.7,1139.1,643.6,15551.5,-13279.8
"TTL_51",913.7,74.2,88.5,287.2,118.9,369.1,82.3,28.4,1820.9,1382.4,373,586.7,3006.8,2178.1,856.2,875.5,1173.3,1976.1,1099.5,907.9,5769.3,1921.2,3100,1884.8,102.6,280.3,643.5,855.9,404.8,3900.7,2250.2,518.5,76.8,5610.2,1907.6,891.8,382.3,671.1,304.5,977.5,2428.6,1275.5,4493.2,2457.6,6704.7,2875,479.9,244.1,691.4,0,4502.7,0.6,1875.7,4469.1,27.8,3392.9,2573.9,18860.6,-33939.9
"TTL_52",3512.9,127.9,353.5,1161.6,132.7,784.2,458.6,41.3,7174.7,3610.4,1076,1673.7,1778.4,4498.2,973.2,1504.9,4700.3,4816.1,1742.2,2722.5,3544,3973.9,5114.1,7267.6,221.7,485.2,1459.8,1422,695.7,7341.5,10297.6,31765.6,9301.1,1425,3626.6,278.2,857.3,584.3,396.3,395.6,335.7,325.5,3298.2,1244.2,395,194.8,452,190.4,862.8,0,4602.8,17.9,857.7,2791.5,59.8,214.7,18.2,6761.1,-9840.4
"TTL_53",620.6,135,140.7,373.5,46.4,95.7,42.3,1.4,558.1,214.3,36.2,177.9,77.6,362.1,253.3,95.5,211.7,77.8,66.2,235.5,397.9,393.7,896,398.7,6,35,156.1,50.7,206.9,340.2,1153.9,168,16.3,34.9,168,2686.9,384.4,205.2,490.6,371.6,9852.4,502.9,1295.6,337.8,9115.6,1129.4,131.3,108.8,645.9,0,3165.4,0,3,10.8,0.4,97.6,56.2,6.5,-239.4
"TTL_55T56",744.9,194.2,86.5,1049.1,236.7,868.7,437.4,61.6,3464.6,1663.3,437.5,1128.7,309.7,2772.6,2353.1,1066.1,2833.3,1155.6,827.3,2275.1,3599.1,3375.3,6608.6,2127.1,173.4,456,914.8,1097.2,1476.7,8056.3,4971.5,6968.7,166.8,881.4,938.7,472,470.6,1812.7,1137.8,1103.3,25975.2,2822,15453.9,8921.6,15888.9,4868,1204.8,557.6,2169.4,0,181523.6,562.7,31.5,20.7,1.6,22979.2,8954.4,0.1,-23249.9
"TTL_58T60",24.9,2.7,1.4,166.9,49.5,190.6,39.2,8.8,380.3,313.7,63.2,151.9,42.4,289.5,228,197.9,363.9,228,142.5,236.6,468.1,409.5,751.9,181.6,10.4,44.8,112.8,655.8,186.2,1045.2,294.6,596.3,24.1,56.1,122,130.1,188.2,674.3,849.8,48,955.7,521.4,712.1,104.2,3191.3,1026.6,327.6,163.1,337.4,0,12008.7,70.8,23168,3101.3,6.3,400.4,235,4851.2,-9746.1
"TTL_61",1020.1,89.3,140.4,204.3,171.2,402.3,111.8,17.2,886.4,748.4,164.8,383.7,78.2,936.2,455.3,344.1,848.2,334.8,269.3,784.3,2003.9,1100,2285.2,581.2,31,107.5,349.6,1117.2,555.5,21662.5,2784.1,2320.8,3045.6,397.9,811.1,1188.3,1224.5,564.3,25487.1,14520.5,16455.1,2882.6,2411.1,612.8,12749.9,4093,3236.5,261.3,693.7,0,71661.7,4.9,20.7,108.7,101.4,1373.8,951,15137,-7881.2
"TTL_62T63",17.1,2.8,0.8,354.8,13.2,257,265.9,124.2,469.2,1218.6,194,371.2,141.5,240,71.7,306.6,1145.8,986.1,53.7,739.8,11135.5,529.2,2001.3,264.4,31.4,63,380.1,2372.8,589.2,437.4,1415.1,58.6,247.9,475,51.3,526.6,73.8,710,3162.9,22627.9,15100.3,159.7,1839.8,882,1003.4,445.7,174,613.4,459.5,0,1491.3,11.8,61.6,112236.4,9.2,94.3,12,7500.2,-12534.8
"TTL_64T66",9798.2,1513.2,2604.8,13278.5,2681.9,4197.7,2736.8,426.6,10684.8,7777.6,2157.1,5994.7,5590.9,17077.1,3817.9,4914.3,13168.1,23181.2,14917.4,8627.5,26252.3,12091.5,20346,9010.4,2348.8,1547.2,3490.1,28486.4,5574.7,46628.1,36574.3,40689.1,7758.1,3210.3,8407.2,422.9,3549,687.4,6103.2,7670.3,55910.2,64118.8,29266.3,12124.5,11846,9104.8,3070.7,2590,2640.5,0,125958.6,170.9,66856.6,1253.1,49.1,1222.9,850.3,9125,-32585
"TTL_68",13.2,0.3,0.2,60.1,26.7,11,21,7.1,185.7,284.4,51.6,152.8,200.1,140.4,26.1,236.6,263.4,86.9,102.5,259.9,669.2,350.2,594.1,161.3,13.7,47.9,275.5,93.8,328.6,118.3,38645.6,472.1,19.5,293.8,898.8,335.7,2091.6,235.7,2460.1,3405.7,35687.6,15398.5,3236.2,1716.8,3455.8,1897.5,1088.6,501.6,8889.4,0,412352,418.9,8793.1,58476.6,0.5,2616.8,2949.5,2679.1,-4133.9
"TTL_69T75",6229.8,1096,423.6,5359.9,2007.7,3520.3,2440.9,520.7,11442.1,4525.8,1204.6,2967,1330.4,13877.8,7950.8,3908.9,6124.6,6447.4,2715.1,5300.2,18629.7,10727.8,20731.3,18744.7,679.4,2210,3585.4,3859,1105.1,86802.8,49878,1794.4,1204,181.4,1287,815.1,1379.2,549.8,4773.4,4347.6,38570.1,14269.9,56374.3,2630.3,1119.5,1477.7,280.7,492.2,1425.4,0,8962.5,238.5,38476.9,77752,73.6,563.2,416.2,45285.1,-33491.6
"TTL_77T82",194.2,29.3,32.9,3060.8,607.9,1181.3,910.2,87,4371.6,2488.5,506.9,1340.5,894.2,3152,3239.1,1361.8,3105.9,2004,957,2491.1,6101.2,4637.3,7232.2,4827.3,228.2,637.7,2124.3,1329.5,974.7,9042.8,40451.4,2394.3,1216.6,928.6,2121,566.9,1883,731.1,3651.2,6122.2,34852.7,11831.8,7413.9,14403.3,10359.3,1712.5,262.1,926.3,1820,0,31624.6,58.5,13634.3,2474.7,4.9,851.1,700.6,26435.1,-27291.5
"TTL_84",170.9,18.5,17.9,22.9,18.2,27.9,9.2,2.4,279.9,88.1,51.1,42.8,13.1,82.9,56.6,51.4,57.9,124.2,39.7,49.9,218.5,83.8,132.8,258.5,4.5,9.7,40.9,37.1,25.1,192.7,115.5,63.3,14.5,9.9,35.3,11.5,35,12.2,73.4,80.4,321.4,191,543.1,243.7,527.5,81.4,38.9,14.9,57.5,0,1116.1,42.3,479076.1,116.5,2.3,198,0,0.2,-1884.1
"TTL_85",47.4,3.2,4.4,67.8,8.2,22.2,8.3,1.3,67.6,41.5,9.6,28.7,16.1,58.5,26.9,21.9,53,26.1,17.5,48.9,80.2,48,117.6,55.5,3.6,11.9,26.7,25.2,67.6,257.1,190.8,100.4,7.1,13.2,15.8,9.9,29.4,26.5,56.2,36.7,1175,70.4,198.7,39.8,1055.7,1148,165.9,26.8,32.7,0,24164.6,1695.9,284758.5,301.1,1.3,19830.2,737.3,0.1,-20595.6
"TTL_86T88",41.9,1.1,0.6,37.5,5.4,16,15.6,0.3,27.1,41.3,9.7,22.3,83.2,49.2,18.1,13.7,56.8,63.1,25.4,64.9,174,87.3,192.1,73.8,3,25.5,11.5,62.5,9.6,144.8,89.9,67.7,4.5,1.5,3.5,0.4,7.2,4.8,4.7,9.3,93.2,2.9,26.8,7,514.7,42,560.8,6.9,25.1,0,50240.2,3136.2,249122,117.3,9.8,1200.9,700.9,0.1,-1830.4
"TTL_90T93",12.9,1.3,1.4,38.9,12.5,24.9,14.3,0.9,92.5,60.9,14.6,41.3,11.2,59,32.6,34.1,93.3,34,21.7,80.6,100.9,76.3,189.6,53.5,4.6,12.6,33.8,25.6,38.7,242.8,223.2,39.3,13,5.6,40,27.1,94.6,47.1,79.2,19.9,1807.1,173.8,465.2,207.3,734.4,28.6,28.5,473.8,86.6,0,4012.5,2865.3,39467.8,25.3,3.4,2647.2,1680.9,669.9,-3616.3
"TTL_94T96",534.3,72.9,100.8,1137,326.1,106.9,271,34.7,1024.4,448.8,123.4,620.2,394,1152.2,233.2,444,928.1,1190.2,225.3,1012.4,1687,1569.6,2199.5,3079.9,92.2,163.7,228.9,791.9,1604.6,4665,4959.5,3884.9,132.1,12.5,2799.6,99.9,555.2,594.9,203.3,90.9,814.5,496.5,2215.8,930.1,4155.7,2227,1831.4,785.1,2409,0,51749,20360.8,11616,1343,2,1424.6,899.2,0.3,-1679
"TTL_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",52.9,9.7,13.6,38.2,49.1,49.7,26.3,6.8,-105.3,258.4,39.2,81.5,3134.4,777.9,23.1,186.2,151.8,275,135,91.2,1400.1,324.6,426.4,512.4,29,62.6,93.6,472,29.8,325.9,107.2,241.4,59.6,67.4,55.9,14.5,23.9,10.6,54.1,106.5,117.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4763.3,0,0,-14593.4
"TXS_INT_FNL",6455.4,871.6,2332.4,3186.5,3669.7,4723.8,3533.6,636.1,-10860.1,20746.7,1653,4453,2009.2,8050.7,1044.7,12102.5,16654.5,26363.8,7472.8,6630.2,14315.5,13140.1,18794.8,20797.5,1310.2,2259.3,7011.7,-5073,3050.8,40900.7,10153.8,39291.6,1205.8,1068.6,8668.7,1259.4,7456.1,1078.6,2479.5,3710,9210.6,3595.9,19167.6,11097.9,11465.9,3202.3,6874.8,1601,4020.7,0,220194.4,252.9,7312.1,153910.7,11461.3,0,3031.4,30260.9,0
"TTL_INT_FNL",501905.1,29549.3,56226.5,166132.3,69409.1,101691.7,52880.2,12140.1,978454.7,779448.5,143843.6,223963.5,452638.3,892819.1,171196,333128.1,506695.8,764066.9,397155.8,375870.5,870164.9,606367.7,813916.7,584132.9,47762.7,99916.6,217038.6,556691.6,75582.7,1497223.3,324730.8,327034.8,78896.4,55876.6,102325.4,23685.1,200714.2,28650.7,96147.9,114952.5,318939,163528.5,388110.5,149190.2,193803.7,76832.2,173315.9,32348,87863.9,0,2899872.7,30194.7,1344404.7,3784629.3,166520.2,79021.9,37202.3,1864016,-1672993.5
