"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_27",201.6,101,22.7,2295.6,408.5,2025.1,1970.4,159.8,659.3,660.8,208.7,369.7,951.9,2480.1,96.8,1477.1,2685.5,1567.3,785.8,3373.8,66750.4,154125.8,75249.3,29424.7,7513.8,12617.4,3926.1,39035.8,7216.2,114378.1,33546.1,821.1,216.6,304.8,345.5,89.9,139.6,552.2,19130,7406.7,209.2,1174.2,39236.1,7148,1685.9,21.3,958.8,619.2,2022.4,0,71954.5,0.1,22.4,113913.9,10541.2,232.5,211.7,164245,-37879.1
"TTL_28",10300,1136.7,1368.1,16549.1,4857.7,15194.5,12638.9,2430.4,3846.6,6654.2,2644,4254.6,5072,16077.5,940.2,3862.8,30303.8,30153.4,6013.6,29917.6,17009.9,38832.2,285841.6,64910.2,8292.2,9055,4667.5,4204.5,1969.5,30548.2,774.1,2167.4,3831.2,3346,6600.2,448.5,190.3,43.1,129.2,54,2351,747.8,1289.5,321,256.8,384,12037.2,38.7,250.3,0,4766.7,5.4,50.2,480142.4,43576.6,80.5,0,138520.3,-69184.3
"TTL_29",1129.9,309.6,143.3,313.2,99.4,1161.8,1597.8,155.8,152.8,101,15.8,111.9,151.1,296.5,18.7,111.6,5560.1,461.9,158.9,991.1,987.7,515.8,22550.7,370046.7,28.2,782.3,982.9,135.2,1022.8,2819.9,7133.2,80841.8,69.5,87.7,1548.2,1529.9,391.4,215.6,1205.4,2181.5,985.1,144.8,21842.6,10737.7,7369.3,6.2,361.4,815.7,4844.6,0,115100.2,0.3,95.7,332127.9,30232.2,337.8,257.2,50981.2,-61002.2
"TTL_301",3.1,0.3,18.6,4.9,1.4,4.5,3.9,0.7,2.5,2.7,1.5,1.7,1.7,7.2,0.5,3.1,14.7,8.6,3,23.2,12.1,16.8,137.1,20.1,15352.4,13.7,119.2,7.4,14,64.7,5.7,14.4,1800.5,143.7,2.7,0.2,0.2,0.2,0.9,0.9,1.1,1.4,20.3,22,139.4,0.4,2.1,0.1,8.9,0,80.5,0,0.6,31600.8,2837.1,1.4,0,25566.9,-1594.3
"TTL_302T309",196.4,8.6,7.7,29.9,2.6,7.9,21.3,3.9,10.9,5.6,3,6.2,71.4,29.6,3.7,6.6,32.6,18.7,20.5,14.8,79.7,33.2,408.2,1976.3,534.7,47742.4,1631,4.5,8.6,326.5,344.4,5300,10.4,2249.4,289.5,1312.7,7.6,1.1,1.7,25.6,52.6,2.8,300.5,103,185.1,0.7,36.1,6,114.7,0,16549.7,0.1,25.1,46805.7,4257.8,7.2,0,25008.3,-21421.9
"TTL_31T33",691,83.9,47.1,945.5,277,904.6,608.9,146.1,999.5,1854,751.8,1106.3,649.9,2227.5,360.4,606.2,3034.7,1675.1,913.3,1935,2433.9,1761.1,3495.7,3653,85.3,258.2,9391.2,4073.1,572.5,10022.9,1908.7,2078.8,108.3,700.8,680.1,504,321.8,943.3,596.2,1158.7,8365.4,1015.6,5834.8,1428,2932.4,1432.8,534.4,633.2,889.5,0,42066.7,2.8,4587.5,46863.9,4688.1,1605.5,1346,124085.2,-19795
"TTL_35",12890,554.8,505.8,14177.3,7460.6,18745.2,7650.6,851.1,7716,11156.9,2876,6599.1,14821.9,64519.1,6221.3,20238,41920.1,57138.2,41484.6,29200.1,9669.6,9262.5,19778.8,9017.4,547.1,789.7,4239.4,367330.6,7074.7,34716.2,17432.9,28518.4,2056.3,1042.9,1847.4,288.9,3691.5,560.2,1569.2,2980.3,4990.1,6588.9,3221.2,813.8,3909.3,2234.1,2040.7,1951.3,2772.4,0,60085.4,6.2,5.3,30.5,14.9,51.9,0,1450.2,-1048.6
"TTL_36T39",2367.8,82.2,119.3,397.5,105.3,763.5,693.4,33.9,1417.5,1058,161.9,6629.9,303.7,4158.1,385.7,1216.5,3541.1,22700.8,10121.6,3885.7,801.8,651.4,1842.4,491.4,67.1,87.2,279.4,3990,10936.3,3069.3,1401.7,512,100.7,84.6,82.5,33.1,773.4,43.5,105.9,39.8,1128.3,738.6,1354.2,1291.1,471,552.7,441.9,190.5,554,0,23252.5,24.6,45462.8,253,0.8,20.4,0,0.1,-259.2
"TTL_41T43",265.7,16.4,4.6,1767.9,308.4,972.7,1017.3,52.8,2527,1593.5,391.8,1224.1,1481.8,3328.7,249,784.1,3637.3,1801.5,1298.8,2597,4186.4,1947.8,3584.7,2428.4,501.2,287.9,943.6,6518.6,2284.6,145356.4,7717.7,12621.7,24.5,754.8,1621.5,1476.4,2027.2,1287.4,2652,309,11289.2,37583,5138.1,1203.4,9802.6,2844.7,1597.8,1225.2,1024.7,0,48.8,0.1,6.4,2753135,3.4,187.5,0,0.1,-1107.1
"TTL_45T47",62523.5,2616.7,6898.3,7709.9,3191.7,5891.4,4433,1485.2,113395.4,90655.1,11837,20451,9581.2,79133.2,27353,29336.9,42906.5,29345.5,15594.6,26269.8,87007.2,43772.6,63310.1,71550.1,3998.7,7898.3,15429.1,13157.6,4190.3,121356.7,21821,21818.1,3071.1,3391.9,4698,1450.7,25161.5,3156.3,4757.7,8400.7,8286.8,3211.5,33829.3,8264.1,10970.9,4309.1,31873.4,1985.3,5546.7,0,264230.1,32.6,1834.4,116613.4,1395.8,8950.5,1173.4,138211.2,-172240.2
"TTL_49",16807.8,1609.8,2020.6,7960.4,1637.3,6130.4,4514.3,343.9,35445.3,16899.9,6980.1,10163.5,9034.7,33023.2,4976.2,9941.3,37061.3,25363.8,11685.6,16910.7,21993.6,19919.9,31405.8,13009.1,900,2128.1,6550.3,9790.6,4334.1,105707.7,29509.2,36097.8,798.1,945.3,10357.9,2631.3,7380.1,2477.4,1613.1,3118.8,10949.3,4010.9,15117.2,16835.8,15477.4,5272.2,5102.7,1204.5,3120.6,0,68023.8,13.6,53432,14066.9,127.6,13230.6,3746.7,21157.6,-35279.2
"TTL_50",3621.6,230.4,504.7,1686,314.2,1665,810.9,37.9,4896.5,3039.7,1068.4,1636.2,2162.6,6376,739.6,2018.7,6624.6,5388.8,1922.9,3096.2,5273.3,3720.4,5750.3,2705.1,289.7,408.7,1174.2,6854.2,620.8,12763.7,6991,3135.8,29029.6,266.7,14135.2,154.8,926.3,188.2,200.8,390.3,412.6,649.4,3134.1,1055.1,575.1,331.6,633.1,219.3,512,0,5670.3,1,877.5,4100.3,26.8,3221.8,763.2,20312.2,-16849.4
"TTL_51",1777.6,168,168.5,273.6,98.2,468.7,205,32.7,2496,1698,542,772.7,2613.6,2875.2,907.3,1119.2,1744.1,1759.5,1632.4,1152.7,5923.3,2299.4,3297.7,1843.4,112.6,314.8,637.5,1093.9,359.5,5586.5,3529.6,1147.2,107.6,14776,2677.9,3353.5,492.9,1032.5,407.4,1346.9,5088.6,469.2,4767.9,1218.5,9483.9,3195.4,706.6,222.4,434.3,0,7746.3,0.7,1774.4,5100.9,15.2,8798.4,2803.5,16792.4,-41201.6
"TTL_52",3026.5,120.7,293.3,1243.5,224.9,1113.1,714.6,37.7,5721.6,4047.9,1254.9,1903.7,1265.6,6682,739,3042.4,6001.1,4503.3,2570.4,3336.1,4679.5,4084.4,5555.8,3958.6,224,470.4,1488.9,2374.4,807,12752.3,8172.1,35719.4,16482.4,1198.6,5864.8,2691.4,887.7,445.1,368.1,595.5,978.3,994.2,4138.9,1904.4,811,274.9,587.5,193.8,774.9,0,6638.9,19.8,949.8,2236.7,38.2,584,19.5,6404.5,-10274.9
"TTL_53",933,136.8,77.7,519.6,32.6,175.2,122,13.5,1452.3,462.3,234.1,443.7,172.7,1622.7,628.5,504.2,1401.3,578.1,998.2,921.1,1107.4,1639.1,1653.2,900.3,33.6,48.1,372.8,86.4,247.6,3299.5,11322.5,982.3,39.5,108.9,368.5,6829.8,508.9,237.4,633.5,1127.9,8302.9,447.6,1832.5,635.2,4994.4,946,360.6,96.2,341.1,0,8311.4,0,37.9,665.5,0.2,261.2,64.2,5.6,-406.5
"TTL_55T56",1185.2,199.3,55.1,1464.5,157.5,1678.6,854.8,110.1,4480.5,2102.6,613.7,1601.4,532.1,5546.3,2306.7,1823.3,5840.4,1861.5,1132.2,3717.2,4736.5,4362.1,8453.2,1786.8,122,249.8,1075.8,1981.8,1643.9,14622.6,9336.6,12080.8,204.8,1823.7,1549.7,1076,541.9,2843.6,1017.2,2151.3,38577.7,4183,21385.2,12302.5,18284.8,6053.9,1579.6,488.4,2367.5,0,226588.3,610.9,32.8,15.6,0.9,64684.6,9757.9,0.1,-64957.8
"TTL_58T60",27.8,2.4,1,253.5,29.8,324.6,106.7,7,472,507.6,129.8,268.4,90.1,678.6,288.6,489.1,1049.9,415.1,279.7,593.4,812.5,705.5,1355.6,162.6,7.9,34.3,192.3,913.3,317.1,1933.6,1024.9,687.3,81.2,390.1,110.7,151.5,491.3,1992.4,821.1,252.2,3769.4,1104,1388.2,162.8,5083.5,1410.1,378.3,176.5,250.5,0,18195.2,102.9,29269.6,4038.6,5.6,1059.7,233.9,5638.9,-14409.8
"TTL_61",1350.8,79.8,68.3,291.1,83.6,646.3,228.2,18.2,870.2,799.8,235.1,507.6,132.8,1203,313,386.6,1851.6,419,424.3,1192.2,1687.2,1010,2495.6,343.5,16.4,38,322.2,2807.5,1068.7,34802,2800.2,3353.9,2968.7,498.5,768.9,1464.3,1217.3,938.5,27036.3,27406.7,19800.5,2851.9,3641.9,875.7,14438.7,4759.9,4033.1,243.8,599.3,0,76152.4,5.4,12.6,117.3,100.2,3713.6,1090.8,13415.1,-12882.3
"TTL_62T63",534.8,113.6,1.6,483.9,65.7,738.2,585.1,61,1039.5,1688.9,294.8,569.3,244.2,1394.8,267.7,767.1,2104.3,961.4,468.3,1437,11298.4,1437.6,3578.4,481.8,42.6,83.5,584.8,2581.4,686.5,15479.6,6254.5,2362.4,1257.8,2121.3,1460,1550,668.3,1014.3,6081.6,39250.3,23800.1,2806.3,2597.3,917.1,6124.8,1953.8,1597.1,414,440.1,0,11824.1,14.8,92.1,174228.5,7.5,282.8,13.6,16754.2,-23484.3
"TTL_64T66",13399.1,1528.9,1428,16378.7,1562.2,7282,4743,404.3,11770.8,8656.8,3041.6,8170.7,6991.7,26263.1,3272.1,6609.4,21506.7,29746.1,18952,12495.8,27869.8,14073.9,23327.5,6944.4,1970.2,641.1,3205.6,42853.2,6798.7,78081.3,60898.4,74454.3,7052.1,3575.7,5998.4,574.9,3732.8,1291.1,6524.9,10945.3,81681.3,82012.6,39278.8,12354.1,11829.3,10042,3661.9,2116.1,2102.6,0,194858.3,187.8,56068.1,742.7,61,3245.4,1015.4,10452,-23556.1
"TTL_68",20.6,0.4,0.2,94.5,18.7,21.2,49.6,12.2,267,389.3,71,226.8,235.5,242.3,38.1,398.6,581.6,125.5,199.5,454.4,929.6,491.9,835.6,131.2,3.8,51.2,336.9,288.9,357.2,228.7,77700.1,973.5,23.8,313.1,1093,898.9,2665.4,516.3,2398.6,6638.4,47377.8,24244.7,5496.6,1286.2,4055.6,2528.1,1567.7,375.2,9538.7,0,561433.4,482.9,9509.3,60314.7,0.3,7692.8,3380.7,2860.6,-10722.1
"TTL_69T75",9457.6,1175.4,249.9,7645.9,1184.7,7467.3,5019.5,565.9,15643.3,6131.3,1736.3,5511.4,2672.7,24679.6,8244.6,7627.2,12719.8,8777.4,4288,8942.6,23959.6,14317,26864.3,13209.2,437.2,999.9,3734.9,6759.7,1385.7,143320.1,109367.2,3227.2,1229.6,1281.3,1854.4,1377.8,1925.3,1246.8,6366.2,10484.4,56808.6,23180.3,98603.3,3838.6,1711.3,1929,402.4,463.3,1815.7,0,12496.8,328.2,59797.7,105759,83.4,1511.7,488.1,46637.3,-43969.9
"TTL_77T82",231,30.5,18.2,4346.6,393.3,2302.2,1832,146,5682.9,2999.6,733.8,2366.6,1589.3,6341.9,3350.2,2929.9,6323.4,2976,1676.3,4351.5,8316.9,6710,9873.3,4224.1,154.2,266.4,2116.5,2614.2,1438.3,15832.7,81642.8,6863.4,1962.2,2075.2,2455.9,1189.1,2366.3,1150.6,5719.1,9203.7,37937.5,20510.9,11455.4,20098.2,14516,2043.2,222.2,748,1719,0,58251.9,75.7,13978.5,2433.6,4.4,2316.2,831.8,25503.2,-41368.2
"TTL_84",338.3,31.1,16.3,62.9,28.3,110.4,41,3,346.2,146.5,71.7,87.3,33.3,276.5,87,146,264.6,246.4,158.3,194.6,722.2,274.3,421.4,1032,108.6,84.7,115.3,124.4,70.1,688.2,473.7,162.8,124,32.6,62.5,34.6,49.9,46.7,278.8,281.7,609.7,757.5,2321,844.3,1592.3,264.3,115.1,27.5,160.1,0,1521.3,62.3,629857.4,97.1,2.4,523.9,0,0.1,-1663.6
"TTL_85",108.1,5,3.8,157.6,8.7,68.3,26.3,1.6,146.7,80.4,17.5,56.7,32.8,148.1,48.7,53,172,51,40.3,130.5,154,99.3,248.7,146.4,8.3,20.1,53.9,72.3,113.7,777.6,581.3,317.9,12.9,32.2,21,15.4,55.9,68.9,133.3,62.6,2133.2,172.4,471.1,50.7,1952,2387.8,376.2,35.4,85,0,50076.1,2434.7,389852.4,356.1,1,43015.7,271.4,0.1,-43977.7
"TTL_86T88",101.5,2.7,1.4,146,7.7,80.9,76.4,0.4,62.1,110.1,36.3,83.6,430.3,141.6,38.1,23.6,297.3,243.2,91,292.2,317.1,283.2,646.7,161.6,4.7,40.2,22.8,293.9,32,661,449.8,237.2,26.9,5.1,59.2,1.7,17.4,25.7,6.7,16.2,327,4.9,53.3,7.8,1489.5,129.3,1696.5,13.7,48.5,0,71762,4320.1,415116,102.5,5.7,3364,796.1,0.1,-4062.2
"TTL_90T93",35.3,2.5,1.6,72.6,16.2,74.9,33.1,1.2,182.4,73.4,20,80.5,22.1,199.5,45.7,90.5,146,83.1,44.3,105.9,113,104.2,216.2,60.8,3.4,4.2,44,616.9,52.3,574,407.3,134.4,34.4,11.3,89.1,11,53.8,167.9,124.5,98.4,1593.7,322.7,515,184.3,1149,57.7,60.3,525.4,132.8,0,6331.1,2591.6,57757.3,31.9,5.1,7006.4,1928.7,1621.8,-8705.9
"TTL_94T96",898,70.3,67.9,2100.9,253.3,229.6,534.8,30.2,1464.7,603.1,171.5,810.6,706.4,1663.4,296.3,638.8,1900.6,1484.4,538.2,1705.9,2047.8,2037.5,2774.3,3127.4,138.9,166.2,360,1173.2,942.1,9782.1,9117.4,4664,444.8,222.7,1952,2760.9,728.2,785,252.4,130.6,794.7,1098.2,4284.1,884.9,4913.3,2889.4,1991.3,1026.4,1881.1,0,76784.9,29991.2,15713.2,1167.4,1.4,3932,1028.5,0.2,-4240.4
"TTL_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",96,9.6,6,32.9,25.4,40.2,27.3,6.7,-89.1,287,39.6,89.2,1684.5,538.6,48.9,160.4,154.1,140.9,137.2,105.1,1357.7,332.9,451.4,723.5,28.3,91,92.7,415.1,25.2,427.9,152.7,226.2,50.9,69.9,48.2,21.2,28.5,15.9,60.8,125.8,97.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13452.5,0,0,-21836.3
"TXS_INT_FNL",12314.8,878.9,974.5,3238.1,5405,5187.3,3909.6,798.8,-10484,21559.8,1884.7,4965.5,2837.9,10973.6,647.4,12120.2,19443.4,26244,8754.3,8245.5,14477.6,14435.2,21355.6,24083.5,1306.5,1736.9,5931.4,-6777.2,3149.7,54388.1,12348.9,36411.9,785.7,1277.7,7343.2,1399.5,7388.9,1908.4,2706,6143,9969.8,3231.9,22868.4,9116.4,9509.2,2744.1,10372.6,1125.5,2807.5,0,258910.5,233.5,7512.1,152427.6,7253.7,0,3155.6,26568.3,0
"TTL_INT_FNL",767050,47069,86901.7,205964.1,88672.1,151343.8,88187.7,17396.8,1335555.5,1048200.2,194556.4,315975.9,456786.5,1199795.7,273851.4,438631.8,763496.7,826466,552159,522770.8,1109965.9,790935.4,1030779.6,814264.8,61317.2,108078.1,221214.3,763392.2,94846.5,2358726.8,597738,476082.5,106647.5,73202.5,112217,43341.2,268313,44377.9,116804.8,210234.8,437066.6,245279.2,602256.6,171964.4,227583.3,96539.3,290908.9,31645,85777.6,0,3873598.4,41785.8,1794046.8,4629311.3,121299.3,206569.3,41396.9,2100063.6,-1745738
