"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_16",35.1,19,12.6,7930.4,7.7,532.6,133.2,9.3,854.6,1138.7,64078.3,6182.7,150.7,1949.6,131.5,1235.4,2774.7,93.2,294.1,6847.9,1639.2,1467,2139.3,1142.5,86.5,168.8,50337.7,219.8,529.5,74972.6,509.6,210,7.2,9.7,127.4,13.3,51.7,5,1.5,4,16.4,1.7,32.5,2.6,58.4,169.8,44.1,402.7,20.3,0,4026.6,0,3.5,100.1,18.4,109.6,16.9,12674.8,-8580.4
"TTL_17T18",301.6,61.8,110.8,59.9,43.4,97.2,511.3,35.5,16837.5,5125.5,1642.2,150578,242.4,6786.7,5641.5,3262.2,14175.1,179.9,584.7,2887.4,9049.4,8917.7,4887.4,1806.5,97.3,353.8,14455.8,191.3,576.9,4056.1,29432.4,495.4,12.3,147.6,354,4508.2,2402.2,10543.9,1354,24623.4,25863.1,5312.2,74077,10772.7,19558.5,13927.3,92.2,809.8,822.4,0,31586.3,0.1,9.5,6252.3,472,350.1,50.5,20857.3,-18776.7
"TTL_19",6286.8,536.1,2603.1,1424.8,1873.8,9182.1,9344.1,1315.4,1172.5,1576.8,822.5,1035.5,45364.4,132401.1,550.3,3848.7,26176.6,69852.1,10206.8,4591,1891.2,1635.1,4433.1,1692.6,380.2,430.8,1530,25856.9,2848.4,48496.2,10245.7,68455.9,46569.5,20594.5,31733.5,2515.7,1445,364.8,784.3,458.1,6889.9,1624.5,21158.7,7399.1,5610.2,3736.1,229.2,294.2,910.9,0,20654.7,3.1,2.9,111,9.3,538.4,80.6,23420.8,-21869.4
"TTL_20",123630.4,6900.5,1256.3,5508.6,18105.3,9661.3,13430.5,2057.9,5745.7,70489.1,15102.6,36307.5,19450.2,438663.6,13164.7,171546.9,41083.1,6371.6,13275.7,15333.2,23843.2,36296.7,9971,10496.8,1469.8,2233.9,22191.9,404.4,15676.7,98439,9420.7,938.6,98.1,420.9,123.1,148.2,3674.1,2005.9,34.2,1047.3,609,360.2,35198.2,2128,2996.2,10087.4,824.4,253.2,9433.8,0,30734.9,13.8,15.6,202.8,14.3,255.7,66.2,118707.2,-131929.2
"TTL_21",14152,264,1948.6,139.8,155.2,38.2,17.1,4.4,1434.8,259.2,20.1,1609.5,64.9,3095.5,108259.7,392.2,1199.5,304.5,63.3,389.8,1589,320.2,796.4,47.3,3.3,31.5,270,49.3,556.7,4647.7,122.2,53.8,63.3,50.7,64.1,105,14.6,48.4,320.3,213.9,218.3,29.4,5993.4,122.4,355.1,1476.8,186677.3,26.8,252,0,88937.9,28.5,54,206.8,95.2,202,53.3,17549.8,-23100.3
"TTL_22",16281.4,526.8,387.1,1296.2,373.1,1970.6,839.7,1412.2,15675.8,16077.3,1552.4,10661.8,2185.7,28773.3,2068.1,122753.4,9925.7,416.2,1112.2,9082.2,37793.4,41430.6,29918.1,40779.1,634.6,8686.7,18386,156.2,5944.9,52265.4,13328.4,12456.4,53.9,99.3,3608.3,1898.5,1736.7,219,806.3,963,205,460.5,5288.5,1399.3,346.3,99.8,487,205.4,1961.2,0,9361.5,0.1,9.3,333.8,47.3,27,0,83047.6,-19938.9
"TTL_23",561.4,128.4,407.5,1386.4,219.7,883.8,3198.9,1078.8,6213.7,812.8,690.1,790.4,3798.7,6360.9,3092.6,2669.8,197785.8,16570.5,8827.1,10855.3,30960.5,27703.1,9156.9,15713.1,315.7,856.1,2839.3,3048.7,956.6,624844.2,906.9,366.6,49.6,71.9,191.2,11.5,505.6,3.7,143.2,6.9,54.5,36.9,2110.1,246.4,22.2,1596.9,261.5,4.1,60.5,0,7414,0,4.2,102.8,9.4,23.8,0,48480.4,-13596.1
"TTL_24A",264,112.5,149,13780.6,5846.9,1439,587.9,2109.1,350.7,562.9,180.5,1081,300.8,1179.8,55.7,2599.6,20842.7,246087.1,4596.6,183614.8,10678.2,28272.2,112510.8,41624.1,7156.7,8571.8,7033.2,614.9,708.8,415416.7,28.7,851,208.5,32.6,104,5,3.4,0.8,10.1,0.5,1.2,2.5,559.7,34.1,1.2,41.7,0.5,1.3,8.5,0,8.5,0,0.8,50.4,-57.2,4.7,0,41084.4,-25831.2
"TTL_24B",29.7,9.2,0.9,33.5,5.2,1050.9,38.7,266.4,132.5,293.4,201.3,13096.9,24.1,11961.6,129,3342.1,9205.2,13739.5,270535.2,75019.2,48238.9,170246.5,65507.2,50336.9,1040.6,10283.6,16784.5,120.8,1352,13648.3,326.9,26.4,0.5,102.9,1.3,1.5,7.5,0.9,1.6,4.9,17.1,3.5,249.1,4.1,13.8,67.1,2,2,83.9,0,141.3,0,10.7,192.3,-31.8,14.3,0,26378.9,-65771.1
"TTL_25",1173.2,321.4,183.8,13201.1,291.8,5396.6,4420.1,954.6,4029.8,2947.7,2447.3,1697.5,617.3,4713.3,1259.8,7578.3,21304.5,3433.2,1738.5,131918.8,29338.9,37610.2,83593.4,30234.6,7188.5,8448.4,11471,3273.8,3193.2,165190.2,5791.5,683.5,467.3,65.2,2073.3,136.8,531.7,36.6,326.2,322.9,179.9,1195.3,32845.1,4628.8,1208.9,1404.5,70.7,135.7,1909.1,0,6756.1,0.1,10.3,142209,9628,32.5,0,97519.6,-15227.8
"TTL_26",437.1,92.4,105.8,603.3,3169.7,234,98.5,493.7,702.5,505.9,70.3,662.9,1195.9,1544.3,447,1633.2,1340.7,1305.1,267.3,6305.9,771348,58462.8,52480.8,20017.6,4858.6,6821.4,5101.6,20133.1,3109.5,14396.7,31958.7,2835.1,535,1200.3,2505.3,198.7,1280.3,1359.1,13530.1,30207.4,1802.4,391.1,60235.5,3297.1,4497.3,6230.5,10459.9,828.2,6932.8,0,102490.9,22.4,75.7,250654.2,16862.4,180,72.6,568847.2,-350551.6
"TTL_27",235.3,128.7,78,1745.5,486.5,983,1301.6,175.7,720.4,632.9,134.4,342.7,251.7,1205.9,143.8,1768.7,1890.3,983.9,461,8296.8,87454.2,159781.8,65192.6,24777,7257.9,18931.9,4517.2,59535.8,994.9,118298.6,44816.5,2675,92.6,1900.9,1961.6,339,705.2,530.9,7265.4,4415,211.8,62.7,23665.7,2438.1,2205.3,139,382.3,98.4,1921.4,0,54727.3,0.1,12.9,113083,7667,108.3,38.4,190195.2,-48333.5
"TTL_28",12427.2,1567.5,4951.1,14591.6,16407.4,10150.5,8901.8,3166.8,2161.4,3657.8,1450.8,3414.8,4246,10989.6,872.8,3592.6,18973.6,20349,6245,35525.1,49315.9,35012,244337.8,36298.1,5179.1,9454.5,4893.3,1713.7,1716.3,50415.7,1295.3,2651.1,4199.4,2290.3,6198,384.1,611.6,30.9,604.2,151,3084.6,343,1287.6,450.2,216.4,571.3,158.4,61.5,198.1,0,4138.1,7.3,31,535795.1,36342,37.1,0,159018.2,-91688.9
"TTL_29",1330.4,415.3,505.4,352,91.6,998.5,1022.5,207.8,175.5,294.9,30.6,202.6,23.6,463.1,42.4,244.2,2576.6,304.9,173.6,2604.3,1579,1869.9,20354.6,298336.2,29.7,1244.9,428.9,187.1,2006.3,1549.1,13198.2,82272.6,165,102.7,6891.9,2491.6,500.7,57.7,157.4,134.3,448.6,28.5,19876.8,6409.1,2370,133.9,48.3,62.7,3303.2,0,197704.6,0.2,61.8,304706,20854.5,164.1,47.9,58527.7,-65956.4
"TTL_301",12.5,0.5,1520.6,3.1,5.8,2,3.6,0.6,1.1,1.5,0.4,1.1,1,3.2,0.4,1.9,6.2,4.1,4.8,15.9,25.7,15,2601.6,11.6,10650.1,16.2,864,7.1,213.7,567.2,3,161.5,14294.5,208.3,7.3,0.1,0.3,0.2,0.8,0.9,0.7,0.3,51,1,395,8.7,0.3,0.1,16.6,0,241.9,0,0.2,20603,1386.3,0.4,0,20062.4,-1286.2
"TTL_302T309",1058.7,52.1,124.5,215.2,11.7,36.5,86.8,6.6,58.6,70.9,60.2,14.5,44.9,175.6,36.1,33.8,68.4,54.6,18.2,84,398.2,463,2705.2,680.1,174,26158.6,2089.2,13.3,11.1,976.5,6423.7,9672.1,19,2691.3,667.8,2655.2,7.6,1.7,2.1,10.4,36.1,2.6,186.3,15.4,465.5,13.7,122,13.6,1908.7,0,16737.6,0,10.8,76230.2,5176.9,2.7,0,27089.9,-13928.8
"TTL_31T33",952.1,298.8,271.9,625.7,972.7,500.1,105.1,167.1,1023,1348,477.4,851.2,776.3,1361,552.1,461.9,2537.4,1174.3,591,1658.1,3699,1492.8,3140.9,5984.4,208.8,954.9,8631.4,6070.8,800.6,10494.4,2663.7,1402.2,227.5,941.8,290.1,414.1,498,396.6,701.7,1842.3,8803.2,1813.4,11131.6,1969.1,7254.9,3365.3,307.5,747.4,1494.3,0,61176.5,3.5,4777.3,83621.7,5631.7,741.1,249.9,152324.5,-26888.9
"TTL_35",15741,297.5,1532,16017.7,16886.7,19108,13742.5,850.1,9382.1,11313.8,4343,9728.7,12450.6,58012.5,4573,9336.3,45013.2,54858.7,38610.8,33070,17994.6,11082.5,19850.3,8306.9,1171.4,1713.5,4997.6,315078.9,13539.1,51404.2,21879.4,45026.2,72.3,182.8,1208,813.9,8633,1171.8,7645.4,2983.6,7007.7,6055.7,6926,1381.6,7525.1,4575.6,2512.6,999.4,3191.2,0,148623.2,8.4,7.3,64.7,5,30.1,0,1555.2,-1076.2
"TTL_36T39",2458.8,98.5,363.7,179.7,459.3,219.5,411,23.6,1439.6,729.4,119.6,9486.7,376.5,1835.9,272.1,2035.2,1804.2,36810.9,8202.5,4757.6,964.8,641.5,898.2,377.2,76.9,172.2,264.9,4012.3,33378.9,3661.9,1455.2,618.6,170.2,87.3,60.1,37.4,1487.8,84.4,249.1,142,651.3,574.1,615.5,277.6,645.4,604.4,347,245.7,336.2,0,39489.4,36.6,79092.7,542,0.9,14,0,0.1,-955.6
"TTL_41T43",1529,96.9,75.1,351.9,172.8,83.7,58.5,13.2,320.6,372.4,74.3,167.2,106.7,635.3,91.7,191.2,310.6,344.1,220.7,286.7,1357.6,337.3,823.8,288.1,53.6,60.3,245.1,4916.1,1796.8,170428,3434.8,2332.5,9.2,121.9,251.9,302.2,1571.6,825.9,1189.1,275,5517.2,16655.5,1310,377.2,13230.2,5082.3,1127.9,782.9,514.7,0,78.9,0.1,6.9,3583760.6,4.6,151.8,0,0.1,-1522.7
"TTL_45T47",82930.9,3245.1,9319.4,11605.5,5886.6,5821.9,5578.5,1517.7,123803.1,99750.2,12923.8,26740.7,15804.8,77435.9,35632.4,35253.8,51349,41468.1,20518.6,43475.2,142212.7,57427.6,73332.6,75374.6,4595.7,10932.7,23078,22622.7,9288.5,200910.3,27200.2,33979.3,4850.5,3543.7,8370,1936.4,41176.8,3180,5002.4,7753.9,11264.3,3637.1,43136.4,8335.7,23020.9,9887.7,46986.3,3241,6047,0,382083.2,53.3,2200.7,183037,1715.9,4558.2,261.4,190365.1,-224294.8
"TTL_49",27713.1,3014,4353.5,8958.1,2115.6,3486.3,3123.9,586.2,33610,19895.9,5731.3,9146.3,12405.7,27625.2,7685.8,9788.3,29980,28821,12879,17834.4,27163.5,19923.7,27991.1,16981.9,1202.5,3614.6,7746.8,17816.1,4342.6,91587.2,60062.6,50276.8,970.4,1020.1,24041.6,6122.8,16232.3,2120.8,1546.5,4191.7,9722.1,2561.6,26152.5,16124.5,14532.4,7493.2,8016.2,1549.8,3210.6,0,86980.5,19.9,60773.7,20600.1,136.6,6268.6,714.4,25398,-33447.6
"TTL_50",6110.9,395.6,1505,2177.5,567.9,835.3,851.1,106.1,5818,3929.6,1158.2,2262,2685.1,7466.7,1400.6,2923.2,7132.9,6717.2,2216.2,4182.9,7382.7,4606.5,8157.6,4101.4,403.7,677.9,1640.5,3515.7,910.5,14539.6,30574.2,1302.5,18346.1,114.2,14935.8,61.7,1593.8,157.1,148.5,424.8,434.3,128.3,3899.9,472.7,647.4,759.7,625,130.1,380.8,0,7020.8,1.5,995.2,5840.3,36.1,1389.3,145.7,25023.8,-17451.8
"TTL_51",2157,254.2,229.3,216,198.7,271.8,173.5,46.8,1793.2,1763.9,396.4,617,1543.3,1728.4,913,830.3,1296.8,1612.4,1026.7,1104.1,4597,1764.7,2459.3,1822.6,91.5,293.4,602.6,1094.4,319.5,5058.8,8057.8,431,67,10440.7,925.9,2625.1,648.9,469,440.9,1611.7,1930.3,683.8,9768.6,3303.7,8643.8,4793.1,502,312.4,413.5,0,8681.9,0.8,1499.4,4379.2,15.9,4255.2,533.6,14240.3,-26164.7
"TTL_52",4985.2,174.4,554.3,1941.4,585.9,1090.3,711.7,158.8,6966.6,12279.4,1662.4,2847.3,3515.9,11167.4,1720.7,7490.4,6577.8,8841.4,4888.6,6524,9804.9,7300.6,8927.6,11163.4,603.9,1646.9,3336.9,3633.6,1445.3,23094.4,13197.8,11935.2,10396.3,723.2,4432.2,2069.2,2958.3,378.4,356.8,731.7,1161.6,348.1,4797.4,1097.7,1655.8,784.5,1983.3,382.9,945.8,0,19517.2,26.7,2436.5,3857.2,42.4,342.9,4.5,7122.5,-12076.3
"TTL_53",2486.2,416.6,620.6,577.3,119.3,93.6,98.8,21.6,2940.1,1111,412.5,463.4,327.5,1344.8,1314.4,617.9,1396.8,637.7,1404.9,1277.6,1569.1,2519.5,1723.2,2079.6,89.4,214,590.3,1234.9,222.1,4236.5,23257.3,514.3,13.2,60.8,123.5,3036,680.7,86.8,506.2,1764.7,5179,210.1,1452.5,223.4,1067.1,687.4,989.1,166.3,183,0,9823.2,0,184.3,2680.7,0.4,156,12.2,4.7,-399.7
"TTL_55T56",2808.7,547.3,383.4,1272.2,847.5,1019.9,685.6,162.4,4891.7,2550.6,547.8,1888.3,1019.2,4221,3567.8,1817.2,4427,3668.7,1255.7,4204.6,6606.6,4370.6,6703.8,3651.6,242.5,928.3,1439.2,2851.6,2135.2,16166.4,12368.7,13446.3,245.4,2051.9,3408.7,919.7,1047.9,3910.4,1028.6,3663.7,40266.6,3530.7,38864.6,12649,35641.4,13244,1316.9,1759,2014,0,326703.1,905.4,37.8,23.9,0.7,32323.9,2491.8,0.1,-32677.9
"TTL_58T60",80.4,9.4,4.8,231.5,222.8,120,73.2,8.5,476.6,695.2,134.6,231.2,206.6,546.2,459.2,621.6,786.8,652.1,352,623.4,1302.3,767.7,1227.2,404.2,16.3,101.7,236.3,833.5,539.2,1261.4,1299.5,470,66.1,330.8,83.8,88.9,720.9,3541,1529.2,883.1,2009.6,634,3514.3,209.1,8320.3,3910.5,235.9,603.7,289.2,0,24873.7,183,28406.9,7158,7.1,499.1,39.9,8573.1,-19932.7
"TTL_61",1888.3,127.3,286.2,190.9,212.7,300.6,114.8,20.9,727.1,672.7,154.5,427.8,112.4,864.4,464.8,391.9,993.7,264.3,257,968.2,2862.5,1111.3,1556.8,644,29,118.5,299,2649.7,945.6,22382,4730.2,3443.3,3527.2,388.4,683.5,1961.9,1802.9,1122.6,33825.6,44438.1,19811.7,3242.8,5763,680.5,31930.9,7701.3,4787.8,948.8,541.5,0,99113.5,7.7,13.3,271.7,29.3,1688,203.9,10393,-12955.4
"TTL_62T63",514.2,117.9,7.1,126.2,116.7,178.8,128.2,18.2,709.4,717.8,81.2,354.3,95.2,907.7,394.9,368.9,429.4,278.4,237.5,531.7,9696.6,1148.1,1503.5,752.4,63,212.5,467,1244.1,336.1,8021.7,3720.8,2396.7,820,677,1873.9,744.8,724,526.8,6142.6,22860.8,11849.8,1406.5,4400,644.8,6560.4,1696.5,942.2,199,238.3,0,31517.2,11.3,88.8,288614.6,27.8,176.6,2.4,39377.3,-54372.4
"TTL_64T66",13464.1,1786.5,4370.6,16511,11811.1,4847.9,3930.7,436.1,5299.4,5691.3,1401.1,5774.9,5677.9,13578.5,5105.2,4716.7,13320.9,25408.5,13311.2,10972.6,22504.8,9781.7,14753.9,5798.1,1790.8,985.7,2827.6,34728.7,7714.1,97869.9,77059.9,93553.3,9376.3,3298.6,4026.2,807,3986.4,1271.2,5112.3,8458.7,84458.9,81285.6,42944.1,8959.3,14372.4,12578.6,2088,1901.5,1776.8,0,349699.7,224,138318.2,957.1,26.9,1508.7,194.1,10378.3,-21976.9
"TTL_68",14.8,0.5,0.4,125.5,52.8,1.7,15.9,15.5,154.4,128.2,30.2,56.8,149.8,96.9,33.3,200.9,138.9,12.7,17.5,156.3,392.8,225.9,270,134.8,3.6,86.2,280.1,136.2,514.7,271.7,67026.3,1137.1,29.6,312.3,1157.2,1562.1,8864.8,538.8,3645.4,15819,42294.1,14593.2,19364.8,3302.3,6087.6,9629.1,1929,1810.4,8458.1,0,692796.9,567.7,9186.1,94503.4,0.5,4041.1,643.2,3775.2,-7062.8
"TTL_69T75",11355.2,1374.3,1060.5,8838.3,3764.8,4277.5,3380.9,537.3,18911.5,8053.8,1411.2,4767.3,3087.8,16262.3,11488.9,6951.9,9203,6192.6,2862.7,9064.6,25841.8,11368.3,18810.9,20045.2,703.8,3122.7,4287.2,7243.7,1883.6,245423,118943.5,3923.7,1056.1,2619.6,3579.5,2134.5,4560,2001.9,10357.5,17884.5,57215.4,28219.7,97254.8,4448.4,4723.4,3178.2,900.9,1334,2014.8,0,19857.8,382.8,68752.2,162229.5,35.6,747.6,91.1,53064,-46627.3
"TTL_77T82",1252.7,222.1,347.9,5425.4,2754.6,1580.9,1500.6,216.7,7746.4,4686.4,663.5,2280.8,2244.5,4399,4564.3,3129.7,5021.3,2378.4,1134.6,4561.1,10305.9,5701.3,8832.9,7874.2,259.4,980.7,2758.4,3067.3,1779.4,28607.3,89736.5,5427.2,1318.8,2784,3081.5,1530.7,5228.9,1927.8,6100.1,26132.9,44655.2,21702,21831.3,27921.5,24881.4,4374.1,750.5,1243.1,2000.4,0,69461.2,91.3,16266.5,4471.4,5.3,1154.1,165.5,27228.4,-39674.1
"TTL_84",279.3,27.4,35.7,54.4,42.6,32.9,27.9,4,185.2,155.5,38.3,63.7,37.1,162.2,82,123.4,219.4,100,75.4,158.8,215.2,90.2,222.6,115.5,11.4,16.8,87.7,142.2,186.7,297.8,234.7,100,140.6,16.3,39.7,20.7,80.6,49.1,108.7,139.2,471.4,505.2,591.7,117.7,8624.6,431.9,52.1,50.8,54.2,0,3473.7,114.3,995908,233.5,2.6,274.8,0,0.1,-1468
"TTL_85",148.3,8,15.9,93.6,28.5,18.4,17.1,2.9,97.6,82.1,17.8,32.8,31.2,103.5,68.8,56.9,97.3,38.1,27,108.7,161.7,79.9,201,97,5.2,22.7,61.9,38.6,96.7,671.8,1434.7,908.1,21.6,49.6,22.9,24.4,214.2,100.1,313.9,112,2955.4,151.7,540.6,79.6,4385,5092.4,323.7,80.6,81.3,0,179034.2,4971.4,519764.9,522.5,2,21776.5,51.7,0.1,-23119
"TTL_86T88",84.8,1.4,1.4,122.1,30.2,52.7,45.9,0.7,43.6,77.7,21.1,55.9,459.2,80.2,37.6,19.6,137.2,208.3,62.2,309,374.7,206.7,270.1,163,4.4,70.5,22,243.1,30.7,770.8,328.7,152,16.2,6.9,82.4,1.5,11.5,12.9,13.7,28.5,213.4,4.4,59,7.9,1211.5,123.2,1205.8,17,43.6,0,106504.7,5915.2,492382.5,244.5,8.8,1523,151.6,0.1,-2712.3
"TTL_90T93",81.1,6.9,10.8,125.3,171.5,62,26.5,3.2,224.7,135.3,26.5,45.7,67.6,111.5,75.3,55.7,131.6,91.4,30.2,121.4,196.7,94.2,228.7,533.6,7.3,14.1,58.6,285.1,97.3,846.1,914.2,213.7,84.4,30.5,203.4,18,131.2,265.9,50.6,404.2,5191.8,290.3,764.9,203.5,991.1,183.3,29.1,4845.3,214,0,12333.7,5150.9,68061.5,66.6,8.7,3272.9,359.4,6609.7,-6832.3
"TTL_94T96",792.1,87.7,159.9,1522,374.6,117,247.1,26.5,1038,843.7,218.3,825.8,506.9,1417.6,811.5,924,1413,921.7,247.3,1673.8,2964.2,2010,2462.2,2865.8,131.3,263.5,550.8,2348.3,3568.4,12937.5,15725.5,7728,273.3,166.4,1712.8,77.6,2049.7,1011.9,930.3,505.4,3552.1,987.4,7031.4,1382.6,10517.6,6285.3,2730.7,826.7,3313.8,0,108706,36637.3,15661.1,2449.2,1.4,1800.6,194.6,0.2,-2143.6
"TTL_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",50.6,7.7,12.8,35.8,78.1,34.7,28.6,8.5,-121.5,241.7,37,127.5,3780.7,814.1,63.9,236.4,159.4,184.5,173.8,180.3,1875.6,393.9,477.2,594,26.9,74.1,112.8,991,38.2,599.9,250.9,185.7,39.1,36.4,56,17.2,55.2,16,56.2,128.4,82.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6932.3,0,0,-19173.9
"TXS_INT_FNL",1690.8,575.5,1487.3,3306,3053.5,6357.7,6359.5,1039.7,-17572,29065.9,2278.5,6649.8,4729.9,8548.9,1659.6,13835,20036,39625.2,10767.4,11586.6,21650.2,17056.4,22649.2,18474.8,1615.1,3717.6,8922.9,-1094.4,5485.6,77202.1,23115.1,41324.8,1159.6,1615.4,16809.9,2441.2,12855.8,2110,3288.5,8482.1,13857.6,5288.8,30185.2,7398.1,15606.6,8549.6,13037.4,3049.8,3497.5,0,348693,469,10908.9,227730.2,7601.9,0,699.6,27287.7,0
"TTL_INT_FNL",913393.9,55738,103323.1,223088.5,128851.9,126133.3,93584.8,20544.7,1312529.9,1193477,183894.8,382600.9,526359.9,1046857.4,304035.8,463305.2,713966.1,914531.9,569479.3,676652.6,1451427.9,787334.9,960335.8,780227.6,61583.8,138630.8,288560.8,781548.2,148130.6,2874413.4,809047.8,516659.7,120628.8,67339.9,152878.9,48821.7,401235.2,49639.4,121735.1,237741.7,439630.7,213922.1,714112.9,161414.8,344526.7,177884.2,312976.3,44351.6,82702,0,5363344,56110.2,2516066.4,6165020.3,115028,102065.8,8572.4,2480522.1,-2118185.9
