"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_16",46.6,32.1,16.5,9075.3,7.9,618.6,154.8,10.9,1017.9,1232.1,77000.3,7164.2,154.7,2305,164.5,1483.6,3324.1,109.5,333.6,8260.1,1897.5,1753,2578.2,1403.7,102.9,207.1,59004,271.3,613.6,93008.6,581,248.6,8.1,11.5,149.9,15.6,64.7,5.7,1,3.1,19.4,2.2,36.3,3.3,61.2,208.7,55.8,532.5,25.8,0,5047.7,0,4.3,96.3,26.7,118.1,25.5,17498.5,-10214.6
"TTL_17T18",402.3,85,149.2,69.8,48.5,116.7,622.9,43.6,20937.9,5789.3,2070.6,182685.8,259.4,8378.7,7355.8,4074.1,17795.1,212.6,693,3641.3,11153.7,11185.5,6174.4,2319.9,120.8,453.8,17750.3,240.5,693.4,5229.9,34970.9,611,14.2,184.3,436,5533.1,3251.7,12679.1,1644.4,29759.1,30054.5,6233.5,90584.8,14590.4,21131.2,17871.9,121.3,1122.7,765.2,0,39433,0.1,8.8,7895.1,855.6,386.7,75.1,23381.9,-23994.5
"TTL_19",8537.6,727.9,3507.9,1705.5,2161,11111.2,11334.8,1629.3,1464.7,1831.7,1046.2,1288,48217.5,162315.7,728.8,4980,32700.3,84438.5,12112.3,5783.9,2365.6,2085,5599.8,2188.6,475.4,554.9,1908.1,33135.6,3438.1,62741.2,12239.2,84809.2,56120.7,25520.2,38968.4,3088.2,2060.3,433.5,954.4,555,7997.1,1902.9,26111.4,9040,6042.9,4786.8,299.7,411.7,896.7,0,26535,3.5,3.9,138.5,38.5,617.2,119.8,31633.1,-35842.6
"TTL_20",159244.7,8937.2,1634.1,6334.5,19961.9,11277.6,15709,2457.6,6856.8,76447.7,18233.9,42314.1,19975.8,520303.9,16564.4,205848.9,49472,7443.1,15200.5,18593.6,28330.3,43760.9,12136.7,13021.1,1767.2,2765,26145.7,508.4,18223.7,122732.8,11340.5,1135.9,121.4,509.2,152.3,176.4,5214.4,2299.5,39,1218.9,684.7,407.1,42003.3,2865.5,3116.3,12447.3,1181.6,342.7,7965.8,0,38616.9,15.2,20.4,237.5,13.2,278.9,97.3,176686.2,-167002.2
"TTL_21",16200.1,305.3,2247.9,143.8,155.9,42.2,21.2,5.3,1534.2,274.2,25.4,1678.3,66.9,3356,120478.1,459,1291.8,319.3,71.3,424.8,1684.4,354.7,865.3,57.6,4,35.4,288.7,55.6,576.2,5173.9,132.1,58.5,66.1,54.4,68.1,110.5,18.8,49.5,334,222.9,219.6,30.2,6373.5,139.4,328.8,1618.7,224031.2,32.4,178.2,0,109197.6,30.6,58.6,278.9,182.2,199.7,80.1,39586.4,-29868.7
"TTL_22",20731,674.7,497.2,1471.6,406.5,2272.5,970.7,1665.9,18590.1,17896.8,1853.5,12183.3,2218.2,33746.8,2560.9,145561.7,11808.1,477.7,1257.3,10876.1,44428.9,49339.9,35959.9,49981,753.6,10622.6,21414,188.2,6824.5,64374,15323.8,14718.6,62.4,117.7,4225.2,2222.9,2299.9,245.5,934.3,1106.8,227.9,512.9,6192.5,1711.3,356.9,121.9,641.1,271.7,2106.1,0,11677.1,0.1,10.9,359.6,65.6,32.1,0,113420.8,-24592.9
"TTL_23",715.5,164.4,523.5,1575.4,240,1018.6,3697.5,1272.6,7363.2,884.2,822.9,910.9,3852,7465.1,3833.5,3166.7,235152.8,19097.9,9986,13005.5,36528.2,33003.9,11023.1,19261.4,375.8,1048.4,3312.6,3740,1100.3,769371.1,1040.1,433.4,57.5,85.6,224.4,13.6,655.8,4.5,167.6,11.2,61.9,41.3,2482.1,329.5,24.5,1947.7,349.6,5.7,73,0,9376.9,0,5,176.5,18.8,24.1,0,58276.4,-18569.9
"TTL_24A",335.4,143.6,191.1,15621.7,6355.2,1661.8,678.1,2482.8,415.7,612.4,214.9,1235.8,305.7,1386.4,69.1,3076,24740.5,283144.7,5259.3,219467.3,12558.6,33635.4,135035.6,50921,8485.3,10462.3,8217.7,755.3,812.4,510496.6,33,1005.9,241.4,39.3,122.5,5.9,4.9,0.9,11.9,0.7,1.8,2.9,660.6,45.7,1.7,50.9,0.7,1.8,6.3,0,14.1,0,0.9,60.5,-104.6,4.6,0,72981.1,-35195.7
"TTL_24B",39.8,12.9,1.6,40.8,6.5,1293.2,47.6,335.3,168.2,339.3,256.5,15932.7,26.5,14949,171.1,4225.9,11681.6,16896.9,326274.8,95874.8,60613.6,216364.1,84064.3,65840.2,1319.4,13420.1,20930.6,159.4,1646.3,17934.8,413.7,33.7,0.8,130.6,1.9,2.4,11.9,1.4,2.6,8.2,31.3,6.3,326.3,8,22.8,91.7,3.1,3.9,118.4,0,284.3,0,17.6,390.7,-33.2,7.9,0,39127.3,-116595.6
"TTL_25",1466.1,404.1,231.5,14734.8,310.9,6116.2,5018.1,1106.2,4692,3141.9,2869,1911.4,618.9,5427.6,1533.7,8816.8,24898.3,3899.9,1923.7,155223,33873.8,43983.4,98757.7,36411.2,8392.1,10148.5,13206.6,3936.4,3623.3,199900.9,6721.4,794.4,530.8,76.1,2385.4,157.2,713.6,40.6,370.2,363.3,197.2,1309.3,37791.6,5454.2,1221.5,1682.8,85.9,178.4,2365.2,0,8265.7,0.1,12.6,177443.5,17593.4,36.2,0,129251.4,-18075.4
"TTL_26",607.5,124,139.2,706.1,3589.3,277,116.9,604.9,868.7,603.3,91,800.1,1265.1,1980.5,566.5,2055.6,1656.1,1548.6,294.4,7831,943146.8,72305.8,65504.6,25464.9,5997.5,8658,6230.1,25623,3701,18345.9,38495.6,3471.4,639,1481,3043.4,240.7,1762.1,1587.5,16323.6,36188.1,2063.4,452.5,73749,4407.9,4802.1,7901.3,14519.4,1136.4,9588.9,0,125509.6,24.1,83.2,312885.3,30880.2,174.8,107.4,675107.1,-449647.3
"TTL_27",282.3,158.9,94.2,1914.8,503.5,1094.1,1454.3,199,825.8,652.7,154.7,381.7,246.6,1361.7,170,2028.5,2165.8,1086.8,508.1,9616.2,99120.9,184502.8,75888.1,29412.8,8358.1,22449.7,5171.6,70786.5,1102.6,141276.1,49500.3,3059,100.4,2188.6,2222.4,384.5,913.7,576.6,8166.2,4905.1,223.9,67.3,26860.8,3101.4,2193.4,157.3,478,125.6,2423.1,0,67264,0.1,15.3,141501.1,14056.3,115.8,57.8,252351.9,-55496.4
"TTL_28",15591.6,1977.1,6269.9,16336.9,17616,11535.9,10137.2,3682.1,2528.1,3893.5,1706.2,3865.3,4244.9,12692.2,1065.3,4197.4,22239.9,23119.2,6921.5,41918.8,56794.7,40943.9,289537.9,43712.7,6055.7,11377.3,5683.6,2021.6,1942.1,61085.1,1415.1,3054.6,4776.6,2680.5,7148.8,442,803.8,33.5,679.7,153.7,3361.2,377.5,1442,412.6,216.5,683.5,194.7,80.1,219.6,0,4734.1,7.6,37.2,645449.1,64117.7,41.9,0,205666,-111982.4
"TTL_29",1595.8,502.1,612.1,372.1,87.5,1085.1,1114.2,230.5,195.4,282.6,33.6,214.9,21.9,507.2,48.5,266.6,2890.1,322.4,146.1,2923.4,1564.1,2051.6,23040.2,345982.2,29.8,1431.9,475.7,210.4,2170.6,1752.5,14845.5,91984.6,177.9,113.5,7632.9,2759.8,592.1,60.9,169.9,141.2,471.2,31,21879.9,7525.1,2302.4,152.7,55.3,77.9,4221.3,0,232019.3,0.3,77.9,364743,36543.6,177,71.3,103198.7,-78703.7
"TTL_301",15.9,0.5,2127,2,5.3,1.3,3.6,0.4,1,0.8,0.3,0.7,0.7,2.3,0.3,1.3,5,2.8,1.1,11.4,8.1,6.3,3376.9,7.9,13767.1,19.4,1127.3,6.3,269.6,745.3,1.3,208.4,17986.2,270.3,8.6,0.1,0.2,0.1,0.4,0.3,0.4,0.2,61.7,0.8,441.4,11.2,0.1,0.1,24.4,0,287.9,0,0.2,25372.9,2509.9,0.4,0,22292.1,-2694.9
"TTL_302T309",1239,61.3,146.8,224,10.5,38.1,91.6,6.9,63.9,68.2,65.9,14.9,41.8,188.7,41.1,36,73.4,56.9,17.3,88.5,400.7,495.6,2972.1,765,189.4,29421,2304.9,11.9,11.5,1095.9,7034.4,10518.3,19.9,2941.8,719,2860.8,9.6,1.7,1.4,9.7,36.6,2.5,199.5,18.2,439.6,15,149.7,16.7,2386.3,0,19847.8,0,9.7,92226.4,9176.6,3,0,36107.1,-16224.4
"TTL_31T33",1124,352.2,320.5,653.6,975.2,531.4,110.7,181.4,1120.8,1251.9,526.3,902,730.1,1501.1,631.3,517.3,2788.5,1255.9,646.1,1834,3889.9,1636.2,3425,6715.7,226.3,1071.8,9271.4,6888,850.2,11907.6,2843.9,1522.6,242.6,1036.4,310.8,446.1,636.5,414.2,748.9,1950.3,8981.6,1862,11986.6,2199.1,6860.6,3776.5,361,921.3,1260.9,0,71177.7,3.6,4468.3,99345.1,9715.8,732.9,363.2,209071.9,-38969.8
"TTL_35",20328.5,386.4,1997.6,18467.4,18667.4,22361.1,16113.6,1017.7,11295.8,12223.9,5257,11391.1,12876.2,68976.9,5755.4,11230.5,54332.5,64187.2,44293.1,40196.8,21505.6,13397.9,24230.7,10334.3,1412.7,2127,5938.4,391891.3,15903.2,64247.2,25227.3,53991.4,84.2,220.3,1435.2,966.9,11785.2,1344.3,9004.1,3489.6,7860.9,6858.1,8241.9,1753.6,7841.5,5660,3367.9,1363,2758.8,0,185973,9.2,5.7,88.6,8.8,41.3,0,2016.1,-1445.8
"TTL_36T39",3198.3,127.5,487.7,215.8,514.4,265.9,493.4,28,1792.8,812.2,144.2,12122.4,406,2099.6,348.1,2572.8,2319.6,47331.7,10336,6331.4,1194,788.2,1144.6,489.7,96.2,222.7,315.9,5150.9,42120.7,4673.9,1759.9,781.1,208.4,110.7,74.5,46.7,2116.4,99.6,307.1,174.8,762.4,674.9,746.2,380.6,696.3,774.7,489.4,351.2,316,0,51661.8,42.4,84094.1,735.8,1.8,18,0,0.1,-453.4
"TTL_41T43",1866.7,118.9,92.4,381.7,180.5,97.1,65.4,15.3,365.9,385.4,86.3,186,109.9,721.2,109,235.4,365.2,411.1,259,344.5,1536,397.6,961.9,348.3,61.9,72.8,279.7,5769.9,1983.5,201062.7,3744.4,2642.7,10.6,138.8,283.5,339.2,2062.2,891.7,1322.4,304.4,5840.2,17683.2,1476.6,468.1,13015.5,5935.2,1393,995.8,450,0,98.1,0.3,12.4,4366201.3,9.6,202.1,0,0.2,-2018
"TTL_45T47",108060.8,4741.5,11801.8,13519,6799.7,7088.5,6631.3,1870.6,150542,139228.8,15881.5,34119,18973.5,95848.7,40684.9,44450.7,59043.1,50310.4,24957.2,50809.2,172325.7,67449.6,89266,90092.2,5549.6,12985,28209.8,28314.7,11099.6,232940.9,31486.4,39938.7,6116.3,4249.2,10087.2,2322.3,48799.8,3978.1,5812.1,8965.7,12861.5,4052.1,51030.7,10996.4,25110.9,11888.8,54351.8,4395.3,6351.2,0,460019.4,56.4,1927.8,229014.4,3282.9,5263.1,381.5,247906,-289083.8
"TTL_49",36455.7,4096.4,5744.8,10525.6,2410.5,4575.7,3714.4,708.6,41283.2,23929.2,6976,11188.4,15082.5,33945,9692.4,12113.8,35874.3,37749.7,16821.2,21588.1,32664.6,23733.7,34300.5,20925.6,1427.4,4380.5,9109.1,23093.7,5134.4,110999.1,70315.1,61305.8,1173.6,1233.3,29089.4,7396,20465.3,2492.1,1822.8,4960.3,11072.9,2936.5,31474.6,20899.6,15422.2,9379.7,10643.2,2128.1,3307,0,108934.7,21.9,63288.8,25051,254.9,7201.2,1062.2,32026.3,-41818.8
"TTL_50",8081.2,549,1989.2,2573,654.9,1093.1,1016.1,129.6,7194.5,4779.5,1417.2,2778.5,3559.6,9267.7,1771.5,3647.2,8585.9,8787.7,3058.2,5115.1,9302.7,5597.1,10108.5,5102.8,490.2,830.9,1948.4,4690,1080,17431.5,35718.4,1582,21818.4,140.1,18010.2,72.8,1968,187.5,179.7,511.9,485.9,144.4,4714.1,597.9,694.8,951.4,794.2,175.9,437.3,0,8420.6,1.7,1010.1,7675.9,88.1,1552,216.7,30903.1,-23347.7
"TTL_51",2788.9,335.3,296,260.7,222.5,334.9,200.5,55,2249.8,2053.9,493.2,764.8,2137.6,2173,1111.3,1020.7,1511,2050.8,1362.9,1325,5465.3,2121.3,2928.9,2179,108.5,351.5,710.2,1513.6,361.8,5934.2,8864.7,509.6,87.1,12001.5,1058.2,2973.5,798.6,513.9,497.9,1804.1,2072.8,739.7,11072.3,4104.8,8594.7,5656.4,639.6,403.8,429.3,0,10642.3,0.9,1478.2,5535.4,26.2,4942.5,795.1,21234.9,-30732.3
"TTL_52",6531.3,251.5,726.3,2265.5,663.2,1366.9,842.2,191.8,8510.5,13801.1,2024.7,3423.6,4115.6,13537.6,2162.3,9137.2,7874.3,11082.8,6000,7943.7,11899.5,8810.9,10961.2,13908.7,728.2,2036.6,3958,4693.4,1694.6,28263.2,15330.4,14419.6,12293.3,874.3,5312,2477,3707.9,439.2,421.4,862,1308,394.6,5719,1323.9,1743,971.4,2643.2,517.9,989,0,25069.8,30.9,2578.2,4791.9,87.5,410.3,6.3,9655.4,-15698.7
"TTL_53",3273.7,551.6,825.2,678.4,134.4,111.4,118.1,26.4,3610.6,1240.2,508.5,550.9,343.9,1630.7,1686.1,758.1,1719,758.7,1642.7,1583.4,1912.5,3105.5,2144.5,2637,110,270.8,711.8,1566.4,263.4,5398.2,27233.1,628.8,15.8,70.9,149.3,3677.1,901.8,101.8,608,2104.6,5933.4,242.5,1759.4,282.1,1131.5,865.5,1367.5,228.4,182.1,0,12274.5,0,184.6,3418.9,0.7,169.7,18.2,7.1,-429.9
"TTL_55T56",4089.9,785.7,583.6,1572.9,1214.1,1319.6,891.2,246.5,6562.3,3179.1,709.2,2467.4,1296.7,5617,4783.2,2407.8,5744.1,5585.2,1617.6,5486,8476.3,5666,9080.4,5023.4,350.7,1338,1844.3,4183.1,2693,21473.4,16235.2,16616.5,295.8,2567.2,4201.5,1340.6,1474.6,5073.7,1423.8,5048.3,52700.7,4492.2,51900.5,18618.5,47211.8,18570.2,1928.4,2894.8,2290.2,0,403746.8,979.5,44,41,2.4,39706,3719,0.1,-40240
"TTL_58T60",114.1,13,6.7,282,261.9,148.1,90.9,10.6,610.2,799.6,172.2,278.5,228.8,695.8,604.5,791.5,1007.9,816.2,432.5,803.2,1657.8,986.5,1593.8,533.5,20.9,132.8,295.4,1099,659.6,1657.4,1570,598.5,83.7,417.2,106.2,111.4,1030.3,4292.8,1871.8,1079.2,2366.3,754.7,4339.4,291.7,9003.1,5022.3,327.7,851.3,280,0,32187.3,210.5,30020.6,9546.8,13.6,607.8,60.1,11848.6,-24260.2
"TTL_61",2465.5,167.1,377.2,222.3,237.3,355.5,135.9,25.3,885,735.3,188.9,499.4,117.5,1036.7,591,475,1211.2,313.4,296.2,1187.8,3428.7,1351.5,1915.4,807.4,35,147.7,358.8,3331.1,1121.8,28267.5,5500,4173.2,4178.9,472.9,820.7,2355.9,2560.2,1297.3,40247.3,52537.2,22648.9,3716.7,6934.3,884.9,33633.5,9629.4,6555,1281.1,488.4,0,122759.5,8.4,12.8,310.9,34.5,1896,304.6,16304.8,-14820.3
"TTL_62T63",619.7,144.3,7.6,134.2,116.6,196.5,138.9,19.5,804.5,721.7,89.9,277.1,93.1,979.8,464.6,391.6,465.2,306.3,248.1,590.2,10871,1260.8,1665.4,857.2,68.4,242.1,505.5,1458.8,368.8,9387.6,4042.1,2715,905.1,770.9,2107.5,838.2,971.1,571.1,6864.1,25359.6,12688.2,1512.8,4934.1,775.4,6482.2,1985,1199.5,251.9,213.5,0,37295,11.7,97.6,348748.1,31.2,202.1,3.6,59850.6,-64812.3
"TTL_64T66",17882,2392.6,5873.4,19725.9,13511.3,5879.5,4772,539.9,6580.2,6381.5,1747.9,6989.6,6232.2,16731.8,6630.3,5867.3,16639.6,30841.9,15873.9,13815.3,27819.7,12248.4,18627.7,7471.3,2231.3,1263.6,3458.9,44796.4,9325.8,126473.3,91566.5,116020.7,11373.6,4083,4902.7,987.1,5620.4,1502.7,6229.2,10215.9,98934.6,94499.5,52424.9,10927,15472.8,16101.6,2885,2659.5,1801.6,0,437980.5,246.9,141426.9,1139.2,32.8,1758.3,290,15647.3,-23391.5
"TTL_68",20.2,0.7,0.6,148.7,60.6,2.1,19.2,19.1,190.9,142.8,37.8,68.2,197.1,125.1,42.8,249.9,173.1,15.6,21.1,196,513.4,283.8,341.8,173.5,4.7,110.4,345.9,185.9,614.9,347.3,79475.6,1402.2,35.8,387.1,1414.2,1908.1,12569.6,634.3,4414,19023.6,48837.1,17009.7,23518.5,4297.8,6522.1,12247.5,2670.8,2529.5,7756.5,0,843383.4,612.7,9092.2,118914.8,2.3,4988.5,958.7,5739.6,-8918.7
"TTL_69T75",14279.8,1741.6,1363.2,10184.3,4145.7,4972,3921.1,639.5,23139.6,8745.5,1705.2,5567.9,3215.4,19225.5,14652.4,8408.8,11117.5,7207.2,3274.2,10999.5,30658.4,13746.8,22930.5,24855.6,838.5,3833,5140,8912.9,2198.2,298118.6,138394.7,4710.5,1228.8,3142.6,4285.1,2566.5,6245,2324.6,12413.7,21143,65407.8,32560.9,114590.7,5802.7,5013.5,3913.9,1224.8,1833.7,2010,0,24709.4,422.7,70739.8,209543.8,55.5,897.6,136.2,80649.2,-54313.6
"TTL_77T82",1921.7,344.4,541.6,7435.8,3524.5,2199.3,2065.2,301.2,11058.8,5961.4,947.3,3131.7,2736,6198.2,6863,4460,7120.1,3288.2,1543.1,6557.5,14541.2,8098.1,12677.4,11643.5,371.3,1428,3867.1,4410.6,2318.3,37283.2,122584.2,7223.6,1636.7,3761,4264.3,2143.3,8751.2,2553.6,8478.3,36513.6,60011.1,29520.7,30802,42891.4,31115.6,6453.4,1180.6,1928.5,2220.4,0,89687.3,102.5,16742.3,5788.1,10.3,1198.7,246.8,41382.1,-45574.2
"TTL_84",383.2,36.8,50.5,69,51.7,42.4,35.9,5.3,222.2,181.8,46.2,79.6,42.3,204.7,111.6,159.5,294.1,129.5,96.2,213.7,272,119,299,157.3,15.1,22.4,113.8,196.7,241.6,382.9,287.5,131.7,182.8,20.4,51.4,26.8,111.6,62.4,141.4,176.1,585.6,636.6,774,159.9,10029.6,594.5,75.9,75.8,54.1,0,4760.4,138.6,1108023.5,293.5,4.3,327.2,0,0.1,-1620.3
"TTL_85",220.3,12.1,24,125.5,35.2,24.6,22.5,3.8,134.7,98.9,24.6,39.9,38,131.5,99.7,73.4,132.9,49.8,34.2,150.9,205,104.3,277.7,133.8,6.8,31.4,83.9,53,130.3,927.2,1922.5,1272.4,24.9,67.1,28.6,32.9,323.5,133.7,430.3,141.5,3898.9,200.2,744.8,116.5,5363.8,7405.1,512.7,126.2,89.9,0,253862.4,6172.3,591805.2,589.6,2.4,23366.3,77,0.1,-24683
"TTL_86T88",126.2,2,1.6,164.1,36.2,71.9,62.2,0.6,56.5,98.7,30.2,75,556.6,108.8,51,24.8,189.6,284.5,82.3,438,509.5,283.6,372.9,229.4,5.6,101.2,29,349.4,37.9,1003.5,412.8,198.9,15.8,3.3,111.1,0.7,15.5,14.9,12.7,24.2,274,4.2,72.9,8.6,1481.3,176.1,1884.6,24.9,50.5,0,153919.1,7555.4,571609.9,210,16.4,1777.6,226,0.1,-2883
"TTL_90T93",154.4,13.3,20.6,220.4,289.1,111.4,46.9,6,407,222.3,48.7,80,105.6,200.6,142.7,101.1,241.6,163.2,52.7,223.5,354.1,172.4,423.1,1023.8,13.4,26.3,105,543.5,176.6,1619.3,1606.6,391.5,151.6,55.3,373.4,32.4,257.8,461.2,88.9,727.9,9042.7,503,1391.1,381.2,1572,346.1,53.8,9886.6,294.4,0,19856.9,7371.5,88492.5,82,13.5,3959.8,537.3,9991.9,-7972.7
"TTL_94T96",1226.3,136.6,249.9,2101.8,496.1,162,346.4,37.9,1489.4,1093.5,313.6,1143.2,621.6,2013.6,1220.5,1329.1,2036.9,1292.1,338.4,2431.3,4228.7,2905.4,3584.9,4270.2,189.5,390.4,776,3473.4,4975.6,19051.6,19775.7,11114.3,383.5,240.2,2438.3,110.6,3146.4,1313.5,1301,707.9,4743.3,1322.8,9520.4,1976.5,12926.2,8411.8,3796.5,1232.9,3263.3,0,136483.6,42942.5,16655.1,3206.8,2.8,2025.2,290.4,0.3,-2476.5
"TTL_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",80.5,11.3,16.9,49.9,91.5,37.9,33.3,10.2,-133.7,280.1,49.2,165.8,4312,1040.3,80.5,300.3,204.7,198.6,230,231.7,2204.9,491.1,573.5,717.8,32.7,91.5,148.8,1365.1,45.5,758.2,283.2,206.8,37.2,43.1,57.4,20.4,71.7,19.7,65.8,148.3,103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7834.2,0,0,-22611.4
"TXS_INT_FNL",1798,745,1914.4,3847,3404,7505.2,7529.9,1257.4,-21306.8,34152.7,2766.5,7941,4875.7,10142.9,2139.1,16756.5,24431.7,47020.4,12423.5,14083.1,25687.4,20541.2,27344.1,22264.3,1927.6,4554,10899.6,-1414.3,6469.8,95482.3,27440.8,49789.9,1387.9,1924.9,20249.1,2932.3,16481.2,2489.2,3900.6,10087.2,16340.7,6128.9,36291,9376.4,17059.7,10698.3,16250.7,4130.9,3694.6,0,424826.3,628.1,12874.7,275265.8,13467.1,0,1035.2,34971.2,0
