"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_16",89.5,26.2,22.3,8401.2,1.6,445.6,180.2,8,538.4,1215.1,70335.3,4803.9,62.3,1347,43,1045.2,4464.9,499.7,985,5509.4,837.5,1563.5,5281,715,137.4,195.3,39687,20.1,299.6,68488.5,237,133.4,18.9,3,24.4,86.2,94.4,10.9,1.8,3.4,55.4,410.5,178.4,52.6,47,5.6,6.7,105.2,207.3,0,3431.6,0,16.7,172.4,83.6,202,82.9,13537.9,-8379.9
"TTL_17T18",139.7,33.3,36.3,167.9,31.9,370.2,188.2,17.1,14946.7,4975.3,1372.3,107776,96.8,5942.3,2828.4,2613.6,13211.5,300.1,598.7,2590.4,8436.8,8588.9,6001.6,1302.8,57.5,218.1,8028.8,929.9,569.3,2925,26579.9,1019.1,34.8,136.1,405.4,1789.9,980.9,7291.3,1198.7,16236.8,24420.2,4605.2,52134.7,10393,10071.7,5349.1,587.4,277.8,1997.1,0,8481.7,0.1,13.5,1119.5,235.7,671.8,243.3,17033,-13092.1
"TTL_19",12318.2,1104.6,2966.4,1552.7,9825.9,6501.2,4177.5,1035.2,1138.3,942.1,581.2,676.7,26745.2,121108.3,330.8,2869.4,21492.4,47879.1,9586.6,2717.1,1654.5,1777.4,3950.4,1740.3,403.2,330.3,894.1,29971.5,1481.3,24890.2,4805.4,71421.8,27905.8,19921.4,17956.8,1118.2,726.6,207.4,366,154.9,2989.7,1056.3,21148,12808,6228.1,1611.1,522.2,378.4,761,0,17127.7,2.9,7.5,68.7,75.2,1274.1,407.6,22746.9,-28598.4
"TTL_20",120921.4,6820.8,621.5,7072.1,3481.2,10018.6,7239.7,1944.3,9375.3,65361.5,12845.6,34367.8,8701.3,470935.2,10699.7,144060,62314.1,6582.1,18232.9,26283.6,34177,43657.4,18800.4,9506.5,1298.5,1440.7,15167.2,1030,6936.4,86762.8,870.6,1676.7,194.9,536.9,3102.1,238.1,2087.3,2184.2,32.3,2589.4,747.9,870.1,31392.7,3539.9,4385.7,6568.7,28963.3,1998.2,10057.9,0,23639.2,12,28.3,166.8,257.1,542.3,325.7,99290.9,-121518.4
"TTL_21",17137.2,302.9,975.3,74.2,11.6,57.1,6.9,12.2,693.4,162.2,10.3,304.8,13.2,5015.4,101004.9,375.3,493.2,171.3,60.4,185.9,511.6,87.8,392.6,23.6,2.4,15.7,95.4,58.5,110.2,1665.1,106.2,199.1,28.6,42.4,64.5,77.2,48,13,356.6,70.7,138.7,71.4,2500,346.4,100.7,131.5,134303.7,12.3,536.2,0,65973.9,25.9,89.2,201.8,155.1,401.8,273.1,10827.8,-13293.3
"TTL_22",9124,307.6,122,1533.6,106.8,2277.2,893.9,932.1,14719.9,13739.5,2104.3,10003.4,610.3,36618.3,1263.3,98587.9,14336.7,1146.6,1266.2,9633.1,37412.8,39889.9,31702.3,30781.3,565.5,4525.5,13080.6,302.7,5947.1,37596.5,3982.1,9088.7,39.3,51.2,922.6,431.4,1163.1,122.9,727.6,244.5,127.7,418.4,3666.2,1401,320.8,27.5,1403,577.3,1896.3,0,5940.5,0.1,13.1,221.7,204.4,48.8,0,64065.4,-20009.8
"TTL_23",311.7,71.3,115.7,1548.9,124.9,1174.5,2427.3,1042.2,6295.6,757.9,474.6,552.4,1912.3,7201.1,2560.6,2740.2,180118.3,19480.2,10537.1,7299.6,17773.5,26630.1,8218.1,15656.3,301.8,626.7,2670.8,579.8,1207.7,527723.6,159.7,673.7,45.5,185.9,506.2,419.7,151.9,487.9,161.2,105.8,116.4,114.3,1804.3,256.4,1826,835,286.2,527.9,24.3,0,8214.8,0,7.7,99,104,39,0,41885,-8101.1
"TTL_24A",22.7,7.3,5.2,11970,4092.6,2126.8,997.3,1456.4,129.6,217.8,101.1,804.4,41.7,1561.5,42.2,2223.9,12624.9,251990,5552.5,128489.2,6150.5,30445,124415.6,41166.3,6617.2,5508.9,5508.7,323.3,1344.6,311187.1,56.3,1639.3,250,33.3,511.9,47.7,1,12,0.3,0.7,1.3,2.5,716.8,61.1,0.9,16.9,2.3,25.2,46.4,0,9.4,0,1.5,47.2,-15.4,5.6,0,62366.7,-16097
"TTL_24B",14.5,1.3,0.2,74.9,2.2,769.3,35.4,165.8,62.4,136.1,153.5,5816.8,7.8,7220.9,40.5,852.1,5919.7,17192.5,228742.6,47436,29750.1,166179.6,58343.5,33459.3,607.5,4637.9,16784.7,100.2,3464.7,22823.1,69.5,49.8,0.6,94.1,5.8,32.5,1.6,3.7,0.7,1.1,1.4,1.1,94,1.6,1.2,28.3,3.8,7.6,226.9,0,14.3,0,2.9,43.9,-10.5,11.8,0,22932.6,-40353.9
"TTL_25",551.4,151.1,44.5,7849.5,737.7,5486.2,3429.2,800.7,3554.5,1199.5,4004.3,1551.1,195.8,5365.5,649.1,6518.4,25161,7845.9,2186.4,81358.4,19998.1,34595.4,54616.7,20377,3720.7,3670.9,9085.5,328.7,1701.2,119555.5,551.3,506.5,334.9,59.6,3338.1,120.4,257.4,46.9,51,54.3,149.8,1478.7,33179,4994.9,1067.3,674.2,102.6,119.5,1381.2,0,5809.9,0.1,22.9,48171.5,6766.5,67.8,0,78532.1,-15295.6
"TTL_26",267.7,45.1,24.5,1452.2,1600.2,471.8,349.3,321.8,278.6,354.8,156.3,487.6,1017.6,2167.8,199,850.1,1166.3,1030,219,1645.6,549147.1,45110.9,53274.2,20678.7,6103.8,4624.4,2863.6,14737.8,896.6,8244.1,10489.9,775.6,75.2,120.9,624.4,151.8,140.5,217.3,12011.1,32748.9,1570,816.9,62276.3,6807.6,2302.4,3147.1,502.7,228.6,7526.1,0,80186,20,147.3,116396,16643.3,361.4,333.5,470343.5,-281835.2
"TTL_27",162,90.3,26.3,2060.9,495.6,1636.7,1392,150.3,575.6,585.9,184.7,339.1,503.1,2188.4,89.1,1043.4,2211,1453,654.4,2868.8,59576.9,142027.4,67940,21875.6,7114,12718.2,3567.2,31741.9,6397.1,100037.3,24836.3,777.9,294.5,187.9,321.1,72,122.7,443,16924.9,4842.6,186.1,1020.5,36629.1,7076.2,1465.6,20,855.5,598,1999.3,0,61104.3,0.1,24.7,129777.4,18206.3,213.6,188.8,164115.7,-43897.2
"TTL_28",7216.4,908.2,1394.2,13458.2,5219.7,11299.9,7856.7,2017.4,3055.3,5323.7,2078.2,3237.2,2547.8,11749.1,1115.5,2909.2,23275.6,26357.5,4126.7,23340.4,14360.9,32650.1,240892.9,48858.6,8110.4,8143,3850.6,2926.9,1542.5,23668.1,555.4,1529.7,3081.5,3241.5,6189.8,300.7,146.8,31.6,97.1,46.3,1675.7,499.8,1094.2,262,196.6,309.4,9664.4,32.8,159.6,0,3410.1,5.8,54,497878.2,68976.8,76.5,0,145753.6,-81859.8
"TTL_29",791.4,241.2,135.2,278,116.4,905.2,1106.2,131.1,135.1,96.2,16.5,81.4,86.4,245.3,20.1,91.2,4320.9,434.7,121.7,837.1,909.9,483.2,20036.6,330956,62.4,683.4,631.9,112.8,955.5,2064.9,5198.3,64579.7,42.1,62,1001.9,1065.6,352.5,118.9,682.1,1970.8,823.4,119.8,19990.8,9248.8,6508.5,5.7,326,747.1,4634.1,0,99010.7,0.4,97.3,353416.8,49096.1,304.5,227,54267.8,-80759.5
"TTL_301",3.9,0.3,191.4,5.5,1.6,4.4,3.5,0.7,2.5,2.3,1.9,1.5,1,6.1,0.6,3.4,14.6,8.8,2.2,30.8,13.8,21.1,119.2,20,11280.7,24.8,244.6,4,43.8,218.1,3.6,18.6,2824,75.8,3.1,0.2,0.2,0.1,0.7,0.6,1,1.1,19.1,30.5,109.2,0.4,2,1,14.3,0,47.9,0,0.5,33277,4590.9,1.2,0,22671.1,-1714.9
"TTL_302T309",154.9,11.5,7.3,32.1,6.5,24.3,16,2.9,9.9,6.2,2.6,5,34.2,27.2,3.2,9.2,24.4,30.2,11.7,28.7,77.6,56.5,1031.5,1294.2,368.7,41055.9,1564.7,5,6.2,366.7,188.5,5720.6,7,3762.6,423.5,2224.1,5.8,74.7,19.8,98.9,132.1,4.9,257.8,618.6,231.2,1,37.5,17.7,473.7,0,15141.6,0.1,28.2,50195.1,6971.1,5.3,0,23281.2,-22012.5
"TTL_31T33",676.6,83.6,62.6,972.4,391.6,861.8,503.5,171.5,1078.2,2012.9,647.5,980.7,414.4,2139.4,463.3,644.2,3167.5,1884,905.9,1912.5,2606.3,1956.7,3657.7,3951.4,252.3,347.6,9791.1,3809.2,568.3,8923.7,1717.6,2411.2,78.3,528.6,1041,336,339,681.2,572.4,806.6,8140.8,1428,6921,1673.6,2863.5,1513.4,467.5,572.5,1107.3,0,36471,3.2,4670.9,47660.5,7085.1,1416.2,1007.1,146983,-37542.1
"TTL_35",13005.2,463.8,752.5,14704.9,8873.4,19154.2,7008.9,870.6,8694.1,12001.4,3226.5,6950.2,8657.5,64645,5635.9,15740.9,44279.7,53393.8,41752.5,29371.5,10407.3,10117.4,21367,9167.5,812.6,1052.3,4459.5,310332.5,7304.4,35064.1,15958.6,25355.6,1158.7,701.7,1776.2,263.6,3660.9,490.4,2604,1546.3,4998.5,5994.7,3649.3,852.2,3984.5,2167.4,2231.8,1746.7,2899.3,0,54805.4,7.6,6,54.6,16,65.5,0,1480.9,-1469.9
"TTL_36T39",1893,76.7,150,323.7,118.5,567.6,454.7,34.7,1187.2,829.5,132.6,5637.6,174.8,3448.1,262.7,914.1,2824.7,18970.9,11201.4,3408.1,649.3,531.6,1562.3,459.9,54.5,96,262.9,3175.9,8463.6,2393.1,840.5,381.2,59.8,55.3,91.5,23.5,627.3,29.4,82,23.4,717.6,557.1,897.1,759.6,376.8,419.2,364.4,155.1,424.6,0,18445,27.4,55441.3,257.9,1.4,19,0,0.1,-254.9
"TTL_41T43",214.7,14.9,5.7,1542.3,361.7,770.7,694.4,64.2,2065,1394.4,350,954.8,783.8,2620.2,270.1,654.3,2906.2,1653.8,1112.6,2181.3,3576,1714.1,3146.4,1901.8,466.3,300.4,877.6,4909.7,1971.6,120116.7,5672.3,10117.8,17.4,501.6,1702.2,993.5,1770.2,1007.6,2203.2,190.9,10407.2,30565,4600.2,996.6,8306,2365.3,1534.6,1147.7,1086.5,0,60.5,0.1,7.4,2579707.2,8.5,181.9,0,0.1,-1187.4
"TTL_45T47",53338.3,2336.4,5795.5,7084,3101.4,5145.9,3128.5,1189.4,99139.3,82349.5,10321.5,17108.9,9414.1,69337.8,23578.5,26259,36311.6,28570.3,12993.4,22588.5,83955.5,38897.2,56387,62055.1,3738.6,7199.3,15175.7,12112.2,3693.1,105421.7,15417.1,18814,2830,3039.5,5509.3,1193.8,21790,2459.7,3951.3,6851.7,7188,2724,32191.7,7617.1,9616.6,3819.2,28410,1848.3,4915.9,0,244672.7,37.4,1976.4,131133.8,2937.6,7903.8,1001.9,142043.7,-189675.7
"TTL_49",14448.9,1480.9,1721.3,7982.9,1572.4,5976.9,3566.5,350.3,32662.9,16141.2,6374,9116.8,8157.1,30109.2,4964,9301.7,33660,27581.4,11853.2,15875.4,20979.8,19058,30193,13940,994.6,2284.9,6597.4,9827.2,4351.9,96450,22190.7,33083.5,710.4,857.4,11166.7,1764.7,6429.5,2029.2,1373.7,2319.2,8454,3134.3,14354.8,12663,12583.5,4042.6,4469,1131.1,2324.6,0,60085.4,16.2,59169.1,16049.4,281.1,11677.6,3391,21915.5,-38201.3
"TTL_50",3226.2,209.5,426.4,1830.9,306.3,1748.8,688.1,35.2,4515.1,2915.5,973.5,1492.1,2049.7,6121.4,686.9,1912.2,6406.9,6084,1857,3044.4,4943,3532.7,5735.3,2639.3,304.8,383.1,1209.6,6442,738.6,12156.7,5730.7,2954.9,24432.2,239.9,14937,116.2,825.1,165.1,169.3,299.3,360.2,589.5,3129.1,1109,521.9,285.8,533.9,229.6,446.8,0,4970.7,1.1,1084.3,4327.1,58.2,2843.3,691.1,19473.3,-17066.1
"TTL_51",1510.8,156.6,138,295,120.5,453,160.2,32.3,2243.7,1614.9,506.9,688.3,2637.8,2798.2,964.7,1066.4,1667.2,1804,1172.6,1104.4,5673.7,2008.4,3323.3,1879.8,108.6,273.2,663.7,1176.5,397.4,5576.6,3227.8,1097.4,99.9,13650.1,3185.3,2440.5,446.7,1008.7,374.7,1225.3,4582.3,710.4,5624.1,1496.1,9425.2,3251,646.8,237.1,428.9,0,6607.9,0.8,2120,4918.6,34.4,7928.1,2541.9,17339.3,-43981.3
"TTL_52",3278.5,127.9,299,1448.8,234.6,1252.9,650.1,42,6304.3,4361,1314.3,1977.4,1505.3,6928.8,857.3,3051.3,6453.4,5614.9,2945.1,3650.7,5009.1,4529.3,6168.2,5069.8,257.8,523,1727.2,2432.7,990.5,13199,8274.2,38733.7,15053.3,1294.1,6683.9,1862.3,907.5,475.7,379.2,536.2,846.4,920.3,4649.1,2070.3,760.9,261.3,595,214.7,717.3,0,6180.6,23.9,1012,2932.8,83.8,526.3,18.9,7024.1,-11867.1
"TTL_53",787.1,131,93.5,484.8,38.1,151.2,82.9,9.7,1086.6,369.2,166.4,337.2,95.3,1171,496.1,360.5,1014.5,458.6,747.1,711.9,855.1,1251.2,1411.6,727.8,24.5,43.5,316.3,68,230.1,2364.5,6764,686.1,28.3,78.5,325.6,4161.1,432.1,208,523.1,735,8239.5,435.4,1752.9,502,5572.6,911.3,271.1,90.8,341.7,0,6408.5,0,29.2,492.3,0.4,229.4,58.2,5.8,-384
"TTL_55T56",1060,206.4,69.4,1448.2,204.8,1522.8,660.1,102.9,4215.6,2039.2,577.8,1452.9,323.5,4758.2,2526.4,1613.3,5200.4,1818.7,1136.6,3500,4500.2,4308.5,8359.5,2100.3,159.6,346.3,1097.2,1643.5,1591.5,13614.9,7466.8,10908.7,192.1,1491.6,1560.5,735.5,523.6,2523.9,1019.9,1708,33232.7,3761.7,22136.4,10207.4,17118.7,5523.8,1564.4,502.3,1863.7,0,212216.8,740,35.4,20.2,1.9,56318.6,8794.8,0.1,-56627
"TTL_58T60",31.1,3,1.3,247.8,40.1,309.8,77,8.9,458.6,459.4,112.1,229.4,51.5,563,295.9,400.5,866.2,386.6,251.4,508.5,714.8,643.4,1225.7,189.1,10.4,42.4,180.5,819.2,286.1,1834.9,706.4,739.1,56.1,259.6,141.7,132.2,381.6,1511.7,830.5,154.7,2569.3,909.4,1346.4,153.6,4410.3,1292.8,406.5,176.2,250.6,0,15933.1,113.8,29651.7,3991.1,11.1,958.2,217.4,4779.7,-13450.5
"TTL_61",1286.7,89.1,104.7,279.3,121.8,603,170.6,19.7,911.2,820.2,218.1,468.6,78.7,1154.3,416,384.9,1595.4,424.1,401.4,1130.8,1876.1,1119.6,2574.2,497.4,25.8,70.9,351.9,2095.7,852.4,33191.8,2890.6,3232.1,3145.2,479.8,948,1233.4,1258,814.9,25543.8,21817.7,18801,2964.6,3709.4,766.4,13361,4485.5,4111.8,250.3,547.4,0,75796.5,6.5,13.6,106.4,76.9,3341.9,978.2,12085.3,-12393.6
"TTL_62T63",321.2,70.4,1.4,410.2,55.5,541.8,376.5,67.4,728.3,1315.1,227.6,420.3,130.5,926.9,185,546.6,1620.9,870.1,332.8,1108.9,9369.1,1056.1,2781.8,359.3,34.9,68.4,480.2,1980.2,558.8,10168.7,3669.8,1449.5,739.1,1318.1,1007.9,826.5,402.8,726.5,4175.3,25680.3,16207.6,1684.7,2136.4,718.7,3753.4,1162.3,982.4,381.8,296,0,7046.1,15.9,98.8,150617.5,11.6,250,12.3,12509.4,-19621
"TTL_64T66",12454,1624.6,1957.5,16167.7,2067.6,6619.8,3685.9,440.4,11598.1,8623.6,2824.2,7428.8,5177.3,23651.7,3770.5,6151.2,19912.6,29802.7,19034.5,11894.2,27902.3,14054.7,23330.1,8523,2336.4,1043.5,3460.3,36472.7,6294.3,72488.1,50092.5,65303.1,7427.3,3504,8071.1,454.2,3660.6,1044.9,5998,9464.5,69266.9,76185.6,40503.9,12408.5,11219.6,9382.2,3721.6,2203.9,1911.4,0,171596.7,227.4,65941.1,1391.7,77.5,2998.6,886.6,13864.4,-45623.2
"TTL_68",17.8,0.4,0.3,92.6,24.6,19.3,37.4,11.5,242.8,370.1,67.7,204.7,259.8,229.5,36.5,358.1,518.6,125.9,187.6,426.9,876.8,478.8,812.8,155.2,8.2,53.8,344.9,243.4,355,207.4,64856.2,854.2,21.9,316.9,1212.2,584.3,2485.6,413.9,2330,5239.3,43250.3,21470.8,5350.7,1468.3,3723.9,2247,1501,373.5,7962.1,0,520068,570.7,10036.7,63460.4,0.4,6563.3,3070.8,2920,-8278.7
"TTL_69T75",9158.2,1211.3,344,7454.5,1576.4,6533.4,3718.2,590.6,14865.7,5965.8,1651.5,4792.1,1596.4,21996.6,9165.1,6645.8,11453.3,9016.6,4272.4,8485.8,23427.3,14296.6,26968.9,17199.5,598.4,1597.7,4020.5,5656.6,1359.3,130650.3,86577.1,2973.7,1294.1,871.4,1997.6,1043.6,1790.4,1010.1,5760,8082,51369.2,20706.8,93807.4,3514.4,1485.3,1809.7,400.4,480.1,1453.7,0,11582.9,373.9,57908,104170.7,87.1,1356.3,439.9,52683.6,-36327.2
"TTL_77T82",224.8,31.2,23.8,4295.9,504.9,2086.7,1399.7,134.1,5309,2921.8,681.3,2028.6,958.7,5428.7,3552.6,2475.7,5654,2954,1581.2,4038.5,7755.4,6387.7,9566.9,4812.2,200.7,409.9,2248.9,2040.4,1369,14932.7,62995.4,5546,1668.2,1665.9,2720,813.6,2144.3,995.1,4531.2,7985.2,36892.5,17122,11342.8,16392.2,11945.9,1813.5,253.7,783.8,1444.5,0,46323.5,84.6,15120.2,2611.7,6.7,2056.4,721.8,29871.8,-39022.1
"TTL_84",228.4,28.3,14.1,41.5,22.2,64.8,20.2,2.5,283.6,110.7,68.9,59.5,15,168.3,68,95.3,151.9,171.6,93.5,115.7,427.4,166.4,258.8,593.2,52.5,45.2,75.9,68.8,41.7,413.7,243.6,105.2,57.7,19,47.3,17.4,35.4,25.2,147.8,147.7,335.5,410.9,1359.2,476.9,874.7,142.1,69.4,18.5,77,0,1217.6,59.9,549870.1,108.1,4.6,465.8,0,0.1,-1729.2
"TTL_85",81,4.5,4.1,123.5,9,49.3,16.2,1.5,109.2,64.5,14.6,43,18.6,110.8,40.4,39.9,123.3,40.9,30.9,97.9,121.7,78.5,194.2,108.5,6.5,16.8,44.1,48.2,85.3,573.1,368.7,222.8,10.9,24.5,22.3,11.4,42.3,48.1,90.8,48.8,1622.5,121.8,386.1,43.6,1419.7,1685.6,285.7,30,45.3,0,37061,2504.7,356207,374.4,2.3,38865.2,246.1,0.1,-39861
"TTL_86T88",80.4,2.4,1.2,112.4,7.9,57.1,46,0.4,46.7,83.3,26.1,58.7,204.8,106.8,32.2,20.7,206.4,187.5,68.5,209.4,269.7,212.7,483.1,132.5,4.5,35.8,22.4,189.2,24.8,485.8,273.2,176.6,18,3.7,40.6,1.1,13.2,15.9,5.8,13.3,209.6,4.4,50.6,8.3,999,84.3,1172.7,10.1,30.1,0,62551.4,4499.3,373870,134.4,12.7,2854.9,722,0.1,-3614.7
"TTL_90T93",25,2,1.5,57.3,15.6,51.2,21.4,0.9,133,64.2,16.9,58.9,11,128.8,37.9,61.7,123.5,61.7,32.3,93.4,99,84.6,194.1,54.7,3.6,7,38.8,328.6,41.7,410,298.5,89.7,22.7,8,67.3,15.2,67.2,98.9,93.4,49.4,1507.1,237.2,550.5,185.9,882,39.3,41.5,483.2,85.5,0,4921.3,2672.7,51150.8,32.4,6.3,6379.4,1741.2,1391.5,-7827.9
"TTL_94T96",698.7,69.1,76.6,1969.2,295.5,191.8,405.8,36.1,1303.5,546.8,154.7,731.8,413.9,1505.4,290,582.2,1673.4,1495.8,454.5,1588.1,1976.3,2006.1,2711.8,3481.9,136.2,176.1,323.6,952.5,1034.1,8007.2,6186.6,4647.4,284.7,126.2,2591.7,1181.2,665.6,646.7,218.5,111.2,808.4,819.2,3541.3,870.3,4347.7,2244.7,1938.7,858.8,1597,0,65639.5,25890.9,12623.6,1346.7,3.1,3453.1,927.4,0.3,-3798
"TTL_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",48.5,11.5,8.8,42.5,52,52,27.5,8.6,-193.7,270.3,52.3,91.2,2960.8,832.6,34.8,180.7,186.3,210.6,120,112.3,1330.7,333.1,492.2,832.4,31.9,91.2,145.6,787.6,28.8,480.8,145.3,289.4,53.9,81.6,64.8,20.8,24,17.6,56.5,111,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12099.4,0,0,-22787.3
"TXS_INT_FNL",10327.7,909.6,1494.6,3449.6,5272.2,5311.4,3436,774.4,-11859.4,23021.7,1933.8,5007.3,1811.2,10796.6,907.2,12832.9,19914.5,26902.5,8922.1,8394.6,15033.1,15074.5,21755.7,24853.8,1462.1,2081,6810.3,-6236.6,3168.2,54895.5,11900.7,39356.3,1085.5,1311.6,8786.2,1216.1,8144.6,1658.8,2565.6,5265,10190.5,3614.7,24881.4,9186.3,10048.8,2989.3,10497.8,1229.7,3035.6,0,262985.5,286.8,8437.8,168301.4,13086.1,0,3109.1,31678.9,0
"TTL_INT_FNL",690550.1,41864.3,77975,200285.8,88852.1,141468.3,66813,15988.8,1232785.4,984667.2,179942.2,282100.8,431380.6,1123587.9,254501.4,404484.2,699187.4,840353.5,517429.9,482148.1,1023837.6,729585.6,950189.5,762576.7,59906,108941.6,225973.5,690668.3,86576.4,2161320.7,476939.5,441562,99637.7,68833.7,129466.2,31065.2,247266.4,38169.1,102521.2,161110.8,385849.2,216454.3,585708.9,156007.2,205633.3,86622.4,263307.2,30576.9,76439,0,3566490.8,38457.9,1657073.5,4564975.1,198739.8,183252.8,37244,2188493.4,-1958220.6
