"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO"
"TTL_16",239.9,34.8,40.3,3988.7,27.1,325.7,124.6,5.1,630.4,907.3,44283.6,3728.1,87.7,925.8,30.2,861.6,3389.7,422,518.4,5367.6,1285.8,1733.3,4212.7,963.2,136.7,243.2,28267.6,188.6,887.9,38815,758.5,172.1,37.4,0.9,8.3,118.4,98.9,91.1,5.5,4,35.5,329.3,497.5,96.1,685.6,1345,557.6,277.2,924.6,0,2818.5,0,6.6,90.5,60.7,54,87.2,10597.4,-5656.8
"TTL_17T18",390.3,70.2,77,176.6,85,295,181.6,8.2,12549.6,5098.4,1434.7,77208.4,140.8,6610.4,2863.3,3328.4,10023.5,351.6,485.2,2266.2,7571.8,8369,6366.7,1339.6,43.5,226,6493.8,848.6,512,1595.2,17571.8,813.9,34.2,83.7,205.8,1319.5,599.4,6424.3,1247.4,11694.3,11502.4,2224.1,24995.5,7251.1,11152.2,5358.9,1118.8,242,1620,0,2869.4,0,10.4,513.9,128.9,178,248.1,11076.4,-11971.3
"TTL_19",7691.1,688.1,2138,2149.1,2993.2,6148.8,3397.8,718.2,1796.3,1922,737.8,948.2,30379.7,97825,303.7,2400.1,19304.8,38385.3,7187.4,3116.1,2509.3,2563.2,6937.6,2770.7,499.4,496.2,1321.2,26369.8,2927.5,19552,5337.2,65477.9,29677.7,21968.5,16311.1,1283.2,874.2,242.8,452.9,162.8,3486.1,3639.6,12806.4,10986.1,7969.9,1899.6,682.2,703.5,1645,0,12045.5,1.5,11.2,97.8,71.4,377.5,397.1,18212.7,-30131.4
"TTL_20",69706,3830.2,414.3,4647.7,3064.2,5310.6,5117.9,1158,8182.4,51505.5,9684.9,24472.6,7671.7,324131.5,7846.9,109926.9,36068.4,3973.8,11731.3,14687.4,33512.6,34011.5,15901.1,9451.9,1034.5,1541.9,13365.5,1158.5,7469.8,46940.9,2411.8,840.1,456.4,48.5,4165.1,65.3,1445.7,2480.5,45.2,2387.6,1495.4,3684.6,20802,4197.2,4797.2,4189.3,16651.3,1886.2,10604,0,20362,6.2,20,183.5,218.7,160,342.5,84145.4,-115197.8
"TTL_21",4859.9,88.3,380.1,61.9,6.4,55.4,20.6,12.3,612.9,160.3,18.1,188.6,21.1,3351,54828.8,476.4,290.8,93.8,52,118.7,402.8,69.1,272.5,29.5,2,14.8,102.3,56.8,242.2,940.6,160.9,149.5,4.7,16.6,25.9,17,24.5,12.6,246.8,9.7,121.4,218.6,1498.5,99.2,291.3,50.4,78643.3,31.9,395.2,0,45612,12.6,42.3,134.6,135.8,100.7,272.1,9298.3,-7480.4
"TTL_22",5688.5,188.5,85.6,1395.4,147.5,1350.5,1101.5,563.1,13194.8,9996.4,1356.4,7343.1,466.2,23835.1,1018.1,64971.9,7690.8,1223.7,701.7,4592,33230.3,29635.8,22656.3,26173.7,421.1,4254,10505.7,309.2,3677.1,18605.1,7674.1,6285.8,29.2,36.2,443,164.3,669.5,22.2,102.5,8.8,157.9,1191.2,2291.1,1033.3,312.6,111.3,1383.7,515.2,2071.9,0,6812.8,0,6.3,198.9,145.8,14.8,0,43732.2,-18762.2
"TTL_23",584.4,112.9,173,1837.7,455.3,839.3,1966.3,753.2,5004.1,922.9,266.6,380.4,1795.1,5086.7,1788.1,1801.1,102372.5,14548.4,5987.9,4209.5,16582.7,16055.4,6195.7,8893,154,469.7,2874.4,816.9,1013.5,340995.1,304,614.1,6.8,71.2,426.6,354.5,269.7,362.1,56,92.4,97.2,107.4,1023,222.9,2205.8,980.7,653.4,504.3,25.4,0,5757.3,0.5,15,117.5,71.6,10.9,0.5,28045.9,-5707.3
"TTL_24A",87,28.5,17,10861.8,4048.9,1457.2,430.9,894.5,363.4,331.2,133.7,240.9,119.4,1656.4,42.4,2376.4,9833.7,186923.1,3822.4,101297.2,6706.1,32065.9,142164.6,44869.7,5854,6234.2,6247.7,359.3,1230.7,212680.7,229.3,1796.9,208.4,1.3,890.1,35.4,3.7,15.5,1.6,1.4,4.1,152.5,1015.6,130.2,4.2,72.5,6.3,80,51,0,48.9,0,3.4,136.5,-225.7,1.9,0,45654.4,-19404.9
"TTL_24B",15.7,1.8,0.2,193.8,23.4,346.5,24.6,102.4,189.5,174.6,147.6,804.5,26.6,5522.7,33.2,593,3308,13893.2,138615,28861.2,24025.7,132877.5,45855.6,26360,392.2,4217.4,14330.4,113.8,2322.4,18030.4,241.6,93.3,3.6,67.6,17.7,8.8,3.1,5,0.8,1.8,3.6,69.9,87.5,14.1,4.2,48.1,4.6,16.6,243.7,0,52.1,0,3.9,136.8,-180.7,3.8,0,19864.3,-47388.4
"TTL_25",1417.4,321.3,86.1,5011,595.3,2718.9,1420.8,520.3,3343.5,1415.9,2517.1,1854.1,638.6,4287.7,454.1,4501.2,14209.3,7210.7,1408.3,51721.2,20137.7,28319.8,41204.2,13862.6,1909.9,2912.5,7621.8,1853.2,1408.7,60099.7,602.6,374.9,228.3,31.3,2726.9,70.8,230.5,119.1,194.1,261.3,394.9,1990.6,15517.5,3243,882,577.4,244.9,145.6,964.7,0,7257.2,0.1,22.6,29811.4,4791.5,20.3,0.4,59654.1,-13155.1
"TTL_26",241.5,38.3,21.4,1034.7,799.2,324.7,135.6,161.5,450.1,565.1,113.4,449.9,557.9,2511.7,153.9,597.1,741.4,1054.9,288.6,801,364719,30261.9,24549.6,10727.6,2898.2,2657.4,2186.4,7856.8,2548.8,5046.4,6140.7,730.9,79.2,80.4,582.7,276.6,87.1,139,6981.4,16198.5,1810.5,1193,27343.8,4685.9,2771.1,2389.3,380.8,347.5,4881.5,0,48300.4,9.2,80.6,150924.6,24323.1,108.1,366.6,375544.3,-237440.4
"TTL_27",127.1,63.8,20,2298.2,512.3,1060.5,615.9,90.2,717.2,763.4,217.7,459.5,359.8,1790.3,68.2,507.4,1454.7,1593.8,676.9,2121.2,34121.4,92014.3,45034,15604,4275.5,9811.5,2500.5,24071.8,4258.6,53065,13503.3,732.8,308.8,53.1,262.1,69.8,708.2,257.5,15566.8,2477.3,725.8,2695.4,17014.3,4745.1,1151.2,348.7,519.3,652.6,1629.2,0,43206.3,0.1,20.6,153609.3,24517,64.6,202.8,109911.5,-39214
"TTL_28",3203.4,389.9,720.9,8576.8,4033.3,5839.8,3717.8,1077.7,1941.1,3724.1,1212.9,2038.4,2583.7,7866.5,840.1,2192.6,10757.2,19039.9,2284.7,12156.4,9532.1,22823.9,154800.7,38901.4,5288.9,6541.4,2354.5,2846.1,1365.5,23115.5,1563.1,1237.1,2208.5,2558.1,3789.1,301.1,143.9,57.2,876.1,155.3,1497.4,742.5,1966.6,343.1,508.7,303.7,5647.2,123,140.6,0,1589.6,2.6,32.6,452385,71795.2,23.2,1.1,107971,-94309
"TTL_29",730.5,190.8,112.4,617,223.7,564.1,671.7,52.6,360.9,385.4,173.5,477.5,194.7,929.6,40,321.2,1660,1730.9,375.2,1297.9,1542.7,839.5,9961.8,187182.2,43.8,380.6,622.6,2109.5,1464.7,2285.5,6746.5,27568.7,56.4,60,129.4,1430.3,324,63.5,189.6,1443.3,833.3,634.3,6957.8,4505.3,4488.5,544.4,152.1,609.8,2539.8,0,59445.4,0.1,47,293548.7,46705.1,85.1,234.3,41837.1,-60212
"TTL_301",2.9,0.3,30.5,6.2,2.1,3.8,2.4,0.8,3.6,3.3,1.8,2.3,1.7,7.5,0.8,5.8,12.7,16.9,2.1,31.4,18.3,27.3,85.7,25.3,1197,10.8,64.2,5.9,11.8,78.2,4.1,5.4,373.7,13.3,3.7,0.3,0.3,0.2,1.6,0.7,2.1,2,11.3,6.6,16.4,0.9,2.3,0.5,3.8,0,13.7,0,0.3,12995.2,2030,0.3,0,37256.9,-2288.9
"TTL_302T309",161.2,9.5,7.1,78.1,8.8,18.8,11.2,0.6,24.5,28.7,25.2,19.5,100.4,94.4,13.1,19.1,11.5,62,13.7,29.1,118,75.8,858.9,765.5,166.5,26326.3,867.3,42.1,6.4,420.3,285.6,2893.2,3.2,2350.8,224.9,1442.2,6.6,46.6,19.7,67,103.7,14.2,101.7,658.8,197.5,11,20.3,19,461.3,0,10423.4,0.6,19.8,41900.3,6669.4,1.4,0,17772,-12541.7
"TTL_31T33",672.7,120.9,78.7,708.6,350.1,479.4,328.1,132.7,1024.5,1864.7,351.5,870.8,363.7,1652.8,470.7,753.5,2097,1434,560.4,1335.5,2542,2217.7,3886.9,3258.7,328,381.1,9108.4,2540.1,655,4542.5,1617.8,2089.6,66.9,175.1,1261.1,197.1,274.8,633.8,658.5,465.9,4506.2,1046.7,4746.9,1730.1,4221.6,2016.2,635.4,732.8,1267.4,0,30807.2,1.8,3310.1,48810,8093,402.4,1323.4,94860.7,-12540.2
"TTL_35",9087.7,278.2,557.1,9712.9,5877.3,14846.3,5672.4,568.5,8734.5,9665.9,3002.2,5823.6,6548.3,44247,3286.7,10025.5,31982.9,32317.7,23008.5,21391.8,10751.6,8329.4,20920,9405.2,672,1086.8,4407.7,216995,7522.6,17099,11363.1,9414,578.7,540.4,1137.3,358.4,4066.6,392.3,3981.6,2742.1,4465.6,3392.2,3917.7,1200.7,5211.4,3220,2071.1,1933.6,2496.5,0,45975.2,5.1,11.4,90.2,17.8,17,0.7,1204.3,-863.2
"TTL_36T39",1494.8,54.3,113.5,256.8,93.9,195.4,280.8,25.9,673.9,620.2,113,5159.5,147.8,2399.8,87.9,826.5,3095,13235.5,10677.3,2440.5,541.3,835.8,2804.3,421.4,36.5,90.4,236.6,2011,10220.2,733.6,443.4,240,23.6,28.5,63.8,28.5,378.1,14.3,124.3,22.4,299.4,328.2,1223.7,527.9,357.9,374.4,177.3,163,463.3,0,15894.3,15.4,42205.4,284,2.6,5.1,0.2,4,-211.5
"TTL_41T43",233.3,15.1,5.9,701.8,191.3,215.7,195.8,61.4,823.2,623.7,150.2,339,476.3,1020,138.6,276.4,879,757.6,375.6,673.2,1469.1,762.5,1409.7,791,195.4,178.4,403.6,1859.1,2419.9,43423.2,3661.1,4518.4,15.3,156.9,911,1314.9,977.3,600.9,1280.4,65.4,4024.1,14394.9,2036.6,843.2,8307.5,1749.7,3414.5,1166.6,1290.5,0,7505.4,0.9,39.1,1611395.5,14.9,51.7,4.6,81.6,-1005.5
"TTL_45T47",28163.6,1197.3,2930.5,4589.8,1460.6,2752.2,1789.1,509.4,57242.9,47074.4,6163.5,10728.8,8850,42686.1,11396.9,17138.4,19240,21167,8410.4,13476,56525.5,26617.7,37770.5,38644,1947.2,4595.1,10794.6,8422.2,3349.8,58184,9430.8,11076.6,2420.8,2047.9,3668.7,1032.4,11872.6,1128,2906.8,3970,3284.7,2343.6,14541.4,4890.2,6812.8,2604.3,14467,1497.1,3953.2,0,161818.6,16.2,2681.7,116191.4,3712.5,2127.8,887.6,93280.5,-155820
"TTL_49",8906.6,920.2,1103.5,6294.5,878.3,3299.1,2233.3,319.5,22044,11094.6,3935.6,5802.1,7848.6,18448.6,3199.1,6402.3,17616.9,19344.3,6885,8748.9,14307.9,13516.8,21005.4,12043.6,675.9,1950.7,4717.1,7985.1,3222.2,62684.5,19751.8,15474,494.1,496.5,5544.6,1223.1,3303.9,938.6,1111.5,2099.2,4587,1388.7,6920.2,6968.5,7665.8,2116.1,2102.9,768,1654.4,0,39089.8,8.1,45574.3,14555.6,284,3099.3,3537.2,16104.9,-24456.3
"TTL_50",2447.9,142.3,312.9,2078.6,287.9,1522.2,714.9,27.3,5076.8,2985.9,895.4,1276.7,2387,4904.4,541,1477,4781.8,6474.8,1847.7,2154.8,4670.9,3526.9,5760.9,2536.2,237.6,316.3,1238.9,1934.6,335.9,8561.6,7853.9,907,7768.5,141.8,2010.7,104.7,586.3,85.7,214.8,336.6,254.5,484.3,1864.4,750.3,493.9,216.4,309.4,143.3,444.6,0,3583.3,0.5,959.1,4389.6,79.8,731,694.6,13426.5,-11888.3
"TTL_51",790.8,64.8,75.5,254.6,86.4,308.9,69.7,23.8,1535.8,1107.3,321.8,477.8,2501.7,2011.7,572.1,771.6,908.9,1962.4,1086.6,657.2,4251.9,1574.8,2350.7,1412.7,70.9,207,501.7,740.3,399.5,3394,2507.3,432.7,88.2,3541.9,1099.6,843.9,300.5,424.7,322,1305.5,2070.2,570,2882,1329,5068.6,1993.1,357.7,183.2,376.9,0,3819.3,0.4,1587.3,4305.8,43.8,2261.4,2821.4,20783.4,-28273.3
"TTL_52",3092.1,97.7,238.6,1077.9,93.5,632,339.9,31.8,4693.3,2735.6,806.2,1238.8,1529.4,3514.6,581.9,1170.2,3587.4,3879.1,1431.4,1801.5,2909.7,3012.3,3966.9,4593.3,141.6,352,1045.8,1501.7,563.9,23598.4,10439.2,17829.4,5619.2,1370.2,2389.2,244.3,661.7,331.2,525.5,540.7,466.1,484.8,2457.4,870,376.5,176.1,305,122.2,612.5,0,4220.1,12.6,568.5,2759.5,88.7,148,18.8,6900.7,-9040.5
"TTL_53",651.7,103.8,88.6,216.2,24.5,58.6,30.7,1.3,399.5,642.6,43.8,148.2,46.5,537.4,313.2,130.4,195.1,145.3,158.9,160.4,506.9,528.6,1087.2,346.2,6.1,25.3,174,77.7,204,419.1,1583.7,155.3,14.7,27.7,139,2219.1,260.6,189.4,415.5,333.9,5705.9,450.2,1843.5,475,8305.5,917.9,112.5,91.3,509.6,0,2049.7,0,3.4,17,0.5,65.2,60.9,9.8,-196
"TTL_55T56",932.4,161.6,54.9,1248.1,318.3,725.6,426.8,39.9,2713.5,1543,322.1,874.3,308,2294.3,1257.6,804.7,2241.8,1170.7,860.3,2225.4,2448.8,2729.1,4670.2,1423.9,88.8,247.5,685.9,963.1,1349,7703.6,8087.8,4533.9,148,807.1,724.3,235.6,631.4,1181.9,1311.8,1809,14634.1,3557.5,11150,6579.9,15478.4,3484.3,1027.4,473.3,1481.4,0,160776.4,363.7,22.1,21.6,2.5,15002.9,10091.3,2.5,-15239.2
"TTL_58T60",26.7,2.5,1,129.2,28.9,126.3,51.2,6.4,339.5,328.6,54.4,123.4,35.8,287.5,152.6,182.6,323.8,174.3,109.8,169.9,421,342.4,639.6,179.2,7.6,32.9,97.7,549.7,204.1,906.9,820,411.9,24.7,71.7,87,108.7,192.5,519.1,644.6,171.4,771.6,722.7,996.6,145.8,2898.5,852.5,193.4,154.8,232,0,10173.6,50.1,18088.8,3183.6,9.4,272.8,254,4283.6,-8087.5
"TTL_61",1896.2,111,126.6,298.7,125.4,241.4,91.1,14.7,1090,1014.6,197.7,501.1,458.3,1716.7,436.2,483.6,777.9,1964,2304.3,714.4,2611.4,1343.9,2254.9,674.1,26.8,90.5,441.5,2081.3,582,21687.3,3385.4,1831.8,2243.3,266.2,571.9,775.4,842.8,412.4,14286.5,10341.8,12966.7,2007.9,1941.4,456.2,10457.6,2806.7,2355.9,229.4,535,0,65512.4,3.3,17,104.1,56,907.4,1045.8,6911.2,-4840.7
"TTL_62T63",31,4.9,0.7,426.6,12.3,130.6,141.6,95,417,1200.2,189.5,414.5,397.3,404.6,70.7,300.6,795,1879,439.8,687.2,10364.4,715.4,1812.5,390.3,30.1,70.7,519.5,1619.4,406.5,326.4,5448.6,100.8,245.1,618.3,54.8,345.9,61.1,387.4,1939,12889.3,9093.3,423.5,913.6,458,753.7,307.3,154.7,348.9,304.6,0,2203.7,7.9,57.9,93723.2,13.6,66.2,13,14732.2,-11825.7
"TTL_64T66",7035.1,850.5,1271.9,7612.7,1087.5,2362,1419.9,348.2,8634.4,7364.2,1708.1,4521.8,4026.1,13638.6,2473.6,3836.7,11854.6,14675.4,8934.4,5249.7,23182.7,9122.4,14078.9,6421.8,1420.1,933.9,2665.7,24268.7,4944.1,27220.2,32786.1,31329.6,4805.7,2373.3,6744.7,348.9,3032,522.2,3943.5,5676.9,45437.3,31021,19840.3,8361,9051.9,6702.8,1887,1820.6,2056.6,0,111842.9,111.5,46367.1,1430.1,41.2,806.4,911.8,7750.3,-26620.4
"TTL_68",89.4,1.2,0.2,157.8,24.8,33.2,39.5,6.4,691.3,1664.6,136.5,525.9,140.4,479.3,62.3,695.6,590.7,102.4,105.4,753.7,1383.9,946.6,1393.9,292.6,10.9,100.6,789.6,189.2,388.5,441.4,29317.5,718.9,20.6,307.4,994.1,347.9,1803.8,227.5,2533.6,4129.4,21033,8912.3,4078.5,1497.4,2811.1,1624.2,657.8,469.7,6009.1,0,347737.5,278.4,6125.9,55916.8,0.8,1691.5,3159.8,3122,-3079.8
"TTL_69T75",7494.7,1086.3,322.3,3848.9,1266.1,2563,1457.2,488.2,11735.5,5482.3,906.2,2442.2,1328.7,12938.4,5646.8,3435.6,4893.8,4672.3,1999.2,3839.7,15712,12076.2,16348,14137.6,425.5,1442.5,2648,5259.3,1268.4,58858.1,42262.4,1683.7,802.4,157.4,831.5,700.3,1250.3,592.5,4625.3,5282.5,24304.9,12836.7,40024.2,1922.6,1299.1,2101.6,689.7,484.9,1427.8,0,8066,152.2,28040.2,68818.3,103.8,370.5,437.9,59170,-34248.3
"TTL_77T82",345.2,48.9,37.8,1931.3,284.7,748.7,500,74.3,4262.2,2679.5,403.3,1001.1,813.2,3199.6,2366.5,1136.6,2505.6,1452.9,750.6,1636.2,5113.2,5025.7,5443.7,3737.8,134.4,392.7,1549.5,1893.8,1046.1,6463.1,30249.9,3747.4,987.2,1212.2,2904.9,503.8,1969.3,628.9,4059.9,5281.7,21145.2,7796.4,5145.1,8451.7,8114.3,1913.8,483.5,718.6,1414.5,0,32027.4,42.2,9813.8,2452,8.1,562,720.6,27962.5,-24613.4
"TTL_84",155.7,20.9,11.7,23.7,9.8,20.1,6.1,2.3,245.1,73.5,63,38.4,11.4,75.8,38.9,46.6,46.2,99.8,37.7,34.9,145.5,63.6,99.2,181.6,3.8,9.6,39.5,34.3,22.9,149.8,116.3,53.4,13.1,9.6,23.4,7.8,35.3,8.4,52.5,56,141.1,133.1,279.7,128.3,327.2,52.4,28.6,10.1,38.2,0,1307.7,35.6,423476.4,119.5,5.4,166.1,1.5,22.2,-1498.3
"TTL_85",89,5.1,4.2,63.5,5.5,17.3,14.7,1.2,99.6,44.6,13.1,29.9,13,54.8,21.9,20.3,40.8,24.9,15.4,31.9,64.9,43.6,114.8,58.1,2.9,10,24.1,29.8,66.4,168.3,210.6,107.8,6.9,22.8,16.7,10.3,24.5,20,64.8,48.6,650.5,50.7,183.9,30.5,1103.5,730.5,111.7,21.4,23,0,26198,1321.5,243316.3,287.4,2.1,13397.6,875.3,4.8,-14074.9
"TTL_86T88",121.2,3.1,1.8,123.1,8.3,48.6,30.2,0.3,98.7,102.6,29.8,63.2,59.2,136.6,47.2,25.1,199,163.8,69.1,194.1,253.5,284.8,573.6,186.1,3.5,47.9,24.9,183.1,52.2,169.9,81.7,91,8.3,5.1,5.5,1.5,10.5,12,15.5,12.5,119.7,37.9,79.9,7.6,486.7,86.3,311.1,25.7,21.3,0,50449.3,2330.7,204295.5,115,13.6,763.4,759.2,2.5,-1302.3
"TTL_90T93",48.4,3.3,2.5,51.1,12.8,35.2,25.8,1.3,119.4,74.2,15.3,54.3,12.6,94.6,33.2,47.4,95.9,45.6,29.1,77.3,109.7,91,189.1,67,4.4,11.2,38,154,72.2,297.5,426.3,71.4,20.2,8,53.6,25.7,79.5,71.4,130.9,58.1,1305.1,278.7,460.4,188.4,904.8,59.7,36.4,474.5,110.4,0,4261.6,2662.9,33942.9,26.1,4.9,1725.9,1825.6,1188.5,-2535.1
"TTL_94T96",1319.2,102.6,114.7,1173.9,230.8,103.7,156.4,25.3,702.8,393.8,78.9,371.3,287.2,926.7,136.6,299.2,753.2,1100.1,235.8,552.8,885.1,802.2,1201.6,1669.8,45.3,86.5,162,1842.9,1525.6,2668.4,5737.4,3166.8,128.8,22.9,2173.4,59.4,619.1,395.6,266.7,153.1,432.2,1491.9,3226.5,1054.9,3547.7,1567.9,1130.1,647.3,2706.3,0,47859.6,18599.7,10628.7,1233.8,3.3,931.6,969.4,2.3,-1171.8
"TTL_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",64.5,10.1,8,47.9,33.8,67.3,22.8,6.2,-82.4,243.9,44.2,73.9,2455.8,752.4,23,177.7,158.4,456,210.6,91.7,1155.5,304.2,394.5,497.4,22.8,60,90.4,374.2,39.2,329.2,121.7,231.4,61.5,58.5,58.5,13.9,19.9,10,43.6,70,94.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3095.5,0,0,-12011.7
"TXS_INT_FNL",5719.4,560.8,1123.1,2874.6,2111.2,4076.9,2492.9,532.5,-8285.7,19094.7,1491,3771.7,1581,6754.7,559.4,10028.7,15014.8,21752.4,5928.4,5721.8,12696.7,11820.3,16709.2,19848.2,984.2,1796.3,5987.2,-4713.5,3569.4,35985.1,10180.5,34503.3,807.4,694.3,8262.9,1107.4,6228.9,900.2,2003.9,2919.3,6511.1,4048,13818.2,7680.2,9516,2687.3,6410.2,1476.4,3216.5,0,195031,206.8,4853,140240.9,14851,0,3295.7,27624.2,0
"TTL_INT_FNL",412114.5,23864.1,45964.6,137681.6,45190.7,85291.7,42179.8,9968.4,825866.8,665069.8,121579.3,193732.4,384926.3,759870.6,144076.5,282113.9,426665.7,652324.4,338670.5,318100.3,737911.2,546479.3,708733.4,523318.2,32318.7,82207.5,184135.2,481206.3,82699.2,1273945.7,319296.6,267772.6,66142.2,46713.9,83249.3,19826,161458.2,23049.4,75925.5,96361.4,215592.1,121594.6,295768.2,107317.8,170380.3,66318.8,155446.4,27975.5,70123.9,0,2578713.1,26371.6,1150819.9,3360002.8,211149.9,52145.5,40665.6,1719484,-1587222.4
